# WARNING | PUMAS | Modeling multiple-scattering accurately for Rayleigh would require NMAX to be at least 1 and LMAX 2.
# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Sun Feb 25 03:19:28 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 H2O Rayleigh CIA
3.122320173e+00 1.80775e-30 9.99999e-01 9.99999e-01 2.19997e-23 1.70933e-01 9.98113e-01 2.90370e-07
3.137931774e+00 4.71675e-26 9.99999e-01 9.99999e-01 2.15635e-22 1.87919e-01 9.98150e-01 8.83264e-04
3.153621433e+00 9.54611e-25 9.99999e-01 9.99999e-01 1.17762e-23 3.25717e-01 9.98187e-01 1.56237e-01
3.169389540e+00 7.85364e-35 9.99999e-01 9.99999e-01 2.69183e-31 3.59407e-01 9.98223e-01 5.52533e-04
3.185236488e+00 5.13019e-31 9.99999e-01 9.99999e-01 2.48148e-25 2.78606e-01 9.98258e-01 4.57602e-06
3.201162670e+00 2.40683e-30 9.99999e-01 9.99999e-01 3.12838e-20 7.65268e-02 9.98292e-01 4.41147e-10
3.217168483e+00 3.63861e-33 9.99999e-01 9.99999e-01 5.18278e-19 1.66861e-01 9.98326e-01 3.40197e-14
3.233254326e+00 1.69746e-37 9.99999e-01 9.99999e-01 1.01481e-16 2.88308e-01 9.98359e-01 3.86685e-21
3.249420598e+00 6.25813e-44 9.99999e-01 9.99999e-01 3.70868e-10 4.10358e-01 9.98391e-01 2.88722e-34
3.265667701e+00 8.21495e-63 9.99999e-01 9.99999e-01 2.14778e-08 2.90418e-01 9.98423e-01 1.03425e-54
3.281996039e+00 8.01219e-92 9.99999e-01 9.99999e-01 1.10919e-06 3.74491e-01 9.98454e-01 1.58677e-85
3.298406019e+00 2.04211e-128 9.99999e-01 9.99999e-01 1.61966e-05 1.76130e-01 9.98484e-01 5.44102e-123
3.314898049e+00 1.08804e-177 9.99999e-01 9.99999e-01 2.58483e-05 1.53016e-01 9.98514e-01 2.39934e-172
3.331472540e+00 1.63265e-145 9.99999e-01 9.99999e-01 3.67864e-05 2.57898e-01 9.98544e-01 1.49727e-140
3.348129902e+00 9.44804e-106 9.99999e-01 9.99999e-01 2.95625e-04 2.44628e-01 9.98572e-01 1.10306e-101
3.364870552e+00 6.17563e-73 9.99999e-01 9.99999e-01 5.14982e-04 3.21391e-01 9.98601e-01 3.50332e-69
3.381694905e+00 3.19261e-46 9.99999e-01 9.99999e-01 1.08350e-03 3.57925e-01 9.98628e-01 6.85148e-43
3.398603379e+00 2.13217e-28 9.99999e-01 9.99999e-01 6.95353e-03 4.81166e-01 9.98655e-01 5.97426e-26
3.415596396e+00 1.44872e-17 9.99999e-01 9.99999e-01 1.03759e-02 5.81728e-01 9.98682e-01 2.32535e-15
3.432674378e+00 3.73511e-12 9.99999e-01 9.99999e-01 3.55491e-03 6.06604e-01 9.98708e-01 1.62237e-09
3.449837750e+00 1.13154e-08 9.99999e-01 9.99999e-01 1.21378e-04 7.11405e-01 9.98733e-01 1.19870e-04
3.467086939e+00 8.28218e-08 9.99999e-01 9.99999e-01 4.78718e-07 7.91041e-01 9.98758e-01 2.07692e-01
3.484422373e+00 1.20203e-09 9.99999e-01 9.99999e-01 1.80920e-09 8.03491e-01 9.98783e-01 7.69769e-01
3.501844485e+00 3.93934e-13 9.99999e-01 9.99999e-01 8.59728e-13 8.81718e-01 9.98807e-01 5.04116e-01
3.519353708e+00 1.59415e-15 9.99999e-01 9.99999e-01 1.71047e-15 9.00276e-01 9.98830e-01 9.99254e-01
3.536950476e+00 3.31398e-18 9.99999e-01 9.99999e-01 3.60935e-18 9.09175e-01 9.98853e-01 9.98640e-01
3.554635228e+00 1.17325e-18 9.99999e-01 9.99999e-01 1.23258e-18 9.43453e-01 9.98876e-01 9.97053e-01
3.572408405e+00 3.51953e-15 9.99999e-01 9.99999e-01 3.68251e-15 9.45317e-01 9.98898e-01 9.95170e-01
3.590270447e+00 1.54737e-14 9.99999e-01 9.99999e-01 1.59924e-14 9.61663e-01 9.98920e-01 9.97054e-01
3.608221799e+00 9.55742e-11 9.99999e-01 9.99999e-01 9.80082e-11 9.70122e-01 9.98941e-01 9.98174e-01
3.626262908e+00 2.36490e-06 9.99999e-01 9.99999e-01 2.41555e-06 9.74453e-01 9.98962e-01 9.99050e-01
3.644394222e+00 4.56054e-05 9.99999e-01 9.99999e-01 4.63354e-05 9.84587e-01 9.98983e-01 9.98975e-01
3.662616193e+00 4.09357e-03 9.99999e-01 9.99999e-01 4.18497e-03 9.74370e-01 9.99003e-01 9.98243e-01
3.680929274e+00 8.06310e-02 9.99999e-01 9.99999e-01 8.40044e-02 9.59171e-01 9.99022e-01 9.95583e-01
3.699333921e+00 3.32096e-01 9.99999e-01 9.99999e-01 3.41590e-01 9.80688e-01 9.99042e-01 9.91571e-01
3.717830590e+00 2.36601e-01 9.99999e-01 9.99999e-01 2.43874e-01 9.84821e-01 9.99060e-01 9.84587e-01
3.736419743e+00 1.52048e-02 9.99999e-01 9.99999e-01 1.58035e-02 9.82318e-01 9.99079e-01 9.76913e-01
3.755101842e+00 7.14376e-06 9.99999e-01 9.99999e-01 7.40528e-06 9.80988e-01 9.99097e-01 9.78543e-01
3.773877351e+00 3.66199e-12 9.99998e-01 9.99999e-01 3.76604e-12 9.84296e-01 9.99115e-01 9.85035e-01
3.792746738e+00 1.82771e-28 9.99998e-01 9.99999e-01 1.87183e-28 9.81124e-01 9.99132e-01 9.89695e-01
3.811710472e+00 5.33960e-19 9.99997e-01 9.99999e-01 5.46874e-19 9.76817e-01 9.99150e-01 9.90207e-01
3.830769024e+00 1.17254e-18 9.99995e-01 9.99999e-01 1.20537e-18 9.74982e-01 9.99166e-01 9.89248e-01
3.849922869e+00 1.06622e-25 9.99992e-01 9.99999e-01 1.10265e-25 9.63225e-01 9.99183e-01 9.87093e-01
3.869172484e+00 1.97851e-16 9.99989e-01 9.99999e-01 2.05955e-16 9.57783e-01 9.99199e-01 9.82427e-01
3.888518346e+00 6.69325e-08 9.99982e-01 9.99999e-01 6.99011e-08 9.76264e-01 9.99215e-01 9.75841e-01
3.907960938e+00 1.01876e-05 9.99978e-01 9.99999e-01 1.07730e-05 9.73409e-01 9.99230e-01 9.67340e-01
3.927500742e+00 5.83290e-06 9.99962e-01 9.99999e-01 6.51740e-06 8.39397e-01 9.99245e-01 9.58599e-01
3.947138246e+00 1.12441e-08 9.99947e-01 9.99999e-01 1.27786e-08 8.99828e-01 9.99260e-01 9.52169e-01
3.966873937e+00 7.20573e-13 9.99940e-01 9.99999e-01 8.08638e-13 7.58696e-01 9.99275e-01 9.42727e-01
3.986708307e+00 3.84583e-19 9.99904e-01 9.99999e-01 4.25541e-19 9.54452e-01 9.99289e-01 9.28002e-01
4.006641849e+00 7.80031e-34 9.99873e-01 9.99999e-01 8.67237e-34 9.83491e-01 9.99303e-01 9.09416e-01
4.026675058e+00 2.10976e-164 9.99895e-01 9.99999e-01 2.40503e-164 9.80910e-01 9.99317e-01 8.88364e-01
4.046808433e+00 1.67241e-320 9.99890e-01 9.99999e-01 1.95650e-320 9.76786e-01 9.99330e-01 8.66161e-01
4.067042475e+00 0.00000e+00 9.99845e-01 9.99999e-01 0.00000e+00 9.73395e-01 9.99344e-01 8.44395e-01
4.087377688e+00 0.00000e+00 9.99818e-01 9.99999e-01 0.00000e+00 9.71435e-01 9.99356e-01 8.24505e-01
4.107814576e+00 0.00000e+00 9.99787e-01 9.99999e-01 0.00000e+00 9.60794e-01 9.99369e-01 8.08597e-01
4.128353649e+00 0.00000e+00 9.99785e-01 9.99999e-01 0.00000e+00 9.38982e-01 9.99382e-01 7.98254e-01
4.148995417e+00 0.00000e+00 9.99850e-01 9.99999e-01 0.00000e+00 9.24262e-01 9.99394e-01 7.93477e-01
4.169740394e+00 0.00000e+00 9.99862e-01 9.99999e-01 0.00000e+00 8.82151e-01 9.99406e-01 7.94379e-01
4.190589096e+00 0.00000e+00 9.99872e-01 9.99999e-01 0.00000e+00 8.58791e-01 9.99417e-01 7.98828e-01
4.211542042e+00 0.00000e+00 9.99882e-01 9.99999e-01 0.00000e+00 7.86316e-01 9.99429e-01 7.99979e-01
4.232599752e+00 0.00000e+00 9.99927e-01 9.99999e-01 0.00000e+00 7.65986e-01 9.99440e-01 7.92705e-01
4.253762751e+00 0.00000e+00 9.99949e-01 9.99999e-01 0.00000e+00 7.14746e-01 9.99451e-01 7.70284e-01
4.275031564e+00 0.00000e+00 9.99915e-01 9.99999e-01 0.00000e+00 6.28833e-01 9.99462e-01 7.30435e-01
4.296406722e+00 0.00000e+00 9.99197e-01 9.99999e-01 0.00000e+00 5.42880e-01 9.99473e-01 7.18409e-01
4.317888756e+00 0.00000e+00 9.99843e-01 9.99999e-01 0.00000e+00 5.88182e-01 9.99483e-01 7.52350e-01
4.339478200e+00 0.00000e+00 9.99906e-01 9.99999e-01 0.00000e+00 5.13142e-01 9.99493e-01 8.00270e-01
4.361175591e+00 0.00000e+00 9.99923e-01 9.99999e-01 0.00000e+00 4.56067e-01 9.99503e-01 8.29999e-01
4.382981469e+00 0.00000e+00 9.99920e-01 9.99999e-01 0.00000e+00 4.57598e-01 9.99513e-01 8.45266e-01
4.404896376e+00 0.00000e+00 9.99888e-01 9.99999e-01 0.00000e+00 4.43195e-01 9.99523e-01 8.54010e-01
4.426920858e+00 0.00000e+00 9.99886e-01 9.99999e-01 0.00000e+00 3.23612e-01 9.99532e-01 8.61540e-01
4.449055462e+00 0.00000e+00 9.99921e-01 9.99999e-01 0.00000e+00 4.54159e-01 9.99541e-01 8.70127e-01
4.471300739e+00 0.00000e+00 9.99917e-01 9.99999e-01 0.00000e+00 3.61260e-01 9.99550e-01 8.80583e-01
4.493657243e+00 0.00000e+00 9.99928e-01 9.99999e-01 0.00000e+00 4.49438e-01 9.99559e-01 8.92711e-01
4.516125529e+00 0.00000e+00 9.99932e-01 9.99999e-01 0.00000e+00 2.77006e-01 9.99568e-01 9.05629e-01
4.538706157e+00 0.00000e+00 9.99919e-01 9.99999e-01 0.00000e+00 3.71768e-01 9.99576e-01 9.19003e-01
4.561399688e+00 0.00000e+00 9.99943e-01 9.99999e-01 0.00000e+00 3.34651e-01 9.99585e-01 9.31920e-01
4.584206686e+00 0.00000e+00 9.99955e-01 9.99999e-01 0.00000e+00 4.42115e-01 9.99593e-01 9.43792e-01
4.607127720e+00 0.00000e+00 9.99956e-01 9.99999e-01 0.00000e+00 3.30314e-01 9.99601e-01 9.54336e-01
4.630163358e+00 0.00000e+00 9.99972e-01 9.99999e-01 0.00000e+00 1.76285e-01 9.99609e-01 9.63465e-01
4.653314175e+00 0.00000e+00 9.99973e-01 9.99999e-01 0.00000e+00 1.77906e-01 9.99616e-01 9.70981e-01
4.676580746e+00 0.00000e+00 9.99974e-01 9.99999e-01 0.00000e+00 5.20586e-02 9.99624e-01 9.77008e-01
4.699963650e+00 0.00000e+00 9.99986e-01 9.99999e-01 0.00000e+00 1.56406e-01 9.99631e-01 9.81781e-01
4.723463468e+00 0.00000e+00 9.99983e-01 9.99999e-01 0.00000e+00 5.65221e-02 9.99639e-01 9.85458e-01
4.747080785e+00 0.00000e+00 9.99991e-01 9.99999e-01 0.00000e+00 2.13729e-01 9.99646e-01 9.88171e-01
4.770816189e+00 0.00000e+00 9.99991e-01 9.99999e-01 0.00000e+00 6.75552e-02 9.99653e-01 9.90176e-01
4.794670270e+00 0.00000e+00 9.99991e-01 9.99999e-01 0.00000e+00 4.50222e-02 9.99660e-01 9.91647e-01
4.818643622e+00 0.00000e+00 9.99995e-01 9.99999e-01 0.00000e+00 4.30618e-02 9.99666e-01 9.92681e-01
4.842736840e+00 0.00000e+00 9.99996e-01 9.99999e-01 0.00000e+00 1.10918e-02 9.99673e-01 9.93264e-01
4.866950524e+00 0.00000e+00 9.99997e-01 9.99999e-01 0.00000e+00 7.11942e-02 9.99679e-01 9.93444e-01
4.891285276e+00 0.00000e+00 9.99997e-01 9.99999e-01 0.00000e+00 6.66394e-03 9.99686e-01 9.93230e-01
4.915741703e+00 0.00000e+00 9.99998e-01 9.99999e-01 0.00000e+00 3.31686e-02 9.99692e-01 9.92890e-01
4.940320411e+00 0.00000e+00 9.99998e-01 9.99999e-01 0.00000e+00 4.07167e-03 9.99698e-01 9.92076e-01
4.965022013e+00 0.00000e+00 9.99998e-01 9.99999e-01 0.00000e+00 2.92604e-03 9.99704e-01 9.91062e-01
4.989847123e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.51348e-03 9.99710e-01 9.90041e-01
5.014796359e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.19875e-04 9.99715e-01 9.88534e-01
5.039870341e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.89998e-03 9.99721e-01 9.86733e-01
5.065069693e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.22433e-03 9.99726e-01 9.83872e-01
5.090395041e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.56544e-04 9.99732e-01 9.80898e-01
5.115847016e+00 5.97819e-322 9.99999e-01 9.99999e-01 6.75136e-319 1.46510e-04 9.99737e-01 9.76934e-01
5.141426251e+00 4.84184e-322 9.99999e-01 9.99999e-01 5.71396e-318 4.83992e-06 9.99742e-01 9.71517e-01
5.167133383e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.88429e-06 9.99747e-01 9.66296e-01
5.192969049e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.86764e-06 9.99752e-01 9.60193e-01
5.218933895e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.89741e-09 9.99757e-01 9.52192e-01
5.245028564e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.32985e-07 9.99762e-01 9.41790e-01
5.271253707e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.74697e-08 9.99767e-01 9.27898e-01
5.297609976e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.29340e-09 9.99771e-01 9.11527e-01
5.324098025e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.53033e-09 9.99776e-01 8.91962e-01
5.350718516e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.33871e-11 9.99780e-01 8.65725e-01
5.377472108e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.03909e-11 9.99784e-01 8.41013e-01
5.404359469e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.17887e-11 9.99789e-01 8.13323e-01
5.431381266e+00 1.95405e-274 9.99999e-01 9.99999e-01 2.63326e-256 8.07768e-20 9.99793e-01 7.88530e-01
5.458538172e+00 2.86212e-205 9.99999e-01 9.99999e-01 4.01840e-187 4.28372e-20 9.99797e-01 7.56852e-01
5.485830863e+00 8.06128e-140 9.99999e-01 9.99999e-01 3.02259e-120 5.25220e-21 9.99801e-01 7.16170e-01
5.513260018e+00 1.45251e-109 9.99999e-01 9.99999e-01 7.31685e-89 3.79701e-22 9.99805e-01 6.75327e-01
5.540826318e+00 4.04741e-81 9.99999e-01 9.99999e-01 1.90787e-59 1.51453e-23 9.99809e-01 6.29198e-01
5.568530449e+00 1.78036e-79 9.99999e-01 9.99999e-01 3.23591e-45 4.52259e-36 9.99812e-01 5.74237e-01
5.596373101e+00 1.65258e-66 9.99999e-01 9.99999e-01 8.57058e-34 1.41292e-34 9.99816e-01 5.24351e-01
5.624354967e+00 1.98071e-59 9.99999e-01 9.99999e-01 1.03756e-29 4.98707e-31 9.99820e-01 4.74277e-01
5.652476742e+00 5.58786e-58 9.99999e-01 9.99999e-01 1.64840e-25 4.00060e-34 9.99823e-01 4.22983e-01
5.680739126e+00 1.39617e-60 9.99999e-01 9.99999e-01 8.05750e-23 5.61401e-39 9.99827e-01 3.71334e-01
5.709142821e+00 3.68397e-63 9.99999e-01 9.99999e-01 2.45042e-21 1.72522e-42 9.99830e-01 3.22371e-01
5.737688535e+00 2.77288e-62 9.99999e-01 9.99999e-01 6.36920e-22 6.54596e-41 9.99833e-01 2.69257e-01
5.766376978e+00 2.44331e-50 9.99999e-01 9.99999e-01 4.30520e-20 9.84433e-32 9.99837e-01 2.17796e-01
5.795208863e+00 1.28168e-42 9.99999e-01 9.99999e-01 7.96521e-15 1.28295e-28 9.99840e-01 1.69675e-01
5.824184907e+00 2.70023e-45 9.99999e-01 9.99999e-01 1.20330e-10 4.56886e-35 9.99843e-01 1.29141e-01
5.853305832e+00 1.20474e-44 9.99999e-01 9.99999e-01 6.09944e-11 3.96140e-34 9.99846e-01 9.87287e-02
5.882572361e+00 3.86595e-54 9.99999e-01 9.99999e-01 7.92019e-13 4.41098e-42 9.99849e-01 7.63035e-02
5.911985223e+00 6.20954e-51 9.99999e-01 9.99999e-01 3.55621e-11 4.94382e-40 9.99852e-01 5.84744e-02
5.941545149e+00 1.35425e-47 9.99999e-01 9.99999e-01 1.21147e-06 1.27526e-41 9.99855e-01 4.44182e-02
5.971252874e+00 3.50068e-40 9.99999e-01 9.99999e-01 3.36472e-04 6.51550e-36 9.99858e-01 3.40011e-02
6.001109139e+00 2.13336e-28 9.99999e-01 9.99999e-01 3.15534e-03 2.08008e-24 9.99861e-01 2.61424e-02
6.031114685e+00 3.16288e-31 9.99999e-01 9.99999e-01 1.17134e-03 4.81469e-27 9.99863e-01 2.01644e-02
6.061270258e+00 3.83566e-32 9.99999e-01 9.99999e-01 7.27557e-05 4.50744e-27 9.99866e-01 1.46002e-02
6.091576609e+00 8.08014e-30 9.99999e-01 9.99999e-01 1.88314e-06 1.07166e-22 9.99869e-01 9.55468e-03
6.122034492e+00 7.09730e-24 9.99999e-01 9.99999e-01 1.96463e-08 7.92220e-15 9.99871e-01 5.67816e-03
6.152644665e+00 4.26279e-27 9.99999e-01 9.99999e-01 1.14163e-10 1.83417e-15 9.99874e-01 2.80971e-03
6.183407888e+00 2.15497e-24 9.99999e-01 9.99999e-01 3.67584e-12 7.01222e-11 9.99876e-01 1.05048e-03
6.214324928e+00 1.65918e-22 9.99999e-01 9.99999e-01 1.16597e-12 2.22058e-07 9.99879e-01 2.66000e-04
6.245396552e+00 8.84732e-19 9.99999e-01 9.99999e-01 2.13473e-10 3.49703e-05 9.99881e-01 4.04318e-05
6.276623535e+00 5.90130e-19 9.99999e-01 9.99999e-01 6.25104e-09 1.85987e-05 9.99883e-01 3.27010e-06
6.308006653e+00 7.99408e-21 9.99999e-01 9.99999e-01 8.25509e-10 1.76109e-05 9.99886e-01 1.24376e-07
6.339546686e+00 8.63794e-31 9.99999e-01 9.99999e-01 6.72664e-13 4.64102e-11 9.99888e-01 1.92395e-09
6.371244419e+00 1.14257e-45 9.99999e-01 9.99999e-01 1.68042e-14 4.38665e-22 9.99890e-01 1.02305e-11
6.403100641e+00 3.20468e-53 9.99999e-01 9.99999e-01 7.98705e-11 1.19105e-30 9.99892e-01 2.46752e-14
6.435116145e+00 3.94792e-86 9.99999e-01 9.99999e-01 7.54187e-06 1.43828e-65 9.99894e-01 1.70059e-17
6.467291725e+00 3.72645e-90 9.99999e-01 9.99999e-01 2.71382e-03 7.03878e-66 9.99896e-01 3.39450e-23
6.499628184e+00 5.02150e-104 9.99999e-01 9.99999e-01 7.80010e-02 4.05021e-75 9.99898e-01 6.06550e-29
6.532126325e+00 2.69086e-101 9.99999e-01 9.99999e-01 2.42082e-01 3.67126e-66 9.99900e-01 2.27451e-35
6.564786956e+00 4.88970e-124 9.99999e-01 9.99999e-01 3.73734e-01 1.24205e-79 9.99902e-01 9.00163e-45
6.597610891e+00 1.13603e-160 9.99999e-01 9.99999e-01 4.45763e-01 8.00904e-107 9.99904e-01 2.95691e-54
6.630598946e+00 5.35955e-138 9.99999e-01 9.99999e-01 4.94750e-01 9.76891e-71 9.99906e-01 1.06752e-67
6.663751940e+00 2.01183e-147 9.99999e-01 9.99999e-01 4.93838e-01 6.13231e-66 9.99908e-01 6.37667e-82
6.697070700e+00 2.84201e-152 9.99999e-01 9.99999e-01 4.03858e-01 1.92052e-52 9.99910e-01 2.99043e-100
6.730556054e+00 2.62757e-155 9.99999e-01 9.99999e-01 2.78825e-01 3.95213e-36 9.99912e-01 1.85152e-119
6.764208834e+00 1.04132e-180 9.99999e-01 9.99999e-01 1.38303e-01 2.18057e-36 9.99913e-01 1.86260e-144
6.798029878e+00 5.63046e-221 9.99999e-01 9.99999e-01 5.02050e-02 4.38509e-44 9.99915e-01 1.34802e-176
6.832020027e+00 6.43625e-256 9.99999e-01 9.99999e-01 8.81767e-03 2.57310e-44 9.99917e-01 7.00766e-211
6.866180128e+00 1.77990e-311 9.99999e-01 9.99999e-01 7.35482e-04 1.00231e-50 9.99918e-01 5.63296e-259
6.900511028e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.48031e-05 1.16842e-29 9.99920e-01 1.63906e-319
6.935013583e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.85149e-08 2.68779e-29 9.99921e-01 0.00000e+00
6.969688651e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.18826e-11 7.08472e-37 9.99923e-01 0.00000e+00
7.004537095e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.53855e-17 6.02483e-36 9.99924e-01 0.00000e+00
7.039559780e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.26531e-22 2.28188e-39 9.99926e-01 0.00000e+00
7.074757579e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.29444e-30 5.89965e-31 9.99927e-01 0.00000e+00
7.110131367e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.16709e-34 1.13696e-30 9.99929e-01 0.00000e+00
7.145682024e+00 0.00000e+00 9.99999e-01 9.99999e-01 7.90173e-41 2.11349e-34 9.99930e-01 0.00000e+00
7.181410434e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.25613e-44 4.52124e-43 9.99932e-01 0.00000e+00
7.217317486e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.22939e-46 3.48395e-32 9.99933e-01 0.00000e+00
7.253404073e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.65022e-46 1.53501e-32 9.99934e-01 0.00000e+00
7.289671094e+00 0.00000e+00 9.99999e-01 9.99999e-01 5.76207e-37 1.13688e-28 9.99935e-01 0.00000e+00
7.326119449e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.64897e-34 1.63429e-28 9.99937e-01 0.00000e+00
7.362750046e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.56600e-38 2.61490e-21 9.99938e-01 0.00000e+00
7.399563797e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.08606e-37 4.25203e-17 9.99939e-01 0.00000e+00
7.436561616e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.51160e-31 4.96117e-19 9.99940e-01 0.00000e+00
7.473744424e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.22699e-21 3.70609e-18 9.99942e-01 0.00000e+00
7.511113146e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.71241e-15 2.98308e-15 9.99943e-01 0.00000e+00
7.548668712e+00 0.00000e+00 9.99999e-01 9.99999e-01 5.83511e-10 1.64462e-16 9.99944e-01 0.00000e+00
7.586412055e+00 0.00000e+00 9.99999e-01 9.99999e-01 6.83482e-08 1.36995e-28 9.99945e-01 0.00000e+00
7.624344115e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.40147e-07 7.43849e-15 9.99946e-01 0.00000e+00
7.662465836e+00 0.00000e+00 9.99999e-01 9.99999e-01 5.10403e-09 3.18316e-09 9.99947e-01 0.00000e+00
7.700778165e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.44332e-12 1.58720e-09 9.99948e-01 0.00000e+00
7.739282056e+00 0.00000e+00 9.99999e-01 9.99999e-01 5.13614e-19 9.76103e-15 9.99949e-01 0.00000e+00
7.777978466e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.62863e-25 3.39458e-10 9.99950e-01 0.00000e+00
7.816868359e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.30173e-33 1.65773e-08 9.99951e-01 0.00000e+00
7.855952700e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.76181e-34 4.45159e-09 9.99952e-01 0.00000e+00
7.895232464e+00 0.00000e+00 9.99999e-01 9.99999e-01 7.19379e-29 4.21699e-09 9.99953e-01 0.00000e+00
7.934708626e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.56531e-26 2.43265e-06 9.99954e-01 0.00000e+00
7.974382169e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.28147e-29 2.82163e-04 9.99955e-01 0.00000e+00
8.014254080e+00 0.00000e+00 9.99999e-01 9.99999e-01 4.58231e-35 6.04629e-05 9.99956e-01 0.00000e+00
8.054325351e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.56215e-35 8.71107e-05 9.99956e-01 2.34574e-310
8.094596977e+00 7.95322e-274 9.99999e-01 9.99999e-01 3.26759e-34 1.73021e-03 9.99957e-01 7.19351e-238
8.135069962e+00 5.89230e-220 9.99999e-01 9.99999e-01 4.88113e-31 1.35480e-03 9.99958e-01 3.12908e-187
8.175745312e+00 3.59934e-174 9.99999e-01 9.99999e-01 3.65595e-26 3.21921e-04 9.99959e-01 2.68830e-146
8.216624039e+00 5.88566e-138 9.99999e-01 9.99999e-01 1.53293e-22 5.11202e-03 9.99960e-01 4.21779e-114
8.257707159e+00 6.32038e-108 9.99999e-01 9.99999e-01 2.62524e-18 1.10704e-02 9.99960e-01 4.18408e-89
8.298995695e+00 6.07380e-85 9.99999e-01 9.99999e-01 3.51091e-16 5.28056e-02 9.99961e-01 2.54916e-68
8.340490673e+00 2.03874e-67 9.99999e-01 9.99999e-01 7.40038e-15 2.61487e-02 9.99962e-01 8.52324e-52
8.382193126e+00 1.78496e-53 9.99999e-01 9.99999e-01 6.05363e-14 7.87582e-02 9.99963e-01 3.04739e-39
8.424104092e+00 3.98883e-42 9.99999e-01 9.99999e-01 6.80987e-12 3.40215e-02 9.99963e-01 6.72290e-30
8.466224613e+00 1.28915e-32 9.99999e-01 9.99999e-01 2.01947e-09 7.06479e-02 9.99964e-01 7.05572e-23
8.508555736e+00 5.67765e-23 9.99999e-01 9.99999e-01 3.18565e-06 3.08598e-02 9.99965e-01 1.41373e-16
8.551098514e+00 1.81101e-16 9.99999e-01 9.99999e-01 2.52470e-04 1.91604e-01 9.99965e-01 3.00577e-12
8.593854007e+00 1.85928e-13 9.99999e-01 9.99999e-01 5.17116e-04 3.54538e-01 9.99966e-01 9.56000e-10
8.636823277e+00 4.72568e-12 9.99999e-01 9.99999e-01 1.25467e-04 3.93381e-01 9.99967e-01 9.15175e-08
8.680007393e+00 3.75631e-11 9.99999e-01 9.99999e-01 3.34595e-05 2.20346e-01 9.99967e-01 4.54221e-06
8.723407430e+00 4.75360e-10 9.99999e-01 9.99999e-01 1.64218e-05 3.04820e-01 9.99968e-01 9.13659e-05
8.767024467e+00 1.52674e-10 9.99999e-01 9.99999e-01 6.64702e-07 2.41680e-01 9.99969e-01 7.65725e-04
8.810859590e+00 1.61277e-22 9.99999e-01 9.99999e-01 8.32375e-20 2.43246e-01 9.99969e-01 3.94497e-03
8.854913888e+00 1.62834e-66 9.99999e-01 9.99999e-01 1.74319e-64 5.53925e-01 9.99970e-01 1.56028e-02
8.899188457e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.98179e-01 9.99970e-01 4.09335e-02
