CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
3.00067,,2.1309,0.0094,-0.0094,JWST Transiting Exoplanet Community ERS Team 2022,0.14598,3.2E-4,-3.2E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2714,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.01389,,2.1338,0.0098,-0.0098,JWST Transiting Exoplanet Community ERS Team 2022,0.14608,3.4E-4,-3.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2722,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.02706,,2.1568,0.0097,-0.0097,JWST Transiting Exoplanet Community ERS Team 2022,0.14686,3.3E-4,-3.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2791,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.04017,,2.1504,0.0097,-0.0097,JWST Transiting Exoplanet Community ERS Team 2022,0.14664,3.3E-4,-3.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2772,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.05323,,2.1462,0.0097,-0.0097,JWST Transiting Exoplanet Community ERS Team 2022,0.1465,3.3E-4,-3.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2759,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.06624,,2.1196,0.0097,-0.0097,JWST Transiting Exoplanet Community ERS Team 2022,0.14559,3.3E-4,-3.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.268,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.07919,,2.1233,0.0097,-0.0097,JWST Transiting Exoplanet Community ERS Team 2022,0.14572,3.3E-4,-3.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2691,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.09209,,2.132,0.0098,-0.0098,JWST Transiting Exoplanet Community ERS Team 2022,0.14601,3.4E-4,-3.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2717,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.10494,,2.1234,0.01,-0.01,JWST Transiting Exoplanet Community ERS Team 2022,0.14572,3.4E-4,-3.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2691,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.11774,,2.108,0.0102,-0.0102,JWST Transiting Exoplanet Community ERS Team 2022,0.14519,3.5E-4,-3.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2645,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.13049,,2.1272,0.0102,-0.0102,JWST Transiting Exoplanet Community ERS Team 2022,0.14585,3.5E-4,-3.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2703,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.14319,,2.1298,0.0103,-0.0103,JWST Transiting Exoplanet Community ERS Team 2022,0.14594,3.5E-4,-3.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.271,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.15584,,2.1268,0.0105,-0.0105,JWST Transiting Exoplanet Community ERS Team 2022,0.14584,3.6E-4,-3.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2701,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.16844,,2.1136,0.0105,-0.0105,JWST Transiting Exoplanet Community ERS Team 2022,0.14538,3.6E-4,-3.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2662,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.18099,,2.1173,0.0106,-0.0106,JWST Transiting Exoplanet Community ERS Team 2022,0.14551,3.6E-4,-3.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2673,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.19349,,2.1119,0.0106,-0.0106,JWST Transiting Exoplanet Community ERS Team 2022,0.14532,3.6E-4,-3.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2657,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.20595,,2.1232,0.0107,-0.0107,JWST Transiting Exoplanet Community ERS Team 2022,0.14571,3.7E-4,-3.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2691,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.21836,,2.1158,0.0108,-0.0108,JWST Transiting Exoplanet Community ERS Team 2022,0.14546,3.7E-4,-3.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2668,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.23072,,2.117,0.0108,-0.0108,JWST Transiting Exoplanet Community ERS Team 2022,0.1455,3.7E-4,-3.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2672,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.24303,,2.1062,0.0108,-0.0108,JWST Transiting Exoplanet Community ERS Team 2022,0.14513,3.7E-4,-3.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.264,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.25531,,2.1113,0.011,-0.011,JWST Transiting Exoplanet Community ERS Team 2022,0.1453,3.8E-4,-3.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2655,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.26753,,2.0892,0.011,-0.011,JWST Transiting Exoplanet Community ERS Team 2022,0.14454,3.8E-4,-3.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2589,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.27971,,2.0853,0.0112,-0.0112,JWST Transiting Exoplanet Community ERS Team 2022,0.14441,3.9E-4,-3.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2577,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.29185,,2.0955,0.0113,-0.0113,JWST Transiting Exoplanet Community ERS Team 2022,0.14476,3.9E-4,-3.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2608,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.30394,,2.089,0.0114,-0.0114,JWST Transiting Exoplanet Community ERS Team 2022,0.14453,3.9E-4,-3.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2588,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.31599,,2.1062,0.0115,-0.0115,JWST Transiting Exoplanet Community ERS Team 2022,0.14513,4.0E-4,-4.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.264,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.32799,,2.1068,0.0116,-0.0116,JWST Transiting Exoplanet Community ERS Team 2022,0.14515,4.0E-4,-4.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2642,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.33996,,2.1024,0.0117,-0.0117,JWST Transiting Exoplanet Community ERS Team 2022,0.145,4.0E-4,-4.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2628,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.35188,,2.1158,0.012,-0.012,JWST Transiting Exoplanet Community ERS Team 2022,0.14546,4.1E-4,-4.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2668,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.36376,,2.0942,0.012,-0.012,JWST Transiting Exoplanet Community ERS Team 2022,0.14471,4.1E-4,-4.2E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2604,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.37559,,2.1049,0.0121,-0.0121,JWST Transiting Exoplanet Community ERS Team 2022,0.14508,4.2E-4,-4.2E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2636,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.38739,,2.1057,0.0122,-0.0122,JWST Transiting Exoplanet Community ERS Team 2022,0.14511,4.2E-4,-4.2E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2638,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.39915,,2.0984,0.0124,-0.0124,JWST Transiting Exoplanet Community ERS Team 2022,0.14486,4.3E-4,-4.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2616,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.41086,,2.0951,0.0124,-0.0124,JWST Transiting Exoplanet Community ERS Team 2022,0.14474,4.3E-4,-4.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2606,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.42253,,2.1151,0.0124,-0.0124,JWST Transiting Exoplanet Community ERS Team 2022,0.14543,4.3E-4,-4.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2666,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.43417,,2.0978,0.0127,-0.0127,JWST Transiting Exoplanet Community ERS Team 2022,0.14484,4.4E-4,-4.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2614,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.44577,,2.1047,0.0126,-0.0126,JWST Transiting Exoplanet Community ERS Team 2022,0.14508,4.3E-4,-4.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2635,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.45732,,2.0922,0.0126,-0.0126,JWST Transiting Exoplanet Community ERS Team 2022,0.14464,4.3E-4,-4.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2598,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.46884,,2.1006,0.0129,-0.0129,JWST Transiting Exoplanet Community ERS Team 2022,0.14493,4.4E-4,-4.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2623,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.48032,,2.099,0.013,-0.013,JWST Transiting Exoplanet Community ERS Team 2022,0.14488,4.5E-4,-4.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2618,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.49177,,2.1001,0.013,-0.013,JWST Transiting Exoplanet Community ERS Team 2022,0.14492,4.5E-4,-4.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2621,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.50317,,2.0897,0.0132,-0.0132,JWST Transiting Exoplanet Community ERS Team 2022,0.14456,4.6E-4,-4.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.259,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.51454,,2.0915,0.0133,-0.0133,JWST Transiting Exoplanet Community ERS Team 2022,0.14462,4.6E-4,-4.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2596,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.52587,,2.1161,0.0132,-0.0132,JWST Transiting Exoplanet Community ERS Team 2022,0.14547,4.5E-4,-4.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2669,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.53716,,2.0971,0.0136,-0.0136,JWST Transiting Exoplanet Community ERS Team 2022,0.14481,4.7E-4,-4.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2612,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.54842,,2.0978,0.0135,-0.0135,JWST Transiting Exoplanet Community ERS Team 2022,0.14484,4.7E-4,-4.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2614,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.55964,,2.098,0.0137,-0.0137,JWST Transiting Exoplanet Community ERS Team 2022,0.14484,4.7E-4,-4.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2615,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.57083,,2.1091,0.0139,-0.0139,JWST Transiting Exoplanet Community ERS Team 2022,0.14523,4.8E-4,-4.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2648,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.58198,,2.1097,0.0139,-0.0139,JWST Transiting Exoplanet Community ERS Team 2022,0.14525,4.8E-4,-4.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.265,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.5931,,2.11,0.0141,-0.0141,JWST Transiting Exoplanet Community ERS Team 2022,0.14526,4.8E-4,-4.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2651,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.60418,,2.0997,0.0145,-0.0145,JWST Transiting Exoplanet Community ERS Team 2022,0.1449,5.0E-4,-5.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.262,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.61523,,2.1046,0.0143,-0.0143,JWST Transiting Exoplanet Community ERS Team 2022,0.14507,4.9E-4,-4.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2635,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.62624,,2.1013,0.0144,-0.0144,JWST Transiting Exoplanet Community ERS Team 2022,0.14496,5.0E-4,-5.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2625,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.63722,,2.1165,0.0146,-0.0146,JWST Transiting Exoplanet Community ERS Team 2022,0.14548,5.0E-4,-5.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2671,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.64816,,2.1113,0.0147,-0.0147,JWST Transiting Exoplanet Community ERS Team 2022,0.1453,5.0E-4,-5.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2655,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.65908,,2.1046,0.0149,-0.0149,JWST Transiting Exoplanet Community ERS Team 2022,0.14507,5.1E-4,-5.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2635,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.66995,,2.1285,0.0149,-0.0149,JWST Transiting Exoplanet Community ERS Team 2022,0.14589,5.1E-4,-5.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2706,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.6808,,2.1137,0.0152,-0.0152,JWST Transiting Exoplanet Community ERS Team 2022,0.14539,5.2E-4,-5.2E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2662,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.69161,,2.089,0.0153,-0.0153,JWST Transiting Exoplanet Community ERS Team 2022,0.14453,5.3E-4,-5.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2588,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.70239,,2.0767,0.0153,-0.0153,JWST Transiting Exoplanet Community ERS Team 2022,0.14411,5.3E-4,-5.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2551,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.71314,,2.0786,0.0154,-0.0154,JWST Transiting Exoplanet Community ERS Team 2022,0.14417,5.3E-4,-5.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2557,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.72386,,2.104,0.0156,-0.0156,JWST Transiting Exoplanet Community ERS Team 2022,0.14505,5.4E-4,-5.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2633,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.73455,,2.0884,0.0158,-0.0158,JWST Transiting Exoplanet Community ERS Team 2022,0.14451,5.5E-4,-5.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2586,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.7452,,2.1098,0.0161,-0.0161,JWST Transiting Exoplanet Community ERS Team 2022,0.14525,5.5E-4,-5.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2651,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.75583,,2.0894,0.0161,-0.0161,JWST Transiting Exoplanet Community ERS Team 2022,0.14455,5.6E-4,-5.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2589,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.76642,,2.101,0.016,-0.016,JWST Transiting Exoplanet Community ERS Team 2022,0.14495,5.5E-4,-5.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2624,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.77698,,2.0897,0.0162,-0.0162,JWST Transiting Exoplanet Community ERS Team 2022,0.14456,5.6E-4,-5.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.259,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.78752,,2.0707,0.0163,-0.0163,JWST Transiting Exoplanet Community ERS Team 2022,0.1439,5.7E-4,-5.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2533,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.79802,,2.1015,0.0166,-0.0166,JWST Transiting Exoplanet Community ERS Team 2022,0.14497,5.7E-4,-5.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2626,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.80849,,2.1124,0.0167,-0.0167,JWST Transiting Exoplanet Community ERS Team 2022,0.14534,5.7E-4,-5.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2658,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.81893,,2.1026,0.0169,-0.0169,JWST Transiting Exoplanet Community ERS Team 2022,0.145,5.8E-4,-5.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2629,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.82935,,2.087,0.0175,-0.0175,JWST Transiting Exoplanet Community ERS Team 2022,0.14446,6.0E-4,-6.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2582,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.83973,,2.0814,0.0172,-0.0172,JWST Transiting Exoplanet Community ERS Team 2022,0.14427,5.9E-4,-6.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2565,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.85009,,2.0932,0.0174,-0.0174,JWST Transiting Exoplanet Community ERS Team 2022,0.14468,6.0E-4,-6.0E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2601,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.86042,,2.0797,0.0175,-0.0175,JWST Transiting Exoplanet Community ERS Team 2022,0.14421,6.1E-4,-6.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.256,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.87071,,2.1053,0.0178,-0.0178,JWST Transiting Exoplanet Community ERS Team 2022,0.1451,6.1E-4,-6.1E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2637,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.88098,,2.0835,0.0179,-0.0179,JWST Transiting Exoplanet Community ERS Team 2022,0.14434,6.2E-4,-6.2E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2571,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.89123,,2.0825,0.0181,-0.0181,JWST Transiting Exoplanet Community ERS Team 2022,0.14431,6.3E-4,-6.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2568,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.90144,,2.0912,0.0182,-0.0182,JWST Transiting Exoplanet Community ERS Team 2022,0.14461,6.3E-4,-6.3E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2595,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.91163,,2.0835,0.0184,-0.0184,JWST Transiting Exoplanet Community ERS Team 2022,0.14434,6.4E-4,-6.4E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2571,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.92179,,2.091,0.0188,-0.0188,JWST Transiting Exoplanet Community ERS Team 2022,0.1446,6.5E-4,-6.5E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2594,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.93192,,2.0956,0.0191,-0.0191,JWST Transiting Exoplanet Community ERS Team 2022,0.14476,6.6E-4,-6.6E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2608,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.94202,,2.0727,0.0196,-0.0196,JWST Transiting Exoplanet Community ERS Team 2022,0.14397,6.8E-4,-6.8E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2539,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.9521,,2.125,0.0196,-0.0196,JWST Transiting Exoplanet Community ERS Team 2022,0.14577,6.7E-4,-6.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2696,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.96215,,2.0999,0.0195,-0.0195,JWST Transiting Exoplanet Community ERS Team 2022,0.14491,6.7E-4,-6.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2621,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.97218,,2.1241,0.0195,-0.0195,JWST Transiting Exoplanet Community ERS Team 2022,0.14574,6.7E-4,-6.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2693,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.98218,,2.1109,0.0193,-0.0193,JWST Transiting Exoplanet Community ERS Team 2022,0.14529,6.6E-4,-6.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2654,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
3.99215,,2.123,0.0195,-0.0195,JWST Transiting Exoplanet Community ERS Team 2022,0.14571,6.7E-4,-6.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.269,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
4.0021,,2.1451,0.0197,-0.0197,JWST Transiting Exoplanet Community ERS Team 2022,0.14646,6.7E-4,-6.7E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2756,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
4.01202,,2.1302,0.0201,-0.0201,JWST Transiting Exoplanet Community ERS Team 2022,0.14595,6.9E-4,-6.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2712,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
4.02191,,2.1317,0.02,-0.02,JWST Transiting Exoplanet Community ERS Team 2022,0.146,6.8E-4,-6.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2716,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
4.03178,,2.1409,0.0201,-0.0201,JWST Transiting Exoplanet Community ERS Team 2022,0.14632,6.9E-4,-6.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2743,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
4.04163,,2.1305,0.0202,-0.0202,JWST Transiting Exoplanet Community ERS Team 2022,0.14596,6.9E-4,-6.9E-4,JWST Transiting Exoplanet Community ERS Team 2022,1.2712,,,JWST Transiting Exoplanet Community ERS Team 2022,,,,0.895,0.023,-0.023,Faedi et al. 2011
