# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Sun Jan 28 17:00:05 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CO2 N2 CO O2 SO2 H2O Rayleigh CIA
2.105516050e+00 1.57593e-06 1.57579e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21672e-06 1.22006e-06 1.21596e-06
2.116043630e+00 1.54942e-06 1.54922e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21743e-06 1.21998e-06 1.21597e-06
2.126623848e+00 1.47875e-06 1.47835e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21692e-06 1.21990e-06 1.21597e-06
2.137256967e+00 1.47820e-06 1.47781e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21620e-06 1.21982e-06 1.21597e-06
2.147943252e+00 1.56452e-06 1.56437e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21756e-06 1.21974e-06 1.21597e-06
2.158682968e+00 1.53923e-06 1.53901e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21726e-06 1.21967e-06 1.21597e-06
2.169476383e+00 1.49553e-06 1.49520e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21739e-06 1.21960e-06 1.21597e-06
2.180323765e+00 1.41328e-06 1.41248e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21826e-06 1.21953e-06 1.21597e-06
2.191225384e+00 1.37484e-06 1.37370e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21774e-06 1.21946e-06 1.21596e-06
2.202181511e+00 1.29798e-06 1.29571e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21803e-06 1.21939e-06 1.21596e-06
2.213192418e+00 1.32826e-06 1.32641e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21710e-06 1.21932e-06 1.21596e-06
2.224258381e+00 1.31919e-06 1.31728e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21647e-06 1.21925e-06 1.21596e-06
2.235379672e+00 1.26708e-06 1.26454e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21609e-06 1.21919e-06 1.21596e-06
2.246556571e+00 1.27513e-06 1.27275e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21612e-06 1.21913e-06 1.21596e-06
2.257789354e+00 1.28471e-06 1.28247e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21602e-06 1.21906e-06 1.21596e-06
2.269078300e+00 1.26130e-06 1.25878e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21625e-06 1.21900e-06 1.21596e-06
2.280423692e+00 1.25999e-06 1.25756e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21605e-06 1.21894e-06 1.21596e-06
2.291825810e+00 1.23398e-06 1.23078e-06 1.21596e-06 1.21598e-06 1.21596e-06 1.21596e-06 1.21703e-06 1.21889e-06 1.21596e-06
2.303284939e+00 1.23075e-06 1.22333e-06 1.21596e-06 1.22268e-06 1.21596e-06 1.21596e-06 1.21625e-06 1.21883e-06 1.21596e-06
2.314801364e+00 1.25522e-06 1.21933e-06 1.21596e-06 1.25163e-06 1.21596e-06 1.21596e-06 1.21723e-06 1.21877e-06 1.21596e-06
2.326375371e+00 1.28461e-06 1.21620e-06 1.21596e-06 1.28253e-06 1.21596e-06 1.21596e-06 1.21725e-06 1.21872e-06 1.21596e-06
2.338007248e+00 1.27102e-06 1.21629e-06 1.21596e-06 1.26843e-06 1.21596e-06 1.21596e-06 1.21974e-06 1.21866e-06 1.21596e-06
2.349697284e+00 1.25672e-06 1.21608e-06 1.21596e-06 1.25342e-06 1.21596e-06 1.21596e-06 1.22266e-06 1.21861e-06 1.21596e-06
2.361445770e+00 1.26551e-06 1.21607e-06 1.21596e-06 1.26283e-06 1.21596e-06 1.21596e-06 1.22018e-06 1.21856e-06 1.21596e-06
2.373252999e+00 1.26069e-06 1.21600e-06 1.21596e-06 1.25601e-06 1.21596e-06 1.21596e-06 1.22732e-06 1.21851e-06 1.21596e-06
2.385119264e+00 1.25104e-06 1.21596e-06 1.21596e-06 1.24489e-06 1.21596e-06 1.21596e-06 1.22929e-06 1.21846e-06 1.21596e-06
2.397044861e+00 1.23644e-06 1.21596e-06 1.21596e-06 1.22991e-06 1.21596e-06 1.21596e-06 1.22550e-06 1.21841e-06 1.21597e-06
2.409030085e+00 1.24042e-06 1.21596e-06 1.21596e-06 1.22540e-06 1.21596e-06 1.21596e-06 1.23492e-06 1.21836e-06 1.21597e-06
2.421075235e+00 1.24479e-06 1.21596e-06 1.21596e-06 1.22178e-06 1.21596e-06 1.21596e-06 1.24139e-06 1.21831e-06 1.21598e-06
2.433180612e+00 1.25062e-06 1.21631e-06 1.21596e-06 1.21905e-06 1.21596e-06 1.21596e-06 1.24817e-06 1.21827e-06 1.21598e-06
2.445346515e+00 1.25197e-06 1.21612e-06 1.21596e-06 1.21713e-06 1.21596e-06 1.21607e-06 1.24983e-06 1.21822e-06 1.21599e-06
2.457573247e+00 1.30118e-06 1.21859e-06 1.21596e-06 1.21619e-06 1.21596e-06 1.29528e-06 1.22978e-06 1.21818e-06 1.21601e-06
2.469861113e+00 1.32693e-06 1.27754e-06 1.21596e-06 1.21602e-06 1.21596e-06 1.29243e-06 1.24942e-06 1.21813e-06 1.21603e-06
2.482210419e+00 1.40356e-06 1.39591e-06 1.21596e-06 1.21598e-06 1.21596e-06 1.26528e-06 1.26733e-06 1.21809e-06 1.21606e-06
2.494621471e+00 1.39313e-06 1.38948e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22154e-06 1.28180e-06 1.21805e-06 1.21611e-06
2.507094578e+00 1.38440e-06 1.37877e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21676e-06 1.29457e-06 1.21801e-06 1.21619e-06
2.519630051e+00 1.37603e-06 1.35966e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.32401e-06 1.21797e-06 1.21635e-06
2.532228202e+00 1.38926e-06 1.33574e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.37636e-06 1.21793e-06 1.21667e-06
2.544889343e+00 1.39976e-06 1.27610e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.39752e-06 1.21789e-06 1.21737e-06
2.557613789e+00 1.41341e-06 1.30388e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.40851e-06 1.21785e-06 1.21870e-06
2.570401858e+00 1.44781e-06 1.30869e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.44675e-06 1.21781e-06 1.22104e-06
2.583253867e+00 1.46540e-06 1.37335e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.46347e-06 1.21778e-06 1.22323e-06
2.596170137e+00 1.47708e-06 1.38154e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.47505e-06 1.21774e-06 1.22531e-06
2.609150988e+00 1.49859e-06 1.47128e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.46995e-06 1.21770e-06 1.22735e-06
2.622196742e+00 1.47735e-06 1.44750e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.45490e-06 1.21767e-06 1.22760e-06
2.635307726e+00 1.45797e-06 1.44470e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.40774e-06 1.21764e-06 1.22687e-06
2.648484265e+00 1.46672e-06 1.45497e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.41526e-06 1.21760e-06 1.22665e-06
2.661726686e+00 1.68227e-06 1.68202e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.48770e-06 1.21757e-06 1.22680e-06
2.675035320e+00 1.85344e-06 1.85344e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.49145e-06 1.21754e-06 1.22671e-06
2.688410496e+00 1.88752e-06 1.88752e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.44916e-06 1.21751e-06 1.22615e-06
2.701852549e+00 1.89393e-06 1.89393e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.43790e-06 1.21748e-06 1.22584e-06
2.715361811e+00 1.81827e-06 1.81826e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.46268e-06 1.21745e-06 1.22551e-06
2.728938620e+00 1.77680e-06 1.77679e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21644e-06 1.42044e-06 1.21742e-06 1.22458e-06
2.742583314e+00 1.82428e-06 1.82428e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.34665e-06 1.44203e-06 1.21739e-06 1.22288e-06
2.756296230e+00 1.88733e-06 1.88733e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.35352e-06 1.45387e-06 1.21736e-06 1.22086e-06
2.770077711e+00 1.88970e-06 1.88970e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.34575e-06 1.44115e-06 1.21733e-06 1.21914e-06
2.783928100e+00 1.88285e-06 1.88284e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27163e-06 1.43232e-06 1.21731e-06 1.21821e-06
2.797847740e+00 1.81255e-06 1.81254e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21845e-06 1.41298e-06 1.21728e-06 1.21745e-06
2.811836979e+00 1.79245e-06 1.79245e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21644e-06 1.39578e-06 1.21725e-06 1.21688e-06
2.825896164e+00 1.77297e-06 1.77297e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21602e-06 1.35707e-06 1.21723e-06 1.21655e-06
2.840025645e+00 1.76311e-06 1.76311e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.37538e-06 1.21720e-06 1.21639e-06
2.854225773e+00 1.74233e-06 1.74232e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21641e-06 1.36521e-06 1.21718e-06 1.21628e-06
2.868496902e+00 1.68095e-06 1.68093e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22062e-06 1.33365e-06 1.21716e-06 1.21618e-06
2.882839386e+00 1.62763e-06 1.62760e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22495e-06 1.32139e-06 1.21713e-06 1.21611e-06
2.897253583e+00 1.56213e-06 1.56205e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23605e-06 1.30135e-06 1.21711e-06 1.21607e-06
2.911739851e+00 1.48495e-06 1.48457e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22529e-06 1.29371e-06 1.21709e-06 1.21604e-06
2.926298550e+00 1.44475e-06 1.44416e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23041e-06 1.27994e-06 1.21706e-06 1.21602e-06
2.940930043e+00 1.41218e-06 1.41048e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22172e-06 1.28320e-06 1.21704e-06 1.21601e-06
2.955634693e+00 1.47072e-06 1.47041e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21729e-06 1.28074e-06 1.21702e-06 1.21600e-06
2.970412867e+00 1.57338e-06 1.57333e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21603e-06 1.31675e-06 1.21700e-06 1.21600e-06
2.985264931e+00 1.58807e-06 1.58803e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21610e-06 1.25658e-06 1.21698e-06 1.21599e-06
3.000191256e+00 1.49325e-06 1.49307e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27366e-06 1.21696e-06 1.21600e-06
3.015192212e+00 1.55741e-06 1.55735e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27734e-06 1.21694e-06 1.21600e-06
3.030268173e+00 1.50215e-06 1.50194e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27796e-06 1.21692e-06 1.21601e-06
3.045419514e+00 1.47312e-06 1.47237e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.29584e-06 1.21690e-06 1.21602e-06
3.060646612e+00 1.40638e-06 1.40371e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27880e-06 1.21688e-06 1.21603e-06
3.075949845e+00 1.36311e-06 1.35870e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26332e-06 1.21686e-06 1.21604e-06
3.091329594e+00 1.35303e-06 1.34046e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.28861e-06 1.21685e-06 1.21604e-06
3.106786242e+00 1.41995e-06 1.41775e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.29212e-06 1.21683e-06 1.21604e-06
3.122320173e+00 1.47836e-06 1.47801e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27450e-06 1.21681e-06 1.21604e-06
3.137931774e+00 1.43663e-06 1.43597e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25716e-06 1.21679e-06 1.21603e-06
3.153621433e+00 1.45817e-06 1.45791e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24828e-06 1.21678e-06 1.21602e-06
3.169389540e+00 1.47349e-06 1.47339e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22711e-06 1.21676e-06 1.21602e-06
3.185236488e+00 1.44145e-06 1.44108e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25192e-06 1.21675e-06 1.21603e-06
3.201162670e+00 1.39601e-06 1.38844e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.30362e-06 1.21673e-06 1.21604e-06
3.217168483e+00 1.36410e-06 1.35133e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.29799e-06 1.21672e-06 1.21605e-06
3.233254326e+00 1.32007e-06 1.31061e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26351e-06 1.21670e-06 1.21605e-06
3.249420598e+00 1.27257e-06 1.24746e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25608e-06 1.21669e-06 1.21604e-06
3.265667701e+00 1.28055e-06 1.24330e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26945e-06 1.21667e-06 1.21603e-06
3.281996039e+00 1.24579e-06 1.22672e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.23888e-06 1.21666e-06 1.21602e-06
3.298406019e+00 1.28673e-06 1.22023e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22537e-06 1.28193e-06 1.21664e-06 1.21601e-06
3.314898049e+00 1.29001e-06 1.22807e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22759e-06 1.28112e-06 1.21663e-06 1.21599e-06
3.331472540e+00 1.27944e-06 1.26084e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22617e-06 1.24653e-06 1.21662e-06 1.21598e-06
3.348129902e+00 1.32330e-06 1.31623e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21995e-06 1.25199e-06 1.21660e-06 1.21597e-06
3.364870552e+00 1.28671e-06 1.27830e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24260e-06 1.21659e-06 1.21597e-06
3.381694905e+00 1.25494e-06 1.24418e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21643e-06 1.23574e-06 1.21658e-06 1.21596e-06
3.398603379e+00 1.23483e-06 1.22742e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22555e-06 1.21657e-06 1.21596e-06
3.415596396e+00 1.23726e-06 1.23443e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22096e-06 1.21655e-06 1.21596e-06
3.432674378e+00 1.23308e-06 1.23044e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21976e-06 1.21654e-06 1.21596e-06
3.449837750e+00 1.23848e-06 1.23582e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22071e-06 1.21653e-06 1.21596e-06
3.467086939e+00 1.22771e-06 1.22586e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21786e-06 1.21652e-06 1.21596e-06
3.484422373e+00 1.22756e-06 1.22495e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21857e-06 1.21651e-06 1.21596e-06
3.501844485e+00 1.24780e-06 1.24519e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21642e-06 1.21797e-06 1.21650e-06 1.21695e-06
3.519353708e+00 1.31541e-06 1.29634e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21831e-06 1.21978e-06 1.21649e-06 1.24732e-06
3.536950476e+00 1.37256e-06 1.34424e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22291e-06 1.22124e-06 1.21648e-06 1.29310e-06
3.554635228e+00 1.43664e-06 1.41933e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22276e-06 1.22135e-06 1.21647e-06 1.34756e-06
3.572408405e+00 1.46550e-06 1.44402e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22761e-06 1.22185e-06 1.21646e-06 1.38592e-06
3.590270447e+00 1.48530e-06 1.47518e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23386e-06 1.22235e-06 1.21645e-06 1.34818e-06
3.608221799e+00 1.50353e-06 1.50059e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25010e-06 1.22129e-06 1.21644e-06 1.30037e-06
3.626262908e+00 1.45428e-06 1.45081e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.28202e-06 1.22072e-06 1.21643e-06 1.23769e-06
3.644394222e+00 1.46875e-06 1.46792e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31318e-06 1.21734e-06 1.21642e-06 1.22481e-06
3.662616193e+00 1.41145e-06 1.38648e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.34912e-06 1.22130e-06 1.21641e-06 1.25816e-06
3.680929274e+00 1.39604e-06 1.30348e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31155e-06 1.22654e-06 1.21640e-06 1.35259e-06
3.699333921e+00 1.41500e-06 1.25400e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.32325e-06 1.21739e-06 1.21639e-06 1.40238e-06
3.717830590e+00 1.45007e-06 1.27432e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.30446e-06 1.21942e-06 1.21638e-06 1.44066e-06
3.736419743e+00 1.48101e-06 1.31623e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27226e-06 1.22012e-06 1.21637e-06 1.47059e-06
3.755101842e+00 1.49465e-06 1.41399e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24734e-06 1.22147e-06 1.21637e-06 1.46228e-06
3.773877351e+00 1.50810e-06 1.48035e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22864e-06 1.21970e-06 1.21636e-06 1.42780e-06
3.792746738e+00 1.56266e-06 1.55871e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22080e-06 1.22067e-06 1.21635e-06 1.37788e-06
3.811710472e+00 1.57715e-06 1.57598e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21675e-06 1.22011e-06 1.21634e-06 1.32253e-06
3.830769024e+00 1.55840e-06 1.55776e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21602e-06 1.21901e-06 1.21633e-06 1.26795e-06
3.849922869e+00 1.55686e-06 1.55674e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21620e-06 1.21816e-06 1.21633e-06 1.23035e-06
3.869172484e+00 1.47831e-06 1.47441e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21814e-06 1.21732e-06 1.21632e-06 1.30930e-06
3.888518346e+00 1.42401e-06 1.37729e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22135e-06 1.21668e-06 1.21631e-06 1.37012e-06
3.907960938e+00 1.42262e-06 1.31286e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22816e-06 1.21640e-06 1.21631e-06 1.40408e-06
3.927500742e+00 1.45304e-06 1.38645e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24038e-06 1.21625e-06 1.21630e-06 1.41704e-06
3.947138246e+00 1.48101e-06 1.46379e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31320e-06 1.21623e-06 1.21629e-06 1.38248e-06
3.966873937e+00 1.53774e-06 1.53655e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.37479e-06 1.21610e-06 1.21629e-06 1.28206e-06
3.986708307e+00 1.54029e-06 1.53970e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.37496e-06 1.21603e-06 1.21628e-06 1.21633e-06
4.006641849e+00 1.53575e-06 1.53518e-06 1.21597e-06 1.21596e-06 1.21596e-06 1.37496e-06 1.21600e-06 1.21627e-06 1.21645e-06
4.026675058e+00 1.54035e-06 1.54033e-06 1.21597e-06 1.21596e-06 1.21596e-06 1.37496e-06 1.21599e-06 1.21627e-06 1.21661e-06
4.046808433e+00 1.47185e-06 1.47170e-06 1.21597e-06 1.21596e-06 1.21596e-06 1.37496e-06 1.21599e-06 1.21626e-06 1.21680e-06
4.067042475e+00 1.47004e-06 1.46989e-06 1.21600e-06 1.21596e-06 1.21596e-06 1.37496e-06 1.21597e-06 1.21625e-06 1.21702e-06
4.087377688e+00 1.51126e-06 1.51122e-06 1.21603e-06 1.21596e-06 1.21596e-06 1.37072e-06 1.21597e-06 1.21625e-06 1.21725e-06
4.107814576e+00 1.47645e-06 1.47638e-06 1.21606e-06 1.21596e-06 1.21596e-06 1.31076e-06 1.21598e-06 1.21624e-06 1.21747e-06
4.128353649e+00 1.47627e-06 1.47620e-06 1.21609e-06 1.21596e-06 1.21596e-06 1.22973e-06 1.21598e-06 1.21624e-06 1.21766e-06
4.148995417e+00 1.54112e-06 1.54109e-06 1.21603e-06 1.21596e-06 1.21596e-06 1.21601e-06 1.21599e-06 1.21623e-06 1.21778e-06
4.169740394e+00 1.70609e-06 1.70609e-06 1.21607e-06 1.21596e-06 1.21596e-06 1.21598e-06 1.21599e-06 1.21623e-06 1.21783e-06
4.190589096e+00 1.83756e-06 1.83756e-06 1.21606e-06 1.21596e-06 1.21596e-06 1.21743e-06 1.21600e-06 1.21622e-06 1.21781e-06
4.211542042e+00 1.93161e-06 1.93161e-06 1.21606e-06 1.21596e-06 1.21596e-06 1.27486e-06 1.21602e-06 1.21622e-06 1.21777e-06
4.232599752e+00 2.03493e-06 2.03493e-06 1.21602e-06 1.21596e-06 1.21596e-06 1.33587e-06 1.21602e-06 1.21621e-06 1.21780e-06
4.253762751e+00 2.02851e-06 2.02851e-06 1.21600e-06 1.21596e-06 1.21596e-06 1.36749e-06 1.21604e-06 1.21621e-06 1.21797e-06
4.275031564e+00 2.07269e-06 2.07269e-06 1.21598e-06 1.21596e-06 1.21596e-06 1.37440e-06 1.21617e-06 1.21620e-06 1.21844e-06
4.296406722e+00 2.02588e-06 2.02588e-06 1.21641e-06 1.21596e-06 1.21596e-06 1.37487e-06 1.21646e-06 1.21620e-06 1.21862e-06
4.317888756e+00 1.98017e-06 1.98017e-06 1.21599e-06 1.21596e-06 1.21596e-06 1.37496e-06 1.21644e-06 1.21619e-06 1.21816e-06
4.339478200e+00 1.95374e-06 1.95374e-06 1.21604e-06 1.21596e-06 1.21596e-06 1.37494e-06 1.21649e-06 1.21619e-06 1.21762e-06
4.361175591e+00 1.94523e-06 1.94523e-06 1.21601e-06 1.21596e-06 1.21596e-06 1.37491e-06 1.21774e-06 1.21618e-06 1.21735e-06
4.382981469e+00 1.92315e-06 1.92315e-06 1.21602e-06 1.21597e-06 1.21596e-06 1.37494e-06 1.21687e-06 1.21618e-06 1.21723e-06
4.404896376e+00 1.92242e-06 1.92242e-06 1.21605e-06 1.21630e-06 1.21596e-06 1.37494e-06 1.21735e-06 1.21617e-06 1.21715e-06
4.426920858e+00 1.88984e-06 1.88984e-06 1.21606e-06 1.21949e-06 1.21596e-06 1.37459e-06 1.22056e-06 1.21617e-06 1.21705e-06
4.449055462e+00 1.82270e-06 1.82270e-06 1.21599e-06 1.23742e-06 1.21596e-06 1.37030e-06 1.21841e-06 1.21617e-06 1.21694e-06
4.471300739e+00 1.75576e-06 1.75576e-06 1.21599e-06 1.28207e-06 1.21596e-06 1.34443e-06 1.21866e-06 1.21616e-06 1.21682e-06
4.493657243e+00 1.68253e-06 1.68251e-06 1.21598e-06 1.33775e-06 1.21596e-06 1.30469e-06 1.21740e-06 1.21616e-06 1.21668e-06
4.516125529e+00 1.59725e-06 1.59675e-06 1.21598e-06 1.39189e-06 1.21596e-06 1.24914e-06 1.22131e-06 1.21615e-06 1.21655e-06
4.538706157e+00 1.54727e-06 1.54400e-06 1.21598e-06 1.43000e-06 1.21596e-06 1.21824e-06 1.22043e-06 1.21615e-06 1.21643e-06
4.561399688e+00 1.50566e-06 1.48675e-06 1.21596e-06 1.45889e-06 1.21596e-06 1.21597e-06 1.22108e-06 1.21615e-06 1.21632e-06
4.584206686e+00 1.48833e-06 1.45603e-06 1.21597e-06 1.45989e-06 1.21596e-06 1.21631e-06 1.22003e-06 1.21614e-06 1.21624e-06
4.607127720e+00 1.51364e-06 1.48101e-06 1.21596e-06 1.48388e-06 1.21596e-06 1.21623e-06 1.21849e-06 1.21614e-06 1.21617e-06
4.630163358e+00 1.51749e-06 1.49967e-06 1.21596e-06 1.46331e-06 1.21596e-06 1.21596e-06 1.22544e-06 1.21613e-06 1.21612e-06
4.653314175e+00 1.51305e-06 1.50203e-06 1.21596e-06 1.43983e-06 1.21596e-06 1.21596e-06 1.22680e-06 1.21613e-06 1.21607e-06
4.676580746e+00 1.55064e-06 1.54408e-06 1.21596e-06 1.44472e-06 1.21596e-06 1.21596e-06 1.24236e-06 1.21613e-06 1.21605e-06
4.699963650e+00 1.61093e-06 1.60787e-06 1.21596e-06 1.46176e-06 1.21596e-06 1.21596e-06 1.22154e-06 1.21612e-06 1.21602e-06
4.723463468e+00 1.61890e-06 1.61554e-06 1.21596e-06 1.47466e-06 1.21596e-06 1.21596e-06 1.23752e-06 1.21612e-06 1.21601e-06
4.747080785e+00 1.64143e-06 1.63913e-06 1.21596e-06 1.45961e-06 1.21596e-06 1.21596e-06 1.22435e-06 1.21612e-06 1.21600e-06
4.770816189e+00 1.67800e-06 1.67673e-06 1.21596e-06 1.44430e-06 1.21596e-06 1.21596e-06 1.23152e-06 1.21611e-06 1.21599e-06
4.794670270e+00 1.70522e-06 1.70468e-06 1.21596e-06 1.43259e-06 1.21596e-06 1.21596e-06 1.23632e-06 1.21611e-06 1.21599e-06
4.818643622e+00 1.75885e-06 1.75868e-06 1.21596e-06 1.40640e-06 1.21596e-06 1.21596e-06 1.23658e-06 1.21611e-06 1.21598e-06
4.842736840e+00 1.75930e-06 1.75921e-06 1.21596e-06 1.39210e-06 1.21596e-06 1.21596e-06 1.26975e-06 1.21611e-06 1.21599e-06
4.866950524e+00 1.74850e-06 1.74846e-06 1.21596e-06 1.35495e-06 1.21596e-06 1.21596e-06 1.22052e-06 1.21610e-06 1.21598e-06
4.891285276e+00 1.69650e-06 1.69647e-06 1.21596e-06 1.31169e-06 1.21596e-06 1.21596e-06 1.26026e-06 1.21610e-06 1.21599e-06
