CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
3.96489,6.6E-4,0.1129,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.0336,0.00233,-0.0025,Calculated,0.0912,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.96555,6.6E-4,0.0976,0.0157,-0.0157,Lustig-Yaeger et al. 2023,0.03124,0.00242,-0.00262,Calculated,0.0848,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.96622,6.6E-4,0.1019,0.0158,-0.0158,Lustig-Yaeger et al. 2023,0.03192,0.00239,-0.00258,Calculated,0.0866,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.96688,6.6E-4,0.1191,0.0157,-0.0157,Lustig-Yaeger et al. 2023,0.03451,0.0022,-0.00235,Calculated,0.0937,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.96754,6.6E-4,0.132,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03633,0.00214,-0.00227,Calculated,0.0986,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.9682,6.6E-4,0.1153,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03396,0.00227,-0.00243,Calculated,0.0922,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.96887,6.6E-4,0.1079,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03285,0.00234,-0.00252,Calculated,0.0892,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.96953,6.6E-4,0.113,0.0158,-0.0158,Lustig-Yaeger et al. 2023,0.03362,0.00227,-0.00244,Calculated,0.0912,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97019,6.6E-4,0.0962,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03102,0.00252,-0.00275,Calculated,0.0842,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97086,6.6E-4,0.1071,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03273,0.0024,-0.00259,Calculated,0.0888,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97152,6.6E-4,0.1329,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03646,0.00217,-0.00231,Calculated,0.0989,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97218,6.6E-4,0.1343,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03665,0.00224,-0.00238,Calculated,0.0995,0.0063,-0.0063,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97284,6.6E-4,0.1068,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03268,0.00248,-0.00268,Calculated,0.0887,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97351,6.6E-4,0.1003,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03167,0.00258,-0.00281,Calculated,0.086,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97417,6.6E-4,0.1047,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03236,0.0024,-0.00259,Calculated,0.0878,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97483,6.6E-4,0.1014,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03184,0.00242,-0.00262,Calculated,0.0864,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.9755,6.6E-4,0.1109,0.016,-0.016,Lustig-Yaeger et al. 2023,0.0333,0.00232,-0.0025,Calculated,0.0904,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97616,6.6E-4,0.0996,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03156,0.00243,-0.00263,Calculated,0.0857,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97682,6.6E-4,0.1104,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03323,0.00231,-0.00249,Calculated,0.0902,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97749,6.6E-4,0.0869,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.02948,0.00265,-0.00291,Calculated,0.08,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97815,6.6E-4,0.1137,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03372,0.00228,-0.00245,Calculated,0.0915,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97881,6.6E-4,0.1036,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03219,0.00238,-0.00257,Calculated,0.0874,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.97947,6.6E-4,0.1146,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03385,0.00237,-0.00255,Calculated,0.0919,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98014,6.6E-4,0.0913,0.0159,-0.0159,Lustig-Yaeger et al. 2023,0.03022,0.00253,-0.00276,Calculated,0.082,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.9808,6.6E-4,0.1147,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03387,0.00234,-0.00251,Calculated,0.0919,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98146,6.6E-4,0.1002,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03165,0.00243,-0.00264,Calculated,0.0859,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98213,6.6E-4,0.1083,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03291,0.00243,-0.00263,Calculated,0.0893,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98279,6.6E-4,0.0906,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.0301,0.00266,-0.00292,Calculated,0.0817,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98345,6.6E-4,0.0559,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02364,0.00336,-0.00392,Calculated,0.0642,0.0098,-0.0098,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98412,6.6E-4,0.0883,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.02972,0.00277,-0.00305,Calculated,0.0806,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98478,6.6E-4,0.1191,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03451,0.00229,-0.00245,Calculated,0.0937,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98544,6.6E-4,0.1167,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03416,0.00236,-0.00254,Calculated,0.0927,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.9861,6.6E-4,0.1191,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03451,0.00238,-0.00256,Calculated,0.0937,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98677,6.6E-4,0.0997,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03158,0.00247,-0.00268,Calculated,0.0857,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98743,6.6E-4,0.0899,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.02998,0.00262,-0.00287,Calculated,0.0814,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98809,6.6E-4,0.1164,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03412,0.0023,-0.00246,Calculated,0.0926,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98876,6.6E-4,0.127,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03564,0.00235,-0.00252,Calculated,0.0967,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.98942,6.6E-4,0.1072,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03274,0.00244,-0.00264,Calculated,0.0889,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99008,6.6E-4,0.0949,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03081,0.00269,-0.00295,Calculated,0.0836,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99075,6.6E-4,0.0936,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03059,0.00254,-0.00277,Calculated,0.083,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99141,6.6E-4,0.1087,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03297,0.00244,-0.00264,Calculated,0.0895,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99207,6.6E-4,0.1148,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03388,0.00239,-0.00258,Calculated,0.092,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99274,6.6E-4,0.1033,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03214,0.00247,-0.00268,Calculated,0.0872,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.9934,6.6E-4,0.1108,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03329,0.00246,-0.00266,Calculated,0.0903,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99406,6.6E-4,0.1077,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03282,0.00254,-0.00275,Calculated,0.0891,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99472,6.6E-4,0.1388,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03726,0.0021,-0.00223,Calculated,0.1011,0.0059,-0.0059,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99539,6.6E-4,0.1397,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03738,0.00213,-0.00226,Calculated,0.1014,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99605,6.6E-4,0.1273,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03568,0.00223,-0.00238,Calculated,0.0968,0.0063,-0.0063,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99671,6.6E-4,0.1034,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03216,0.00246,-0.00266,Calculated,0.0873,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99738,6.6E-4,0.1232,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.0351,0.00226,-0.00242,Calculated,0.0953,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99804,6.6E-4,0.1133,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03366,0.00246,-0.00266,Calculated,0.0914,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.9987,6.6E-4,0.1163,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.0341,0.00239,-0.00258,Calculated,0.0926,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.99937,6.6E-4,0.1076,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.0328,0.00248,-0.00269,Calculated,0.089,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00003,6.6E-4,0.1033,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03214,0.00247,-0.00268,Calculated,0.0872,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00069,6.6E-4,0.1058,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03253,0.00244,-0.00264,Calculated,0.0883,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00136,6.6E-4,0.0991,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03148,0.00251,-0.00272,Calculated,0.0854,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00202,6.6E-4,0.0797,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.02823,0.00275,-0.00305,Calculated,0.0766,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00268,6.6E-4,0.0817,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.02858,0.00288,-0.00321,Calculated,0.0776,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00334,6.6E-4,0.11,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03317,0.00237,-0.00256,Calculated,0.09,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00401,6.6E-4,0.1036,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03219,0.0024,-0.00259,Calculated,0.0874,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00467,6.6E-4,0.1126,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03356,0.00233,-0.00251,Calculated,0.0911,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00533,6.6E-4,0.1044,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03231,0.00245,-0.00265,Calculated,0.0877,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.006,6.6E-4,0.1192,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03453,0.00231,-0.00248,Calculated,0.0937,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00666,6.6E-4,0.1143,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03381,0.0023,-0.00247,Calculated,0.0918,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00732,6.6E-4,0.1188,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03447,0.0023,-0.00247,Calculated,0.0935,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00798,6.6E-4,0.1101,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03318,0.00234,-0.00252,Calculated,0.0901,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00865,6.6E-4,0.0802,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02832,0.00281,-0.00312,Calculated,0.0769,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00931,6.6E-4,0.1008,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03175,0.00253,-0.00275,Calculated,0.0862,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.00997,6.6E-4,0.1227,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03503,0.00235,-0.00252,Calculated,0.0951,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01064,6.6E-4,0.1289,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.0359,0.00219,-0.00233,Calculated,0.0974,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0113,6.6E-4,0.093,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.0305,0.00269,-0.00295,Calculated,0.0828,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01196,6.6E-4,0.1005,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.0317,0.0025,-0.00272,Calculated,0.086,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01263,6.6E-4,0.1094,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03308,0.00242,-0.00261,Calculated,0.0898,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01329,6.6E-4,0.1337,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03657,0.00215,-0.00229,Calculated,0.0992,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01395,6.6E-4,0.1179,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03434,0.0023,-0.00246,Calculated,0.0932,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01462,6.6E-4,0.1023,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03198,0.00253,-0.00274,Calculated,0.0868,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01528,6.6E-4,0.0797,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02823,0.00282,-0.00313,Calculated,0.0766,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01594,6.6E-4,0.0856,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.02926,0.00279,-0.00308,Calculated,0.0794,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0166,6.6E-4,0.1189,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03448,0.00241,-0.00259,Calculated,0.0936,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01727,6.6E-4,0.1053,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03245,0.00245,-0.00265,Calculated,0.0881,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01793,6.6E-4,0.1313,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03624,0.00221,-0.00235,Calculated,0.0983,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01859,6.6E-4,0.0955,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.0309,0.00259,-0.00283,Calculated,0.0839,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01926,6.6E-4,0.1038,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03222,0.0025,-0.00271,Calculated,0.0874,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.01992,6.6E-4,0.0963,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03103,0.00251,-0.00273,Calculated,0.0842,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02058,6.6E-4,0.1074,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03277,0.00246,-0.00266,Calculated,0.0889,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02125,6.6E-4,0.0982,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03134,0.00257,-0.00281,Calculated,0.085,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02191,6.6E-4,0.1041,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.03226,0.00261,-0.00284,Calculated,0.0876,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02257,6.6E-4,0.0751,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.0274,0.00286,-0.0032,Calculated,0.0744,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02323,6.6E-4,0.0748,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.02735,0.00292,-0.00327,Calculated,0.0742,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0239,6.6E-4,0.0804,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.02835,0.0029,-0.00324,Calculated,0.077,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02456,6.6E-4,0.1098,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03314,0.00246,-0.00266,Calculated,0.0899,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02522,6.6E-4,0.0906,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.0301,0.0026,-0.00284,Calculated,0.0817,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02589,6.6E-4,0.0754,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02746,0.00294,-0.00329,Calculated,0.0745,0.0084,-0.0084,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02655,6.6E-4,0.0838,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.02895,0.00283,-0.00314,Calculated,0.0786,0.0081,-0.0081,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02721,6.6E-4,0.0972,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03118,0.00259,-0.00282,Calculated,0.0846,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02788,6.6E-4,0.1039,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03223,0.00248,-0.00269,Calculated,0.0875,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02854,6.6E-4,0.0999,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03161,0.00257,-0.0028,Calculated,0.0858,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0292,6.6E-4,0.1209,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03477,0.00238,-0.00255,Calculated,0.0944,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.02987,6.6E-4,0.1029,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03208,0.00252,-0.00274,Calculated,0.0871,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03053,6.6E-4,0.104,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03225,0.00249,-0.0027,Calculated,0.0875,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03119,6.6E-4,0.1053,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03245,0.00244,-0.00263,Calculated,0.0881,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03185,6.6E-4,0.1148,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03388,0.00237,-0.00255,Calculated,0.092,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03252,6.6E-4,0.1078,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03283,0.00242,-0.00262,Calculated,0.0891,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03318,6.6E-4,0.1006,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03172,0.00253,-0.00275,Calculated,0.0861,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03384,6.6E-4,0.0616,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02482,0.00316,-0.00363,Calculated,0.0674,0.0091,-0.0091,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03451,6.6E-4,0.1019,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03192,0.0025,-0.00272,Calculated,0.0866,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03517,6.6E-4,0.1067,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03266,0.00246,-0.00266,Calculated,0.0887,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03583,6.6E-4,0.0928,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03046,0.00261,-0.00286,Calculated,0.0827,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.0365,6.6E-4,0.0838,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.02895,0.00274,-0.00303,Calculated,0.0786,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03716,6.6E-4,0.0777,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.02787,0.00288,-0.00322,Calculated,0.0757,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03782,6.6E-4,0.0894,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.0299,0.00269,-0.00296,Calculated,0.0811,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.03848,6.6E-4,0.1105,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03324,0.00249,-0.0027,Calculated,0.0902,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
