521 1943.513734 1.041E-23 4.504E+01.06000.065 2165.99320.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27E   2        28E   2     432320 2 2 1 1 1 0   110.0  114.0
521 1943.521871 1.569E-23 4.526E+01.06000.065 2165.99410.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  2        28F2  2     432320 2 2 1 1 1 0   165.0  171.0
521 1943.539734 2.657E-23 4.598E+01.06000.065 2165.99590.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27A1  1        28A2  1     432320 2 2 1 1 1 0   275.0  285.0
521 1944.298162 1.612E-23 4.622E+01.06000.065 2164.61880.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  1        28F2  1     332320 2 2 1 1 1 0   165.0  171.0
521 1944.300993 1.616E-23 4.634E+01.06000.065 2164.61890.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  2        28F1  2     332320 2 2 1 1 1 0   165.0  171.0
521 1945.582703 2.879E-23 4.920E+01.06000.065 2162.97630.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27A2  1        28A1  1     332320 2 2 1 1 1 0   275.0  285.0
521 1945.583096 1.728E-23 4.922E+01.06000.065 2162.97630.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  1        28F1  1     332320 2 2 1 1 1 0   165.0  171.0
521 1945.583293 1.152E-23 4.922E+01.06000.065 2162.97630.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27E   1        28E   1     332320 2 2 1 1 1 0   110.0  114.0
521 1946.545667 4.225E-24 7.467E+00.06000.065 2169.67470.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   27A1  4        28A2  2     332320 2 2 1 1 1 0   275.0  285.0
521 1947.087759 3.878E-24 6.862E+00.06000.065 2169.81870.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   27A2  6        28A1  3     332320 2 2 1 1 1 0   275.0  285.0
521 1948.283947 5.134E-24 7.612E+00.06000.065 2020.47430.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  4        27F2  5     332320 2 2 1 1 1 0   159.0  165.0
521 1948.530635 4.937E-23 4.390E+01.06000.065 2020.31980.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A1  2        27A2  2     332320 2 2 1 1 1 0   265.0  275.0
521 1948.557631 2.857E-23 4.243E+01.06000.065 2020.74910.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  5        27F1  5     332320 2 2 1 1 1 0   159.0  165.0
521 1948.706603 1.883E-23 4.191E+01.06000.065 2020.55740.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26E   3        27E   3     432320 2 2 1 1 1 0   106.0  110.0
521 1948.751179 2.471E-23 3.666E+01.06000.065 2020.47430.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  5        27F2  5     432320 2 2 1 1 1 0   159.0  165.0
521 1948.793888 2.991E-23 4.456E+01.06000.065 2021.33250.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  6        27F1  6     432320 2 2 1 1 1 0   159.0  165.0
521 1948.799267 2.743E-23 4.057E+01.06000.065 2019.87300.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  4        27F1  4     432320 2 2 1 1 1 0   159.0  165.0
521 1948.818449 2.451E-23 3.627E+01.06000.065 2019.93980.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  4        27F2  4     332320 2 2 1 1 1 0   159.0  165.0
521 1948.824690 1.983E-23 4.430E+01.06000.065 2021.29360.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26E   4        27E   4     432320 2 2 1 1 1 0   106.0  110.0
521 1948.882259 3.120E-23 4.646E+01.06000.065 2021.23300.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  6        27F2  6     432320 2 2 1 1 1 0   159.0  165.0
521 1949.163581 1.932E-23 4.273E+01.06000.065 2019.13190.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26E   2        27E   2     432320 2 2 1 1 1 0   106.0  110.0
521 1949.190148 2.827E-23 4.168E+01.06000.065 2019.14050.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  3        27F1  3     432320 2 2 1 1 1 0   159.0  165.0
521 1949.200163 5.730E-23 5.146E+01.06000.065 2022.24380.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A1  3        27A2  3     332320 2 2 1 1 1 0   265.0  275.0
521 1949.213336 3.552E-23 5.317E+01.06000.065 2022.23900.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  7        27F2  7     332320 2 2 1 1 1 0   159.0  165.0
521 1949.225620 3.626E-23 5.428E+01.06000.065 2022.23410.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  8        27F1  7     332320 2 2 1 1 1 0   159.0  165.0
521 1949.236702 6.084E-23 5.464E+01.06000.065 2022.22900.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A2  3        27A1  2     332320 2 2 1 1 1 0   265.0  275.0
521 1949.280407 5.229E-23 4.627E+01.06000.065 2019.15880.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A2  1        27A1  1     432320 2 2 1 1 1 0   265.0  275.0
521 1949.285681 6.135E-24 9.082E+00.06000.065 2019.93980.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  5        27F2  4     432320 2 2 1 1 1 0   159.0  165.0
521 1949.721980 3.059E-23 4.491E+01.06000.065 2018.14830.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  2        27F1  2     432320 2 2 1 1 1 0   159.0  165.0
521 1949.736695 3.900E-24 3.505E+00.06000.065 2022.24380.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A1  4        27A2  3     332320 2 2 1 1 1 0   265.0  275.0
521 1949.744790 3.125E-23 4.588E+01.06000.065 2018.15070.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  3        27F2  3     432320 2 2 1 1 1 0   159.0  165.0
521 1950.459048 5.295E-23 4.640E+01.06000.065 2016.92410.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26A1  1        27A2  1     432320 2 2 1 1 1 0   265.0  275.0
521 1950.463096 3.190E-23 4.659E+01.06000.065 2016.92430.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  2        27F2  2     432320 2 2 1 1 1 0   159.0  165.0
521 1950.465167 2.132E-23 4.671E+01.06000.065 2016.92440.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26E   1        27E   1     432320 2 2 1 1 1 0   106.0  110.0
521 1951.231238 4.313E-24 7.414E+00.06000.065 2162.97630.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   27A2  4        28A1  1     332320 2 2 1 1 1 0   275.0  285.0
521 1951.664825 3.404E-23 4.943E+01.06000.065 2015.44930.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2  1        27F1  1     332320 2 2 1 1 1 0   159.0  165.0
521 1951.665471 3.408E-23 4.948E+01.06000.065 2015.44930.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F1  1        27F2  1     332320 2 2 1 1 1 0   159.0  165.0
521 1952.290250 4.408E-24 7.698E+00.06000.065 2165.99590.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27A1  5        28A2  1     332320 2 2 1 1 1 0   275.0  285.0
521 1953.364734 3.670E-24 5.493E+00.06000.065 2021.33250.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   26F2 14        27F1  6     332320 2 2 1 1 1 0   159.0  165.0
521 1953.736153 4.996E-24 2.319E+00.06000.066 1877.54160.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A2  1        26A1  2     332320 2 2 1 1 1 0   255.0  265.0
521 1953.883982 5.204E-24 7.771E+00.06000.065 2020.74910.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   26F2 13        27F1  5     332320 2 2 1 1 1 0   159.0  165.0
521 1954.441618 4.897E-24 4.356E+00.06000.065 2019.15880.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   26A2  4        27A1  1     332320 2 2 1 1 1 0   265.0  275.0
521 1954.652787 9.166E-24 7.089E+00.06000.066 1877.31860.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  4        26F2  5     432320 2 2 1 1 1 0   153.0  159.0
521 1954.706786 6.066E-24 5.428E+00.06000.065 2020.31980.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   26A1  6        27A2  2     332320 2 2 1 1 1 0   265.0  275.0
521 1954.884628 9.429E-23 4.381E+01.06000.066 1877.54160.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A2  2        26A1  2     432320 2 2 1 1 1 0   255.0  265.0
521 1954.972970 5.394E-23 4.175E+01.06000.066 1877.41990.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2  4        26F1  4     432320 2 2 1 1 1 0   153.0  159.0
521 1955.036263 4.795E-23 3.710E+01.06000.066 1877.31860.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  5        26F2  5     432320 2 2 1 1 1 0   153.0  159.0
521 1955.068385 3.703E-23 4.288E+01.06000.066 1876.85690.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25E   3        26E   3     432320 2 2 1 1 1 0   102.0  106.0
