141 3312.882243 1.146E-99 2.786E+02.02200.04939423.70730.50-.075000             10              8                    P 30      252521 5 3 5 2 2 3   236.0  244.0
141 3314.704512 1.027E-56 1.484E+02.02300.24418635.62340.65-.027000              6              5                    R  5      372623 5 3 2 1 2 2    52.0   44.0
141 3320.092403 1.677E-99 3.425E+02.02200.05039290.83650.50-.075000             13             11                    P 19      252521 5 3 5 2 2 3   148.0  156.0
141 3326.019294 5.682E-25 1.112E+02.00830.056 3672.62000.50-.023000              1              0                    P 13      472623 5 3 2 1 2 2   100.0  108.0
141 3327.230184 2.805E-99 3.405E+02.02200.04939223.29180.50-.075000             12             10                    P 23      252521 5 3 5 2 2 3   180.0  188.0
141 3327.509265 9.599E-36 2.537E+02.01450.160 8810.47440.40-.019200              3              2                    P  7      472623 5 3 2 1 2 2    52.0   60.0
141 3329.028019 9.746E-86 2.143E+01.01010.04832308.89520.50-.029000              6              5                    R 30      362623 5 3 2 1 2 2   252.0  244.0
141 3333.047413 2.453E-49 1.448E+02.10500.60114831.64160.550.001900              5              4                    R  0      472623 5 3 2 1 2 2    12.0    4.0
141 3334.486384 5.353E-30 1.967E+02.00920.073 6113.28250.50-.023000              2              1                    P 10      472623 5 3 2 1 2 2    76.0   84.0
141 3335.073957 5.975E-91 1.097E+02.01010.04835149.14220.50-.029000              5              4                    R 36      462623 5 3 2 1 2 2   300.0  292.0
141 3337.883565 4.148E-57 1.398E+02.01680.16018836.56001.00-.027900              6              5                    R  6      372623 5 3 2 1 2 2    60.0   52.0
141 3344.938894 5.710E-42 2.953E+02.07270.70511592.12930.44-.009800              4              3                    P  3      472623 5 3 2 1 2 2    20.0   28.0
141 3353.228995 3.376E-84 1.391E+01.01010.04831480.97470.50-.029000              6              5                    R 29      362623 5 3 2 1 2 2   244.0  236.0
141 3359.395278 1.391E-57 1.305E+02.01390.11819070.31180.85-.028500              6              5                    R  7      372623 5 3 2 1 2 2    68.0   60.0
141 3365.345216 3.898E-49 1.670E+02.08950.66414866.79910.51-.002300              5              4                    R  1      472623 5 3 2 1 2 2    20.0   12.0
141 3371.606543 4.616E-89 8.717E+01.01010.04834197.46490.50-.029000              5              4                    R 35      462623 5 3 2 1 2 2   292.0  284.0
141 3373.335166 2.861E-35 2.548E+02.02040.229 8546.72740.36-.015300              3              2                    P  6      472623 5 3 2 1 2 2    44.0   52.0
141 3375.185355 9.665E-83 8.087E+00.01010.04830669.80750.50-.029000              6              5                    R 28      362623 5 3 2 1 2 2   236.0  228.0
141 3379.204320 3.895E-58 1.207E+02.01200.08919336.57040.50-.028800              6              5                    R  8      372623 5 3 2 1 2 2    76.0   68.0
141 3380.805141 1.596E-98 3.254E+02.02200.04938875.39950.50-.075000             11              9                    P 26      252521 5 3 5 2 2 3   204.0  212.0
141 3381.431808 6.281E-24 1.123E+02.00850.059 3156.33930.50-.023000              1              0                    P 12      472623 5 3 2 1 2 2    92.0  100.0
141 3384.261998 6.202E-42 3.212E+02.08970.73011482.53710.58-.007300              4              3                    P  2      472623 5 3 2 1 2 2    12.0   20.0
141 3385.253472 3.074E-29 1.978E+02.01030.088 5725.69360.50-.023100              2              1                    P  9      472623 5 3 2 1 2 2    68.0   76.0
141 3388.909288 3.556E-99 3.325E+02.02200.05339041.07800.50-.075000             14             12                    P 13      252521 5 3 5 2 2 3   100.0  108.0
141 3392.763333 7.644E-99 1.893E+02.02200.04938976.16950.50-.075000              8              6                    P 35      252521 5 3 5 2 2 3   276.0  284.0
141 3393.934892 1.326E-98 3.562E+02.02200.05038853.09390.50-.075000             13             11                    P 18      252521 5 3 5 2 2 3   140.0  148.0
141 3394.928186 2.102E-81 3.894E+00.01010.04829876.40170.50-.029000              6              5                    R 27      362623 5 3 2 1 2 2   228.0  220.0
141 3396.147051 3.904E-49 1.712E+02.07050.65314937.06820.49-.006300              5              4                    R  2      472623 5 3 2 1 2 2    28.0   20.0
141 3397.276792 9.149E-59 1.106E+02.01120.07319634.98510.50-.029000              6              5                    R  9      372623 5 3 2 1 2 2    84.0   76.0
141 3405.784113 3.305E-87 6.779E+01.01010.04833257.22560.50-.029000              5              4                    R 34      462623 5 3 2 1 2 2   284.0  276.0
141 3407.746191 3.412E-98 2.881E+02.02200.04938713.61820.50-.075000             10              8                    P 29      252521 5 3 5 2 2 3   228.0  236.0
141 3408.816671 3.335E-99 1.028E+02.02200.04939047.16820.50-.075000              6              4                    P 40      362521 5 3 5 2 2 3   316.0  324.0
141 3409.542297 3.610E-98 3.550E+02.02200.04938686.83350.50-.075000             12             10                    P 22      252521 5 3 5 2 2 3   172.0  180.0
141 3410.942162 2.681E-98 2.397E+02.02200.04938745.64080.50-.075000              9              7                    P 32      252521 5 3 5 2 2 3   252.0  260.0
141 3412.485006 2.785E-80 1.251E+00.01010.04829101.74380.50-.029000              6              5                    R 26      362623 5 3 2 1 2 2   220.0  212.0
141 3413.360568 5.129E-92 9.633E+01.01010.04835633.80770.50-.029000              4              3                    R 39      462623 5 3 2 1 2 2   324.0  316.0
141 3413.580250 1.809E-59 1.003E+02.01070.06319965.16380.50-.029000              6              5                    R 10      372623 5 3 2 1 2 2    92.0   84.0
141 3417.996071 6.915E-35 2.567E+02.03100.367 8320.03740.22-.010900              3              2                    P  5      472623 5 3 2 1 2 2    36.0   44.0
141 3422.244248 4.222E-42 4.701E+02.10280.65711409.39740.60-.008500              4              3                    P  1      472623 5 3 2 1 2 2     4.0   12.0
141 3425.410439 2.921E-49 1.690E+02.05050.53215042.35730.55-.016700              5              4                    R  3      472623 5 3 2 1 2 2    36.0   28.0
141 3427.880562 6.528E-80 7.826E-02.01010.04828346.79780.50-.029000              6              5                    R 25      362623 5 3 2 1 2 2   212.0  204.0
141 3428.083707 3.017E-60 9.000E+01.01040.05720326.67370.50-.029000              6              5                    R 11      372623 5 3 2 1 2 2   100.0   92.0
141 3434.993324 1.452E-28 1.987E+02.01160.114 5375.48110.50-.021600              2              1                    P  8      472623 5 3 2 1 2 2    60.0   68.0
141 3435.964256 5.746E-23 1.132E+02.00870.064 2677.31830.50-.023000              1              0                    P 11      472623 5 3 2 1 2 2    84.0   92.0
141 3437.652734 2.168E-85 5.132E+01.01010.04832329.54410.50-.029000              5              4                    R 33      462623 5 3 2 1 2 2   276.0  268.0
141 3440.757630 4.258E-61 7.977E+01.01030.05320719.04210.50-.029000              6              5                    R 12      372623 5 3 2 1 2 2   108.0  100.0
141 3441.137506 8.323E-78 2.944E-01.01010.04827612.50480.50-.029000              6              5                    R 24      362623 5 3 2 1 2 2   204.0  196.0
141 3447.625019 1.380E-98 3.409E+02.02200.05638743.04120.50-.075000             14             12                    P 12      252521 5 3 5 2 2 3    92.0  100.0
141 3451.573917 5.090E-62 6.974E+01.01020.05121141.75750.50-.029000              6              5                    R 13      372623 5 3 2 1 2 2   116.0  108.0
141 3452.276966 1.567E-75 1.817E+00.01010.04826899.78200.50-.029000              6              5                    R 23      362623 5 3 2 1 2 2   196.0  188.0
141 3453.094206 1.723E-49 1.638E+02.03420.37815182.52920.43-.024000              5              4                    R  4      472623 5 3 2 1 2 2    44.0   36.0
141 3455.326527 5.782E-90 7.719E+01.01010.04834605.99500.50-.029000              4              3                    R 38      462623 5 3 2 1 2 2   316.0  308.0
141 3460.358280 6.523E-98 1.454E+02.02200.04938484.21610.50-.075000              7              5                    P 37      262521 5 3 5 2 2 3   292.0  300.0
141 3460.505863 5.163E-63 6.001E+01.01020.05021594.27060.50-.029000              6              5                    R 14      372623 5 3 2 1 2 2   124.0  116.0
141 3461.319043 1.076E-73 4.563E+00.01010.04826209.52230.50-.029000              6              5                    R 22      362623 5 3 2 1 2 2   188.0  180.0
141 3461.439414 1.336E-34 2.605E+02.05020.542 8130.68990.50-.009200              3              2                    P  4      472623 5 3 2 1 2 2    28.0   36.0
141 3465.000718 9.536E-98 3.689E+02.02200.05038433.76750.50-.075000             13             11                    P 17      252521 5 3 5 2 2 3   132.0  140.0
141 3467.250670 1.286E-83 3.752E+01.01010.04831415.52270.50-.029000              5              4                    R 32      462623 5 3 2 1 2 2   268.0  260.0
141 3467.528101 4.446E-64 5.067E+01.01010.04922075.99530.50-.029000              6              5                    R 15      372623 5 3 2 1 2 2   132.0  124.0
141 3468.283221 4.857E-72 8.446E+00.01010.04825542.59240.50-.029000              6              5                    R 21      362623 5 3 2 1 2 2   180.0  172.0
141 3468.340480 3.034E-97 3.370E+02.02200.04938258.00040.50-.075000             11              9                    P 25      252521 5 3 5 2 2 3   196.0  204.0
141 3472.616532 3.249E-65 4.184E+01.01010.04922586.30940.50-.029000              6              5                    R 16      362623 5 3 2 1 2 2   140.0  132.0
141 3473.188741 1.667E-70 1.338E+01.01010.04824899.83290.50-.029000              6              5                    R 20      362623 5 3 2 1 2 2   172.0  164.0
141 3475.748232 2.012E-66 3.360E+01.01010.04823124.55640.50-.029000              6              5                    R 17      362623 5 3 2 1 2 2   148.0  140.0
141 3476.054903 4.606E-69 1.928E+01.01010.04824282.05630.50-.029000              6              5                    R 19      362623 5 3 2 1 2 2   164.0  156.0
141 3476.901337 1.052E-67 2.604E+01.01010.04823690.04620.50-.029000              6              5                    R 18      362623 5 3 2 1 2 2   156.0  148.0
141 3479.158567 8.204E-50 1.568E+02.02300.24415357.40140.65-.027000              5              4                    R  5      472623 5 3 2 1 2 2    52.0   44.0
141 3483.650449 5.612E-28 1.996E+02.01450.160 5063.07690.40-.019200              2              1                    P  7      472623 5 3 2 1 2 2    52.0   60.0
141 3489.189998 4.266E-97 3.683E+02.02200.04938167.03330.50-.075000             12             10                    P 21      252521 5 3 5 2 2 3   164.0  172.0
141 3489.559055 4.332E-22 1.140E+02.00920.073 2236.13460.50-.023000              1              0                    P 10      472723 5 3 2 1 2 2    76.0   84.0
141 3493.974156 4.478E-97 1.937E+02.02200.04938125.34520.50-.075000              8              6                    P 34      252521 5 3 5 2 2 3   268.0  276.0
141 3493.995111 4.562E-42 1.477E+02.10500.60111372.80400.550.001900              4              3                    R  0      472623 5 3 2 1 2 2    12.0    4.0
141 3494.609889 6.781E-82 2.617E+01.01010.04830516.24630.50-.029000              5              4                    R 31      462623 5 3 2 1 2 2   260.0  252.0
141 3494.966927 6.120E-88 6.064E+01.01010.04833587.27130.50-.029000              4              3                    R 37      462623 5 3 2 1 2 2   308.0  300.0
141 3500.159827 9.521E-97 2.964E+02.02200.04938016.31620.50-.075000             10              8                    P 28      252521 5 3 5 2 2 3   220.0  228.0
141 3503.480758 4.799E-98 3.484E+02.02200.06138465.78150.50-.075000             14             12                    P 11      252521 5 3 5 2 2 3    84.0   92.0
141 3503.565194 3.198E-50 1.486E+02.01680.16015566.74661.00-.027900              5              4                    R  6      472623 5 3 2 1 2 2    60.0   52.0
141 3503.613262 2.012E-34 2.691E+02.07270.705 7978.92390.44-.009800              3              2                    P  3      472623 5 3 2 1 2 2    20.0   28.0
141 3507.911141 1.090E-96 2.456E+02.02200.04937970.28380.50-.075000              9              7                    P 31      252521 5 3 5 2 2 3   244.0  252.0
141 3515.762949 3.761E-97 1.050E+02.02200.04938061.32160.50-.075000              6              4                    P 39      362521 5 3 5 2 2 3   308.0  316.0
141 3519.757298 3.101E-80 1.710E+01.01010.04829632.78210.50-.029000              5              4                    R 30      462623 5 3 2 1 2 2   252.0  244.0
141 3526.277279 1.029E-50 1.396E+02.01390.11815810.29310.85-.028500              5              4                    R  7      472623 5 3 2 1 2 2    68.0   60.0
141 3527.670852 7.236E-42 1.712E+02.08950.66411409.39740.51-.002300              4              3                    R  1      472623 5 3 2 1 2 2    20.0   12.0
141 3531.169678 1.762E-27 2.007E+02.02040.229 4788.86770.36-.015300              2              1                    P  6      472623 5 3 2 1 2 2    44.0   52.0
141 3532.326192 6.020E-86 4.649E+01.01010.04832578.79290.50-.029000              4              3                    R 36      462623 5 3 2 1 2 2   300.0  292.0
141 3533.353175 6.216E-97 3.805E+02.02200.05038033.60700.50-.075000             13             11                    P 16      252521 5 3 5 2 2 3   124.0  132.0
141 3542.158616 2.681E-21 1.146E+02.01030.088 1833.32250.50-.023100              1              0                    P  9      477724 5 3 2 1 2 2    68.0   76.0
141 3542.715782 1.184E-78 1.012E+01.01010.04828766.17940.50-.029000              5              4                    R 29      462623 5 3 2 1 2 2   244.0  236.0
141 3544.466435 2.237E-34 2.933E+02.08970.730 7864.93090.58-.007300              3              2                    P  2      472623 5 3 2 1 2 2    12.0   20.0
141 3547.259591 2.748E-51 1.300E+02.01200.08916087.72560.50-.028800              5              4                    R  8      472623 5 3 2 1 2 2    76.0   68.0
141 3553.387467 5.332E-96 3.473E+02.02200.04937655.99710.50-.075000             11              9                    P 24      252521 5 3 5 2 2 3   188.0  196.0
141 3556.497556 1.489E-97 3.549E+02.02200.06938209.81550.50-.065000             14             12                    P 10      252521 5 3 5 2 2 3    76.0   84.0
141 3559.820206 7.187E-42 1.765E+02.07050.65311482.53710.49-.006300              4              3                    R  2      472623 5 3 2 1 2 2    28.0   20.0
141 3560.048271 2.195E-96 1.094E+02.02200.04937711.99980.50-.075000              5              3                    P 41      462521 5 3 5 2 2 3   324.0  332.0
141 3563.505067 3.512E-77 5.071E+00.01010.04827917.46970.50-.029000              5              4                    R 28      462623 5 3 2 1 2 2   236.0  228.0
141 3563.579487 5.223E-96 1.485E+02.02200.04937569.07140.50-.075000              7              5                    P 36      262521 5 3 5 2 2 3   284.0  292.0
141 3566.258655 4.608E-96 3.802E+02.02200.04937664.77400.50-.075000             12             10                    P 20      252521 5 3 5 2 2 3   156.0  164.0
141 3566.478514 6.120E-52 1.201E+02.01120.07316398.68530.50-.029000              5              4                    R  9      472623 5 3 2 1 2 2    84.0   76.0
141 3567.440084 5.432E-84 3.453E+01.01010.04831581.70210.50-.029000              4              3                    R 35      462623 5 3 2 1 2 2   292.0  284.0
141 3577.496283 4.453E-27 2.024E+02.03100.367 4553.19360.22-.010900              2              1                    P  5      472623 5 3 2 1 2 2    36.0   44.0
141 3582.142458 6.796E-76 1.818E+00.01010.04827087.66500.50-.029000              5              4                    R 27      462623 5 3 2 1 2 2   228.0  220.0
141 3583.902084 1.141E-52 1.099E+02.01070.06316742.77160.50-.029000              5              4                    R 10      472623 5 3 2 1 2 2    92.0   84.0
141 3583.948625 1.549E-34 4.304E+02.10280.657 7788.85540.60-.008500              3              2                    P  1      472623 5 3 2 1 2 2     4.0   12.0
141 3590.246468 2.478E-95 3.038E+02.02200.04937332.87470.50-.075000             10              8                    P 27      252521 5 3 5 2 2 3   212.0  220.0
141 3590.399867 5.300E-42 1.754E+02.05050.53211592.12930.55-.016700              4              3                    R  3      472623 5 3 2 1 2 2    36.0   28.0
141 3593.142109 2.499E-95 1.979E+02.02200.04937284.60040.50-.075000              8              6                    P 33      252521 5 3 5 2 2 3   260.0  268.0
141 3593.705470 1.354E-20 1.152E+02.01160.114 1469.37140.50-.021600              1              0                    P  8      477724 5 3 2 1 2 2    60.0   68.0
141 3598.643461 4.026E-75 2.198E-01.01010.04826277.75830.50-.029000              5              4                    R 26      462623 5 3 2 1 2 2   220.0  212.0
141 3599.039783 3.658E-96 3.911E+02.02200.05137653.31910.50-.075000             13             11                    P 15      252521 5 3 5 2 2 3   116.0  124.0
141 3599.500012 1.784E-53 9.957E+01.01040.05717119.54210.50-.029000              5              4                    R 11      472623 5 3 2 1 2 2   100.0   92.0
141 3600.337357 4.427E-82 2.460E+01.01010.04830597.12750.50-.029000              4              3                    R 34      462623 5 3 2 1 2 2   284.0  276.0
141 3602.701408 4.174E-95 2.511E+02.02200.04937207.00630.50-.075000              9              7                    P 30      252521 5 3 5 2 2 3   236.0  244.0
141 3606.686714 4.109E-97 3.605E+02.02200.08437975.61590.50-.054750             14             12                    P  9      252521 5 3 5 2 2 3    68.0   76.0
141 3612.724276 5.336E-87 4.076E+01.01010.04833056.81400.50-.029000              3              2                    R 39      462623 5 3 2 1 2 2   324.0  316.0
141 3613.022321 1.215E-73 1.498E-01.01010.04825488.72150.50-.029000              5              4                    R 25      462623 5 3 2 1 2 2   212.0  204.0
141 3613.243690 2.348E-54 8.926E+01.01030.05317528.51380.50-.029000              5              4                    R 12      472623 5 3 2 1 2 2   108.0  100.0
141 3619.367953 3.062E-42 1.713E+02.03420.37811738.03350.43-.024000              4              3                    R  4      472623 5 3 2 1 2 2    44.0   36.0
141 3621.043499 4.109E-95 1.071E+02.02200.04937082.23830.50-.075000              6              4                    P 38      362521 5 3 5 2 2 3   300.0  308.0
141 3622.576105 8.933E-27 2.056E+02.05020.542 4356.34780.50-.009200              2              1                    P  4      472623 5 3 2 1 2 2    28.0   36.0
141 3625.106194 2.606E-55 7.905E+01.01020.05117969.16450.50-.029000              5              4                    R 13      472623 5 3 2 1 2 2   116.0  108.0
141 3625.292487 4.804E-71 1.488E+00.01010.04824721.50530.50-.029000              5              4                    R 24      462623 5 3 2 1 2 2   204.0  196.0
141 3631.041100 3.189E-80 1.654E+01.01010.04829626.18450.50-.029000              4              3                    R 33      462623 5 3 2 1 2 2   276.0  268.0
141 3635.062266 2.442E-56 6.904E+01.01020.05018440.93300.50-.029000              5              4                    R 14      472623 5 3 2 1 2 2   124.0  116.0
141 3635.467001 4.739E-69 4.121E+00.01010.04823977.03780.50-.029000              5              4                    R 23      462623 5 3 2 1 2 2   196.0  188.0
141 3636.036116 8.621E-95 3.565E+02.02200.04937070.35280.50-.075000             11              9                    P 23      252521 5 3 5 2 2 3   180.0  188.0
141 3640.814064 4.531E-95 3.910E+02.02200.05037180.89670.50-.075000             12             10                    P 19      252521 5 3 5 2 2 3   148.0  156.0
141 3643.088281 1.936E-57 5.934E+01.01010.04918943.22110.50-.029000              5              4                    R 15      472623 5 3 2 1 2 2   132.0  124.0
141 3643.558856 2.898E-67 7.939E+00.01010.04823256.22320.50-.029000              5              4                    R 22      462623 5 3 2 1 2 2   188.0  180.0
141 3644.142383 5.559E-20 1.158E+02.01450.160 1144.72530.40-.019200              1              0                    P  7      477754 5 3 2 1 2 2    52.0   60.0
141 3646.684088 1.420E-42 1.653E+02.02300.24411920.06250.65-.027000              4              3                    R  5      472623 5 3 2 1 2 2    52.0   44.0
141 3649.162208 1.299E-58 5.004E+01.01010.04919475.39420.50-.029000              5              4                    R 16      462623 5 3 2 1 2 2   140.0  132.0
141 3649.581285 1.319E-65 1.284E+01.01010.04822559.94100.50-.029000              5              4                    R 21      462623 5 3 2 1 2 2   180.0  172.0
141 3653.263539 7.371E-60 4.123E+01.01010.04820036.78270.50-.029000              5              4                    R 17      462623 5 3 2 1 2 2   148.0  140.0
141 3653.424289 7.230E-85 3.093E+01.01010.04831980.38340.50-.029000              3              2                    R 38      462623 5 3 2 1 2 2   316.0  308.0
141 3653.548024 4.782E-64 1.871E+01.01010.04821889.04440.50-.029000              5              4                    R 20      462623 5 3 2 1 2 2   172.0  164.0
141 3654.051064 1.003E-96 3.654E+02.02300.10837763.61240.50-.042700             14             12                    P  8      252521 5 3 5 2 2 3    60.0   68.0
141 3655.373219 3.532E-61 3.301E+01.01010.04820626.68300.50-.029000              5              4                    R 18      462623 5 3 2 1 2 2   156.0  148.0
141 3655.473539 1.423E-62 2.547E+01.01010.04821244.35940.50-.029000              5              4                    R 19      462623 5 3 2 1 2 2   164.0  156.0
141 3658.603884 1.696E-34 1.361E+02.10500.601 7750.79350.550.001900              3              2                    R  0      472623 5 3 2 1 2 2    12.0    4.0
141 3659.569868 1.966E-78 1.022E+01.01010.04828669.97420.50-.029000              4              3                    R 32      462623 5 3 2 1 2 2   268.0  260.0
141 3662.094736 1.936E-95 4.006E+02.02200.05237293.56810.50-.075000             13             11                    P 14      252521 5 3 5 2 2 3   108.0  116.0
141 3665.009182 4.004E-94 1.515E+02.02200.04936663.00970.50-.075000              7              5                    P 35      262521 5 3 5 2 2 3   276.0  284.0
141 3666.355672 1.387E-26 2.127E+02.07270.705 4198.57530.44-.009800              2              1                    P  3      472623 5 3 2 1 2 2    20.0   28.0
141 3667.408991 3.169E-94 1.082E+02.02200.04936669.53830.50-.075000              5              3                    P 40      462521 5 3 5 2 2 3   316.0  324.0
141 3672.309481 5.357E-43 1.581E+02.01680.16012137.98371.00-.027900              4              3                    R  6      472623 5 3 2 1 2 2    60.0   52.0
141 3678.102511 5.984E-94 3.104E+02.02200.04936664.32940.50-.075000             10              8                    P 26      252521 5 3 5 2 2 3   204.0  212.0
141 3685.938614 9.809E-77 5.519E+00.01010.04827729.58410.50-.029000              4              3                    R 31      462623 5 3 2 1 2 2   260.0  252.0
141 3690.382380 1.320E-93 2.019E+02.02200.04936455.08620.50-.075000              8              6                    P 32      252521 5 3 5 2 2 3   252.0  260.0
141 3691.946443 9.009E-83 2.265E+01.01010.04830914.04860.50-.029000              3              2                    R 37      462623 5 3 2 1 2 2   308.0  300.0
141 3693.412487 1.840E-19 1.164E+02.02040.229  859.78120.36-.015300              1              0                    P  6      577754 5 3 2 1 2 2    44.0   52.0
141 3693.681738 2.681E-34 1.583E+02.08950.664 7788.85540.51-.002300              3              2                    R  1      472623 5 3 2 1 2 2    20.0   12.0
141 3695.417695 1.499E-93 2.562E+02.02200.04936456.90640.50-.075000              9              7                    P 29      252521 5 3 5 2 2 3   228.0  236.0
141 3696.206998 1.659E-43 1.500E+02.01390.11812391.51860.85-.028500              4              3                    R  7      472623 5 3 2 1 2 2    68.0   60.0
141 3698.586035 2.157E-96 3.698E+02.02400.15337574.19130.50-.035800             14             12                    P  7      252521 5 3 5 2 2 3    52.0   60.0
141 3708.782323 1.580E-26 2.322E+02.08970.730 4080.07310.58-.007300              2              1                    P  2      472623 5 3 2 1 2 2    12.0   20.0
141 3710.159494 3.505E-75 2.316E+00.01010.04826806.08680.50-.029000              4              3                    R 30      462623 5 3 2 1 2 2   252.0  244.0
141 3712.905648 4.041E-94 4.005E+02.02200.05036716.20210.50-.075000             12             10                    P 18      252521 5 3 5 2 2 3   140.0  148.0
141 3716.355731 1.278E-93 3.646E+02.02200.04936501.99240.50-.075000             11              9                    P 22      252521 5 3 5 2 2 3   172.0  180.0
141 3718.341225 4.241E-44 1.414E+02.01200.08912680.34410.50-.028800              4              3                    R  8      472623 5 3 2 1 2 2    76.0   68.0
141 3722.540888 9.186E-95 4.090E+02.02200.05336954.97680.50-.075000             13             11                    P 13      252521 5 3 5 2 2 3   100.0  108.0
141 3724.769797 4.323E-93 1.092E+02.02200.04936111.11910.50-.075000              6              4                    P 37      362521 5 3 5 2 2 3   292.0  300.0
141 3727.198393 2.636E-34 1.638E+02.07050.653 7864.93090.49-.006300              3              2                    R  2      472623 5 3 2 1 2 2    28.0   20.0
141 3728.310333 1.014E-80 1.582E+01.01010.04829858.96100.50-.029000              3              2                    R 36      462623 5 3 2 1 2 2   300.0  292.0
141 3732.242535 6.028E-74 5.101E-01.01010.04825900.53950.50-.029000              4              3                    R 29      462623 5 3 2 1 2 2   244.0  236.0
141 3738.678518 8.994E-45 1.323E+02.01120.07313004.09310.50-.029000              4              3                    R  9      472623 5 3 2 1 2 2    84.0   76.0
141 3740.280528 4.056E-96 3.742E+02.03200.21837407.69620.50-.026840             14             12                    P  6      252521 5 3 5 2 2 3    44.0   52.0
141 3741.459398 4.869E-19 1.175E+02.03100.367  614.88840.22-.010900              1              0                    P  5      577754 5 3 2 1 2 2    36.0   44.0
141 3749.804335 1.112E-26 3.413E+02.10280.657 4000.98920.60-.008500              2              1                    P  1      472623 5 3 2 1 2 2     4.0   12.0
141 3752.196225 4.595E-74 5.462E-03.01010.04825013.98320.50-.029000              4              3                    R 28      462623 5 3 2 1 2 2   236.0  228.0
141 3757.187051 1.588E-45 1.229E+02.01070.06313362.35500.50-.029000              4              3                    R 10      472623 5 3 2 1 2 2    92.0   84.0
141 3759.109591 1.912E-34 1.635E+02.05050.532 7978.92390.55-.016700              3              2                    R  3      472623 5 3 2 1 2 2    36.0   28.0
141 3762.530478 1.006E-78 1.033E+01.01010.04828816.26240.50-.029000              3              2                    R 35      462623 5 3 2 1 2 2   292.0  284.0
141 3763.802181 1.336E-92 3.165E+02.02200.04936011.67970.50-.075000             10              8                    P 25      252521 5 3 5 2 2 3   196.0  204.0
141 3764.746595 2.923E-92 1.544E+02.02200.04935767.19680.50-.075000              7              5                    P 34      262521 5 3 5 2 2 3   268.0  276.0
141 3770.028009 3.863E-70 7.110E-01.01010.04824147.44160.50-.029000              4              3                    R 27      462623 5 3 2 1 2 2   228.0  220.0
141 3773.442061 4.442E-92 1.073E+02.02200.04935633.80770.50-.075000              5              3                    P 39      462521 5 3 5 2 2 3   308.0  316.0
141 3773.836847 2.344E-46 1.134E+02.01040.05713754.67700.50-.029000              4              3                    R 11      472623 5 3 2 1 2 2   100.0   92.0
141 3779.117643 6.612E-96 3.793E+02.04500.34937264.42750.50-.013900             14             12                    P  5      252521 5 3 5 2 2 3    36.0   44.0
141 3780.391394 3.892E-94 4.164E+02.02200.05636638.12670.50-.075000             13             11                    P 12      252521 5 3 5 2 2 3    92.0  100.0
141 3782.569044 3.256E-93 4.089E+02.02200.05036271.45170.50-.075000             12             10                    P 17      252521 5 3 5 2 2 3   132.0  140.0
141 3785.744727 8.052E-68 2.541E+00.01010.04823301.92030.50-.029000              4              3                    R 26      462623 5 3 2 1 2 2   220.0  212.0
141 3785.784013 6.573E-92 2.057E+02.02200.04935637.92320.50-.075000              8              6                    P 31      252521 5 3 5 2 2 3   244.0  252.0
141 3786.140763 5.018E-92 2.610E+02.02200.04935721.04910.50-.075000              9              7                    P 28      252521 5 3 5 2 2 3   220.0  228.0
141 3788.227344 1.015E-18 1.195E+02.05020.542  410.34790.50-.009200              1              0                    P  4      577754 5 3 2 1 2 2    28.0   36.0
141 3788.599804 2.899E-47 1.037E+02.01030.05314180.56460.50-.029000              4              3                    R 12      472623 5 3 2 1 2 2   108.0  100.0
141 3789.372594 1.079E-34 1.605E+02.03420.378 8130.68990.43-.024000              3              2                    R  4      472623 5 3 2 1 2 2    44.0   36.0
141 3794.398342 1.728E-92 3.717E+02.02200.04935951.80290.50-.075000             11              9                    P 21      252521 5 3 5 2 2 3   164.0  172.0
141 3794.617331 8.446E-77 6.097E+00.01010.04827787.08470.50-.029000              3              2                    R 34      462623 5 3 2 1 2 2   284.0  276.0
141 3799.352989 8.988E-66 5.414E+00.01010.04822478.40530.50-.029000              4              3                    R 25      462623 5 3 2 1 2 2   212.0  204.0
141 3801.449704 3.013E-48 9.404E+01.01020.05114639.48330.50-.029000              4              3                    R 13      472623 5 3 2 1 2 2   116.0  108.0
141 3810.859510 7.194E-64 9.252E+00.01010.04821677.86200.50-.029000              4              3                    R 24      462623 5 3 2 1 2 2   204.0  196.0
141 3811.155301 9.218E-82 1.380E+01.01010.04830331.02400.50-.029000              2              1                    R 39      462623 5 3 2 1 2 2   324.0  316.0
141 3811.859547 1.781E-91 6.012E+01.02200.04935235.30870.50-.075000              4              2                    P 41      462521 5 3 5 2 2 3   324.0  332.0
141 3812.362216 2.639E-49 8.444E+01.01020.05015130.85890.50-.029000              4              3                    R 14      472623 5 3 2 1 2 2   124.0  116.0
141 3815.075266 9.211E-96 3.868E+02.06000.51737144.64300.50-.006740             14             12                    P  4      252521 5 3 5 2 2 3    28.0   36.0
141 3817.946274 4.855E-35 1.557E+02.02300.244 8320.03740.65-.027000              3              2                    R  5      472623 5 3 2 1 2 2    52.0   44.0
141 3820.271396 4.530E-62 1.398E+01.01010.04820901.23390.50-.029000              4              3                    R 23      462623 5 3 2 1 2 2   196.0  188.0
141 3821.314883 1.952E-50 7.500E+01.01010.04915654.07930.50-.029000              4              3                    R 15      472623 5 3 2 1 2 2   132.0  124.0
141 3824.578137 5.562E-75 3.029E+00.01010.04826772.54940.50-.029000              3              2                    R 33      462623 5 3 2 1 2 2   276.0  268.0
