171 2309.685114 3.792E-22 6.105E-02.04280.076  269.53840.50-.005600              1              0            8.5     R  6   7.5464724 3 3 2 1 0 1    36.0   32.0
171 2309.685213 4.398E-22 6.372E-02.04280.076  269.54890.50-.005600              1              0            9.5     R  6   8.5464724 3 3 2 1 0 1    40.0   36.0
171 2309.687175 2.920E-23 6.043E-03.04280.076  269.53580.50-.005600              1              0            6.5     R  6   6.5464724 3 3 2 1 0 1    28.0   28.0
171 2309.690350 2.596E-23 6.267E-03.04280.076  269.53860.50-.005600              1              0            5.5     R  6   5.5464724 3 3 2 1 0 1    24.0   24.0
171 2309.692170 1.647E-23 4.773E-03.04280.076  269.54460.50-.005600              1              0            4.5     R  6   4.5464724 3 3 2 1 0 1    20.0   20.0
171 2309.693163 6.694E-25 1.617E-04.04280.076  269.53580.50-.005600              1              0            5.5     R  6   6.5464724 3 3 2 1 0 1    24.0   28.0
171 2309.698216 4.395E-25 1.273E-04.04280.076  269.53860.50-.005600              1              0            4.5     R  6   5.5464724 3 3 2 1 0 1    20.0   24.0
171 2311.092095 1.696E-28 3.043E-01.01900.027 4124.41980.50-.002800              2              1                    R 17      452623 4 3 2 1 0 1   444.0  420.0
171 2314.002821 2.935E-43 8.711E-01.01900.01111494.18080.50-.002800              2              1                    R 39      452623 4 3 2 1 0 1   972.0  948.0
171 2316.207336 6.491E-29 3.240E-01.01900.024 4344.81950.50-.002800              2              1                    R 18      452623 4 3 2 1 0 1   468.0  444.0
171 2319.266276 2.329E-42 8.381E-01.01900.01111054.03160.50-.002800              2              1                    R 38      452623 4 3 2 1 0 1   948.0  924.0
171 2319.647302 1.373E-25 3.448E-05.03870.073  359.23460.50-.005200              1              0            8.5     R  7   9.5464724 3 3 2 1 0 1    36.0   40.0
171 2319.650540 1.029E-23 2.325E-03.03870.073  359.23460.50-.005200              1              0            9.5     R  7   9.5464724 3 3 2 1 0 1    40.0   40.0
171 2319.657665 1.627E-23 4.084E-03.03870.073  359.22430.50-.005200              1              0            8.5     R  7   8.5464724 3 3 2 1 0 1    36.0   36.0
171 2319.659804 2.761E-25 7.800E-05.03870.073  359.22430.50-.005200              1              0            7.5     R  7   8.5464724 3 3 2 1 0 1    32.0   36.0
171 2319.660300 2.024E-22 6.536E-02.03870.073  359.22960.50-.005200              1              0            6.5     R  7   5.5464724 3 3 2 1 0 1    28.0   24.0
171 2319.660323 2.318E-22 6.546E-02.03870.073  359.22370.50-.005200              1              0            7.5     R  7   6.5464724 3 3 2 1 0 1    32.0   28.0
171 2319.660587 2.651E-22 6.656E-02.03870.073  359.22140.50-.005200              1              0            8.5     R  7   7.5464724 3 3 2 1 0 1    36.0   32.0
171 2319.660657 1.772E-22 6.676E-02.03870.073  359.23730.50-.005200              1              0            5.5     R  7   4.5464724 3 3 2 1 0 1    24.0   20.0
171 2319.660903 3.025E-22 6.835E-02.03870.073  359.22430.50-.005200              1              0            9.5     R  7   8.5464724 3 3 2 1 0 1    40.0   36.0
171 2319.661031 3.440E-22 7.068E-02.03870.073  359.23460.50-.005200              1              0           10.5     R  7   9.5464724 3 3 2 1 0 1    44.0   40.0
171 2319.662725 1.817E-23 5.135E-03.03870.073  359.22140.50-.005200              1              0            7.5     R  7   7.5464724 3 3 2 1 0 1    32.0   32.0
171 2319.666159 1.617E-23 5.219E-03.03870.073  359.22370.50-.005200              1              0            6.5     R  7   6.5464724 3 3 2 1 0 1    28.0   28.0
171 2319.668353 1.022E-23 3.851E-03.03870.073  359.22960.50-.005200              1              0            5.5     R  7   5.5464724 3 3 2 1 0 1    24.0   24.0
171 2319.668561 3.129E-25 1.010E-04.03870.073  359.22140.50-.005200              1              0            6.5     R  7   7.5464724 3 3 2 1 0 1    28.0   32.0
171 2319.674211 2.005E-25 7.553E-05.03870.073  359.22370.50-.005200              1              0            5.5     R  7   6.5464724 3 3 2 1 0 1    24.0   28.0
171 2320.883737 2.337E-29 3.443E-01.01900.021 4576.89020.50-.002800              2              1                    R 19      452623 4 3 2 1 0 1   492.0  468.0
171 2323.970932 1.769E-41 8.061E-01.01900.01110622.86210.50-.002800              2              1                    R 37      452623 4 3 2 1 0 1   924.0  900.0
171 2325.116252 7.925E-30 3.652E-01.01900.018 4820.53970.50-.002800              2              1                    R 20      452623 4 3 2 1 0 1   516.0  492.0
171 2328.124767 1.283E-40 7.749E-01.01900.01110200.84780.50-.002800              2              1                    R 36      452623 4 3 2 1 0 1   900.0  876.0
171 2328.899808 2.532E-30 3.865E-01.01900.017 5075.67140.50-.002800              2              1                    R 21      452623 4 3 2 1 0 1   540.0  516.0
171 2329.241448 6.470E-26 2.427E-05.03490.070  461.63350.50-.004500              1              0            9.5     R  8  10.5464724 3 3 2 1 0 1    40.0   44.0
171 2329.244885 6.045E-24 2.061E-03.03490.070  461.63350.50-.004500              1              0           10.5     R  8  10.5464724 3 3 2 1 0 1    44.0   44.0
171 2329.251718 9.582E-24 3.593E-03.03490.070  461.62320.50-.004500              1              0            9.5     R  8   9.5464724 3 3 2 1 0 1    40.0   40.0
171 2329.253605 1.287E-25 5.363E-05.03490.070  461.62320.50-.004500              1              0            8.5     R  8   9.5464724 3 3 2 1 0 1    36.0   40.0
171 2329.254685 1.761E-22 7.339E-02.03490.070  461.62210.50-.004500              1              0            8.5     R  8   7.5464724 3 3 2 1 0 1    36.0   32.0
171 2329.254688 1.565E-22 7.338E-02.03490.070  461.62780.50-.004500              1              0            7.5     R  8   6.5464724 3 3 2 1 0 1    32.0   28.0
171 2329.254889 1.981E-22 7.429E-02.03490.070  461.62010.50-.004500              1              0            9.5     R  8   8.5464724 3 3 2 1 0 1    40.0   36.0
171 2329.255004 1.393E-22 7.464E-02.03490.070  461.63570.50-.004500              1              0            6.5     R  8   5.5464724 3 3 2 1 0 1    28.0   24.0
171 2329.255154 2.225E-22 7.584E-02.03490.070  461.62320.50-.004500              1              0           10.5     R  8   9.5464724 3 3 2 1 0 1    44.0   40.0
171 2329.255302 2.493E-22 7.791E-02.03490.070  461.63350.50-.004500              1              0           11.5     R  8  10.5464724 3 3 2 1 0 1    48.0   44.0
171 2329.256776 1.072E-23 4.470E-03.03490.070  461.62010.50-.004500              1              0            8.5     R  8   8.5464724 3 3 2 1 0 1    36.0   36.0
171 2329.260397 9.540E-24 4.473E-03.03490.070  461.62210.50-.004500              1              0            7.5     R  8   7.5464724 3 3 2 1 0 1    32.0   32.0
171 2329.262488 1.438E-25 6.742E-05.03490.070  461.62010.50-.004500              1              0            7.5     R  8   8.5464724 3 3 2 1 0 1    32.0   36.0
171 2329.262883 6.019E-24 3.225E-03.03490.070  461.62780.50-.004500              1              0            6.5     R  8   6.5464724 3 3 2 1 0 1    28.0   28.0
171 2329.268592 9.053E-26 4.850E-05.03490.070  461.62210.50-.004500              1              0            6.5     R  8   7.5464724 3 3 2 1 0 1    28.0   32.0
171 2331.735385 8.894E-40 7.445E-01.01900.011 9788.16030.50-.002800              2              1                    R 35      452623 4 3 2 1 0 1   876.0  852.0
171 2332.229290 7.628E-31 4.085E-01.01900.015 5342.18370.50-.002800              2              1                    R 22      452623 4 3 2 1 0 1   564.0  540.0
171 2334.810062 5.880E-39 7.149E-01.01900.011 9384.96670.50-.002800              2              1                    R 34      452623 4 3 2 1 0 1   852.0  828.0
171 2335.099537 2.169E-31 4.309E-01.01900.013 5619.97070.50-.002800              2              1                    R 23      452623 4 3 2 1 0 1   588.0  564.0
171 2337.355776 3.706E-38 6.860E-01.01900.011 8991.42980.50-.002800              2              1                    R 33      452623 4 3 2 1 0 1   828.0  804.0
171 2337.505333 5.826E-32 4.539E-01.01900.012 5908.92210.50-.002800              2              1                    R 24      452623 4 3 2 1 0 1   612.0  588.0
171 2338.449229 2.959E-26 1.778E-05.03150.064  576.70590.50-.004100              1              0           10.5     R  9  11.5464724 3 3 2 1 0 1    44.0   48.0
171 2338.452826 3.370E-24 1.858E-03.03150.064  576.70590.50-.004100              1              0           11.5     R  9  11.5464724 3 3 2 1 0 1    48.0   48.0
171 2338.459427 5.352E-24 3.217E-03.03150.064  576.69570.50-.004100              1              0           10.5     R  9  10.5464724 3 3 2 1 0 1    44.0   44.0
171 2338.461110 5.831E-26 3.856E-05.03150.064  576.69570.50-.004100              1              0            9.5     R  9  10.5464724 3 3 2 1 0 1    40.0   44.0
171 2338.462631 1.231E-22 8.141E-02.03150.064  576.69420.50-.004100              1              0            9.5     R  9   8.5464724 3 3 2 1 0 1    40.0   36.0
171 2338.462652 1.109E-22 8.146E-02.03150.064  576.69980.50-.004100              1              0            8.5     R  9   7.5464724 3 3 2 1 0 1    36.0   32.0
171 2338.462793 1.367E-22 8.219E-02.03150.064  576.69240.50-.004100              1              0           10.5     R  9   9.5464724 3 3 2 1 0 1    44.0   40.0
171 2338.462942 9.994E-23 8.260E-02.03150.064  576.70780.50-.004100              1              0            7.5     R  9   6.5464724 3 3 2 1 0 1    32.0   28.0
171 2338.463024 1.517E-22 8.357E-02.03150.064  576.69570.50-.004100              1              0           11.5     R  9  10.5464724 3 3 2 1 0 1    48.0   44.0
171 2338.463187 1.679E-22 8.543E-02.03150.064  576.70590.50-.004100              1              0           12.5     R  9  11.5464724 3 3 2 1 0 1    52.0   48.0
171 2338.464476 5.997E-24 3.964E-03.03150.064  576.69240.50-.004100              1              0            9.5     R  9   9.5464724 3 3 2 1 0 1    40.0   40.0
171 2338.468240 5.335E-24 3.919E-03.03150.064  576.69420.50-.004100              1              0            8.5     R  9   8.5464724 3 3 2 1 0 1    36.0   36.0
171 2338.470084 6.444E-26 4.734E-05.03150.064  576.69240.50-.004100              1              0            8.5     R  9   9.5464724 3 3 2 1 0 1    36.0   40.0
171 2338.470960 3.360E-24 2.777E-03.03150.064  576.69980.50-.004100              1              0            7.5     R  9   7.5464724 3 3 2 1 0 1    32.0   32.0
171 2338.476548 4.001E-26 3.307E-05.03150.064  576.69420.50-.004100              1              0            7.5     R  9   8.5464724 3 3 2 1 0 1    32.0   36.0
171 2339.379242 2.224E-37 6.578E-01.01900.011 8607.70850.50-.002800              2              1                    R 32      452623 4 3 2 1 0 1   804.0  780.0
171 2339.441399 1.479E-32 4.774E-01.01900.010 6208.92260.50-.002800              2              1                    R 25      452623 4 3 2 1 0 1   636.0  612.0
171 2340.886941 1.270E-36 6.302E-01.01900.011 8233.95710.50-.002800              2              1                    R 31      452623 4 3 2 1 0 1   780.0  756.0
171 2340.902382 3.552E-33 5.015E-01.01900.011 6519.85290.50-.002800              2              1                    R 26      452623 4 3 2 1 0 1   660.0  636.0
171 2341.882844 8.078E-34 5.261E-01.01900.011 6841.58890.50-.002800              2              1                    R 27      452623 4 3 2 1 0 1   684.0  660.0
171 2341.885144 6.896E-36 6.033E-01.01900.011 7870.32580.50-.002800              2              1                    R 30      452623 4 3 2 1 0 1   756.0  732.0
171 2342.377245 1.740E-34 5.512E-01.01900.011 7174.00240.50-.002800              2              1                    R 28      452623 4 3 2 1 0 1   708.0  684.0
171 2342.379938 3.556E-35 5.770E-01.01900.011 7516.96040.50-.002800              2              1                    R 29      452623 4 3 2 1 0 1   732.0  708.0
171 2347.265822 1.303E-26 1.346E-05.02850.060  704.40750.50-.003000              1              0           11.5     R 10  12.5464724 3 3 2 1 0 1    48.0   52.0
171 2347.269552 1.778E-24 1.695E-03.02850.060  704.40750.50-.003000              1              0           12.5     R 10  12.5464724 3 3 2 1 0 1    52.0   52.0
171 2347.275965 2.827E-24 2.919E-03.02850.060  704.39740.50-.003000              1              0           11.5     R 10  11.5464724 3 3 2 1 0 1    48.0   48.0
171 2347.277479 2.550E-26 2.872E-05.02850.060  704.39740.50-.003000              1              0           10.5     R 10  11.5464724 3 3 2 1 0 1    44.0   48.0
171 2347.279357 7.953E-23 8.959E-02.02850.060  704.39550.50-.003000              1              0           10.5     R 10   9.5464724 3 3 2 1 0 1    44.0   40.0
171 2347.279392 7.235E-23 8.966E-02.02850.060  704.40100.50-.003000              1              0            9.5     R 10   8.5464724 3 3 2 1 0 1    40.0   36.0
171 2347.279488 8.741E-23 9.025E-02.02850.060  704.39390.50-.003000              1              0           11.5     R 10  10.5464724 3 3 2 1 0 1    48.0   44.0
171 2347.279663 6.589E-23 9.072E-02.02850.060  704.40900.50-.003000              1              0            8.5     R 10   7.5464724 3 3 2 1 0 1    36.0   32.0
171 2347.279696 9.599E-23 9.150E-02.02850.060  704.39740.50-.003000              1              0           12.5     R 10  11.5464724 3 3 2 1 0 1    52.0   48.0
171 2347.279871 1.053E-22 9.319E-02.02850.060  704.40750.50-.003000              1              0           13.5     R 10  12.5464724 3 3 2 1 0 1    56.0   52.0
171 2347.281002 3.169E-24 3.571E-03.02850.060  704.39390.50-.003000              1              0           10.5     R 10  10.5464724 3 3 2 1 0 1    44.0   44.0
171 2347.284878 2.820E-24 3.495E-03.02850.060  704.39550.50-.003000              1              0            9.5     R 10   9.5464724 3 3 2 1 0 1    40.0   40.0
171 2347.286523 2.792E-26 3.459E-05.02850.060  704.39390.50-.003000              1              0            9.5     R 10  10.5464724 3 3 2 1 0 1    40.0   44.0
171 2347.287791 1.774E-24 2.441E-03.02850.060  704.40100.50-.003000              1              0            8.5     R 10   8.5464724 3 3 2 1 0 1    36.0   36.0
171 2347.293278 1.713E-26 2.361E-05.02850.060  704.39550.50-.003000              1              0            8.5     R 10   9.5464724 3 3 2 1 0 1    36.0   40.0
171 2355.686435 5.508E-27 1.046E-05.02590.054  844.68890.50-.001900              1              0           12.5     R 11  13.5464624 3 3 2 1 0 1    52.0   56.0
171 2355.690279 8.861E-25 1.562E-03.02590.054  844.68890.50-.001900              1              0           13.5     R 11  13.5464624 3 3 2 1 0 1    56.0   56.0
171 2355.696537 1.410E-24 2.678E-03.02590.054  844.67880.50-.001900              1              0           12.5     R 11  12.5464624 3 3 2 1 0 1    52.0   52.0
171 2355.697907 1.071E-26 2.201E-05.02590.054  844.67880.50-.001900              1              0           11.5     R 11  12.5464624 3 3 2 1 0 1    48.0   52.0
171 2355.700082 4.763E-23 9.793E-02.02590.054  844.67670.50-.001900              1              0           11.5     R 11  10.5464624 3 3 2 1 0 1    48.0   44.0
171 2355.700128 4.369E-23 9.801E-02.02590.054  844.68200.50-.001900              1              0           10.5     R 11   9.5464624 3 3 2 1 0 1    44.0   40.0
171 2355.700191 5.191E-23 9.852E-02.02590.054  844.67520.50-.001900              1              0           12.5     R 11  11.5464624 3 3 2 1 0 1    52.0   48.0
171 2355.700381 5.654E-23 9.963E-02.02590.054  844.67880.50-.001900              1              0           13.5     R 11  12.5464624 3 3 2 1 0 1    56.0   52.0
171 2355.700385 4.012E-23 9.900E-02.02590.054  844.69020.50-.001900              1              0            9.5     R 11   8.5464624 3 3 2 1 0 1    40.0   36.0
171 2355.700565 6.151E-23 1.012E-01.02590.054  844.68890.50-.001900              1              0           14.5     R 11  13.5464624 3 3 2 1 0 1    60.0   56.0
171 2355.701561 1.582E-24 3.254E-03.02590.054  844.67520.50-.001900              1              0           11.5     R 11  11.5464624 3 3 2 1 0 1    48.0   48.0
171 2355.705529 1.408E-24 3.159E-03.02590.054  844.67670.50-.001900              1              0           10.5     R 11  10.5464624 3 3 2 1 0 1    44.0   44.0
171 2355.707007 1.164E-26 2.609E-05.02590.054  844.67520.50-.001900              1              0           10.5     R 11  11.5464624 3 3 2 1 0 1    44.0   48.0
171 2355.708604 8.844E-25 2.182E-03.02590.054  844.68200.50-.001900              1              0            9.5     R 11   9.5464624 3 3 2 1 0 1    40.0   40.0
171 2355.714004 7.079E-27 1.747E-05.02590.054  844.67670.50-.001900              1              0            9.5     R 11  10.5464624 3 3 2 1 0 1    40.0   44.0
171 2363.706306 2.228E-27 8.312E-06.02370.049  997.49590.50-.001300              1              0           13.5     R 12  14.5464624 3 3 2 1 0 1    56.0   60.0
171 2363.710248 4.173E-25 1.454E-03.02370.049  997.49590.50-.001300              1              0           14.5     R 12  14.5464624 3 3 2 1 0 1    60.0   60.0
171 2363.716377 6.647E-25 2.480E-03.02370.049  997.48590.50-.001300              1              0           13.5     R 12  13.5464624 3 3 2 1 0 1    56.0   56.0
171 2363.717624 4.306E-27 1.731E-05.02370.049  997.48590.50-.001300              1              0           12.5     R 12  13.5464624 3 3 2 1 0 1    52.0   56.0
171 2363.720051 2.652E-23 1.066E-01.02370.049  997.48350.50-.001300              1              0           12.5     R 12  11.5464624 3 3 2 1 0 1    52.0   48.0
171 2363.720105 2.450E-23 1.067E-01.02370.049  997.48880.50-.001300              1              0           11.5     R 12  10.5464624 3 3 2 1 0 1    48.0   44.0
171 2363.720143 2.870E-23 1.071E-01.02370.049  997.48220.50-.001300              1              0           13.5     R 12  12.5464624 3 3 2 1 0 1    56.0   52.0
171 2363.720320 3.105E-23 1.081E-01.02370.049  997.48590.50-.001300              1              0           14.5     R 12  13.5464624 3 3 2 1 0 1    60.0   56.0
171 2363.720353 2.265E-23 1.076E-01.02370.049  997.49700.50-.001300              1              0           10.5     R 12   9.5464624 3 3 2 1 0 1    44.0   40.0
171 2363.720511 3.356E-23 1.096E-01.02370.049  997.49590.50-.001300              1              0           15.5     R 12  14.5464624 3 3 2 1 0 1    64.0   60.0
171 2363.721389 7.463E-25 2.998E-03.02370.049  997.48220.50-.001300              1              0           12.5     R 12  12.5464624 3 3 2 1 0 1    52.0   52.0
171 2363.725433 6.638E-25 2.890E-03.02370.049  997.48350.50-.001300              1              0           11.5     R 12  11.5464624 3 3 2 1 0 1    48.0   48.0
171 2363.726770 4.650E-27 2.024E-05.02370.049  997.48220.50-.001300              1              0           11.5     R 12  12.5464624 3 3 2 1 0 1    48.0   52.0
171 2363.728646 4.167E-25 1.979E-03.02370.049  997.48880.50-.001300              1              0           10.5     R 12  10.5464624 3 3 2 1 0 1    44.0   44.0
171 2363.733973 2.808E-27 1.333E-05.02370.049  997.48350.50-.001300              1              0           10.5     R 12  11.5464624 3 3 2 1 0 1    44.0   48.0
171 2371.320705 8.596E-28 6.724E-06.02190.044 1162.76970.50-.001400              1              0           14.5     R 13  15.5464624 3 3 2 1 0 1    60.0   64.0
171 2371.324734 1.855E-25 1.361E-03.02190.044 1162.76970.50-.001400              1              0           15.5     R 13  15.5464624 3 3 2 1 0 1    64.0   64.0
171 2371.330754 2.957E-25 2.312E-03.02190.044 1162.75970.50-.001400              1              0           14.5     R 13  14.5464624 3 3 2 1 0 1    60.0   60.0
171 2371.331892 1.654E-27 1.386E-05.02190.044 1162.75970.50-.001400              1              0           13.5     R 13  14.5464624 3 3 2 1 0 1    56.0   60.0
171 2371.334538 1.376E-23 1.153E-01.02190.044 1162.75710.50-.001400              1              0           13.5     R 13  12.5464624 3 3 2 1 0 1    56.0   52.0
171 2371.334599 1.279E-23 1.154E-01.02190.044 1162.76230.50-.001400              1              0           12.5     R 13  11.5464624 3 3 2 1 0 1    52.0   48.0
171 2371.334616 1.480E-23 1.158E-01.02190.044 1162.75590.50-.001400              1              0           14.5     R 13  13.5464624 3 3 2 1 0 1    60.0   56.0
171 2371.334783 1.592E-23 1.167E-01.02190.044 1162.75970.50-.001400              1              0           15.5     R 13  14.5464624 3 3 2 1 0 1    64.0   60.0
171 2371.334839 1.189E-23 1.163E-01.02190.044 1162.77060.50-.001400              1              0           11.5     R 13  10.5464624 3 3 2 1 0 1    48.0   44.0
171 2371.334981 1.711E-23 1.181E-01.02190.044 1162.76970.50-.001400              1              0           16.5     R 13  15.5464624 3 3 2 1 0 1    68.0   64.0
171 2371.335754 3.321E-25 2.783E-03.02190.044 1162.75590.50-.001400              1              0           13.5     R 13  13.5464624 3 3 2 1 0 1    56.0   56.0
171 2371.339862 2.954E-25 2.666E-03.02190.044 1162.75710.50-.001400              1              0           12.5     R 13  12.5464624 3 3 2 1 0 1    52.0   52.0
171 2371.341079 1.776E-27 1.603E-05.02190.044 1162.75590.50-.001400              1              0           12.5     R 13  13.5464624 3 3 2 1 0 1    52.0   56.0
171 2371.343195 1.854E-25 1.812E-03.02190.044 1162.76230.50-.001400              1              0           11.5     R 13  11.5464624 3 3 2 1 0 1    48.0   48.0
171 2371.348459 1.065E-27 1.042E-05.02190.044 1162.75710.50-.001400              1              0           11.5     R 13  12.5464624 3 3 2 1 0 1    48.0   52.0
171 2378.524934 3.161E-28 5.533E-06.02050.039 1340.44630.50-.002800              1              0           15.5     R 14  16.5464623 3 3 2 1 0 1    64.0   68.0
171 2378.529040 7.785E-26 1.283E-03.02050.039 1340.44630.50-.002800              1              0           16.5     R 14  16.5464623 3 3 2 1 0 1    68.0   68.0
171 2378.534966 1.241E-25 2.174E-03.02050.039 1340.43640.50-.002800              1              0           15.5     R 14  15.5464623 3 3 2 1 0 1    64.0   64.0
171 2378.536010 6.054E-28 1.131E-05.02050.039 1340.43640.50-.002800              1              0           14.5     R 14  15.5464623 3 3 2 1 0 1    60.0   64.0
171 2378.538847 6.660E-24 1.244E-01.02050.039 1340.43350.50-.002800              1              0           14.5     R 14  13.5464623 3 3 2 1 0 1    60.0   56.0
171 2378.538913 6.222E-24 1.245E-01.02050.039 1340.43870.50-.002800              1              0           13.5     R 14  12.5464623 3 3 2 1 0 1    56.0   52.0
171 2378.538914 7.129E-24 1.248E-01.02050.039 1340.43250.50-.002800              1              0           15.5     R 14  14.5464623 3 3 2 1 0 1    64.0   60.0
171 2378.539073 7.629E-24 1.257E-01.02050.039 1340.43640.50-.002800              1              0           16.5     R 14  15.5464623 3 3 2 1 0 1    68.0   64.0
171 2378.539148 5.814E-24 1.253E-01.02050.039 1340.44700.50-.002800              1              0           12.5     R 14  11.5464623 3 3 2 1 0 1    52.0   48.0
171 2378.539276 8.159E-24 1.270E-01.02050.039 1340.44630.50-.002800              1              0           17.5     R 14  16.5464623 3 3 2 1 0 1    72.0   68.0
171 2378.539957 1.394E-25 2.604E-03.02050.039 1340.43250.50-.002800              1              0           14.5     R 14  14.5464623 3 3 2 1 0 1    60.0   60.0
171 2378.544121 1.240E-25 2.481E-03.02050.039 1340.43350.50-.002800              1              0           13.5     R 14  13.5464623 3 3 2 1 0 1    56.0   56.0
171 2378.545232 6.472E-28 1.295E-05.02050.039 1340.43250.50-.002800              1              0           13.5     R 14  14.5464623 3 3 2 1 0 1    56.0   60.0
171 2378.547559 7.777E-26 1.676E-03.02050.039 1340.43870.50-.002800              1              0           12.5     R 14  12.5464623 3 3 2 1 0 1    52.0   52.0
171 2378.552767 3.861E-28 8.321E-06.02050.039 1340.43350.50-.002800              1              0           12.5     R 14  13.5464623 3 3 2 1 0 1    52.0   56.0
171 2385.328712 1.899E-23 1.361E-01.01900.035 1530.44990.50-.002800              1              0                    R 15      452623 4 3 2 1 0 1   396.0  372.0
171 2391.698179 8.008E-24 1.454E-01.01900.030 1732.72160.50-.002800              1              0                    R 16      452623 4 3 2 1 0 1   420.0  396.0
171 2397.643239 3.166E-24 1.550E-01.01900.027 1947.17630.50-.002800              1              0                    R 17      452623 4 3 2 1 0 1   444.0  420.0
171 2403.159199 1.174E-24 1.647E-01.01900.024 2173.73100.50-.002800              1              0                    R 18      462623 4 3 2 1 0 1   468.0  444.0
171 2408.241368 4.089E-25 1.748E-01.01900.021 2412.29840.50-.002800              1              0                    R 19      462623 4 3 2 1 0 1   492.0  468.0
171 2411.393743 1.797E-39 4.170E-01.01900.011 9531.73600.50-.002800              1              0                    R 39      462623 4 3 2 1 0 1   972.0  948.0
171 2412.885061 1.338E-25 1.850E-01.01900.018 2662.78630.50-.002800              1              0                    R 20      462623 4 3 2 1 0 1   516.0  492.0
171 2416.014704 1.529E-38 4.028E-01.01900.011 9078.16610.50-.002800              1              0                    R 38      462623 4 3 2 1 0 1   948.0  924.0
171 2417.085591 4.119E-26 1.954E-01.01900.017 2925.09810.50-.002800              1              0                    R 21      462623 4 3 2 1 0 1   540.0  516.0
171 2420.099051 1.243E-37 3.888E-01.01900.011 8633.93250.50-.002800              1              0                    R 37      462623 4 3 2 1 0 1   924.0  900.0
171 2420.838266 1.194E-26 2.061E-01.01900.015 3199.13250.50-.002800              1              0                    R 22      462623 4 3 2 1 0 1   564.0  540.0
171 2423.653084 9.636E-37 3.752E-01.01900.011 8199.20900.50-.002800              1              0                    R 36      462623 4 3 2 1 0 1   900.0  876.0
171 2424.138383 3.259E-27 2.169E-01.01900.013 3484.78370.50-.002800              1              0                    R 23      462623 4 3 2 1 0 1   588.0  564.0
171 2426.682870 7.121E-36 3.618E-01.01900.011 7774.16500.50-.002800              1              0                    R 35      462623 4 3 2 1 0 1   876.0  852.0
171 2426.981221 8.388E-28 2.279E-01.01900.012 3781.94140.50-.002800              1              0                    R 24      462623 4 3 2 1 0 1   612.0  588.0
171 2429.194271 5.011E-35 3.486E-01.01900.011 7358.96600.50-.002800              1              0                    R 34      462623 4 3 2 1 0 1   852.0  828.0
171 2429.362039 2.037E-28 2.392E-01.01900.010 4090.49090.50-.002800              1              0                    R 25      462623 4 3 2 1 0 1   636.0  612.0
171 2431.192966 3.355E-34 3.356E-01.01900.011 6953.77370.50-.002800              1              0                    R 33      462623 4 3 2 1 0 1   828.0  804.0
171 2431.276066 4.672E-29 2.506E-01.01900.011 4410.31290.50-.002800              1              0                    R 26      462623 4 3 2 1 0 1   660.0  636.0
171 2432.684474 2.136E-33 3.229E-01.01900.011 6558.74540.50-.002800              1              0                    R 32      462623 4 3 2 1 0 1   804.0  780.0
171 2432.718492 1.013E-29 2.622E-01.01900.011 4741.28390.50-.002800              1              0                    R 27      462623 4 3 2 1 0 1   684.0  660.0
171 2433.674174 1.291E-32 3.104E-01.01900.011 6174.03430.50-.002800              1              0                    R 31      462623 4 3 2 1 0 1   780.0  756.0
171 2433.684462 2.076E-30 2.739E-01.01900.011 5083.27590.50-.002800              1              0                    R 28      462623 4 3 2 1 0 1   708.0  684.0
171 2434.167321 7.407E-32 2.980E-01.01900.011 5799.78980.50-.002800              1              0                    R 30      462623 4 3 2 1 0 1   756.0  732.0
171 2434.169064 4.029E-31 2.859E-01.01900.011 5436.15670.50-.002800              1              0                    R 29      462623 4 3 2 1 0 1   732.0  708.0
171 2486.323021 4.162E-60 3.673E-01.01900.02219268.20560.50-.008000              7              5                    P 41      222523 4 3 2 1 0 1   972.0  996.0
171 2528.117004 2.650E-59 3.608E-01.01900.02218871.67890.50-.008000              7              5                    P 40      222523 4 3 2 1 0 1   948.0  972.0
171 2568.887612 1.626E-58 3.528E-01.01900.02218482.01060.50-.008000              7              5                    P 39      222523 4 3 2 1 0 1   924.0  948.0
171 2608.675555 9.600E-58 3.434E-01.01900.02218099.41890.50-.008000              7              5                    P 38      222523 4 3 2 1 0 1   900.0  924.0
171 2647.516657 5.452E-57 3.330E-01.01900.02217724.11450.50-.008000              7              5                    P 37      222523 4 3 2 1 0 1   876.0  900.0
171 2677.764925 6.015E-57 2.858E-01.01900.02217689.19550.50-.008000              6              4                    P 41      422523 4 3 2 1 0 1   972.0  996.0
171 2685.442510 2.974E-56 3.216E-01.01900.02217356.30090.50-.008000              7              5                    P 36      222523 4 3 2 1 0 1   852.0  876.0
171 2717.657582 4.060E-56 2.740E-01.01900.02217276.40620.50-.008000              6              4                    P 40      422523 4 3 2 1 0 1   948.0  972.0
171 2722.481013 1.558E-55 3.093E-01.01900.02216996.17470.50-.008000              7              5                    P 35      222523 4 3 2 1 0 1   828.0  852.0
171 2756.691355 2.635E-55 2.616E-01.01900.02216870.98460.50-.008000              6              4                    P 39      422523 4 3 2 1 0 1   924.0  948.0
171 2758.656827 7.821E-55 2.964E-01.01900.02216643.92590.50-.008000              7              5                    P 34      222523 4 3 2 1 0 1   804.0  828.0
171 2793.991759 3.762E-54 2.829E-01.01900.02216299.73800.50-.008000              7              5                    P 33      222523 4 3 2 1 0 1   780.0  804.0
171 2794.891779 1.642E-54 2.487E-01.01900.02216473.13490.50-.008000              6              4                    P 38      422523 4 3 2 1 0 1   900.0  924.0
