401 1507.889500 1.730E-24 4.344E-02.08740.139 1325.31530.860.000000             V5         GROUND 55  9 1E       56  8 0E      355420 2 2 1 1 1 0  1776.0 1776.0
401 1507.897670 2.340E-23 4.368E-02.08970.272  709.97070.860.000000             V5         GROUND 37  8 1E       38  7 0E      466520 2 2 1 1 1 0  1200.0 1200.0
401 1508.070650 5.320E-23 1.496E-01.08730.167  863.49320.860.000000             V5         GROUND 52  3 1E       51  2 0E      466520 2 2 1 1 1 0  1680.0 1680.0
401 1508.121630 2.100E-26 1.220E-05.09640.431  382.11840.720.000000             V2         GROUND 24  9 1A1      25  6 0A2     466520 2 2 1 1 1 0   784.0  784.0
401 1508.121630 2.100E-26 1.220E-05.09640.431  382.11840.720.000000             V2         GROUND 24  9 1A2      25  6 0A1     466520 2 2 1 1 1 0   784.0  784.0
401 1508.441170 5.490E-22 1.551E-01.10540.461  164.53050.690.000000             V5         GROUND 17  5 1E       16  4 0E      466520 2 2 1 1 1 0   560.0  560.0
401 1508.474960 6.700E-23 3.393E-02.10200.454  296.07830.690.000000             V5         GROUND 18  7 1A1      19  6 0A2     466520 2 2 1 1 1 0   592.0  592.0
401 1508.474960 6.700E-23 3.393E-02.10200.454  296.07830.690.000000             V5         GROUND 18  7 1A2      19  6 0A1     466520 2 2 1 1 1 0   592.0  592.0
401 1508.506390 2.020E-24 4.350E-02.08790.139 1289.83180.860.000000             V5         GROUND 54  9 1E       55  8 0E      466520 2 2 1 1 1 0  1744.0 1744.0
401 1508.519350 2.550E-23 4.352E-02.09000.284  685.80280.860.000000             V5         GROUND 36  8 1E       37  7 0E      466520 2 2 1 1 1 0  1168.0 1168.0
401 1508.530290 2.840E-22 1.389E-01.09110.335  423.03490.870.000000             V5         GROUND 35  4 1A1      34  3 0A2     466520 2 2 1 1 1 0  1136.0 1136.0
401 1508.530290 2.840E-22 1.389E-01.09110.335  423.03490.870.000000             V5         GROUND 35  4 1A2      34  3 0A1     466520 2 2 1 1 1 0  1136.0 1136.0
401 1508.735120 4.640E-23 1.505E-01.08720.156  896.49850.860.000000             V5         GROUND 53  3 1E       52  2 0E      466520 2 2 1 1 1 0  1712.0 1712.0
401 1508.929020 1.590E-26 8.919E-06.09720.438  366.18860.710.000000             V2         GROUND 23  9 1A2      24  6 0A1     466520 2 2 1 1 1 0   752.0  752.0
401 1508.929020 1.590E-26 8.919E-06.09720.438  366.18860.710.000000             V2         GROUND 23  9 1A1      24  6 0A2     466520 2 2 1 1 1 0   752.0  752.0
401 1509.082550 7.580E-23 4.995E-02.10040.272  134.88360.710.000000             V5         GROUND  6  6 1E        6  5 0E      466520 2 2 1 1 1 0   208.0  208.0
401 1509.086020 1.400E-22 8.171E-02.10480.308  139.34990.720.000000             V5         GROUND  7  6 1E        7  5 0E      466520 2 2 1 1 1 0   240.0  240.0
401 1509.089490 5.440E-22 1.534E-01.10460.465  175.37320.690.000000             V5         GROUND 18  5 1E       17  4 0E      466520 2 2 1 1 1 0   592.0  592.0
401 1509.089490 1.940E-22 1.024E-01.10660.338  144.45400.730.000000             V5         GROUND  8  6 1E        8  5 0E      466520 2 2 1 1 1 0   272.0  272.0
401 1509.094450 2.400E-22 1.166E-01.10700.364  150.19610.740.000000             V5         GROUND  9  6 1E        9  5 0E      466520 2 2 1 1 1 0   304.0  304.0
401 1509.099400 2.810E-22 1.274E-01.10680.385  156.57580.730.000000             V5         GROUND 10  6 1E       10  5 0E      466520 2 2 1 1 1 0   336.0  336.0
401 1509.104600 6.370E-23 3.218E-02.10310.453  283.96500.690.000000             V5         GROUND 17  7 1A2      18  6 0A1     466520 2 2 1 1 1 0   560.0  560.0
401 1509.104600 6.370E-23 3.218E-02.10310.453  283.96500.690.000000             V5         GROUND 17  7 1A1      18  6 0A2     466520 2 2 1 1 1 0   560.0  560.0
401 1509.104840 3.160E-22 1.353E-01.10660.403  163.59320.730.000000             V5         GROUND 11  6 1E       11  5 0E      466520 2 2 1 1 1 0   368.0  368.0
401 1509.110760 3.460E-22 1.415E-01.10660.418  171.24820.720.000000             V5         GROUND 12  6 1E       12  5 0E      466520 2 2 1 1 1 0   400.0  400.0
401 1509.115970 3.710E-22 1.463E-01.10650.431  179.54070.720.000000             V5         GROUND 13  6 1E       13  5 0E      466520 2 2 1 1 1 0   432.0  432.0
401 1509.123100 3.910E-22 1.499E-01.10640.441  188.47060.710.000000             V5         GROUND 14  6 1E       14  5 0E      466520 2 2 1 1 1 0   464.0  464.0
401 1509.123660 2.350E-24 4.355E-02.08790.139 1254.97380.860.000000             V5         GROUND 53  9 1E       54  8 0E      466520 2 2 1 1 1 0  1712.0 1712.0
401 1509.130500 4.070E-22 1.529E-01.10590.449  198.03780.700.000000             V5         GROUND 15  6 1E       15  5 0E      466520 2 2 1 1 1 0   496.0  496.0
401 1509.138670 4.190E-22 1.554E-01.10500.454  208.24210.690.000000             V5         GROUND 16  6 1E       16  5 0E      466520 2 2 1 1 1 0   528.0  528.0
401 1509.141510 2.760E-23 4.323E-02.09030.296  662.26720.870.000000             V5         GROUND 35  8 1E       36  7 0E      466520 2 2 1 1 1 0  1136.0 1136.0
401 1509.147010 4.280E-22 1.578E-01.10440.459  219.08340.690.000000             V5         GROUND 17  6 1E       17  5 0E      466520 2 2 1 1 1 0   560.0  560.0
401 1509.156160 4.320E-22 1.593E-01.10330.461  230.56170.690.000000             V5         GROUND 18  6 1E       18  5 0E      466520 2 2 1 1 1 0   592.0  592.0
401 1509.165250 4.360E-22 1.617E-01.10220.462  242.67660.690.000000             V5         GROUND 19  6 1E       19  5 0E      466520 2 2 1 1 1 0   624.0  624.0
401 1509.175160 4.320E-22 1.622E-01.10110.461  255.42820.690.000000             V5         GROUND 20  6 1E       20  5 0E      466520 2 2 1 1 1 0   656.0  656.0
401 1509.186020 2.620E-22 1.391E-01.09070.322  445.31690.860.000000             V5         GROUND 36  4 1A1      35  3 0A2     466520 2 2 1 1 1 0  1168.0 1168.0
401 1509.186020 2.620E-22 1.391E-01.09070.322  445.31690.860.000000             V5         GROUND 36  4 1A2      35  3 0A1     466520 2 2 1 1 1 0  1168.0 1168.0
401 1509.186020 4.280E-22 1.635E-01.10010.459  268.81630.700.000000             V5         GROUND 21  6 1E       21  5 0E      466520 2 2 1 1 1 0   688.0  688.0
401 1509.196460 4.190E-22 1.638E-01.09910.455  282.84060.700.000000             V5         GROUND 22  6 1E       22  5 0E      466520 2 2 1 1 1 0   720.0  720.0
401 1509.207760 4.110E-22 1.652E-01.09820.450  297.50100.710.000000             V5         GROUND 23  6 1E       23  5 0E      466520 2 2 1 1 1 0   752.0  752.0
401 1509.219640 3.990E-22 1.657E-01.09730.444  312.79740.720.000000             V5         GROUND 24  6 1E       24  5 0E      466520 2 2 1 1 1 0   784.0  784.0
401 1509.230760 3.860E-22 1.664E-01.09650.436  328.72950.730.000000             V5         GROUND 25  6 1E       25  5 0E      466520 2 2 1 1 1 0   816.0  816.0
401 1509.244210 3.710E-22 1.668E-01.09580.428  345.29710.750.000000             V5         GROUND 26  6 1E       26  5 0E      466520 2 2 1 1 1 0   848.0  848.0
401 1509.256030 3.550E-22 1.672E-01.09500.418  362.50000.760.000000             V5         GROUND 27  6 1E       27  5 0E      466520 2 2 1 1 1 0   880.0  880.0
401 1509.269310 3.380E-22 1.675E-01.09430.407  380.33810.770.000000             V5         GROUND 28  6 1E       28  5 0E      466520 2 2 1 1 1 0   912.0  912.0
401 1509.283020 3.210E-22 1.682E-01.09370.396  398.81100.790.000000             V5         GROUND 29  6 1E       29  5 0E      466520 2 2 1 1 1 0   944.0  944.0
