221 4398.497975 4.821E-33 3.177E-10.02730.027 1500.85180.200.000000              2              0                    O 27q     344440 4 3 2 1 1 0   153.0  165.0
221 4399.219450 2.873E-36 1.161E-09.02730.027 3239.85010.200.000000              3              1                    O 21q     344440 4 3 2 1 1 0   117.0  129.0
221 4405.469420 1.454E-39 2.920E-09.03960.040 5041.41900.520.000000              4              2                    O 14q     344440 4 3 2 1 1 0   150.0  174.0
221 4408.104358 1.611E-32 3.298E-10.02730.027 1393.86550.200.000000              2              0                    O 26q     344440 4 3 2 1 1 0   294.0  318.0
221 4408.380014 8.411E-36 1.204E-09.02740.027 3157.22980.200.000000              3              1                    O 20q     344440 4 3 2 1 1 0   222.0  246.0
221 4417.476058 6.024E-36 1.248E-09.02910.029 3078.52490.200.000000              3              1                    O 19q     344440 4 3 2 1 1 0   105.0  117.0
221 4417.648013 1.318E-32 3.424E-10.02730.027 1290.81000.200.000000              2              0                    O 25q     344440 4 3 2 1 1 0   141.0  153.0
221 4422.675150 2.184E-39 3.152E-09.04330.043 4935.97390.620.000000              4              2                    O 12q     344440 4 3 2 1 1 0   126.0  150.0
221 4426.507317 1.688E-35 1.295E-09.03110.031 3003.73830.270.000000              3              1                    O 18q     344440 4 3 2 1 1 0   198.0  222.0
221 4427.128676 4.221E-32 3.553E-10.02730.027 1191.68900.200.000000              2              0                    O 24q     344440 4 3 2 1 1 0   270.0  294.0
221 4431.177843 1.286E-39 3.280E-09.04480.045 4889.09860.650.000000              4              2                    O 11q     344440 4 3 2 1 1 0    57.0   69.0
221 4435.473524 1.156E-35 1.343E-09.03320.033 2932.87250.340.000000              3              1                    O 17q     344440 4 3 2 1 1 0    93.0  105.0
221 4436.546085 3.310E-32 3.687E-10.02730.027 1096.50590.200.000000              2              0                    O 23q     344440 4 3 2 1 1 0   129.0  141.0
221 4439.613394 2.945E-39 3.419E-09.04630.046 4846.12380.680.000000              4              2                    O 10q     344440 4 3 2 1 1 0   102.0  126.0
221 4444.374414 3.093E-35 1.393E-09.03540.035 2865.93000.410.000000              3              1                    O 16q     344440 4 3 2 1 1 0   174.0  198.0
221 4445.899979 1.016E-31 3.825E-10.02730.027 1005.26390.200.000000              2              0                    O 22q     344440 4 3 2 1 1 0   246.0  270.0
221 4447.981531 1.635E-39 3.572E-09.04760.048 4807.05090.710.000000              4              2                    O  9q     344440 4 3 2 1 1 0    45.0   57.0
221 4453.209719 2.022E-35 1.446E-09.03750.037 2802.91320.470.000000              3              1                    O 15q     344440 4 3 2 1 1 0    81.0   93.0
221 4455.190092 7.633E-32 3.969E-10.02730.027  917.96630.200.000000              2              0                    O 21q     344440 4 3 2 1 1 0   117.0  129.0
221 4456.281984 3.513E-39 3.746E-09.04880.049 4771.88140.730.000000              4              2                    O  8q     344440 4 3 2 1 1 0    78.0  102.0
221 4461.979170 5.160E-35 1.501E-09.03960.040 2743.82420.520.000000              3              1                    O 14q     344440 4 3 2 1 1 0   150.0  174.0
221 4464.416161 2.244E-31 4.118E-10.02740.027  834.61610.200.000000              2              0                    O 20q     344440 4 3 2 1 1 0   222.0  246.0
221 4464.514479 1.817E-39 3.948E-09.04990.050 4740.61650.740.000000              4              2                    O  7q     344440 4 3 2 1 1 0    33.0   45.0
221 4470.682500 3.212E-35 1.560E-09.04150.042 2688.66510.570.000000              3              1                    O 13q     344440 4 3 2 1 1 0    69.0   81.0
221 4472.678743 3.597E-39 4.197E-09.05120.051 4713.25730.750.000000              4              2                    O  6q     344440 4 3 2 1 1 0    54.0   78.0
221 4473.577920 1.613E-31 4.272E-10.02910.029  755.21600.200.000000              2              0                    O 19q     344440 4 3 2 1 1 0   105.0  117.0
221 4479.319438 7.792E-35 1.621E-09.04330.043 2637.43790.620.000000              3              1                    O 12q     344440 4 3 2 1 1 0   126.0  150.0
221 4480.774503 1.686E-39 4.530E-09.05250.052 4689.80470.760.000000              4              2                    O  5q     344440 4 3 2 1 1 0    21.0   33.0
221 4482.675104 4.535E-31 4.432E-10.03110.031  679.76900.270.000000              2              0                    O 18q     344440 4 3 2 1 1 0   198.0  222.0
221 4487.889716 4.600E-35 1.688E-09.04480.045 2590.14440.650.000000              3              1                    O 11q     344440 4 3 2 1 1 0    57.0   69.0
221 4488.801485 2.935E-39 5.038E-09.05420.054 4670.25960.760.000000              4              2                    O  4q     344440 4 3 2 1 1 0    30.0   54.0
221 4491.707447 3.116E-31 4.599E-10.03320.033  608.27760.340.000000              2              0                    O 17q     344440 4 3 2 1 1 0    93.0  105.0
221 4496.393061 1.056E-34 1.761E-09.04630.046 2546.78620.680.000000              3              1                    O 10q     344440 4 3 2 1 1 0   102.0  126.0
221 4496.759414 1.137E-39 6.050E-09.05620.056 4654.62280.770.000000              4              2                    O  3q     344440 4 3 2 1 1 0     9.0   21.0
221 4500.674682 8.369E-31 4.773E-10.03540.035  540.74430.410.000000              2              0                    O 16q     344440 4 3 2 1 1 0   174.0  198.0
221 4504.648014 1.372E-39 1.038E-08.05880.059 4642.89460.780.000000              4              2                    O  2q     344440 4 3 2 1 1 0     6.0   30.0
221 4504.829205 5.874E-35 1.840E-09.04760.048 2507.36480.710.000000              3              1                    O  9q     344440 4 3 2 1 1 0    45.0   57.0
221 4509.023516 1.494E-39 2.710E-09.03570.036 5041.41900.520.000000              4              2                    Q 14q     344440 4 3 2 1 1 0   174.0  174.0
221 4509.576540 5.487E-31 4.955E-10.03750.037  477.17140.470.000000              2              0                    O 15q     344440 4 3 2 1 1 0    81.0   93.0
221 4510.914501 2.153E-39 2.716E-09.03740.037 4935.97390.620.000000              4              2                    Q 12q     344440 4 3 2 1 1 0   150.0  150.0
221 4511.754895 1.245E-39 2.719E-09.04320.043 4889.09860.650.000000              4              2                    Q 11q     344440 4 3 2 1 1 0    69.0   69.0
221 4512.525232 2.805E-39 2.723E-09.04660.047 4846.12380.680.000000              4              2                    Q 10q     344440 4 3 2 1 1 0   126.0  126.0
221 4513.197874 1.264E-34 1.929E-09.04880.049 2471.88160.730.000000              3              1                    O  8q     344440 4 3 2 1 1 0    78.0  102.0
221 4513.225518 1.537E-39 2.729E-09.04720.047 4807.05090.710.000000              4              2                    Q  9q     344440 4 3 2 1 1 0    57.0   57.0
221 4513.855760 3.270E-39 2.736E-09.04690.047 4771.88140.730.000000              4              2                    Q  8q     344440 4 3 2 1 1 0   102.0  102.0
221 4514.415962 1.684E-39 2.744E-09.04760.048 4740.61650.740.000000              4              2                    Q  7q     344440 4 3 2 1 1 0    45.0   45.0
221 4514.906130 3.350E-39 2.757E-09.04690.047 4713.25730.750.000000              4              2                    Q  6q     344440 4 3 2 1 1 0    78.0   78.0
221 4515.326266 1.600E-39 2.778E-09.04770.048 4689.80470.760.000000              4              2                    Q  5q     344440 4 3 2 1 1 0    33.0   33.0
221 4515.676374 2.917E-39 2.815E-09.04900.049 4670.25960.760.000000              4              2                    Q  4q     344440 4 3 2 1 1 0    54.0   54.0
221 4515.956457 1.257E-39 2.891E-09.05090.051 4654.62280.770.000000              4              2                    Q  3q     344440 4 3 2 1 1 0    21.0   21.0
221 4516.166518 2.036E-39 3.097E-09.05350.053 4642.89460.780.000000              4              2                    Q  2q     344440 4 3 2 1 1 0    30.0   30.0
221 4518.412755 1.405E-30 5.148E-10.03960.040  417.56110.520.000000              2              0                    O 14q     344440 4 3 2 1 1 0   150.0  174.0
221 4521.498797 6.549E-35 2.034E-09.04990.050 2440.33790.740.000000              3              1                    O  7q     344440 4 3 2 1 1 0    33.0   45.0
221 4527.183057 8.766E-31 5.348E-10.04150.042  361.91560.570.000000              2              0                    O 13q     344440 4 3 2 1 1 0    69.0   81.0
221 4527.281323 2.977E-39 1.365E-09.02000.020 4946.71520.200.000000              3              1                    Q 36q     344440 4 3 2 1 1 0   438.0  438.0
221 4527.895080 1.567E-39 2.263E-09.06630.066 4631.16610.810.000000              4              2                    S  0q     344440 4 3 2 1 1 0    30.0    6.0
221 4529.731700 1.299E-34 2.164E-09.05120.051 2412.73470.750.000000              3              1                    O  6q     344440 4 3 2 1 1 0    54.0   78.0
221 4529.798467 2.873E-39 1.367E-09.02000.020 4805.78700.200.000000              3              1                    Q 35q     344440 4 3 2 1 1 0   213.0  213.0
221 4532.245462 1.087E-38 1.368E-09.02000.020 4668.71660.200.000000              3              1                    Q 34q     344440 4 3 2 1 1 0   414.0  414.0
221 4534.622328 1.009E-38 1.370E-09.02000.020 4535.50860.200.000000              3              1                    Q 33q     344440 4 3 2 1 1 0   201.0  201.0
221 4535.503600 1.418E-39 2.992E-09.06210.062 4635.07560.790.000000              4              2                    S  1q     344440 4 3 2 1 1 0    21.0    9.0
221 4535.887176 2.132E-30 5.562E-10.04330.043  310.23660.620.000000              2              0                    O 12q     344440 4 3 2 1 1 0   126.0  150.0
221 4536.929085 3.672E-38 1.372E-09.02000.020 4406.16770.200.000000              3              1                    Q 32q     344440 4 3 2 1 1 0   390.0  390.0
221 4537.896311 6.094E-35 2.335E-09.05250.052 2389.07300.760.000000              3              1                    O  5q     344440 4 3 2 1 1 0    21.0   33.0
221 4539.165751 3.276E-38 1.374E-09.02000.020 4280.69860.200.000000              3              1                    Q 31q     344440 4 3 2 1 1 0   189.0  189.0
221 4541.332344 1.146E-37 1.376E-09.02000.020 4159.10550.200.000000              3              1                    Q 30q     344440 4 3 2 1 1 0   366.0  366.0
221 4543.041406 3.999E-39 3.419E-09.05880.059 4642.89460.780.000000              4              2                    S  2q     344440 4 3 2 1 1 0    54.0   30.0
221 4543.428882 9.823E-38 1.377E-09.02000.020 4041.39280.200.000000              3              1                    Q 29q     344440 4 3 2 1 1 0   177.0  177.0
221 4544.524844 1.262E-30 5.794E-10.04480.045  262.52610.650.000000              2              0                    O 11q     344440 4 3 2 1 1 0    57.0   69.0
221 4545.455381 3.302E-37 1.379E-09.02000.020 3927.56450.200.000000              3              1                    Q 28q     344440 4 3 2 1 1 0   342.0  342.0
221 4545.790299 1.132E-39 4.595E-10.02000.020 4840.10260.200.000000              2              0                    Q 49q     344440 4 3 2 1 1 0   297.0  297.0
221 4545.992356 1.062E-34 2.597E-09.05420.054 2369.35370.760.000000              3              1                    O  4q     344440 4 3 2 1 1 0    30.0   54.0
221 4547.411858 2.719E-37 1.380E-09.02000.020 3817.62480.200.000000              3              1                    Q 27q     344440 4 3 2 1 1 0   165.0  165.0
221 4549.210292 5.651E-39 4.604E-10.02000.020 4647.81680.200.000000              2              0                    Q 48q     344440 4 3 2 1 1 0   582.0  582.0
221 4549.298328 8.776E-37 1.382E-09.02000.020 3711.57730.200.000000              3              1                    Q 26q     344440 4 3 2 1 1 0   318.0  318.0
221 4550.508219 2.509E-39 3.729E-09.05620.056 4654.62280.770.000000              4              2                    S  3q     344440 4 3 2 1 1 0    33.0   21.0
221 4551.114806 6.940E-37 1.383E-09.02000.020 3609.42590.200.000000              3              1                    Q 25q     344440 4 3 2 1 1 0   153.0  153.0
221 4552.560071 6.919E-39 4.613E-10.02000.020 4459.34900.200.000000              2              0                    Q 47q     344440 4 3 2 1 1 0   285.0  285.0
221 4552.861306 2.150E-36 1.385E-09.02000.020 3511.17410.200.000000              3              1                    Q 24q     344440 4 3 2 1 1 0   294.0  294.0
221 4553.095789 2.902E-30 6.042E-10.04630.046  218.78560.680.000000              2              0                    O 10q     344440 4 3 2 1 1 0   102.0  126.0
221 4554.019559 4.120E-35 3.122E-09.05620.056 2353.57740.770.000000              3              1                    O  3q     344440 4 3 2 1 1 0     9.0   21.0
221 4554.537842 1.632E-36 1.386E-09.02140.021 3416.82530.200.000000              3              1                    Q 23q     344440 4 3 2 1 1 0   141.0  141.0
221 4555.839663 3.325E-38 4.621E-10.02000.020 4274.70550.200.000000              2              0                    Q 46q     344440 4 3 2 1 1 0   558.0  558.0
221 4556.144427 4.852E-36 1.388E-09.02300.023 3326.38290.200.000000              3              1                    Q 22q     344440 4 3 2 1 1 0   270.0  270.0
221 4557.681073 3.531E-36 1.389E-09.02500.025 3239.85010.200.000000              3              1                    Q 21q     344440 4 3 2 1 1 0   129.0  129.0
221 4557.903760 5.848E-39 3.980E-09.05420.054 4670.25960.760.000000              4              2                    S  4q     344440 4 3 2 1 1 0    78.0   54.0
221 4559.049096 3.919E-38 4.629E-10.02000.020 4093.89290.200.000000              2              0                    Q 45q     344440 4 3 2 1 1 0   273.0  273.0
221 4559.147792 1.006E-35 1.390E-09.02730.027 3157.22980.200.000000              3              1                    Q 20q     344440 4 3 2 1 1 0   246.0  246.0
221 4560.544596 7.020E-36 1.392E-09.02990.030 3078.52490.200.000000              3              1                    Q 19q     344440 4 3 2 1 1 0   117.0  117.0
221 4561.599741 1.618E-30 6.317E-10.04760.048  179.01680.710.000000              2              0                    O  9q     344440 4 3 2 1 1 0    45.0   57.0
221 4561.871494 1.917E-35 1.393E-09.03270.033 3003.73830.270.000000              3              1                    Q 18q     344440 4 3 2 1 1 0   222.0  222.0
221 4561.977647 4.975E-35 5.357E-09.05880.059 2341.74470.780.000000              3              1                    O  2q     344440 4 3 2 1 1 0     6.0   30.0
221 4562.188396 1.813E-37 4.639E-10.02000.020 3916.91750.200.000000              2              0                    Q 44q     344440 4 3 2 1 1 0   534.0  534.0
221 4563.128498 1.280E-35 1.395E-09.03320.033 2932.87250.340.000000              3              1                    Q 17q     344440 4 3 2 1 1 0   105.0  105.0
221 4564.315616 3.343E-35 1.396E-09.03390.034 2865.93000.410.000000              3              1                    Q 16q     344440 4 3 2 1 1 0   198.0  198.0
221 4565.227749 3.227E-39 4.200E-09.05250.052 4689.80470.760.000000              4              2                    S  5q     344440 4 3 2 1 1 0    45.0   33.0
221 4565.257589 2.056E-37 4.645E-10.02000.020 3743.78520.200.000000              2              0                    Q 43q     344440 4 3 2 1 1 0   261.0  261.0
221 4565.432858 2.134E-35 1.397E-09.03300.033 2802.91320.470.000000              3              1                    Q 15q     344440 4 3 2 1 1 0    93.0   93.0
221 4566.480231 5.324E-35 1.398E-09.03570.036 2743.82420.520.000000              3              1                    Q 14q     344440 4 3 2 1 1 0   174.0  174.0
221 4567.457745 3.243E-35 1.400E-09.03560.036 2688.66510.570.000000              3              1                    Q 13q     344440 4 3 2 1 1 0    81.0   81.0
221 4568.256699 9.151E-37 4.653E-10.02000.020 3574.50230.200.000000              2              0                    Q 42q     344440 4 3 2 1 1 0   510.0  510.0
221 4568.365406 7.709E-35 1.402E-09.03740.037 2637.43790.620.000000              3              1                    Q 12q     344440 4 3 2 1 1 0   150.0  150.0
221 4569.203221 4.467E-35 1.404E-09.04320.043 2590.14440.650.000000              3              1                    Q 11q     344440 4 3 2 1 1 0    69.0   69.0
221 4569.971196 1.008E-34 1.405E-09.04660.047 2546.78620.680.000000              3              1                    Q 10q     344440 4 3 2 1 1 0   126.0  126.0
221 4570.036428 3.488E-30 6.626E-10.04880.049  143.22090.730.000000              2              0                    O  8q     344440 4 3 2 1 1 0    78.0  102.0
221 4570.669337 5.534E-35 1.408E-09.04720.047 2507.36480.710.000000              3              1                    Q  9q     344440 4 3 2 1 1 0    57.0   57.0
221 4571.185752 9.987E-37 4.660E-10.02000.020 3409.07460.200.000000              2              0                    Q 41q     344440 4 3 2 1 1 0   249.0  249.0
221 4571.297649 1.179E-34 1.412E-09.04690.047 2471.88160.730.000000              3              1                    Q  8q     344440 4 3 2 1 1 0   102.0  102.0
221 4571.856137 6.083E-35 1.417E-09.04760.048 2440.33790.740.000000              3              1                    Q  7q     344440 4 3 2 1 1 0    45.0   45.0
221 4572.344805 1.211E-34 1.423E-09.04690.047 2412.73470.750.000000              3              1                    Q  6q     344440 4 3 2 1 1 0    78.0   78.0
221 4572.479906 6.815E-39 4.400E-09.05120.051 4713.25730.750.000000              4              2                    S  6q     344440 4 3 2 1 1 0   102.0   78.0
221 4572.763657 5.792E-35 1.434E-09.04770.048 2389.07300.760.000000              3              1                    Q  5q     344440 4 3 2 1 1 0    33.0   33.0
221 4573.112695 1.057E-34 1.453E-09.04900.049 2369.35370.760.000000              3              1                    Q  4q     344440 4 3 2 1 1 0    54.0   54.0
221 4573.391923 4.556E-35 1.492E-09.05090.051 2353.57740.770.000000              3              1                    Q  3q     344440 4 3 2 1 1 0    21.0   21.0
221 4573.601342 7.386E-35 1.599E-09.05350.053 2341.74470.780.000000              3              1                    Q  2q     344440 4 3 2 1 1 0    30.0   30.0
221 4573.740954 3.223E-35 2.238E-09.05670.057 2333.85600.790.000000              3              1                    Q  1q     344440 4 3 2 1 1 0     9.0    9.0
221 4574.044771 4.277E-36 4.668E-10.02000.020 3247.50780.200.000000              2              0                    Q 40q     344440 4 3 2 1 1 0   486.0  486.0
221 4576.833777 4.490E-36 4.675E-10.02000.020 3089.80750.200.000000              2              0                    Q 39q     344440 4 3 2 1 1 0   237.0  237.0
221 4578.405577 1.810E-30 6.988E-10.04990.050  111.39910.740.000000              2              0                    O  7q     344440 4 3 2 1 1 0    33.0   45.0
221 4579.552794 1.849E-35 4.681E-10.02000.020 2935.97920.200.000000              2              0                    Q 38q     344440 4 3 2 1 1 0   462.0  462.0
221 4579.659949 3.466E-39 4.588E-09.04990.050 4740.61650.740.000000              4              2                    S  7q     344440 4 3 2 1 1 0    57.0   45.0
221 4582.201842 1.867E-35 4.688E-10.02000.020 2786.02830.200.000000              2              0                    Q 37q     344440 4 3 2 1 1 0   225.0  225.0
221 4584.780943 7.397E-35 4.696E-10.02000.020 2639.96000.200.000000              2              0                    Q 36q     344440 4 3 2 1 1 0   438.0  438.0
221 4585.434455 5.688E-35 1.169E-09.06630.066 2329.91160.810.000000              3              1                    S  0q     344440 4 3 2 1 1 0    30.0    6.0
221 4586.706917 3.595E-30 7.435E-10.05120.051   83.55270.750.000000              2              0                    O  6q     344440 4 3 2 1 1 0    54.0   78.0
221 4586.767598 6.820E-39 4.769E-09.04880.049 4771.88140.730.000000              4              2                    S  8q     344440 4 3 2 1 1 0   126.0  102.0
221 4587.290115 7.182E-35 4.703E-10.02000.020 2497.77920.200.000000              2              0                    Q 35q     344440 4 3 2 1 1 0   213.0  213.0
221 4589.729378 2.735E-34 4.710E-10.02000.020 2359.49110.200.000000              2              0                    Q 34q     344440 4 3 2 1 1 0   414.0  414.0
221 4592.098751 2.552E-34 4.715E-10.02000.020 2225.10030.200.000000              2              0                    Q 33q     344440 4 3 2 1 1 0   201.0  201.0
221 4593.113318 5.150E-35 1.546E-09.06210.062 2333.85600.790.000000              3              1                    S  1q     344440 4 3 2 1 1 0    21.0    9.0
221 4593.802569 3.254E-39 4.945E-09.04760.048 4807.05090.710.000000              4              2                    S  9q     344440 4 3 2 1 1 0    69.0   57.0
221 4594.398251 9.341E-34 4.722E-10.02000.020 2094.61150.200.000000              2              0                    Q 32q     344440 4 3 2 1 1 0   390.0  390.0
221 4594.940174 1.689E-30 8.027E-10.05250.052   59.68260.760.000000              2              0                    O  5q     344440 4 3 2 1 1 0    21.0   33.0
221 4596.627896 8.378E-34 4.728E-10.02000.020 1968.02930.200.000000              2              0                    Q 31q     344440 4 3 2 1 1 0   189.0  189.0
221 4598.787703 2.946E-33 4.733E-10.02000.020 1845.35800.200.000000              2              0                    Q 30q     344440 4 3 2 1 1 0   366.0  366.0
221 4600.721682 1.452E-34 1.767E-09.05880.059 2341.74470.780.000000              3              1                    S  2q     344440 4 3 2 1 1 0    54.0   30.0
221 4600.764582 6.036E-39 5.117E-09.04630.046 4846.12380.680.000000              4              2                    S 10q     344440 4 3 2 1 1 0   150.0  126.0
221 4600.877687 2.539E-33 4.740E-10.02000.020 1726.60190.200.000000              2              0                    Q 29q     344440 4 3 2 1 1 0   177.0  177.0
221 4602.897863 8.574E-33 4.745E-10.02000.020 1611.76520.200.000000              2              0                    Q 28q     344440 4 3 2 1 1 0   342.0  342.0
221 4603.105074 2.948E-30 8.935E-10.05420.054   39.78950.760.000000              2              0                    O  4q     344440 4 3 2 1 1 0    30.0   54.0
221 4604.848248 7.094E-33 4.750E-10.02000.020 1500.85180.200.000000              2              0                    Q 27q     344440 4 3 2 1 1 0   165.0  165.0
221 4606.728854 2.301E-32 4.757E-10.02000.020 1393.86550.200.000000              2              0                    Q 26q     344440 4 3 2 1 1 0   318.0  318.0
221 4607.653353 2.725E-39 5.288E-09.04480.045 4889.09860.650.000000              4              2                    S 11q     344440 4 3 2 1 1 0    81.0   69.0
221 4608.259269 9.106E-35 1.927E-09.05620.056 2353.57740.770.000000              3              1                    S  3q     344440 4 3 2 1 1 0    33.0   21.0
221 4608.539696 1.827E-32 4.761E-10.02000.020 1290.81000.200.000000              2              0                    Q 25q     344440 4 3 2 1 1 0   153.0  153.0
221 4610.280786 5.686E-32 4.766E-10.02000.020 1191.68900.200.000000              2              0                    Q 24q     344440 4 3 2 1 1 0   294.0  294.0
221 4611.201344 1.144E-30 1.074E-09.05620.056   23.87430.770.000000              2              0                    O  3q     344440 4 3 2 1 1 0     9.0   21.0
221 4611.952138 4.333E-32 4.772E-10.02140.021 1096.50590.200.000000              2              0                    Q 23q     344440 4 3 2 1 1 0   141.0  141.0
221 4613.553762 1.293E-31 4.776E-10.02300.023 1005.26390.200.000000              2              0                    Q 22q     344440 4 3 2 1 1 0   270.0  270.0
221 4614.468598 4.797E-39 5.458E-09.04330.043 4935.97390.620.000000              4              2                    S 12q     344440 4 3 2 1 1 0   174.0  150.0
221 4615.085671 9.447E-32 4.781E-10.02500.025  917.96630.200.000000              2              0                    Q 21q     344440 4 3 2 1 1 0   129.0  129.0
221 4615.725801 2.122E-34 2.058E-09.05420.054 2369.35370.760.000000              3              1                    S  4q     344440 4 3 2 1 1 0    78.0   54.0
221 4616.547874 2.702E-31 4.785E-10.02730.027  834.61610.200.000000              2              0                    Q 20q     344440 4 3 2 1 1 0   246.0  246.0
221 4617.940384 1.891E-31 4.789E-10.02990.030  755.21600.200.000000              2              0                    Q 19q     344440 4 3 2 1 1 0   117.0  117.0
221 4619.228708 1.383E-30 1.843E-09.05880.059   11.93730.780.000000              2              0                    O  2q     344440 4 3 2 1 1 0     6.0   30.0
221 4619.263208 5.181E-31 4.795E-10.03270.033  679.76900.270.000000              2              0                    Q 18q     344440 4 3 2 1 1 0   222.0  222.0
221 4620.516357 3.470E-31 4.800E-10.03320.033  608.27760.340.000000              2              0                    Q 17q     344440 4 3 2 1 1 0   105.0  105.0
221 4621.210033 2.060E-39 5.630E-09.04150.042 4986.74790.570.000000              4              2                    S 13q     344440 4 3 2 1 1 0    93.0   81.0
221 4621.699840 9.090E-31 4.804E-10.03390.034  540.74430.410.000000              2              0                    Q 16q     344440 4 3 2 1 1 0   198.0  198.0
221 4622.813663 5.818E-31 4.809E-10.03300.033  477.17140.470.000000              2              0                    Q 15q     344440 4 3 2 1 1 0    93.0   93.0
221 4623.120998 1.170E-34 2.172E-09.05250.052 2389.07300.760.000000              3              1                    S  5q     344440 4 3 2 1 1 0    45.0   33.0
221 4623.857836 1.455E-30 4.813E-10.03570.036  417.56110.520.000000              2              0                    Q 14q     344440 4 3 2 1 1 0   174.0  174.0
221 4624.832365 8.885E-31 4.819E-10.03560.036  361.91560.570.000000              2              0                    Q 13q     344440 4 3 2 1 1 0    81.0   81.0
221 4625.737258 2.117E-30 4.825E-10.03740.037  310.23660.620.000000              2              0                    Q 12q     344440 4 3 2 1 1 0   150.0  150.0
221 4626.572519 1.229E-30 4.831E-10.04320.043  262.52610.650.000000              2              0                    Q 11q     344440 4 3 2 1 1 0    69.0   69.0
221 4627.338155 2.780E-30 4.840E-10.04660.047  218.78560.680.000000              2              0                    Q 10q     344440 4 3 2 1 1 0   126.0  126.0
221 4627.877374 3.454E-39 5.800E-09.03960.040 5041.41900.520.000000              4              2                    S 14q     344440 4 3 2 1 1 0   198.0  174.0
221 4628.034172 1.528E-30 4.848E-10.04720.047  179.01680.710.000000              2              0                    Q  9q     344440 4 3 2 1 1 0    57.0   57.0
221 4628.660573 3.261E-30 4.860E-10.04690.047  143.22090.730.000000              2              0                    Q  8q     344440 4 3 2 1 1 0   102.0  102.0
221 4629.217364 1.685E-30 4.877E-10.04760.048  111.39910.740.000000              2              0                    Q  7q     344440 4 3 2 1 1 0    45.0   45.0
221 4629.704548 3.359E-30 4.900E-10.04690.047   83.55270.750.000000              2              0                    Q  6q     344440 4 3 2 1 1 0    78.0   78.0
221 4630.122127 1.608E-30 4.938E-10.04770.048   59.68260.760.000000              2              0                    Q  5q     344440 4 3 2 1 1 0    33.0   33.0
221 4630.444581 2.469E-34 2.275E-09.05120.051 2412.73470.750.000000              3              1                    S  6q     344440 4 3 2 1 1 0   102.0   78.0
221 4630.470106 2.936E-30 5.003E-10.04900.049   39.78950.760.000000              2              0                    Q  4q     344440 4 3 2 1 1 0    54.0   54.0
221 4630.748487 1.266E-30 5.135E-10.05090.051   23.87430.770.000000              2              0                    Q  3q     344440 4 3 2 1 1 0    21.0   21.0
221 4630.957270 2.054E-30 5.503E-10.05350.053   11.93730.780.000000              2              0                    Q  2q     344440 4 3 2 1 1 0    30.0   30.0
221 4631.096458 8.968E-31 7.706E-10.05670.057    3.97920.790.000000              2              0                    Q  1q     344440 4 3 2 1 1 0     9.0    9.0
221 4634.470336 1.415E-39 5.973E-09.03750.037 5099.98500.470.000000              4              2                    S 15q     344440 4 3 2 1 1 0   105.0   93.0
221 4637.696269 1.255E-34 2.374E-09.04990.050 2440.33790.740.000000              3              1                    S  7q     344440 4 3 2 1 1 0    57.0   45.0
221 4640.988633 2.266E-39 6.146E-09.03540.035 5162.44410.410.000000              4              2                    S 16q     344440 4 3 2 1 1 0   222.0  198.0
221 4642.894615 1.583E-30 4.023E-10.06630.066    0.00000.810.000000              2              0                    S  0q     344440 4 3 2 1 1 0    30.0    6.0
221 4644.875784 2.466E-34 2.468E-09.04880.049 2471.88160.730.000000              3              1                    S  8q     344440 4 3 2 1 1 0   126.0  102.0
221 4650.643601 1.434E-30 5.326E-10.06210.062    3.97920.790.000000              2              0                    S  1q     344440 4 3 2 1 1 0    21.0    9.0
221 4651.982842 1.175E-34 2.559E-09.04760.048 2507.36480.710.000000              3              1                    S  9q     344440 4 3 2 1 1 0    69.0   57.0
221 4653.800089 1.359E-39 6.497E-09.03110.031 5299.03220.270.000000              4              2                    S 18q     344440 4 3 2 1 1 0   246.0  222.0
221 4658.322302 4.041E-30 6.087E-10.05880.059   11.93730.780.000000              2              0                    S  2q     344440 4 3 2 1 1 0    54.0   30.0
221 4659.017163 2.176E-34 2.649E-09.04630.046 2546.78620.680.000000              3              1                    S 10q     344440 4 3 2 1 1 0   150.0  126.0
221 4665.930440 2.534E-30 6.640E-10.05620.056   23.87430.770.000000              2              0                    S  3q     344440 4 3 2 1 1 0    33.0   21.0
221 4665.978466 9.810E-35 2.738E-09.04480.045 2590.14440.650.000000              3              1                    S 11q     344440 4 3 2 1 1 0    81.0   69.0
221 4672.866467 1.724E-34 2.827E-09.04330.043 2637.43790.620.000000              3              1                    S 12q     344440 4 3 2 1 1 0   174.0  150.0
221 4673.467737 5.902E-30 7.092E-10.05420.054   39.78950.760.000000              2              0                    S  4q     344440 4 3 2 1 1 0    78.0   54.0
221 4679.680884 7.387E-35 2.916E-09.04150.042 2688.66510.570.000000              3              1                    S 13q     344440 4 3 2 1 1 0    93.0   81.0
221 4680.933914 3.253E-30 7.488E-10.05250.052   59.68260.760.000000              2              0                    S  5q     344440 4 3 2 1 1 0    45.0   33.0
221 4686.421433 1.236E-34 3.005E-09.03960.040 2743.82420.520.000000              3              1                    S 14q     344440 4 3 2 1 1 0   198.0  174.0
221 4688.328693 6.860E-30 7.848E-10.05120.051   83.55270.750.000000              2              0                    S  6q     344440 4 3 2 1 1 0   102.0   78.0
221 4693.087831 5.052E-35 3.095E-09.03750.037 2802.91320.470.000000              3              1                    S 15q     344440 4 3 2 1 1 0   105.0   93.0
