 41 2611.581130 2.548E-25 3.866E+00.07370.093 2563.37780.74-.002215        2 4 2 0        0 4 2 0                    R 23e     465544 6 5 5 3 3 3   441.0  423.0
 41 2611.584830 2.548E-25 3.865E+00.07370.093 2563.32200.74-.002215        2 4 2 0        0 4 2 0                    R 23f     465544 6 5 5 3 3 3   441.0  423.0
 41 2611.820330 6.411E-24 5.017E+00.07650.098 1895.62130.73-.002053        2 3 3 0        0 3 3 0                    R 17e     465544 6 5 5 3 3 3   333.0  315.0
 41 2611.895400 3.536E-23 3.140E+00.06680.076 1658.52480.75-.002739        2 1 1 0        0 1 1 0                    R 50f     465544 6 5 5 3 3 3   927.0  909.0
 41 2611.905050 1.133E-24 2.585E+00.07010.085 2249.84030.81-.002462        2 3 1 0        0 3 1 0                    R 34f     465544 6 5 5 3 3 3   639.0  621.0
 41 2611.925390 2.718E-23 2.800E+00.07100.087 1594.38830.80-.002400        2 2 2 0        0 2 2 0                    R 31e     465544 6 5 5 3 3 3   585.0  567.0
 41 2611.931860 3.294E-24 2.846E+00.06730.078 2114.23960.76-.002694        2 2 0 0        0 2 0 0                    R 47e     465544 6 5 5 3 3 3   873.0  855.0
 41 2611.938340 2.746E-23 2.828E+00.07100.087 1594.33110.80-.002400        2 2 2 0        0 2 2 0                    R 31f     465544 6 5 5 3 3 3   585.0  567.0
 41 2611.968830 2.439E-23 3.138E+00.06650.075 1742.66740.74-.002768        2 1 1 0        0 1 1 0                    R 52e     465544 6 5 5 3 3 3   963.0  945.0
 41 2612.038740 1.016E-24 2.578E+00.06990.084 2277.40840.81-.002482        2 3 1 0        0 3 1 0                    R 35e     465544 6 5 5 3 3 3   657.0  639.0
 41 2612.248100 2.411E-25 3.879E+00.07330.092 2583.57300.74-.002240        2 4 2 0        0 4 2 0                    R 24e     465544 6 5 5 3 3 3   459.0  441.0
 41 2612.252770 2.411E-25 3.878E+00.07330.092 2583.50710.74-.002240        2 4 2 0        0 4 2 0                    R 24f     465544 6 5 5 3 3 3   459.0  441.0
 41 2612.417170 2.766E-24 2.848E+00.06720.077 2154.44630.75-.002709        2 2 0 0        0 2 0 0                    R 48e     465544 6 5 5 3 3 3   891.0  873.0
 41 2612.425520 2.927E-23 3.139E+00.06670.076 1701.26650.75-.002754        2 1 1 0        0 1 1 0                    R 51f     465544 6 5 5 3 3 3   945.0  927.0
 41 2612.448680 2.004E-23 3.141E+00.06630.075 1786.99400.74-.002782        2 1 1 0        0 1 1 0                    R 53e     465544 6 5 5 3 3 3   981.0  963.0
 41 2612.500900 1.016E-24 2.602E+00.06990.084 2279.27840.81-.002482        2 3 1 0        0 3 1 0                    R 35f     465544 6 5 5 3 3 3   657.0  639.0
 41 2612.546350 6.290E-24 5.029E+00.07600.097 1910.76160.73-.002082        2 3 3 0        0 3 3 0                    R 18e     465544 6 5 5 3 3 3   351.0  333.0
 41 2612.560540 2.455E-23 2.797E+00.07070.086 1621.26000.81-.002421        2 2 2 0        0 2 2 0                    R 32e     465544 6 5 5 3 3 3   603.0  585.0
 41 2612.575500 2.488E-23 2.834E+00.07070.086 1621.19540.81-.002421        2 2 2 0        0 2 2 0                    R 32f     465544 6 5 5 3 3 3   603.0  585.0
 41 2612.604660 9.072E-25 2.596E+00.06960.084 2307.57940.80-.002502        2 3 1 0        0 3 1 0                    R 36e     465544 6 5 5 3 3 3   675.0  657.0
 41 2612.895230 2.310E-24 2.847E+00.06700.077 2195.48630.75-.002724        2 2 0 0        0 2 0 0                    R 49e     465544 6 5 5 3 3 3   909.0  891.0
 41 2612.907940 2.262E-25 3.881E+00.07290.091 2604.60950.75-.002264        2 4 2 0        0 4 2 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 2612.913740 2.266E-25 3.886E+00.07290.091 2604.53220.75-.002264        2 4 2 0        0 4 2 0                    R 25f     465544 6 5 5 3 3 3   477.0  459.0
 41 2612.922090 1.641E-23 3.147E+00.06620.075 1832.15290.74-.002796        2 1 1 0        0 1 1 0                    R 54e     465544 6 5 5 3 3 3   999.0  981.0
 41 2612.950160 2.415E-23 3.143E+00.06650.075 1744.84250.74-.002768        2 1 1 0        0 1 1 0                    R 52f     465544 6 5 5 3 3 3   963.0  945.0
 41 2613.089910 9.032E-25 2.610E+00.06960.084 2309.55540.80-.002502        2 3 1 0        0 3 1 0                    R 36f     465544 6 5 5 3 3 3   675.0  657.0
 41 2613.163140 8.024E-25 2.601E+00.06940.083 2338.58640.80-.002521        2 3 1 0        0 3 1 0                    R 37e     465544 6 5 5 3 3 3   693.0  675.0
 41 2613.189410 2.210E-23 2.799E+00.07040.085 1648.97030.81-.002442        2 2 2 0        0 2 2 0                    R 33e     465544 6 5 5 3 3 3   621.0  603.0
 41 2613.206610 2.238E-23 2.834E+00.07040.085 1648.89760.81-.002442        2 2 2 0        0 2 2 0                    R 33f     465544 6 5 5 3 3 3   621.0  603.0
 41 2613.266300 6.129E-24 5.040E+00.07550.096 1926.74240.73-.002110        2 3 3 0        0 3 3 0                    R 19e     465544 6 5 5 3 3 3   369.0  351.0
 41 2613.366040 1.923E-24 2.849E+00.06680.076 2237.35930.75-.002739        2 2 0 0        0 2 0 0                    R 50e     465544 6 5 5 3 3 3   927.0  909.0
 41 2613.389100 1.335E-23 3.146E+00.06600.074 1878.14370.74-.002809        2 1 1 0        0 1 1 0                    R 55e     465544 6 5 5 3 3 3  1017.0  999.0
 41 2613.469330 1.984E-23 3.146E+00.06630.075 1789.25250.74-.002782        2 1 1 0        0 1 1 0                    R 53f     465544 6 5 5 3 3 3   981.0  963.0
 41 2613.560630 2.117E-25 3.895E+00.07260.091 2626.48720.75-.002288        2 4 2 0        0 4 2 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 2613.567750 2.117E-25 3.893E+00.07260.091 2626.39720.75-.002288        2 4 2 0        0 4 2 0                    R 26f     465544 6 5 5 3 3 3   495.0  477.0
 41 2613.672090 8.024E-25 2.628E+00.06940.083 2340.67100.80-.002521        2 3 1 0        0 3 1 0                    R 37f     465544 6 5 5 3 3 3   693.0  675.0
 41 2613.714200 7.096E-25 2.618E+00.06920.082 2370.42900.79-.002540        2 3 1 0        0 3 1 0                    R 38e     465544 6 5 5 3 3 3   711.0  693.0
 41 2613.811990 1.980E-23 2.801E+00.07010.085 1677.51920.81-.002462        2 2 2 0        0 2 2 0                    R 34e     465544 6 5 5 3 3 3   639.0  621.0
 41 2613.829600 1.593E-24 2.851E+00.06670.076 2280.06520.75-.002754        2 2 0 0        0 2 0 0                    R 51e     465544 6 5 5 3 3 3   945.0  927.0
 41 2613.831650 2.008E-23 2.840E+00.07010.085 1677.43760.81-.002462        2 2 2 0        0 2 2 0                    R 34f     465544 6 5 5 3 3 3   639.0  621.0
 41 2613.849700 1.085E-23 3.155E+00.06590.074 1924.96630.73-.002822        2 1 1 0        0 1 1 0                    R 56e     465544 6 5 5 3 3 3  1035.0 1017.0
 41 2613.980170 5.927E-24 5.046E+00.07500.095 1943.56390.73-.002137        2 3 3 0        0 3 3 0                    R 20e     465544 6 5 5 3 3 3   387.0  369.0
 41 2613.983090 1.621E-23 3.147E+00.06620.075 1834.49620.74-.002796        2 1 1 0        0 1 1 0                    R 54f     465544 6 5 5 3 3 3   999.0  981.0
 41 2614.247450 7.056E-25 2.633E+00.06920.082 2372.62500.79-.002540        2 3 1 0        0 3 1 0                    R 38f     465544 6 5 5 3 3 3   711.0  693.0
 41 2614.257810 6.209E-25 2.620E+00.06890.082 2403.10710.79-.002558        2 3 1 0        0 3 1 0                    R 39e     465544 6 5 5 3 3 3   729.0  711.0
 41 2614.285900 1.314E-24 2.852E+00.06650.075 2323.60350.74-.002768        2 2 0 0        0 2 0 0                    R 52e     465544 6 5 5 3 3 3   963.0  945.0
 41 2614.303940 8.749E-24 3.154E+00.06570.073 1972.62050.73-.002835        2 1 1 0        0 1 1 0                    R 57e     465544 6 5 5 3 3 3  1053.0 1035.0
 41 2614.428270 1.766E-23 2.804E+00.06990.084 1706.90650.81-.002482        2 2 2 0        0 2 2 0                    R 35e     465544 6 5 5 3 3 3   657.0  639.0
 41 2614.450660 1.790E-23 2.841E+00.06990.084 1706.81530.81-.002482        2 2 2 0        0 2 2 0                    R 35f     465544 6 5 5 3 3 3   657.0  639.0
 41 2614.491460 1.322E-23 3.155E+00.06600.074 1880.57350.74-.002809        2 1 1 0        0 1 1 0                    R 55f     465544 6 5 5 3 3 3  1017.0  999.0
 41 2614.687970 5.685E-24 5.042E+00.07450.095 1961.22590.73-.002164        2 3 3 0        0 3 3 0                    R 21e     465544 6 5 5 3 3 3   405.0  387.0
 41 2614.734940 1.081E-24 2.859E+00.06630.075 2367.97420.74-.002782        2 2 0 0        0 2 0 0                    R 53e     465544 6 5 5 3 3 3   981.0  963.0
 41 2614.751810 7.016E-24 3.148E+00.06560.073 2021.10590.73-.002848        2 1 1 0        0 1 1 0                    R 58e     465544 6 5 5 3 3 3  1071.0 1053.0
 41 2614.794000 5.443E-25 2.639E+00.06870.081 2436.62050.78-.002577        2 3 1 0        0 3 1 0                    R 40e     465544 6 5 5 3 3 3   747.0  729.0
 41 2614.815990 6.209E-25 2.651E+00.06890.082 2405.41740.79-.002558        2 3 1 0        0 3 1 0                    R 39f     465544 6 5 5 3 3 3   729.0  711.0
 41 2614.994480 1.068E-23 3.147E+00.06590.074 1927.48420.73-.002822        2 1 1 0        0 1 1 0                    R 56f     465544 6 5 5 3 3 3  1035.0 1017.0
 41 2615.038260 1.564E-23 2.801E+00.06960.084 1737.13210.80-.002502        2 2 2 0        0 2 2 0                    R 36e     465544 6 5 5 3 3 3   675.0  657.0
 41 2615.063630 1.589E-23 2.845E+00.06960.084 1737.03050.80-.002502        2 2 2 0        0 2 2 0                    R 36f     465544 6 5 5 3 3 3   675.0  657.0
 41 2615.176720 8.830E-25 2.858E+00.06620.075 2413.17680.74-.002796        2 2 0 0        0 2 0 0                    R 54e     465544 6 5 5 3 3 3   999.0  981.0
 41 2615.193350 5.645E-24 3.167E+00.06540.072 2070.42230.73-.002860        2 1 1 0        0 1 1 0                    R 59e     465544 6 5 5 3 3 3  1089.0 1071.0
 41 2615.322740 4.717E-25 2.640E+00.06850.081 2470.96910.78-.002594        2 3 1 0        0 3 1 0                    R 41e     465544 6 5 5 3 3 3   765.0  747.0
 41 2615.377710 5.403E-25 2.652E+00.06870.081 2439.04780.78-.002577        2 3 1 0        0 3 1 0                    R 40f     465544 6 5 5 3 3 3   747.0  729.0
 41 2615.389690 5.443E-24 5.060E+00.07410.094 1979.72840.73-.002190        2 3 3 0        0 3 3 0                    R 22e     465544 6 5 5 3 3 3   423.0  405.0
 41 2615.492200 8.628E-24 3.153E+00.06570.073 1975.22780.73-.002835        2 1 1 0        0 1 1 0                    R 57f     465544 6 5 5 3 3 3  1053.0 1035.0
 41 2615.611220 7.177E-25 2.855E+00.06600.074 2459.21120.74-.002809        2 2 0 0        0 2 0 0                    R 55e     465544 6 5 5 3 3 3  1017.0  999.0
 41 2615.628570 4.476E-24 3.154E+00.06530.072 2120.56950.72-.002872        2 1 1 0        0 1 1 0                    R 60e     465544 6 5 5 3 3 3  1107.0 1089.0
 41 2615.641950 1.379E-23 2.799E+00.06940.083 1768.19590.80-.002521        2 2 2 0        0 2 2 0                    R 37e     465544 6 5 5 3 3 3   693.0  675.0
 41 2615.670580 1.403E-23 2.846E+00.06940.083 1768.08300.80-.002521        2 2 2 0        0 2 2 0                    R 37f     465544 6 5 5 3 3 3   693.0  675.0
 41 2615.844050 4.113E-25 2.670E+00.06830.080 2506.15250.77-.002612        2 3 1 0        0 3 1 0                    R 42e     465544 6 5 5 3 3 3   783.0  765.0
 41 2615.932630 4.717E-25 2.674E+00.06850.081 2473.51600.78-.002594        2 3 1 0        0 3 1 0                    R 41f     465544 6 5 5 3 3 3   765.0  747.0
 41 2615.984640 6.935E-24 3.156E+00.06560.073 2023.80430.73-.002848        2 1 1 0        0 1 1 0                    R 58f     465544 6 5 5 3 3 3  1071.0 1053.0
 41 2616.038440 5.846E-25 2.870E+00.06590.074 2506.07710.73-.002822        2 2 0 0        0 2 0 0                    R 56e     465544 6 5 5 3 3 3  1035.0 1017.0
 41 2616.057500 3.556E-24 3.160E+00.06520.072 2171.54720.72-.002884        2 1 1 0        0 1 1 0                    R 61e     465544 6 5 5 3 3 3  1125.0 1107.0
 41 2616.085340 5.161E-24 5.058E+00.07370.093 1999.07110.74-.002215        2 3 3 0        0 3 3 0                    R 23e     465544 6 5 5 3 3 3   441.0  423.0
 41 2616.239330 1.214E-23 2.806E+00.06920.082 1800.09770.79-.002540        2 2 2 0        0 2 2 0                    R 38e     465544 6 5 5 3 3 3   711.0  693.0
 41 2616.271530 1.234E-23 2.851E+00.06920.082 1799.97280.79-.002540        2 2 2 0        0 2 2 0                    R 38f     465544 6 5 5 3 3 3   711.0  693.0
 41 2616.357910 3.528E-25 2.668E+00.06810.080 2542.17060.77-.002629        2 3 1 0        0 3 1 0                    R 43e     465544 6 5 5 3 3 3   801.0  783.0
 41 2616.458380 4.717E-25 2.871E+00.06570.073 2553.77420.73-.002835        2 2 0 0        0 2 0 0                    R 57e     465544 6 5 5 3 3 3  1053.0 1035.0
 41 2616.471870 5.564E-24 3.168E+00.06540.072 2073.21340.73-.002860        2 1 1 0        0 1 1 0                    R 59f     465544 6 5 5 3 3 3  1089.0 1071.0
 41 2616.480160 2.810E-24 3.162E+00.06500.071 2223.35520.72-.002895        2 1 1 0        0 1 1 0                    R 62e     465544 6 5 5 3 3 3  1143.0 1125.0
 41 2616.480750 4.072E-25 2.679E+00.06830.080 2508.82190.77-.002612        2 3 1 0        0 3 1 0                    R 42f     465544 6 5 5 3 3 3   783.0  765.0
 41 2616.774920 4.879E-24 5.071E+00.07330.092 2019.25420.74-.002240        2 3 3 0        0 3 3 0                    R 24e     465544 6 5 5 3 3 3   459.0  441.0
 41 2616.830400 1.060E-23 2.803E+00.06890.082 1832.83750.79-.002558        2 2 2 0        0 2 2 0                    R 39e     465544 6 5 5 3 3 3   729.0  711.0
 41 2616.864340 3.028E-25 2.680E+00.06790.079 2579.02330.77-.002645        2 3 1 0        0 3 1 0                    R 44e     465544 6 5 5 3 3 3   819.0  801.0
 41 2616.866480 1.081E-23 2.857E+00.06890.082 1832.69950.79-.002558        2 2 2 0        0 2 2 0                    R 39f     465544 6 5 5 3 3 3   729.0  711.0
 41 2616.871030 3.782E-25 2.866E+00.06560.073 2602.30210.73-.002848        2 2 0 0        0 2 0 0                    R 58e     465544 6 5 5 3 3 3  1071.0 1053.0
 41 2616.896580 2.210E-24 3.163E+00.06490.071 2275.99310.72-.002907        2 1 1 0        0 1 1 0                    R 63e     465544 6 5 5 3 3 3  1161.0 1143.0
 41 2616.953900 4.435E-24 3.172E+00.06530.072 2123.45480.72-.002872        2 1 1 0        0 1 1 0                    R 60f     465544 6 5 5 3 3 3  1107.0 1089.0
 41 2617.022080 3.516E-25 2.697E+00.06810.080 2544.96520.77-.002629        2 3 1 0        0 3 1 0                    R 43f     465544 6 5 5 3 3 3   801.0  783.0
 41 2617.276370 3.028E-25 2.870E+00.06540.072 2651.66080.73-.002860        2 2 0 0        0 2 0 0                    R 59e     465544 6 5 5 3 3 3  1089.0 1071.0
 41 2617.306780 1.730E-24 3.163E+00.06480.071 2329.46080.72-.002918        2 1 1 0        0 1 1 0                    R 64e     465544 6 5 5 3 3 3  1179.0 1161.0
 41 2617.363330 2.589E-25 2.694E+00.06770.079 2616.71020.76-.002662        2 3 1 0        0 3 1 0                    R 45e     465544 6 5 5 3 3 3   837.0  819.0
 41 2617.415160 9.233E-24 2.806E+00.06870.081 1866.41500.78-.002577        2 2 2 0        0 2 2 0                    R 40e     465544 6 5 5 3 3 3   747.0  729.0
 41 2617.430800 3.508E-24 3.166E+00.06520.072 2174.52820.72-.002884        2 1 1 0        0 1 1 0                    R 61f     465544 6 5 5 3 3 3  1125.0 1107.0
 41 2617.455460 9.395E-24 2.854E+00.06870.081 1866.26310.78-.002577        2 2 2 0        0 2 2 0                    R 40f     465544 6 5 5 3 3 3   747.0  729.0
 41 2617.458430 4.556E-24 5.049E+00.07290.091 2040.27730.75-.002264        2 3 3 0        0 3 3 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 2617.556630 3.020E-25 2.713E+00.06790.079 2581.94560.77-.002645        2 3 1 0        0 3 1 0                    R 44f     465544 6 5 5 3 3 3   819.0  801.0
 41 2617.674390 2.411E-25 2.870E+00.06530.072 2701.84980.72-.002872        2 2 0 0        0 2 0 0                    R 60e     465544 6 5 5 3 3 3  1107.0 1089.0
 41 2617.710790 1.351E-24 3.169E+00.06460.070 2383.75790.71-.002929        2 1 1 0        0 1 1 0                    R 65e     465544 6 5 5 3 3 3  1197.0 1179.0
 41 2617.854870 2.201E-25 2.705E+00.06750.078 2655.23120.76-.002678        2 3 1 0        0 3 1 0                    R 46e     465544 6 5 5 3 3 3   855.0  837.0
 41 2617.902610 2.770E-24 3.168E+00.06500.071 2226.43340.72-.002895        2 1 1 0        0 1 1 0                    R 62f     465544 6 5 5 3 3 3  1143.0 1125.0
 41 2617.993600 7.983E-24 2.802E+00.06850.081 1900.83020.78-.002594        2 2 2 0        0 2 2 0                    R 41e     465544 6 5 5 3 3 3   765.0  747.0
 41 2618.038470 8.145E-24 2.857E+00.06850.081 1900.66340.78-.002594        2 2 2 0        0 2 2 0                    R 41f     465544 6 5 5 3 3 3   765.0  747.0
 41 2618.084410 2.580E-25 2.726E+00.06770.079 2619.76300.76-.002662        2 3 1 0        0 3 1 0                    R 45f     465544 6 5 5 3 3 3   837.0  819.0
 41 2618.108630 1.048E-24 3.167E+00.06450.070 2438.88420.71-.002939        2 1 1 0        0 1 1 0                    R 66e     465544 6 5 5 3 3 3  1215.0 1197.0
 41 2618.135880 4.274E-24 5.079E+00.07260.091 2062.14060.75-.002288        2 3 3 0        0 3 3 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 2618.369370 2.177E-24 3.168E+00.06490.071 2279.17020.72-.002907        2 1 1 0        0 1 1 0                    R 63f     465544 6 5 5 3 3 3  1161.0 1143.0
 41 2618.500330 8.104E-25 3.168E+00.06440.069 2494.83940.71-.002950        2 1 1 0        0 1 1 0                    R 67e     465544 6 5 5 3 3 3  1233.0 1215.0
 41 2618.565710 6.895E-24 2.808E+00.06830.080 1936.08290.77-.002612        2 2 2 0        0 2 2 0                    R 42e     465544 6 5 5 3 3 3   783.0  765.0
 41 2618.605410 2.193E-25 2.738E+00.06750.078 2658.41720.76-.002678        2 3 1 0        0 3 1 0                    R 46f     465544 6 5 5 3 3 3   855.0  837.0
 41 2618.615540 7.016E-24 2.855E+00.06830.080 1935.90020.77-.002612        2 2 2 0        0 2 2 0                    R 42f     465544 6 5 5 3 3 3   783.0  765.0
 41 2618.807260 3.947E-24 5.056E+00.07220.090 2084.84380.76-.002311        2 3 3 0        0 3 3 0                    R 27e     465544 6 5 5 3 3 3   513.0  495.0
 41 2618.831140 1.706E-24 3.173E+00.06480.071 2332.73820.72-.002918        2 1 1 0        0 1 1 0                    R 64f     465544 6 5 5 3 3 3  1179.0 1161.0
 41 2618.885930 6.250E-25 3.175E+00.06430.069 2551.62310.71-.002960        2 1 1 0        0 1 1 0                    R 68e     465544 6 5 5 3 3 3  1251.0 1233.0
 41 2619.131500 5.887E-24 2.794E+00.06810.080 1972.17290.77-.002629        2 2 2 0        0 2 2 0                    R 43e     465544 6 5 5 3 3 3   801.0  783.0
 41 2619.186670 6.048E-24 2.868E+00.06810.080 1971.97330.77-.002629        2 2 2 0        0 2 2 0                    R 43f     465544 6 5 5 3 3 3   801.0  783.0
 41 2619.265460 4.798E-25 3.180E+00.06420.069 2609.23520.70-.002970        2 1 1 0        0 1 1 0                    R 69e     465544 6 5 5 3 3 3  1269.0 1251.0
 41 2619.287960 1.331E-24 3.177E+00.06460.070 2387.13720.71-.002929        2 1 1 0        0 1 1 0                    R 65f     465544 6 5 5 3 3 3  1197.0 1179.0
 41 2619.472570 3.641E-24 5.055E+00.07190.089 2108.38680.77-.002334        2 3 3 0        0 3 3 0                    R 28e     465544 6 5 5 3 3 3   531.0  513.0
 41 2619.638950 3.657E-25 3.176E+00.06400.068 2667.67530.70-.002980        2 1 1 0        0 1 1 0                    R 70e     465544 6 5 5 3 3 3  1287.0 1269.0
 41 2619.690950 5.040E-24 2.801E+00.06790.079 2009.10020.77-.002645        2 2 2 0        0 2 2 0                    R 44e     465544 6 5 5 3 3 3   819.0  801.0
 41 2619.739880 1.032E-24 3.176E+00.06450.070 2442.36690.71-.002939        2 1 1 0        0 1 1 0                    R 66f     465544 6 5 5 3 3 3  1215.0 1197.0
 41 2619.751890 5.161E-24 2.865E+00.06790.079 2008.88250.77-.002645        2 2 2 0        0 2 2 0                    R 44f     465544 6 5 5 3 3 3   819.0  801.0
 41 2620.006430 2.782E-25 3.179E+00.06390.068 2726.94310.70-.002990        2 1 1 0        0 1 1 0                    R 71e     465544 6 5 5 3 3 3  1305.0 1287.0
 41 2620.131830 3.338E-24 5.049E+00.07160.088 2132.76960.79-.002357        2 3 3 0        0 3 3 0                    R 29e     465544 6 5 5 3 3 3   549.0  531.0
 41 2620.186970 7.983E-25 3.180E+00.06440.069 2498.42700.71-.002950        2 1 1 0        0 1 1 0                    R 67f     465544 6 5 5 3 3 3  1233.0 1215.0
 41 2620.244070 4.274E-24 2.793E+00.06770.079 2046.86450.76-.002662        2 2 2 0        0 2 2 0                    R 45e     465544 6 5 5 3 3 3   837.0  819.0
 41 2620.311210 4.395E-24 2.869E+00.06770.079 2046.62770.76-.002662        2 2 2 0        0 2 2 0                    R 45f     465544 6 5 5 3 3 3   837.0  819.0
 41 2620.367940 2.105E-25 3.179E+00.06380.068 2787.03830.70-.002999        2 1 1 0        0 1 1 0                    R 72e     465544 6 5 5 3 3 3  1323.0 1305.0
 41 2620.629270 6.129E-25 3.174E+00.06430.069 2555.31720.71-.002960        2 1 1 0        0 1 1 0                    R 68f     465544 6 5 5 3 3 3  1251.0 1233.0
 41 2620.785030 3.044E-24 5.042E+00.07130.087 2157.99200.80-.002379        2 3 3 0        0 3 3 0                    R 30e     465544 6 5 5 3 3 3   567.0  549.0
 41 2620.790850 3.617E-24 2.793E+00.06750.078 2085.46570.76-.002678        2 2 2 0        0 2 2 0                    R 46e     465544 6 5 5 3 3 3   855.0  837.0
 41 2620.864660 3.722E-24 2.870E+00.06750.078 2085.20860.76-.002678        2 2 2 0        0 2 2 0                    R 46f     465544 6 5 5 3 3 3   855.0  837.0
 41 2621.066840 4.717E-25 3.189E+00.06420.069 2613.03730.70-.002970        2 1 1 0        0 1 1 0                    R 69f     465544 6 5 5 3 3 3  1269.0 1251.0
 41 2621.331290 3.048E-24 2.793E+00.06730.078 2124.90360.76-.002694        2 2 2 0        0 2 2 0                    R 47e     465544 6 5 5 3 3 3   873.0  855.0
 41 2621.412250 3.137E-24 2.871E+00.06730.078 2124.62510.76-.002694        2 2 2 0        0 2 2 0                    R 47f     465544 6 5 5 3 3 3   873.0  855.0
 41 2621.432170 2.762E-24 5.036E+00.07100.087 2184.05390.80-.002400        2 3 3 0        0 3 3 0                    R 31e     465544 6 5 5 3 3 3   585.0  567.0
 41 2621.499750 3.588E-25 3.180E+00.06400.068 2671.58690.70-.002980        2 1 1 0        0 1 1 0                    R 70f     465544 6 5 5 3 3 3  1287.0 1269.0
 41 2621.865380 2.552E-24 2.788E+00.06720.077 2165.17800.75-.002709        2 2 2 0        0 2 2 0                    R 48e     465544 6 5 5 3 3 3   891.0  873.0
 41 2621.928050 2.730E-25 3.186E+00.06390.068 2730.96570.70-.002990        2 1 1 0        0 1 1 0                    R 71f     465544 6 5 5 3 3 3  1305.0 1287.0
 41 2621.954010 2.633E-24 2.872E+00.06720.077 2164.87690.75-.002709        2 2 2 0        0 2 2 0                    R 48f     465544 6 5 5 3 3 3   891.0  873.0
 41 2622.073270 2.492E-24 5.026E+00.07070.086 2210.95520.81-.002421        2 3 3 0        0 3 3 0                    R 32e     465544 6 5 5 3 3 3   603.0  585.0
 41 2622.351800 2.064E-25 3.185E+00.06380.068 2791.17350.70-.002999        2 1 1 0        0 1 1 0                    R 72f     465544 6 5 5 3 3 3  1323.0 1305.0
 41 2622.393120 2.133E-24 2.790E+00.06700.077 2206.28880.75-.002724        2 2 2 0        0 2 2 0                    R 49e     465544 6 5 5 3 3 3   909.0  891.0
 41 2622.489950 2.201E-24 2.875E+00.06700.077 2205.96380.75-.002724        2 2 2 0        0 2 2 0                    R 49f     465544 6 5 5 3 3 3   909.0  891.0
 41 2622.708310 2.238E-24 5.018E+00.07040.085 2238.69570.81-.002442        2 3 3 0        0 3 3 0                    R 33e     465544 6 5 5 3 3 3   621.0  603.0
 41 2622.914510 1.770E-24 2.785E+00.06680.076 2248.23580.75-.002739        2 2 2 0        0 2 2 0                    R 50e     465544 6 5 5 3 3 3   927.0  909.0
 41 2623.020100 1.831E-24 2.877E+00.06680.076 2247.88560.75-.002739        2 2 2 0        0 2 2 0                    R 50f     465544 6 5 5 3 3 3   927.0  909.0
 41 2623.337310 1.996E-24 5.000E+00.07010.085 2267.27540.81-.002462        2 3 3 0        0 3 3 0                    R 34e     465544 6 5 5 3 3 3   639.0  621.0
 41 2623.429540 1.464E-24 2.783E+00.06670.076 2291.01880.75-.002754        2 2 2 0        0 2 2 0                    R 51e     465544 6 5 5 3 3 3   945.0  927.0
 41 2623.544490 1.516E-24 2.877E+00.06670.076 2290.64220.75-.002754        2 2 2 0        0 2 2 0                    R 51f     465544 6 5 5 3 3 3   945.0  927.0
 41 2623.938210 1.206E-24 2.782E+00.06650.075 2334.63760.74-.002768        2 2 2 0        0 2 2 0                    R 52e     465544 6 5 5 3 3 3   963.0  945.0
 41 2623.960270 1.774E-24 4.989E+00.06990.084 2296.69400.81-.002482        2 3 3 0        0 3 3 0                    R 35e     465544 6 5 5 3 3 3   657.0  639.0
 41 2624.063140 1.250E-24 2.879E+00.06650.075 2334.23320.74-.002768        2 2 2 0        0 2 2 0                    R 52f     465544 6 5 5 3 3 3   963.0  945.0
 41 2624.440520 9.878E-25 2.778E+00.06630.075 2379.09190.74-.002782        2 2 2 0        0 2 2 0                    R 53e     465544 6 5 5 3 3 3   981.0  963.0
 41 2624.576080 1.028E-24 2.885E+00.06630.075 2378.65840.74-.002782        2 2 2 0        0 2 2 0                    R 53f     465544 6 5 5 3 3 3   981.0  963.0
 41 2624.577190 1.568E-24 4.974E+00.06960.084 2326.95150.80-.002502        2 3 3 0        0 3 3 0                    R 36e     465544 6 5 5 3 3 3   675.0  657.0
 41 2624.936470 8.064E-25 2.776E+00.06620.075 2424.38170.74-.002796        2 2 2 0        0 2 2 0                    R 54e     465544 6 5 5 3 3 3   999.0  981.0
 41 2625.083340 8.387E-25 2.881E+00.06620.075 2423.91770.74-.002796        2 2 2 0        0 2 2 0                    R 54f     465544 6 5 5 3 3 3   999.0  981.0
 41 2625.188070 1.379E-24 4.959E+00.06940.083 2358.04770.80-.002521        2 3 3 0        0 3 3 0                    R 37e     465544 6 5 5 3 3 3   693.0  675.0
 41 2625.426050 6.572E-25 2.782E+00.06600.074 2470.50660.74-.002809        2 2 2 0        0 2 2 0                    R 55e     465544 6 5 5 3 3 3  1017.0  999.0
 41 2625.584940 6.814E-25 2.878E+00.06600.074 2470.01080.74-.002809        2 2 2 0        0 2 2 0                    R 55f     465544 6 5 5 3 3 3  1017.0  999.0
 41 2625.792930 1.210E-24 4.955E+00.06920.082 2389.98240.79-.002540        2 3 3 0        0 3 3 0                    R 38e     465544 6 5 5 3 3 3   711.0  693.0
