501 3404.965284 1.784E-24 4.089E-02.02500.027 1121.48240.710.000000       X      3       X      0                R 39R 38      442210 3 3 1 1 1 0    79.0   77.0
501 3404.970890 1.389E-24 4.097E-02.02460.026 1178.62940.710.000000       X      3       X      0                R 40R 39      442210 3 3 1 1 1 0    81.0   79.0
501 3404.988741 7.932E-29 4.660E-07.02860.032  807.55030.710.000000       X      3       X      0                R 33P 34      442210 3 3 1 1 1 0    67.0   69.0
501 3405.001819 2.284E-24 4.088E-02.02550.028 1070.64060.710.000000       X      3       X      0                R 38R 38      442210 3 3 1 1 1 0    79.0   77.0
501 3405.018760 1.074E-24 4.113E-02.02420.026 1242.07950.710.000000       X      3       X      0                R 41R 41      442210 3 3 1 1 1 0    85.0   83.0
501 3405.042925 1.790E-24 4.096E-02.02500.027 1126.37250.710.000000       X      3       X      0                R 39R 39      442210 3 3 1 1 1 0    81.0   79.0
501 3405.048582 1.392E-24 4.105E-02.02460.026 1183.51920.710.000000       X      3       X      0                R 40R 40      442210 3 3 1 1 1 0    83.0   81.0
501 3405.091953 1.291E-30 2.020E-07.02280.023 1550.32800.710.000000       X      3       X      0                R 46P 47      442210 3 3 1 1 1 0    93.0   95.0
501 3405.205998 5.971E-29 4.315E-07.02790.031  856.19260.710.000000       X      3       X      0                R 34P 35      442210 3 3 1 1 1 0    69.0   71.0
501 3405.258844 6.294E-26 6.175E-05.03980.041  366.39940.710.000000       X      3       X      0                R 22Q 23      442210 3 3 1 1 1 0    47.0   47.0
501 3405.294701 1.832E-30 2.131E-07.02310.024 1484.72040.710.000000       X      3       X      0                R 45P 46      442210 3 3 1 1 1 0    91.0   93.0
501 3405.388631 4.474E-29 4.008E-07.02720.030  906.25440.710.000000       X      3       X      0                R 35P 36      442210 3 3 1 1 1 0    71.0   73.0
501 3405.458323 1.703E-30 1.109E-05.02140.020 2364.53820.710.000000       X      3       X      0                R 57Q 58      442210 3 3 1 1 1 0   117.0  117.0
501 3405.462134 2.588E-30 2.253E-07.02330.024 1420.52050.710.000000       X      3       X      0                R 44P 45      442210 3 3 1 1 1 0    89.0   91.0
501 3405.536557 3.331E-29 3.728E-07.02660.029  957.73460.710.000000       X      3       X      0                R 36P 37      442210 3 3 1 1 1 0    73.0   75.0
501 3405.594299 3.636E-30 2.386E-07.02360.025 1357.72930.710.000000       X      3       X      0                R 43P 44      442210 3 3 1 1 1 0    87.0   89.0
501 3405.602000 5.798E-43 6.610E-07.02090.018 7716.75920.710.000000       a      2       X      4                O 68P 67      442210 1 1 1 1 1 0   133.0  135.0
501 3405.649698 2.470E-29 3.480E-07.02600.028 1010.63230.710.000000       X      3       X      0                R 37P 38      442210 3 3 1 1 1 0    75.0   77.0
501 3405.691248 5.073E-30 2.529E-07.02390.025 1296.34820.710.000000       X      3       X      0                R 42P 43      442210 3 3 1 1 1 0    85.0   87.0
501 3405.727982 1.819E-29 3.251E-07.02550.028 1064.94650.710.000000       X      3       X      0                R 38P 39      442210 3 3 1 1 1 0    77.0   79.0
501 3405.753034 7.045E-30 2.687E-07.02420.026 1236.37820.710.000000       X      3       X      0                R 41P 42      442210 3 3 1 1 1 0    83.0   85.0
501 3405.771342 1.333E-29 3.045E-07.02500.027 1120.67630.710.000000       X      3       X      0                R 39P 40      442210 3 3 1 1 1 0    79.0   81.0
501 3405.779713 9.717E-30 2.857E-07.02460.026 1177.82060.710.000000       X      3       X      0                R 40P 41      442210 3 3 1 1 1 0    81.0   83.0
501 3405.835587 3.499E-30 4.575E-07.04530.045 1312.17730.710.000000       X      4       X      1                T 15R 16      442210 3 3 1 1 1 0    35.0   33.0
501 3405.857375 5.177E-26 5.721E-05.03870.040  399.37620.710.000000       X      3       X      0                R 23Q 24      442210 3 3 1 1 1 0    49.0   49.0
501 3406.027800 1.943E-45 5.600E-07.02150.020 8813.98330.710.000000       a      4       X      6                O 56P 55      442210 1 1 1 1 1 0   109.0  111.0
501 3406.054814 2.565E-30 1.147E-05.02150.020 2283.53510.710.000000       X      3       X      0                R 56Q 57      442210 3 3 1 1 1 0   115.0  115.0
501 3406.135800 3.792E-44 6.149E-07.02110.019 8243.44920.710.000000       a      3       X      5                O 62P 61      442210 1 1 1 1 1 0   121.0  123.0
501 3406.421870 4.234E-26 5.316E-05.03760.039  433.78040.710.000000       X      3       X      0                R 24Q 25      442210 3 3 1 1 1 0    51.0   51.0
501 3406.615459 3.838E-30 1.187E-05.02160.020 2203.92440.710.000000       X      3       X      0                R 55Q 56      442210 3 3 1 1 1 0   113.0  113.0
501 3406.742100 9.727E-42 6.040E-07.02070.018 7132.84190.710.000000       a      1       X      3                O 73P 72      442210 1 1 1 1 1 0   143.0  145.0
501 3406.939214 3.280E-26 1.914E-05.05170.052   24.31570.710.000000       X      3       X      0                T  5R  6      442210 3 3 1 1 1 0    15.0   13.0
501 3406.952197 3.443E-26 4.952E-05.03650.038  469.61150.710.000000       X      3       X      0                R 25Q 26      442210 3 3 1 1 1 0    53.0   53.0
501 3406.996796 2.068E-36 6.770E-07.02460.026 4525.60140.710.000000       X      6       X      3                T 40R 41      442210 3 3 1 1 1 0    85.0   83.0
501 3407.140292 5.705E-30 1.228E-05.02170.020 2125.70760.710.000000       X      3       X      0                R 54Q 55      442210 3 3 1 1 1 0   111.0  111.0
501 3407.448238 2.783E-26 4.624E-05.03540.037  506.86890.710.000000       X      3       X      0                R 26Q 27      442210 3 3 1 1 1 0    55.0   55.0
501 3407.629347 8.426E-30 1.272E-05.02180.021 2048.88620.710.000000       X      3       X      0                R 53Q 54      442210 3 3 1 1 1 0   109.0  109.0
501 3407.894600 8.995E-43 6.630E-07.02090.018 7623.65110.710.000000       a      2       X      4                O 67P 66      442210 1 1 1 1 1 0   131.0  133.0
501 3407.901031 1.220E-33 1.311E-07.03430.037 2800.16950.710.000000       X      5       X      2                T 27R 28      442210 3 3 1 1 1 0    59.0   57.0
501 3407.909887 2.236E-26 4.328E-05.03430.037  545.55200.710.000000       X      3       X      0                R 27Q 28      442210 3 3 1 1 1 0    57.0   57.0
501 3408.082658 1.236E-29 1.318E-05.02190.021 1973.46180.710.000000       X      3       X      0                R 52Q 53      442210 3 3 1 1 1 0   107.0  107.0
501 3408.337051 1.786E-26 4.060E-05.03320.036  585.66020.710.000000       X      3       X      0                R 28Q 29      442210 3 3 1 1 1 0    59.0   59.0
501 3408.449700 2.763E-45 5.620E-07.02160.020 8738.19910.710.000000       a      4       X      6                O 55P 54      442210 1 1 1 1 1 0   107.0  109.0
501 3408.496600 5.632E-44 6.170E-07.02110.019 8159.04190.710.000000       a      3       X      5                O 61P 60      442210 1 1 1 1 1 0   119.0  121.0
501 3408.500258 1.802E-29 1.366E-05.02200.021 1899.43560.710.000000       X      3       X      0                R 51Q 52      442210 3 3 1 1 1 0   105.0  105.0
501 3408.729643 1.418E-26 3.815E-05.03220.035  627.19260.710.000000       X      3       X      0                R 29Q 30      442210 3 3 1 1 1 0    61.0   61.0
501 3408.882183 2.610E-29 1.418E-05.02210.022 1826.80920.710.000000       X      3       X      0                R 50Q 51      442210 3 3 1 1 1 0   103.0  103.0
501 3408.967200 1.564E-41 6.049E-07.02070.018 7032.28930.710.000000       a      1       X      3                O 72P 71      442210 1 1 1 1 1 0   141.0  143.0
501 3409.087583 1.119E-26 3.593E-05.03120.034  670.14860.710.000000       X      3       X      0                R 30Q 31      442210 3 3 1 1 1 0    63.0   63.0
501 3409.228467 3.756E-29 1.472E-05.02230.022 1755.58390.710.000000       X      3       X      0                R 49Q 50      442210 3 3 1 1 1 0   101.0  101.0
501 3409.409459 1.894E-30 2.622E-07.04470.044 1334.96800.710.000000       X      4       X      1                T 16R 17      442210 3 3 1 1 1 0    37.0   35.0
501 3409.410800 8.774E-27 3.389E-05.03030.033  714.52750.710.000000       X      3       X      0                R 31Q 32      442210 3 3 1 1 1 0    65.0   65.0
501 3409.539146 5.371E-29 1.529E-05.02250.022 1685.76100.710.000000       X      3       X      0                R 48Q 49      442210 3 3 1 1 1 0    99.0   99.0
501 3409.630362 1.615E-36 6.831E-07.02420.026 4582.75120.710.000000       X      6       X      3                T 41R 42      442210 3 3 1 1 1 0    87.0   85.0
501 3409.699224 6.838E-27 3.202E-05.02940.032  760.32830.710.000000       X      3       X      0                R 32Q 33      442210 3 3 1 1 1 0    67.0   67.0
501 3409.814256 7.629E-29 1.590E-05.02260.023 1617.34200.710.000000       X      3       X      0                R 47Q 48      442210 3 3 1 1 1 0    97.0   97.0
501 3409.952793 5.297E-27 3.030E-05.02860.032  807.55030.710.000000       X      3       X      0                R 33Q 34      442210 3 3 1 1 1 0    69.0   69.0
501 3410.053832 1.077E-28 1.655E-05.02280.023 1550.32800.710.000000       X      3       X      0                R 46Q 47      442210 3 3 1 1 1 0    95.0   95.0
501 3410.171448 4.077E-27 2.872E-05.02790.031  856.19260.710.000000       X      3       X      0                R 34Q 35      442210 3 3 1 1 1 0    71.0   71.0
501 3410.194900 1.384E-42 6.640E-07.02090.018 7531.87100.710.000000       a      2       X      4                O 66P 65      442210 1 1 1 1 1 0   129.0  131.0
501 3410.257913 1.510E-28 1.723E-05.02310.024 1484.72040.710.000000       X      3       X      0                R 45Q 46      442210 3 3 1 1 1 0    93.0   93.0
501 3410.355132 3.119E-27 2.726E-05.02720.030  906.25440.710.000000       X      3       X      0                R 35Q 36      442210 3 3 1 1 1 0    73.0   73.0
501 3410.426534 2.104E-28 1.796E-05.02330.024 1420.52050.710.000000       X      3       X      0                R 44Q 45      442210 3 3 1 1 1 0    91.0   91.0
501 3410.503793 2.371E-27 2.591E-05.02660.029  957.73460.710.000000       X      3       X      0                R 36Q 37      442210 3 3 1 1 1 0    75.0   75.0
501 3410.559736 2.912E-28 1.874E-05.02360.025 1357.72930.710.000000       X      3       X      0                R 43Q 44      442210 3 3 1 1 1 0    89.0   89.0
501 3410.617379 1.791E-27 2.465E-05.02600.028 1010.63230.710.000000       X      3       X      0                R 37Q 38      442210 3 3 1 1 1 0    77.0   77.0
501 3410.657556 4.005E-28 1.956E-05.02390.025 1296.34820.710.000000       X      3       X      0                R 42Q 43      442210 3 3 1 1 1 0    87.0   87.0
501 3410.695842 1.345E-27 2.349E-05.02550.028 1064.94650.710.000000       X      3       X      0                R 38Q 39      442210 3 3 1 1 1 0    79.0   79.0
501 3410.716005 2.013E-26 1.084E-05.05070.051   33.04990.710.000000       X      3       X      0                T  6R  7      442210 3 3 1 1 1 0    17.0   15.0
501 3410.720036 5.474E-28 2.045E-05.02420.026 1236.37820.710.000000       X      3       X      0                R 41Q 42      442210 3 3 1 1 1 0    85.0   85.0
501 3410.739136 1.003E-27 2.240E-05.02500.027 1120.67630.710.000000       X      3       X      0                R 39Q 40      442210 3 3 1 1 1 0    81.0   81.0
501 3410.747215 7.433E-28 2.139E-05.02460.026 1177.82060.710.000000       X      3       X      0                R 40Q 41      442210 3 3 1 1 1 0    83.0   83.0
501 3410.864300 8.295E-44 6.180E-07.02120.019 8075.96180.710.000000       a      3       X      5                O 60P 59      442210 1 1 1 1 1 0   117.0  119.0
501 3410.877600 3.895E-45 5.630E-07.02170.020 8663.74060.710.000000       a      4       X      6                O 54P 53      442210 1 1 1 1 1 0   105.0  107.0
501 3411.039253 1.248E-33 1.575E-07.03320.036 2839.63630.710.000000       X      5       X      2                T 28R 29      442210 3 3 1 1 1 0    61.0   59.0
501 3411.200700 2.503E-41 6.070E-07.02080.018 6933.06660.710.000000       a      1       X      3                O 71P 70      442210 1 1 1 1 1 0   139.0  141.0
501 3411.562000 2.546E-40 3.611E-07.02070.018 6363.21610.710.000000       a      0       X      2                O 76P 75      442210 1 1 1 1 1 0   149.0  151.0
501 3412.226697 1.258E-36 6.921E-07.02390.025 4641.27890.710.000000       X      6       X      3                T 42R 43      442210 3 3 1 1 1 0    89.0   87.0
501 3412.502800 2.118E-42 6.659E-07.02100.018 7441.42090.710.000000       a      2       X      4                O 65P 64      442210 1 1 1 1 1 0   127.0  129.0
501 3412.952527 9.564E-31 1.416E-07.04410.044 1359.17690.710.000000       X      4       X      1                T 17R 18      442210 3 3 1 1 1 0    39.0   37.0
501 3413.238900 1.213E-43 6.188E-07.02130.019 7994.21070.710.000000       a      3       X      5                O 59P 58      442210 1 1 1 1 1 0   115.0  117.0
501 3413.311600 5.454E-45 5.640E-07.02180.021 8590.60920.710.000000       a      4       X      6                O 53P 52      442210 1 1 1 1 1 0   103.0  105.0
501 3413.442600 3.971E-41 6.080E-07.02080.018 6835.17590.710.000000       a      1       X      3                O 70P 69      442210 1 1 1 1 1 0   137.0  139.0
501 3413.732800 4.198E-40 3.620E-07.02070.018 6257.81710.710.000000       a      0       X      2                O 75P 74      442210 1 1 1 1 1 0   147.0  149.0
501 3414.141959 1.220E-33 1.822E-07.03220.035 2880.50440.710.000000       X      5       X      2                T 29R 30      442210 3 3 1 1 1 0    63.0   61.0
501 3414.504584 1.248E-26 6.331E-06.04980.050   43.19280.710.000000       X      3       X      0                T  7R  8      442210 3 3 1 1 1 0    19.0   17.0
501 3414.785693 9.655E-37 6.963E-07.02360.025 4701.18350.710.000000       X      6       X      3                T 43R 44      442210 3 3 1 1 1 0    91.0   89.0
501 3414.818400 3.216E-42 6.670E-07.02100.019 7352.30250.710.000000       a      2       X      4                O 64P 63      442210 1 1 1 1 1 0   125.0  127.0
501 3415.620400 1.766E-43 6.211E-07.02130.019 7913.79030.710.000000       a      3       X      5                O 58P 57      442210 1 1 1 1 1 0   113.0  115.0
501 3415.692800 6.259E-41 6.090E-07.02080.018 6738.61900.710.000000       a      1       X      3                O 69P 68      442210 1 1 1 1 1 0   135.0  137.0
501 3415.751600 7.597E-45 5.660E-07.02190.021 8518.80630.710.000000       a      4       X      6                O 52P 51      442210 1 1 1 1 1 0   101.0  103.0
501 3415.912500 6.878E-40 3.630E-07.02070.018 6153.75350.710.000000       a      0       X      2                O 74P 73      442210 1 1 1 1 1 0   145.0  147.0
501 3416.463990 4.339E-31 6.937E-08.04340.043 1384.80380.710.000000       X      4       X      1                T 18R 19      442210 3 3 1 1 1 0    41.0   39.0
501 3417.141600 4.849E-42 6.679E-07.02100.019 7264.51770.710.000000       a      2       X      4                O 63P 62      442210 1 1 1 1 1 0   123.0  125.0
501 3417.208965 1.151E-33 2.050E-07.03120.034 2922.77310.710.000000       X      5       X      2                T 30R 31      442210 3 3 1 1 1 0    65.0   63.0
501 3417.307245 7.396E-37 7.041E-07.02330.024 4762.46370.710.000000       X      6       X      3                T 44R 45      442210 3 3 1 1 1 0    93.0   91.0
501 3417.951400 9.799E-41 6.100E-07.02090.018 6643.39790.710.000000       a      1       X      3                O 68P 67      442210 1 1 1 1 1 0   133.0  135.0
501 3418.008800 2.548E-43 6.220E-07.02140.020 7834.70200.710.000000       a      3       X      5                O 57P 56      442210 1 1 1 1 1 0   111.0  113.0
501 3418.101300 1.116E-39 3.630E-07.02070.018 6051.02720.710.000000       a      0       X      2                O 73P 72      442210 1 1 1 1 1 0   143.0  145.0
501 3418.197700 1.049E-44 5.669E-07.02200.021 8448.33350.710.000000       a      4       X      6                O 51P 50      442210 1 1 1 1 1 0    99.0  101.0
501 3418.292276 7.792E-27 3.791E-06.04910.049   54.75180.710.000000       X      3       X      0                T  8R  9      442210 3 3 1 1 1 0    21.0   19.0
501 3419.472500 7.274E-42 6.700E-07.02110.019 7178.06810.710.000000       a      2       X      4                O 62P 61      442210 1 1 1 1 1 0   121.0  123.0
501 3419.791249 5.563E-37 7.041E-07.02310.024 4825.11830.710.000000       X      6       X      3                T 45R 46      442210 3 3 1 1 1 0    95.0   93.0
501 3419.943181 1.635E-31 2.848E-08.04260.043 1411.84860.710.000000       X      4       X      1                T 19R 20      442210 3 3 1 1 1 0    43.0   41.0
501 3420.218500 1.526E-40 6.119E-07.02090.018 6549.51450.710.000000       a      1       X      3                O 67P 66      442210 1 1 1 1 1 0   131.0  133.0
501 3420.240094 1.054E-33 2.254E-07.03030.033 2966.44170.710.000000       X      5       X      2                T 31R 32      442210 3 3 1 1 1 0    67.0   65.0
501 3420.299100 1.804E-39 3.640E-07.02070.018 5949.64030.710.000000       a      0       X      2                O 72P 71      442210 1 1 1 1 1 0   141.0  143.0
501 3420.404200 3.658E-43 6.240E-07.02150.020 7756.94760.710.000000       a      3       X      5                O 56P 55      442210 1 1 1 1 1 0   109.0  111.0
501 3420.649900 1.439E-44 5.679E-07.02210.022 8379.19220.710.000000       a      4       X      6                O 50P 49      442210 1 1 1 1 1 0    97.0   99.0
501 3421.811200 1.082E-41 6.709E-07.02110.019 7092.95550.710.000000       a      2       X      4                O 61P 60      442210 1 1 1 1 1 0   119.0  121.0
501 3422.070464 4.878E-27 2.313E-06.04840.049   67.73140.710.000000       X      3       X      0                T  9R 10      442210 3 3 1 1 1 0    23.0   21.0
501 3422.237603 4.187E-37 7.094E-07.02280.023 4889.14620.710.000000       X      6       X      3                T 46R 47      442210 3 3 1 1 1 0    97.0   95.0
501 3422.493900 2.358E-40 6.131E-07.02090.018 6456.97050.710.000000       a      1       X      3                O 66P 65      442210 1 1 1 1 1 0   129.0  131.0
501 3422.506100 2.897E-39 3.650E-07.02080.018 5849.59490.710.000000       a      0       X      2                O 71P 70      442210 1 1 1 1 1 0   139.0  141.0
501 3422.806600 5.207E-43 6.250E-07.02160.020 7680.52860.710.000000       a      3       X      5                O 55P 54      442210 1 1 1 1 1 0   107.0  109.0
501 3423.108200 1.964E-44 5.700E-07.02230.022 8311.38380.710.000000       a      4       X      6                O 49P 48      442210 1 1 1 1 1 0    95.0   97.0
501 3423.235183 9.423E-34 2.441E-07.02940.032 3011.50940.710.000000       X      5       X      2                T 32R 33      442210 3 3 1 1 1 0    69.0   67.0
501 3423.389536 4.149E-32 7.948E-09.04170.042 1440.31110.710.000000       X      4       X      1                T 20R 21      442210 3 3 1 1 1 0    45.0   43.0
501 3424.157500 1.601E-41 6.729E-07.02120.019 7009.18160.710.000000       a      2       X      4                O 60P 59      442210 1 1 1 1 1 0   117.0  119.0
501 3424.646209 3.095E-37 7.072E-07.02260.023 4954.54600.710.000000       X      6       X      3                T 47R 48      442210 3 3 1 1 1 0    99.0   97.0
501 3424.722100 4.619E-39 3.660E-07.02080.018 5750.89280.710.000000       a      0       X      2                O 70P 69      442210 1 1 1 1 1 0   137.0  139.0
501 3424.777900 3.617E-40 6.140E-07.02100.018 6365.76800.710.000000       a      1       X      3                O 65P 64      442210 1 1 1 1 1 0   127.0  129.0
501 3425.215800 7.362E-43 6.260E-07.02170.020 7605.44640.710.000000       a      3       X      5                O 54P 53      442210 1 1 1 1 1 0   105.0  107.0
501 3425.572600 2.657E-44 5.711E-07.02250.022 8244.90960.710.000000       a      4       X      6                O 48P 47      442210 1 1 1 1 1 0    93.0   95.0
501 3425.833112 3.050E-27 1.430E-06.04780.048   82.13500.710.000000       X      3       X      0                T 10R 11      442210 3 3 1 1 1 0    25.0   23.0
501 3426.194077 8.253E-34 2.609E-07.02860.032 3057.97530.710.000000       X      5       X      2                T 33R 34      442210 3 3 1 1 1 0    71.0   69.0
501 3426.511600 2.350E-41 6.741E-07.02130.019 6926.74810.710.000000       a      2       X      4                O 59P 58      442210 1 1 1 1 1 0   115.0  117.0
501 3426.802573 2.216E-33 4.709E-10.04080.041 1470.19090.710.000000       X      4       X      1                T 21R 22      442210 3 3 1 1 1 0    47.0   45.0
501 3426.947300 7.297E-39 3.660E-07.02080.018 5653.53600.710.000000       a      0       X      2                O 69P 68      442210 1 1 1 1 1 0   135.0  137.0
501 3427.016968 2.285E-37 7.090E-07.02250.022 5021.31660.710.000000       X      6       X      3                T 48R 49      442210 3 3 1 1 1 0   101.0   99.0
501 3427.070300 5.511E-40 6.150E-07.02100.019 6275.90860.710.000000       a      1       X      3                O 64P 63      442210 1 1 1 1 1 0   125.0  127.0
501 3427.632100 1.035E-42 6.278E-07.02180.021 7531.70270.710.000000       a      3       X      5                O 53P 52      442210 1 1 1 1 1 0   103.0  105.0
501 3428.043000 3.569E-44 5.720E-07.02260.023 8179.77090.710.000000       a      4       X      6                O 47P 46      442210 1 1 1 1 1 0    91.0   93.0
501 3428.873400 3.430E-41 6.760E-07.02130.019 6845.65650.710.000000       a      2       X      4                O 58P 57      442210 1 1 1 1 1 0   113.0  115.0
501 3429.116629 7.093E-34 2.757E-07.02790.031 3105.83850.710.000000       X      5       X      2                T 34R 35      442210 3 3 1 1 1 0    73.0   71.0
501 3429.181700 1.148E-38 3.670E-07.02090.018 5557.52640.710.000000       a      0       X      2                O 68P 67      442210 1 1 1 1 1 0   133.0  135.0
501 3429.349783 1.670E-37 7.083E-07.02230.022 5089.45650.710.000000       X      6       X      3                T 49R 50      442210 3 3 1 1 1 0   103.0  101.0
501 3429.371100 8.355E-40 6.170E-07.02100.019 6187.39410.710.000000       a      1       X      3                O 63P 62      442210 1 1 1 1 1 0   123.0  125.0
501 3429.575866 1.896E-27 8.910E-07.04730.047   97.96460.710.000000       X      3       X      0                T 11R 12      442210 3 3 1 1 1 0    27.0   25.0
501 3430.055200 1.444E-42 6.291E-07.02190.021 7459.29890.710.000000       a      3       X      5                O 52P 51      442210 1 1 1 1 1 0   101.0  103.0
501 3430.181873 5.241E-33 1.246E-09.03980.041 1501.48750.710.000000       X      4       X      1                T 22R 23      442210 3 3 1 1 1 0    49.0   47.0
501 3430.519400 4.770E-44 5.741E-07.02280.023 8115.96920.710.000000       a      4       X      6                O 46P 45      442210 1 1 1 1 1 0    89.0   91.0
501 3431.242900 4.965E-41 6.770E-07.02140.020 6765.90860.710.000000       a      2       X      4                O 57P 56      442210 1 1 1 1 1 0   111.0  113.0
501 3431.425200 1.794E-38 3.680E-07.02090.018 5462.86600.710.000000       a      0       X      2                O 67P 66      442210 1 1 1 1 1 0   131.0  133.0
501 3431.644560 1.210E-37 7.071E-07.02210.022 5158.96460.710.000000       X      6       X      3                T 50R 51      442210 3 3 1 1 1 0   105.0  103.0
501 3431.680500 1.256E-39 6.181E-07.02110.019 6100.22640.710.000000       a      1       X      3                O 62P 61      442210 1 1 1 1 1 0   121.0  123.0
501 3432.002699 5.992E-34 2.885E-07.02720.030 3155.09820.710.000000       X      5       X      2                T 35R 36      442210 3 3 1 1 1 0    75.0   73.0
501 3432.485300 2.003E-42 6.311E-07.02200.021 7388.23650.710.000000       a      3       X      5                O 51P 50      442210 1 1 1 1 1 0    99.0  101.0
501 3433.002000 6.318E-44 5.750E-07.02310.024 8053.50560.710.000000       a      4       X      6                O 45P 44      442210 1 1 1 1 1 0    87.0   89.0
501 3433.295515 1.167E-27 5.566E-07.04680.047  115.22170.710.000000       X      3       X      0                T 12R 13      442210 3 3 1 1 1 0    29.0   27.0
501 3433.527072 2.646E-32 7.101E-09.03870.040 1534.20070.710.000000       X      4       X      1                T 23R 24      442210 3 3 1 1 1 0    51.0   49.0
501 3433.620200 7.149E-41 6.790E-07.02150.020 6687.50590.710.000000       a      2       X      4                O 56P 55      442210 1 1 1 1 1 0   109.0  111.0
501 3433.677900 2.785E-38 3.691E-07.02090.018 5369.55650.710.000000       a      0       X      2                O 66P 65      442210 1 1 1 1 1 0   129.0  131.0
501 3433.901203 8.704E-38 7.052E-07.02200.021 5229.83940.710.000000       X      6       X      3                T 51R 52      442210 3 3 1 1 1 0   107.0  105.0
501 3433.998300 1.875E-39 6.190E-07.02110.019 6014.40700.710.000000       a      1       X      3                O 61P 60      442210 1 1 1 1 1 0   119.0  121.0
501 3434.852152 4.997E-34 3.003E-07.02660.029 3205.75340.710.000000       X      5       X      2                T 36R 37      442210 3 3 1 1 1 0    77.0   75.0
501 3434.922400 2.754E-42 6.320E-07.02210.022 7318.51680.710.000000       a      3       X      5                O 50P 49      442210 1 1 1 1 1 0    97.0   99.0
501 3435.490500 8.325E-44 5.770E-07.02330.024 7992.38150.710.000000       a      4       X      6                O 44P 43      442210 1 1 1 1 1 0    85.0   87.0
501 3435.939800 4.281E-38 3.690E-07.02100.018 5277.59980.710.000000       a      0       X      2                O 65P 64      442210 1 1 1 1 1 0   127.0  129.0
501 3436.005200 1.021E-40 6.802E-07.02160.020 6610.45000.710.000000       a      2       X      4                O 55P 54      442210 1 1 1 1 1 0   107.0  109.0
501 3436.119621 6.211E-38 7.027E-07.02190.021 5302.07950.710.000000       X      6       X      3                T 52R 53      442210 3 3 1 1 1 0   109.0  107.0
501 3436.324600 2.785E-39 6.211E-07.02120.019 5929.93780.710.000000       a      1       X      3                O 60P 59      442210 1 1 1 1 1 0   117.0  119.0
501 3436.837847 5.187E-32 1.584E-08.03760.039 1568.32980.710.000000       X      4       X      1                T 24R 25      442210 3 3 1 1 1 0    53.0   51.0
501 3436.989629 7.070E-28 3.461E-07.04630.046  133.90730.710.000000       X      3       X      0                T 13R 14      442210 3 3 1 1 1 0    31.0   29.0
501 3437.366400 3.767E-42 6.339E-07.02230.022 7250.14140.710.000000       a      3       X      5                O 49P 48      442210 1 1 1 1 1 0    95.0   97.0
501 3437.664858 4.103E-34 3.100E-07.02600.028 3257.80320.710.000000       X      5       X      2                T 37R 38      442210 3 3 1 1 1 0    79.0   77.0
501 3437.985100 1.087E-43 5.778E-07.02360.025 7932.59810.710.000000       a      4       X      6                O 43P 42      442210 1 1 1 1 1 0    83.0   85.0
501 3438.210900 6.554E-38 3.700E-07.02100.019 5186.99780.710.000000       a      0       X      2                O 64P 63      442210 1 1 1 1 1 0   125.0  127.0
501 3438.299721 4.398E-38 6.997E-07.02180.021 5375.68360.710.000000       X      6       X      3                T 53R 54      442210 3 3 1 1 1 0   111.0  109.0
501 3438.397900 1.449E-40 6.818E-07.02170.020 6534.74240.710.000000       a      2       X      4                O 54P 53      442210 1 1 1 1 1 0   105.0  107.0
501 3438.659500 4.101E-39 6.221E-07.02130.019 5846.82040.710.000000       a      1       X      3                O 59P 58      442210 1 1 1 1 1 0   115.0  117.0
501 3439.817300 5.109E-42 6.349E-07.02250.022 7183.11150.710.000000       a      3       X      5                O 48P 47      442210 1 1 1 1 1 0    93.0   95.0
501 3440.113910 7.457E-32 2.613E-08.03650.038 1603.87420.710.000000       X      4       X      1                T 25R 26      442210 3 3 1 1 1 0    55.0   53.0
501 3440.440694 3.329E-34 3.186E-07.02550.028 3311.24660.710.000000       X      5       X      2                T 38R 39      442210 3 3 1 1 1 0    81.0   79.0
501 3440.441413 3.091E-38 6.963E-07.02170.020 5450.65010.710.000000       X      6       X      3                T 54R 55      442210 3 3 1 1 1 0   113.0  111.0
501 3440.485700 1.410E-43 5.789E-07.02390.025 7874.15670.710.000000       a      4       X      6                O 42P 41      442210 1 1 1 1 1 0    81.0   83.0
501 3440.491200 9.965E-38 3.710E-07.02100.019 5097.75210.710.000000       a      0       X      2                O 63P 62      442210 1 1 1 1 1 0   123.0  125.0
501 3440.656337 4.186E-28 2.127E-07.04580.046  154.02190.710.000000       X      3       X      0                T 14R 15      442210 3 3 1 1 1 0    33.0   31.0
501 3440.798400 2.041E-40 6.830E-07.02180.021 6460.38460.710.000000       a      2       X      4                O 53P 52      442210 1 1 1 1 1 0   103.0  105.0
501 3441.002800 5.997E-39 6.230E-07.02130.019 5765.05630.710.000000       a      1       X      3                O 58P 57      442210 1 1 1 1 1 0   113.0  115.0
501 3442.275100 6.892E-42 6.370E-07.02260.023 7117.42840.710.000000       a      3       X      5                O 47P 46      442210 1 1 1 1 1 0    91.0   93.0
501 3442.544606 2.156E-38 6.926E-07.02160.020 5526.97770.710.000000       X      6       X      3                T 55R 56      442210 3 3 1 1 1 0   115.0  113.0
501 3442.780800 1.505E-37 3.720E-07.02110.019 5009.86450.710.000000       a      0       X      2                O 62P 61      442210 1 1 1 1 1 0   121.0  123.0
501 3442.992300 1.819E-43 5.810E-07.02420.026 7817.05830.710.000000       a      4       X      6                O 41P 40      442210 1 1 1 1 1 0    79.0   81.0
