261 3310.451800 2.866E-21 1.558E+01.07330.132 1049.02560.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 16e     3666431212 2 1 1 1   105.0   99.0
261 3310.537800 4.016E-23 1.446E+01.06710.121 1953.91770.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 20f     3466431212 2 1 1 1   129.0  123.0
261 3310.682800 8.225E-23 1.788E+01.06160.113 1877.00650.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3310.689800 3.808E-21 2.115E+01.07960.150  740.95940.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 10e     3666431212 2 1 1 1    23.0   21.0
261 3310.702800 1.909E-23 1.429E+01.06530.118 1887.89270.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 21e     3466431212 2 1 1 1    45.0   43.0
261 3310.732800 3.980E-23 2.139E+01.06350.116 1828.59610.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 22e     3466431212 2 1 1 1    47.0   45.0
261 3310.845800 1.898E-21 2.022E+01.07190.129  972.78600.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 17f     3666431212 2 1 1 1    37.0   35.0
261 3310.868800 1.097E-20 2.037E+01.07960.150  741.53440.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 10f     3666431212 2 1 1 1    69.0   63.0
261 3310.960800 1.336E-23 1.446E+01.06710.121 1954.33170.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 20e     3466431212 2 1 1 1    43.0   41.0
261 3310.981800 3.602E-22 2.412E+01.07770.144 1512.14450.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 12e     3566431212 2 1 1 1    81.0   75.0
261 3311.067487 6.964E-20 2.057E+01.08520.166   49.41630.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R  6e     466643 2 2 2 1 1 1    15.0   13.0
261 3311.153800 1.955E-23 1.782E+01.06350.116 1937.23410.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    R 22f     3466431212 2 1 1 1    47.0   45.0
261 3311.384800 2.063E-23 1.789E+01.06160.113 1935.55290.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 23f     3466431212 2 1 1 1    49.0   47.0
261 3311.395800 1.062E-21 1.744E+01.07330.132 1050.30070.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 16f     3666431212 2 1 1 1    35.0   33.0
261 3311.468800 8.662E-23 2.219E+01.07560.138 1590.49580.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 14f     3566431212 2 1 1 1    31.0   29.0
261 3311.501800 7.110E-21 2.332E+01.07960.150  858.54300.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 10e     3666431212 2 1 1 1    69.0   63.0
261 3311.559800 2.598E-22 2.219E+01.07560.138 1590.57010.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 14e     3566431212 2 1 1 1    93.0   87.0
261 3311.636800 9.415E-23 2.386E+01.07560.138 1588.29280.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 14f     3566431212 2 1 1 1    31.0   29.0
261 3311.705602 7.379E-20 2.325E+01.07770.144  183.51720.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 12e     466643 2 2 2 1 1 1    27.0   25.0
261 3311.833800 1.235E-22 1.836E+01.07560.138 1478.53110.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 14e     3566431212 2 1 1 1    31.0   29.0
261 3311.893800 2.318E-21 2.287E+01.07960.150  859.05940.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 10f     3666431212 2 1 1 1    23.0   21.0
261 3312.090800 6.578E-23 2.829E+01.07560.138 1696.98120.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 14e     3566431212 2 1 1 1    31.0   29.0
261 3312.170800 1.232E-22 2.021E+01.07460.135 1511.60390.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 15f     3566431212 2 1 1 1    33.0   31.0
261 3312.263800 1.448E-22 2.171E+01.07560.138 1706.17940.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 14f     3566431212 2 1 1 1    93.0   87.0
261 3312.267800 4.030E-22 2.198E+01.07460.135 1511.00960.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 15e     3566431212 2 1 1 1    99.0   93.0
261 3312.310800 1.558E-21 1.921E+01.07040.126 1013.46240.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 18e     3666431212 2 1 1 1    39.0   37.0
261 3312.389800 4.825E-23 2.171E+01.07560.138 1706.28520.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 14e     3566431212 2 1 1 1    31.0   29.0
261 3312.500800 1.556E-23 1.434E+01.06350.116 1939.37890.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 22f     3466431212 2 1 1 1    47.0   45.0
261 3312.602800 8.333E-22 1.564E+01.07190.129 1088.99260.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 17e     3666431212 2 1 1 1    37.0   35.0
261 3312.702800 1.104E-23 1.451E+01.06530.118 2003.44760.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 21f     3466431212 2 1 1 1    45.0   43.0
261 3312.902800 4.658E-23 1.434E+01.06350.116 1939.80520.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 22e     3466431212 2 1 1 1   141.0  135.0
261 3312.915800 9.571E-23 2.145E+01.06160.113 1883.00510.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3312.919800 1.095E-20 2.117E+01.07870.147  766.80780.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 11e     3666431212 2 1 1 1    75.0   69.0
261 3312.959800 2.175E-23 1.794E+01.05970.110 1933.28960.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3313.060800 4.918E-21 2.040E+01.07040.126 1015.24680.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 18f     3666431212 2 1 1 1   117.0  111.0
261 3313.121800 3.493E-21 2.033E+01.07870.147  767.49760.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 11f     3666431212 2 1 1 1    25.0   23.0
261 3313.181800 1.112E-22 2.418E+01.07680.141 1542.80680.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 13e     3566431212 2 1 1 1    29.0   27.0
261 3313.190800 3.304E-23 1.452E+01.06530.118 2003.94510.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 21e     3466431212 2 1 1 1   135.0  129.0
261 3313.290800 4.707E-23 1.787E+01.06160.113 1991.43440.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    R 23f     3466431212 2 1 1 1   147.0  141.0
261 3313.348542 2.189E-19 2.063E+01.08340.162   65.88710.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R  7e     466643 2 2 2 1 1 1    51.0   45.0
261 3313.511800 4.849E-23 1.795E+01.05970.110 1994.42630.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 24f     3466431212 2 1 1 1   153.0  147.0
261 3313.640800 2.815E-21 1.774E+01.07190.129 1090.42680.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 17f     3666431212 2 1 1 1   111.0  105.0
261 3313.667800 2.332E-22 2.225E+01.07460.135 1625.86870.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 15f     3566431212 2 1 1 1    99.0   93.0
261 3313.713800 2.278E-21 2.342E+01.07870.147  884.41610.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 11e     3666431212 2 1 1 1    25.0   23.0
261 3313.783800 7.771E-23 2.225E+01.07460.135 1625.96570.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 15e     3566431212 2 1 1 1    33.0   31.0
261 3313.836800 2.538E-22 2.396E+01.07460.135 1623.67210.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 15f     3566431212 2 1 1 1    99.0   93.0
261 3313.931949 2.061E-19 2.341E+01.07680.141  214.09570.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 13e     466643 2 2 2 1 1 1    87.0   81.0
261 3314.028800 3.314E-22 1.836E+01.07460.135 1514.00520.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 15e     3566431212 2 1 1 1    99.0   93.0
261 3314.168800 6.623E-21 2.277E+01.07870.147  885.03550.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 11f     3666431212 2 1 1 1    75.0   69.0
261 3314.267800 1.773E-22 2.839E+01.07460.135 1732.36190.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 15e     3566431212 2 1 1 1    99.0   93.0
261 3314.358800 3.266E-22 2.025E+01.07330.132 1549.29500.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 16f     3566431212 2 1 1 1   105.0   99.0
261 3314.451800 3.967E-21 1.929E+01.06880.124 1058.07970.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 19e     3666431212 2 1 1 1   123.0  117.0
261 3314.463800 1.192E-22 2.210E+01.07330.132 1548.56670.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 16e     3566431212 2 1 1 1    35.0   33.0
261 3314.463800 4.326E-23 2.174E+01.07460.135 1741.57960.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 15f     3566431212 2 1 1 1    33.0   31.0
261 3314.623800 1.297E-22 2.174E+01.07460.135 1741.71770.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 15e     3566431212 2 1 1 1    99.0   93.0
261 3314.644800 3.747E-23 1.439E+01.06160.113 1993.57130.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 23f     3466431212 2 1 1 1   147.0  141.0
261 3314.740800 2.149E-21 1.568E+01.07040.126 1131.30640.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 18e     3666431212 2 1 1 1   117.0  111.0
261 3314.855800 2.694E-23 1.456E+01.06350.116 2055.32980.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 22f     3466431212 2 1 1 1   141.0  135.0
261 3315.023800 5.109E-23 1.800E+01.05780.107 1991.91320.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3315.087800 2.523E-23 2.151E+01.05970.110 1939.78100.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3315.089800 1.246E-23 1.439E+01.06160.113 1994.07670.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 23e     3466431212 2 1 1 1    49.0   47.0
261 3315.138800 3.434E-21 2.118E+01.07770.144  795.00420.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 12e     3666431212 2 1 1 1    27.0   25.0
261 3315.264800 1.397E-21 2.058E+01.06880.124 1060.06180.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 19f     3666431212 2 1 1 1    41.0   39.0
261 3315.364800 9.818E-21 2.027E+01.07770.144  795.81930.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 12f     3666431212 2 1 1 1    81.0   75.0
261 3315.367800 3.037E-22 2.420E+01.07560.138 1575.82260.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 14e     3566431212 2 1 1 1    93.0   87.0
261 3315.413800 8.957E-24 1.457E+01.06350.116 2055.92160.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 22e     3466431212 2 1 1 1    47.0   45.0
261 3315.415800 1.242E-23 1.792E+01.05970.110 2047.98380.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    R 24f     3466431212 2 1 1 1    51.0   49.0
261 3315.619792 7.438E-20 2.065E+01.08200.158   84.71010.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R  8e     466643 2 2 2 1 1 1    19.0   17.0
261 3315.626800 1.250E-23 1.801E+01.05780.107 2055.65330.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 25f     3466431212 2 1 1 1    53.0   51.0
261 3315.856800 6.868E-23 2.229E+01.07330.132 1663.59660.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 16f     3566431212 2 1 1 1    35.0   33.0
261 3315.876800 8.179E-22 1.806E+01.07040.126 1132.90870.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 18f     3666431212 2 1 1 1    39.0   37.0
261 3315.912800 6.449E-21 2.350E+01.07770.144  912.63940.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 12e     3666431212 2 1 1 1    81.0   75.0
261 3316.001800 2.059E-22 2.229E+01.07330.132 1663.72120.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 16e     3566431212 2 1 1 1   105.0   99.0
261 3316.024800 7.489E-23 2.405E+01.07330.132 1661.40670.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 16f     3566431212 2 1 1 1    35.0   33.0
261 3316.147670 6.292E-20 2.357E+01.07560.138  247.02400.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 14e     466643 2 2 2 1 1 1    31.0   29.0
261 3316.213800 9.735E-23 1.836E+01.07330.132 1551.84620.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 16e     3566431212 2 1 1 1    35.0   33.0
261 3316.429800 5.232E-23 2.851E+01.07330.132 1770.09330.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 16e     3566431212 2 1 1 1    35.0   33.0
261 3316.435800 2.062E-21 2.263E+01.07770.144  913.37140.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 12f     3666431212 2 1 1 1    27.0   25.0
261 3316.535800 9.473E-23 2.028E+01.07190.129 1589.33960.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 17f     3566431212 2 1 1 1    37.0   35.0
261 3316.579800 1.107E-21 1.937E+01.06710.121 1105.04020.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 20e     3666431212 2 1 1 1    43.0   41.0
261 3316.647800 3.125E-22 2.221E+01.07190.129 1588.46440.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 17e     3566431212 2 1 1 1   111.0  105.0
261 3316.651800 1.145E-22 2.175E+01.07330.132 1779.33650.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 16f     3566431212 2 1 1 1   105.0   99.0
261 3316.777800 9.896E-24 1.444E+01.05970.110 2050.11250.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 24f     3466431212 2 1 1 1    51.0   49.0
261 3316.851800 3.813E-23 2.175E+01.07330.132 1779.51340.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 16e     3566431212 2 1 1 1    35.0   33.0
261 3316.865800 6.073E-22 1.573E+01.06880.124 1175.96640.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 19e     3666431212 2 1 1 1    41.0   39.0
261 3316.997800 7.209E-24 1.461E+01.06160.113 2109.56350.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 23f     3466431212 2 1 1 1    49.0   47.0
261 3317.072800 1.316E-23 1.805E+01.05600.104 2052.87770.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 26e     3466431212 2 1 1 1    55.0   53.0
261 3317.247800 5.910E-23 2.157E+01.05780.107 1998.92370.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3317.262800 2.961E-23 1.444E+01.05970.110 2050.70680.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 24e     3466431212 2 1 1 1   153.0  147.0
261 3317.346800 9.523E-21 2.118E+01.07680.141  825.54820.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 13e     3666431212 2 1 1 1    87.0   81.0
261 3317.458800 3.522E-21 2.077E+01.06710.121 1107.23020.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 20f     3666431212 2 1 1 1   129.0  123.0
261 3317.527800 2.913E-23 1.797E+01.05780.107 2106.88090.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    R 25f     3466431212 2 1 1 1   159.0  153.0
261 3317.538800 9.074E-23 2.424E+01.07460.135 1611.19070.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 15e     3566431212 2 1 1 1    33.0   31.0
261 3317.596800 3.011E-21 2.018E+01.07680.141  826.49890.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 13f     3666431212 2 1 1 1    29.0   27.0
261 3317.627800 2.156E-23 1.462E+01.06160.113 2110.26100.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 23e     3466431212 2 1 1 1   147.0  141.0
261 3317.729800 2.861E-23 1.806E+01.05600.104 2119.23390.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 26f     3466431212 2 1 1 1   165.0  159.0
261 3317.880408 2.219E-19 2.062E+01.08080.154  105.88500.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R  9e     466643 2 2 2 1 1 1    63.0   57.0
261 3318.034800 1.793E-22 2.233E+01.07190.129 1703.67860.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 17f     3566431212 2 1 1 1   111.0  105.0
261 3318.098800 1.993E-21 2.357E+01.07680.141  943.21250.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 13e     3666431212 2 1 1 1    29.0   27.0
261 3318.102800 2.110E-21 1.839E+01.06880.124 1177.74630.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 19f     3666431212 2 1 1 1   123.0  117.0
261 3318.200800 1.959E-22 2.414E+01.07190.129 1701.49580.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 17f     3566431212 2 1 1 1   111.0  105.0
261 3318.214800 5.972E-23 2.233E+01.07190.129 1703.83630.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 17e     3566431212 2 1 1 1    37.0   35.0
261 3318.352355 1.702E-19 2.373E+01.07460.135  282.30140.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 15e     466643 2 2 2 1 1 1    99.0   93.0
261 3318.387800 2.535E-22 1.835E+01.07190.129 1592.05400.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 17e     3566431212 2 1 1 1   111.0  105.0
261 3318.578800 1.369E-22 2.861E+01.07190.129 1810.17430.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 17e     3566431212 2 1 1 1   111.0  105.0
261 3318.695800 2.742E-21 1.944E+01.06530.118 1154.34300.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 21e     3666431212 2 1 1 1   135.0  129.0
261 3318.695800 5.673E-21 2.246E+01.07680.141  944.06630.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 13f     3666431212 2 1 1 1    87.0   81.0
261 3318.700800 2.437E-22 2.030E+01.07040.126 1631.73790.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 18f     3566431212 2 1 1 1   117.0  111.0
261 3318.816800 8.973E-23 2.231E+01.07040.126 1630.70280.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 18e     3566431212 2 1 1 1    39.0   37.0
261 3318.828800 3.315E-23 2.175E+01.07190.129 1819.44930.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 17f     3566431212 2 1 1 1    37.0   35.0
261 3318.897800 2.322E-23 1.448E+01.05780.107 2109.00170.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 25f     3466431212 2 1 1 1   159.0  153.0
261 3318.977800 1.523E-21 1.578E+01.06710.121 1222.97190.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 20e     3666431212 2 1 1 1   129.0  123.0
261 3319.075800 9.936E-23 2.176E+01.07190.129 1819.67270.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 17e     3566431212 2 1 1 1   111.0  105.0
261 3319.103800 3.014E-23 1.810E+01.05410.101 2116.18310.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 27e     3466431212 2 1 1 1   171.0  165.0
261 3319.125800 1.713E-23 1.466E+01.05970.110 2166.14750.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 24f     3466431212 2 1 1 1   153.0  147.0
261 3319.395800 1.518E-23 2.162E+01.05600.104 2060.43330.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 26e     3466431212 2 1 1 1    55.0   53.0
261 3319.418800 7.714E-24 1.449E+01.05780.107 2109.69530.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 25e     3466431212 2 1 1 1    53.0   51.0
261 3319.541800 2.885E-21 2.115E+01.07560.138  858.43930.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 14e     3666431212 2 1 1 1    31.0   29.0
261 3319.627800 7.492E-24 1.802E+01.05600.104 2168.12480.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    R 26f     3466431212 2 1 1 1    55.0   53.0
261 3319.641800 9.736E-22 2.097E+01.06530.118 1156.75130.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 21f     3666431212 2 1 1 1    45.0   43.0
261 3319.696800 2.403E-22 2.426E+01.07330.132 1648.91020.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 16e     3566431212 2 1 1 1   105.0   99.0
261 3319.817800 8.170E-21 2.008E+01.07560.138  859.53600.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 14f     3666431212 2 1 1 1    93.0   87.0
261 3319.818800 7.186E-24 1.812E+01.05410.101 2185.16820.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 27f     3466431212 2 1 1 1    57.0   55.0
261 3319.830800 5.689E-24 1.467E+01.05970.110 2166.96290.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 24e     3466431212 2 1 1 1    51.0   49.0
261 3320.130748 7.199E-20 2.057E+01.07960.150  129.41140.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 10e     466643 2 2 2 1 1 1    23.0   21.0
261 3320.201800 5.124E-23 2.235E+01.07040.126 1746.11440.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 18f     3566431212 2 1 1 1    39.0   37.0
261 3320.272800 5.452E-21 2.362E+01.07560.138  976.13500.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 14e     3666431212 2 1 1 1    93.0   87.0
261 3320.317800 5.967E-22 1.874E+01.06710.121 1224.93840.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 20f     3666431212 2 1 1 1    43.0   41.0
261 3320.364800 5.611E-23 2.422E+01.07040.126 1743.93880.75-.001000 001 1 1 1-1- g 000 1 1 1-1- u                    R 18f     3566431212 2 1 1 1    39.0   37.0
261 3320.420800 1.536E-22 2.236E+01.07040.126 1746.31120.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 18e     3566431212 2 1 1 1   117.0  111.0
261 3320.545818 5.037E-20 2.389E+01.07330.132  319.92750.75-.001000 010 1 1 0 0+ u 000 0 0 0 0+ g                    R 16e     466643 2 2 2 1 1 1    35.0   33.0
261 3320.549800 7.230E-23 1.834E+01.07040.126 1634.62870.75-.001000 001 2 0 0 0+ u 000 2 0 0 0+ g                    R 18e     3566431212 2 1 1 1    39.0   37.0
261 3320.713800 3.921E-23 2.871E+01.07040.126 1852.60310.75-.001000 001 0 2 0 0+ u 000 0 2 0 0+ g                    R 18e     3566431212 2 1 1 1    39.0   37.0
261 3320.797800 7.449E-22 1.953E+01.06350.116 1205.98740.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 22e     3666431212 2 1 1 1    47.0   45.0
261 3320.852800 6.863E-23 2.031E+01.06880.124 1676.48970.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 19f     3566431212 2 1 1 1    41.0   39.0
261 3320.947800 1.704E-21 2.227E+01.07560.138  977.12000.75-.001000 001 0 1 0 1  g 000 0 1 0 1  u                    R 14f     3666431212 2 1 1 1    31.0   29.0
261 3320.972800 2.286E-22 2.242E+01.06880.124 1675.28200.75-.001000 001 2 0 2 0  u 000 2 0 2 0  g                    R 19e     3566431212 2 1 1 1   123.0  117.0
261 3320.994800 8.514E-23 2.174E+01.07040.126 1861.91780.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 18f     3566431212 2 1 1 1   117.0  111.0
261 3321.005800 5.974E-24 1.453E+01.05600.104 2170.23750.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 26f     3466431212 2 1 1 1    55.0   53.0
261 3321.076800 4.188E-22 1.583E+01.06530.118 1272.32200.75-.001000 010 1 2 0 1  g 000 0 1 0 1  u                    R 21e     3666431212 2 1 1 1    45.0   43.0
261 3321.113800 7.570E-24 1.815E+01.05240.098 2181.82910.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 28e     3466431212 2 1 1 1    59.0   57.0
261 3321.241800 4.465E-24 1.471E+01.05780.107 2225.08110.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 25f     3466431212 2 1 1 1    53.0   51.0
261 3321.294800 2.834E-23 2.175E+01.07040.126 1862.19540.75-.001000 001 0 2 0 2  u 000 0 2 0 2  g                    R 18e     3566431212 2 1 1 1    39.0   37.0
261 3321.530800 3.464E-23 2.168E+01.05410.101 2124.30980.75-.001000 010 3 1 1-1+ u 000 2 0 0 0+ g                    R 27e     3466431212 2 1 1 1   171.0  165.0
261 3321.556800 1.786E-23 1.454E+01.05600.104 2171.04150.75-.001000 010 2 2 2 0  g 000 1 1 1 1  u                    R 26e     3466431212 2 1 1 1   165.0  159.0
261 3321.713800 1.712E-23 1.806E+01.05410.101 2231.71410.75-.001000 010 2 2 2-2- g 000 1 1 1-1- u                    R 27f     3466431212 2 1 1 1   171.0  165.0
261 3321.724800 7.738E-21 2.111E+01.07460.135  893.67680.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 15e     3666431212 2 1 1 1    99.0   93.0
261 3321.813800 2.391E-21 2.117E+01.06350.116 1208.62410.75-.001000 010 2 1 2-1  u 000 1 0 1 0  g                    R 22f     3666431212 2 1 1 1   141.0  135.0
261 3321.839800 6.964E-23 2.428E+01.07190.129 1688.97920.75-.001000 001 1 1 1-1+ g 000 1 1 1-1+ u                    R 17e     3566431212 2 1 1 1    37.0   35.0
261 3321.893800 1.604E-23 1.817E+01.05240.098 2253.45610.75-.001000 010 3 1 3-1  u 000 2 0 2 0  g                    R 28f     3466431212 2 1 1 1   177.0  171.0
261 3322.020800 1.334E-23 1.472E+01.05780.107 2226.02710.75-.001000 010 1 3-1 3  u 000 0 2 0 2  g                    R 25e     3466431212 2 1 1 1   159.0  153.0
261 3322.027800 2.423E-21 1.996E+01.07460.135  894.92990.75-.001000 001 1 0 1 0  u 000 1 0 1 0  g                    R 15f     3666431212 2 1 1 1    33.0   31.0
261 3322.358800 1.299E-22 2.236E+01.06880.124 1790.90310.75-.001000 001 1 1 1 1  g 000 1 1 1 1  u                    R 19f     3566431212 2 1 1 1   123.0  117.0
261 3322.369710 2.060E-19 2.050E+01.07870.147  155.28900.75-.001000 001 0 0 0 0+ u 000 0 0 0 0+ g                    R 11e     466643 2 2 2 1 1 1    75.0   69.0
