 71 1551.549022 4.920E-29 4.407E-09.03890.041  438.44130.720.000000       X      1       X      0                Q 17Q 18     d50662049 112 9 4 0    37.0   37.0
 71 1551.550721 2.740E-29 2.755E-09.03890.041  438.70100.720.000000       X      1       X      0                Q 17Q 16     q50662049 112 9 4 0    33.0   33.0
 71 1551.550721 4.450E-29 4.474E-09.03890.041  438.70100.720.000000       X      1       X      0                Q 17Q 16     d50662049 112 9 4 0    33.0   33.0
 71 1551.554728 2.370E-33 2.267E-13.03890.041  440.56180.720.000000       X      1       X      0                Q 17Q 17     d50662049 112 9 4 0    35.0   35.0
 71 1551.554728 2.850E-29 2.726E-09.03890.041  440.56180.720.000000       X      1       X      0                Q 17Q 17     q50662049 112 9 4 0    35.0   35.0
 71 1551.611061 1.670E-29 9.417E-10.04170.043  262.58270.720.000000       X      1       X      0                Q 13P 13     d50662049 112 9 4 0    25.0   27.0
 71 1551.611061 9.230E-31 5.205E-11.04170.043  262.58270.720.000000       X      1       X      0                Q 13P 13     q50662049 112 9 4 0    25.0   27.0
 71 1552.226735 1.600E-31 2.283E-11.03700.040  544.86220.720.000000       X      1       X      0                Q 19R 18     q50662049 112 9 4 0    39.0   37.0
 71 1552.226735 6.080E-30 8.674E-10.03700.040  544.86220.720.000000       X      1       X      0                Q 19R 18     d50662049 112 9 4 0    39.0   37.0
 71 1552.238529 1.380E-30 5.493E-11.04310.044  190.77480.720.000000       X      1       X      0                Q 11R 11     q50662049 112 9 4 0    25.0   23.0
 71 1552.238529 1.900E-29 7.563E-10.04310.044  190.77480.720.000000       X      1       X      0                Q 11R 11     d50662049 112 9 4 0    25.0   23.0
 71 1552.380182 1.550E-30 7.347E-11.04310.044  190.77480.720.000000       X      1       X      0                Q 11P 11     q50662049 112 9 4 0    21.0   23.0
 71 1552.380182 2.030E-29 9.622E-10.04310.044  190.77480.720.000000       X      1       X      0                Q 11P 11     d50662049 112 9 4 0    21.0   23.0
 71 1552.390341 2.210E-29 8.872E-09.05700.057    3.96110.970.000000       X      1       X      0                Q  1P  1     d50662049 112 9 4 0     1.0    3.0
 71 1552.523820 1.490E-31 2.123E-11.03700.040  544.56510.720.000000       X      1       X      0                Q 19P 20     q50662049 112 9 4 0    39.0   41.0
 71 1552.523820 5.850E-30 8.337E-10.03700.040  544.56510.720.000000       X      1       X      0                Q 19P 20     d50662049 112 9 4 0    39.0   41.0
 71 1552.592508 4.350E-29 2.761E-09.04040.042  343.74810.720.000000       X      1       X      0                Q 15Q 16     q50662049 112 9 4 0    33.0   33.0
 71 1552.592508 6.950E-29 4.411E-09.04040.042  343.74810.720.000000       X      1       X      0                Q 15Q 16     d50662049 112 9 4 0    33.0   33.0
 71 1552.594251 3.810E-29 2.754E-09.04040.042  343.96940.720.000000       X      1       X      0                Q 15Q 14     q50662049 112 9 4 0    29.0   29.0
 71 1552.594251 6.200E-29 4.482E-09.04040.042  343.96940.720.000000       X      1       X      0                Q 15Q 14     d50662049 112 9 4 0    29.0   29.0
 71 1552.598219 3.990E-29 2.723E-09.04040.042  345.84950.720.000000       X      1       X      0                Q 15Q 15     q50662049 112 9 4 0    31.0   31.0
 71 1552.598219 4.240E-33 2.894E-13.04040.042  345.84950.720.000000       X      1       X      0                Q 15Q 15     d50662049 112 9 4 0    31.0   31.0
 71 1552.924145 2.090E-29 7.393E-10.04440.045  130.43750.720.000000       X      1       X      0                Q  9R  9     d50662049 112 9 4 0    21.0   19.0
 71 1552.924145 2.210E-30 7.818E-11.04440.045  130.43750.720.000000       X      1       X      0                Q  9R  9     q50662049 112 9 4 0    21.0   19.0
 71 1553.020640 2.260E-29 9.877E-10.04440.045  130.43750.720.000000       X      1       X      0                Q  9P  9     d50662049 112 9 4 0    17.0   19.0
