161 2675.140481 6.585E-21 3.387E+00.04100.090  466.57770.500.000000              1              0            9.5     R  7   8.5463500 5 3 1 1 0 0    40.0   36.0
161 2675.140538 4.478E-21 3.290E+00.04100.090  466.57650.500.000000              1              0            6.5     R  7   5.5463500 5 3 1 1 0 0    28.0   24.0
161 2675.140557 5.796E-21 3.312E+00.04100.090  466.58200.500.000000              1              0            8.5     R  7   7.5463500 5 3 1 1 0 0    36.0   32.0
161 2675.140639 5.094E-21 3.275E+00.04100.090  466.58110.500.000000              1              0            7.5     R  7   6.5463500 5 3 1 1 0 0    32.0   28.0
161 2675.144031 9.680E-25 6.224E-04.04100.090  466.57770.500.000000              1              0            7.5     R  7   8.5463500 5 3 1 1 0 0    32.0   36.0
161 2675.144929 1.307E-22 7.470E-02.04100.090  466.57770.500.000000              1              0            8.5     R  7   8.5463500 5 3 1 1 0 0    36.0   36.0
161 2680.097629 4.390E-30 4.552E+00.01500.050 5296.01060.500.000000              2              1                    R 18      453400 6 3 1 1 0 0   312.0  296.0
161 2681.012471 4.680E-46 1.623E+00.01500.05012784.44270.500.000000              2              1                    R 36      453400 6 3 1 1 0 0   600.0  584.0
161 2685.623449 1.037E-30 4.397E+00.01600.050 5595.28010.500.000000              2              1                    R 19      453400 6 3 1 1 0 0   328.0  312.0
161 2686.729155 6.327E-45 1.778E+00.01500.05012261.09200.500.000000              2              1                    R 35      453400 6 3 1 1 0 0   584.0  568.0
161 2687.372865 3.893E-25 4.823E-04.03900.080  599.49490.500.000000              1              0            7.5     R  8   8.5463500 5 3 1 1 0 0    32.0   36.0
161 2687.373745 5.918E-23 7.329E-02.03900.080  599.49410.500.000000              1              0            7.5     R  8   7.5463500 5 3 1 1 0 0    32.0   32.0
161 2687.377497 7.871E-23 8.663E-02.03900.080  599.49490.500.000000              1              0            8.5     R  8   8.5463500 5 3 1 1 0 0    36.0   36.0
161 2687.378242 3.714E-21 3.345E+00.03900.080  599.49060.500.000000              1              0           10.5     R  8   9.5463500 5 3 1 1 0 0    44.0   40.0
161 2687.378275 2.642E-21 3.271E+00.03900.080  599.48950.500.000000              1              0            7.5     R  8   6.5463500 5 3 1 1 0 0    32.0   28.0
161 2687.378318 3.317E-21 3.286E+00.03900.080  599.49490.500.000000              1              0            9.5     R  8   8.5463500 5 3 1 1 0 0    40.0   36.0
161 2687.378377 2.960E-21 3.258E+00.03900.080  599.49410.500.000000              1              0            8.5     R  8   7.5463500 5 3 1 1 0 0    36.0   32.0
161 2687.381863 3.483E-25 3.834E-04.03900.080  599.49060.500.000000              1              0            8.5     R  8   9.5463500 5 3 1 1 0 0    36.0   40.0
161 2687.382684 5.922E-23 5.869E-02.03900.080  599.49060.500.000000              1              0            9.5     R  8   9.5463500 5 3 1 1 0 0    40.0   40.0
161 2690.539245 2.270E-31 4.239E+00.01500.050 5909.26150.500.000000              2              1                    R 20      453400 6 3 1 1 0 0   344.0  328.0
161 2691.731477 8.040E-44 1.937E+00.01500.05011749.13080.500.000000              2              1                    R 34      453400 6 3 1 1 0 0   568.0  552.0
161 2694.838524 4.615E-32 4.079E+00.01500.050 6237.79750.500.000000              2              1                    R 21      453400 6 3 1 1 0 0   360.0  344.0
161 2696.026681 9.600E-43 2.097E+00.01500.05011248.81420.500.000000              2              1                    R 33      453400 6 3 1 1 0 0   552.0  536.0
161 2698.514853 8.716E-33 3.917E+00.01500.050 6580.72410.500.000000              2              1                    R 22      453400 6 3 1 1 0 0   376.0  360.0
161 2699.076223 1.326E-25 3.042E-04.03200.073  748.81230.500.000000              1              0            8.5     R  9   9.5463500 5 3 1 1 0 0    36.0   40.0
161 2699.077027 2.507E-23 5.753E-02.03200.073  748.81150.500.000000              1              0            8.5     R  9   8.5463500 5 3 1 1 0 0    36.0   36.0
161 2699.080870 3.336E-23 6.886E-02.03200.073  748.81230.500.000000              1              0            9.5     R  9   9.5463500 5 3 1 1 0 0    40.0   40.0
161 2699.081554 1.916E-21 3.296E+00.03200.073  748.80790.500.000000              1              0           11.5     R  9  10.5463500 5 3 1 1 0 0    48.0   44.0
161 2699.081571 1.412E-21 3.238E+00.03200.073  748.80690.500.000000              1              0            8.5     R  9   7.5463500 5 3 1 1 0 0    36.0   32.0
161 2699.081631 1.731E-21 3.249E+00.03200.073  748.81230.500.000000              1              0           10.5     R  9   9.5463500 5 3 1 1 0 0    44.0   40.0
161 2699.081674 1.563E-21 3.227E+00.03200.073  748.81150.500.000000              1              0            9.5     R  9   8.5463500 5 3 1 1 0 0    40.0   36.0
161 2699.085231 1.200E-25 2.477E-04.03200.073  748.80790.500.000000              1              0            9.5     R  9  10.5463500 5 3 1 1 0 0    40.0   44.0
161 2699.085992 2.509E-23 4.707E-02.03200.073  748.80790.500.000000              1              0           10.5     R  9  10.5463500 5 3 1 1 0 0    44.0   44.0
161 2699.621784 1.076E-41 2.260E+00.01500.05010760.39120.500.000000              2              1                    R 32      453400 6 3 1 1 0 0   536.0  520.0
161 2701.561848 1.531E-33 3.754E+00.01500.050 6937.86990.500.000000              2              1                    R 23      453400 6 3 1 1 0 0   392.0  376.0
161 2702.523617 1.131E-40 2.424E+00.01500.05010284.10490.500.000000              2              1                    R 31      453400 6 3 1 1 0 0   520.0  504.0
161 2703.973169 2.503E-34 3.589E+00.01500.050 7309.05660.500.000000              2              1                    R 24      453400 6 3 1 1 0 0   408.0  392.0
161 2704.738846 1.115E-39 2.590E+00.01500.050 9820.19250.500.000000              2              1                    R 30      453400 6 3 1 1 0 0   504.0  488.0
161 2705.742503 3.813E-35 3.423E+00.01500.050 7694.09900.500.000000              2              1                    R 25      453400 6 3 1 1 0 0   424.0  408.0
161 2706.274041 1.029E-38 2.756E+00.01500.050 9368.88490.500.000000              2              1                    R 29      453400 6 3 1 1 0 0   488.0  472.0
161 2706.863557 5.416E-36 3.256E+00.01500.050 8092.80500.500.000000              2              1                    R 26      453400 6 3 1 1 0 0   440.0  424.0
161 2707.135643 8.890E-38 2.923E+00.01500.050 8930.40660.500.000000              2              1                    R 28      453400 6 3 1 1 0 0   472.0  456.0
161 2707.330038 7.180E-37 3.090E+00.01500.050 8504.97600.500.000000              2              1                    R 27      453400 6 3 1 1 0 0   456.0  440.0
161 2710.237787 4.304E-26 2.004E-04.02600.067  914.46040.500.000000              1              0            9.5     R 10  10.5463500 5 3 1 1 0 0    40.0   44.0
161 2710.238532 9.902E-24 4.608E-02.02600.067  914.45960.500.000000              1              0            9.5     R 10   9.5463500 5 3 1 1 0 0    40.0   40.0
161 2710.242450 1.318E-23 5.579E-02.02600.067  914.46040.500.000000              1              0           10.5     R 10  10.5463500 5 3 1 1 0 0    44.0   44.0
161 2710.243087 9.049E-22 3.241E+00.02600.067  914.45600.500.000000              1              0           12.5     R 10  11.5463500 5 3 1 1 0 0    52.0   48.0
161 2710.243092 6.862E-22 3.195E+00.02600.067  914.45510.500.000000              1              0            9.5     R 10   8.5463500 5 3 1 1 0 0    40.0   36.0
161 2710.243164 8.254E-22 3.202E+00.02600.067  914.46040.500.000000              1              0           11.5     R 10  10.5463500 5 3 1 1 0 0    48.0   44.0
161 2710.243195 7.524E-22 3.185E+00.02600.067  914.45960.500.000000              1              0           10.5     R 10   9.5463500 5 3 1 1 0 0    44.0   40.0
161 2710.246807 3.928E-26 1.663E-04.02600.067  914.45600.500.000000              1              0           10.5     R 10  11.5463500 5 3 1 1 0 0    44.0   48.0
161 2710.247521 9.905E-24 3.843E-02.02600.067  914.45600.500.000000              1              0           11.5     R 10  11.5463500 5 3 1 1 0 0    48.0   48.0
161 2720.850341 1.323E-26 1.367E-04.02200.063 1096.35760.500.000000              1              0           10.5     R 11  11.5463400 5 3 1 1 0 0    44.0   48.0
161 2720.851040 3.640E-24 3.760E-02.02200.063 1096.35690.500.000000              1              0           10.5     R 11  10.5463400 5 3 1 1 0 0    44.0   44.0
161 2720.855021 4.845E-24 4.588E-02.02200.063 1096.35760.500.000000              1              0           11.5     R 11  11.5463400 5 3 1 1 0 0    48.0   48.0
161 2720.855615 3.044E-22 3.144E+00.02200.063 1096.35230.500.000000              1              0           10.5     R 11   9.5463400 5 3 1 1 0 0    44.0   40.0
161 2720.855620 3.920E-22 3.182E+00.02200.063 1096.35320.500.000000              1              0           13.5     R 11  12.5463400 5 3 1 1 0 0    56.0   52.0
161 2720.855697 3.604E-22 3.150E+00.02200.063 1096.35760.500.000000              1              0           12.5     R 11  11.5463400 5 3 1 1 0 0    52.0   48.0
161 2720.855720 3.311E-22 3.136E+00.02200.063 1096.35690.500.000000              1              0           11.5     R 11  10.5463400 5 3 1 1 0 0    48.0   44.0
161 2720.859374 1.217E-26 1.152E-04.02200.063 1096.35320.500.000000              1              0           11.5     R 11  12.5463400 5 3 1 1 0 0    48.0   52.0
161 2720.860050 3.640E-24 3.182E-02.02200.063 1096.35320.500.000000              1              0           12.5     R 11  12.5463400 5 3 1 1 0 0    52.0   52.0
161 2730.906783 3.842E-27 9.594E-05.02000.059 1294.41420.500.000000              1              0           11.5     R 12  12.5463400 5 3 1 1 0 0    48.0   52.0
161 2730.907444 1.245E-24 3.109E-02.02000.059 1294.41350.500.000000              1              0           11.5     R 12  11.5463400 5 3 1 1 0 0    48.0   48.0
161 2730.911480 1.658E-24 3.820E-02.02000.059 1294.41420.500.000000              1              0           12.5     R 12  12.5463400 5 3 1 1 0 0    52.0   52.0
161 2730.912036 1.236E-22 3.088E+00.02000.059 1294.40890.500.000000              1              0           11.5     R 12  10.5463400 5 3 1 1 0 0    48.0   44.0
161 2730.912047 1.561E-22 3.119E+00.02000.059 1294.40980.500.000000              1              0           14.5     R 12  13.5463400 5 3 1 1 0 0    60.0   56.0
161 2730.912125 1.445E-22 3.092E+00.02000.059 1294.41420.500.000000              1              0           13.5     R 12  12.5463400 5 3 1 1 0 0    56.0   52.0
161 2730.912141 1.336E-22 3.081E+00.02000.059 1294.41350.500.000000              1              0           12.5     R 12  11.5463400 5 3 1 1 0 0    52.0   48.0
161 2730.915830 3.556E-27 8.198E-05.02000.059 1294.40980.500.000000              1              0           12.5     R 12  13.5463400 5 3 1 1 0 0    52.0   56.0
161 2730.916475 1.245E-24 2.666E-02.02000.059 1294.40980.500.000000              1              0           13.5     R 12  13.5463400 5 3 1 1 0 0    56.0   56.0
161 2740.400123 1.050E-27 6.902E-05.01800.057 1508.53260.500.000000              1              0           12.5     R 13  13.5463400 5 3 1 1 0 0    52.0   56.0
161 2740.400754 3.959E-25 2.603E-02.01800.057 1508.53190.500.000000              1              0           12.5     R 13  12.5463400 5 3 1 1 0 0    52.0   52.0
161 2740.404837 5.272E-25 3.218E-02.01800.057 1508.53260.500.000000              1              0           13.5     R 13  13.5463400 5 3 1 1 0 0    56.0   56.0
161 2740.405362 4.604E-23 3.027E+00.01800.057 1508.52730.500.000000              1              0           12.5     R 13  11.5463400 5 3 1 1 0 0    52.0   48.0
161 2740.405380 5.715E-23 3.053E+00.01800.057 1508.52820.500.000000              1              0           15.5     R 13  14.5463400 5 3 1 1 0 0    64.0   60.0
161 2740.405458 5.319E-23 3.030E+00.01800.057 1508.53260.500.000000              1              0           14.5     R 13  13.5463400 5 3 1 1 0 0    60.0   56.0
161 2740.405469 4.949E-23 3.021E+00.01800.057 1508.53190.500.000000              1              0           13.5     R 13  12.5463400 5 3 1 1 0 0    56.0   52.0
161 2740.409185 9.769E-28 5.964E-05.01800.057 1508.52820.500.000000              1              0           13.5     R 13  14.5463400 5 3 1 1 0 0    56.0   60.0
161 2740.409805 3.960E-25 2.256E-02.01800.057 1508.52820.500.000000              1              0           14.5     R 13  14.5463400 5 3 1 1 0 0    60.0   60.0
161 2749.323488 2.699E-28 5.066E-05.01700.055 1738.60750.500.000000              1              0           13.5     R 14  14.5463400 5 3 1 1 0 0    56.0   60.0
161 2749.324095 1.170E-25 2.199E-02.01700.055 1738.60690.500.000000              1              0           13.5     R 14  13.5463400 5 3 1 1 0 0    56.0   56.0
161 2749.328220 1.558E-25 2.734E-02.01700.055 1738.60750.500.000000              1              0           14.5     R 14  14.5463400 5 3 1 1 0 0    60.0   60.0
161 2749.328720 1.575E-23 2.961E+00.01700.055 1738.60220.500.000000              1              0           13.5     R 14  12.5463400 5 3 1 1 0 0    56.0   52.0
161 2749.328742 1.927E-23 2.983E+00.01700.055 1738.60310.500.000000              1              0           16.5     R 14  15.5463400 5 3 1 1 0 0    68.0   64.0
161 2749.328821 1.802E-23 2.964E+00.01700.055 1738.60750.500.000000              1              0           15.5     R 14  14.5463400 5 3 1 1 0 0    64.0   60.0
161 2749.328827 1.685E-23 2.956E+00.01700.055 1738.60690.500.000000              1              0           14.5     R 14  13.5463400 5 3 1 1 0 0    60.0   56.0
161 2749.332566 2.518E-28 4.423E-05.01700.055 1738.60310.500.000000              1              0           14.5     R 14  15.5463400 5 3 1 1 0 0    60.0   64.0
161 2749.333166 1.170E-25 1.925E-02.01700.055 1738.60310.500.000000              1              0           15.5     R 14  15.5463400 5 3 1 1 0 0    64.0   64.0
161 2757.670118 6.484E-29 3.786E-05.01600.053 1984.52560.500.000000              1              0           14.5     R 15  15.5463400 5 3 1 1 0 0    60.0   64.0
161 2757.670705 3.213E-26 1.875E-02.01600.053 1984.52500.500.000000              1              0           14.5     R 15  14.5463400 5 3 1 1 0 0    60.0   60.0
161 2757.674869 4.281E-26 2.342E-02.01600.053 1984.52560.500.000000              1              0           15.5     R 15  15.5463400 5 3 1 1 0 0    64.0   64.0
161 2757.675348 4.959E-24 2.893E+00.01600.053 1984.52040.500.000000              1              0           14.5     R 15  13.5463400 5 3 1 1 0 0    60.0   56.0
161 2757.675374 5.989E-24 2.912E+00.01600.053 1984.52130.500.000000              1              0           17.5     R 15  16.5463400 5 3 1 1 0 0    72.0   68.0
161 2757.675453 5.624E-24 2.895E+00.01600.053 1984.52560.500.000000              1              0           16.5     R 15  15.5463400 5 3 1 1 0 0    68.0   64.0
161 2757.675456 5.281E-24 2.889E+00.01600.053 1984.52500.500.000000              1              0           15.5     R 15  14.5463400 5 3 1 1 0 0    64.0   60.0
161 2757.679213 6.102E-29 3.334E-05.01600.053 1984.52130.500.000000              1              0           15.5     R 15  16.5463400 5 3 1 1 0 0    64.0   68.0
161 2757.679797 3.213E-26 1.655E-02.01600.053 1984.52130.500.000000              1              0           16.5     R 15  16.5463400 5 3 1 1 0 0    68.0   68.0
161 2765.433365 1.465E-29 2.872E-05.01500.052 2246.16620.500.000000              1              0           15.5     R 16  16.5463400 5 3 1 1 0 0    64.0   68.0
161 2765.433936 8.206E-27 1.609E-02.01500.052 2246.16560.500.000000              1              0           15.5     R 16  15.5463400 5 3 1 1 0 0    64.0   64.0
161 2765.438136 1.093E-26 2.017E-02.01500.052 2246.16620.500.000000              1              0           16.5     R 16  16.5463400 5 3 1 1 0 0    68.0   68.0
161 2765.438597 1.438E-24 2.821E+00.01500.052 2246.16100.500.000000              1              0           15.5     R 16  14.5463400 5 3 1 1 0 0    64.0   60.0
161 2765.438627 1.717E-24 2.837E+00.01500.052 2246.16190.500.000000              1              0           18.5     R 16  17.5463400 5 3 1 1 0 0    76.0   72.0
161 2765.438707 1.526E-24 2.817E+00.01500.052 2246.16560.500.000000              1              0           16.5     R 16  15.5463400 5 3 1 1 0 0    68.0   64.0
161 2765.438707 1.619E-24 2.823E+00.01500.052 2246.16620.500.000000              1              0           17.5     R 16  16.5463400 5 3 1 1 0 0    72.0   68.0
161 2765.442479 1.381E-29 2.548E-05.01500.052 2246.16190.500.000000              1              0           16.5     R 16  17.5463400 5 3 1 1 0 0    68.0   72.0
161 2765.443050 8.206E-27 1.431E-02.01500.052 2246.16190.500.000000              1              0           17.5     R 16  17.5463400 5 3 1 1 0 0    72.0   72.0
161 2769.068953 4.093E-45 8.905E-01.01500.05012217.36730.500.000000              1              0                    R 39      463400 6 3 1 1 0 0   648.0  632.0
161 2772.606692 3.099E-30 2.209E-05.01500.051 2523.40070.500.000000              1              0           16.5     R 17  17.5463400 5 3 1 1 0 0    68.0   72.0
161 2772.607250 1.946E-27 1.390E-02.01500.051 2523.40010.500.000000              1              0           16.5     R 17  16.5463400 5 3 1 1 0 0    68.0   68.0
161 2772.611483 2.594E-27 1.749E-02.01500.051 2523.40070.500.000000              1              0           17.5     R 17  17.5463400 5 3 1 1 0 0    72.0   72.0
161 2772.611930 3.846E-25 2.747E+00.01500.051 2523.39550.500.000000              1              0           16.5     R 17  15.5463400 5 3 1 1 0 0    68.0   64.0
161 2772.611963 4.548E-25 2.761E+00.01500.051 2523.39640.500.000000              1              0           19.5     R 17  18.5463400 5 3 1 1 0 0    80.0   76.0
161 2772.612041 4.068E-25 2.743E+00.01500.051 2523.40010.500.000000              1              0           17.5     R 17  16.5463400 5 3 1 1 0 0    72.0   68.0
161 2772.612043 4.302E-25 2.749E+00.01500.051 2523.40070.500.000000              1              0           18.5     R 17  17.5463400 5 3 1 1 0 0    76.0   72.0
161 2772.615825 2.920E-30 1.973E-05.01500.051 2523.39640.500.000000              1              0           17.5     R 17  18.5463400 5 3 1 1 0 0    72.0   76.0
161 2772.616385 1.947E-27 1.244E-02.01500.051 2523.39640.500.000000              1              0           18.5     R 17  18.5463400 5 3 1 1 0 0    76.0   76.0
161 2776.367352 7.043E-44 9.723E-01.01500.05011643.82660.500.000000              1              0                    R 38      463400 6 3 1 1 0 0   632.0  616.0
161 2779.183665 6.114E-31 1.718E-05.01500.050 2816.09310.500.000000              1              0           17.5     R 18  18.5463400 5 3 1 1 0 0    72.0   76.0
161 2779.184212 4.287E-28 1.207E-02.01500.050 2816.09260.500.000000              1              0           17.5     R 18  17.5463400 5 3 1 1 0 0    72.0   72.0
161 2779.188476 5.725E-28 1.524E-02.01500.050 2816.09310.500.000000              1              0           18.5     R 18  18.5463400 5 3 1 1 0 0    76.0   76.0
161 2779.188911 9.500E-26 2.671E+00.01500.050 2816.08790.500.000000              1              0           17.5     R 18  16.5463400 5 3 1 1 0 0    72.0   68.0
161 2779.188947 1.113E-25 2.683E+00.01500.050 2816.08880.500.000000              1              0           20.5     R 18  19.5463400 5 3 1 1 0 0    84.0   80.0
161 2779.189023 1.001E-25 2.668E+00.01500.050 2816.09260.500.000000              1              0           18.5     R 18  17.5463400 5 3 1 1 0 0    76.0   72.0
161 2779.189027 1.056E-25 2.672E+00.01500.050 2816.09310.500.000000              1              0           19.5     R 18  18.5463400 5 3 1 1 0 0    80.0   76.0
161 2779.192818 5.797E-31 1.544E-05.01500.050 2816.08880.500.000000              1              0           18.5     R 18  19.5463400 5 3 1 1 0 0    76.0   80.0
161 2779.193369 4.287E-28 1.086E-02.01500.050 2816.08880.500.000000              1              0           19.5     R 18  19.5463400 5 3 1 1 0 0    80.0   80.0
161 2782.947145 1.142E-42 1.055E+00.01500.05011081.31600.500.000000              1              0                    R 37      463400 6 3 1 1 0 0   616.0  600.0
161 2785.157948 1.130E-31 1.350E-05.01600.050 3124.10000.500.000000              1              0           18.5     R 19  19.5463400 5 3 1 1 0 0    76.0   80.0
161 2785.158486 8.799E-29 1.053E-02.01600.050 3124.09950.500.000000              1              0           18.5     R 19  18.5463400 5 3 1 1 0 0    76.0   76.0
161 2785.162780 1.173E-28 1.332E-02.01600.050 3124.10000.500.000000              1              0           19.5     R 19  19.5463400 5 3 1 1 0 0    80.0   80.0
161 2785.163205 2.169E-26 2.593E+00.01600.050 3124.09470.500.000000              1              0           18.5     R 19  17.5463400 5 3 1 1 0 0    76.0   72.0
161 2785.163244 2.522E-26 2.603E+00.01600.050 3124.09560.500.000000              1              0           21.5     R 19  20.5463400 5 3 1 1 0 0    88.0   84.0
161 2785.163318 2.280E-26 2.590E+00.01600.050 3124.09950.500.000000              1              0           19.5     R 19  18.5463400 5 3 1 1 0 0    80.0   76.0
161 2785.163324 2.398E-26 2.593E+00.01600.050 3124.10000.500.000000              1              0           20.5     R 19  19.5463400 5 3 1 1 0 0    84.0   80.0
161 2785.167123 1.074E-31 1.220E-05.01600.050 3124.09560.500.000000              1              0           19.5     R 19  20.5463400 5 3 1 1 0 0    80.0   84.0
161 2785.167667 8.799E-29 9.523E-03.01600.050 3124.09560.500.000000              1              0           20.5     R 19  20.5463400 5 3 1 1 0 0    84.0   84.0
161 2788.814655 1.743E-41 1.140E+00.01500.05010530.10730.500.000000              1              0                    R 36      463400 6 3 1 1 0 0   600.0  584.0
161 2790.523297 1.953E-32 1.071E-05.01500.050 3447.27040.500.000000              1              0           19.5     R 20  20.5463400 5 3 1 1 0 0    80.0   84.0
161 2790.523828 1.686E-29 9.216E-03.01500.050 3447.26990.500.000000              1              0           19.5     R 20  19.5463400 5 3 1 1 0 0    80.0   80.0
161 2790.528150 2.234E-29 1.170E-02.01500.050 3447.27040.500.000000              1              0           20.5     R 20  20.5463400 5 3 1 1 0 0    84.0   84.0
161 2790.528568 4.580E-27 2.513E+00.01500.050 3447.26520.500.000000              1              0           19.5     R 20  18.5463400 5 3 1 1 0 0    80.0   76.0
161 2790.528609 5.288E-27 2.522E+00.01500.050 3447.26610.500.000000              1              0           22.5     R 20  21.5463400 5 3 1 1 0 0    92.0   88.0
161 2790.528682 4.805E-27 2.510E+00.01500.050 3447.26990.500.000000              1              0           20.5     R 20  19.5463400 5 3 1 1 0 0    84.0   80.0
161 2790.528690 5.041E-27 2.514E+00.01500.050 3447.27040.500.000000              1              0           21.5     R 20  20.5463400 5 3 1 1 0 0    88.0   84.0
161 2790.532494 1.859E-32 9.725E-06.01500.050 3447.26610.500.000000              1              0           20.5     R 20  21.5463400 5 3 1 1 0 0    84.0   88.0
161 2790.533034 1.686E-29 8.378E-03.01500.050 3447.26610.500.000000              1              0           21.5     R 20  21.5463400 5 3 1 1 0 0    88.0   88.0
161 2793.976001 2.504E-40 1.225E+00.01500.050 9990.46670.500.000000              1              0                    R 35      463400 6 3 1 1 0 0   584.0  568.0
161 2795.279105 3.855E-27 2.440E+00.01500.050 3785.44500.500.000000              1              0                    R 21      463400 6 3 1 1 0 0   360.0  344.0
161 2798.437127 3.380E-39 1.311E+00.01500.050 9462.65490.500.000000              1              0                    R 34      463400 6 3 1 1 0 0   568.0  552.0
161 2799.408561 6.970E-28 2.356E+00.01500.050 4138.46130.500.000000              1              0                    R 22      463400 6 3 1 1 0 0   376.0  360.0
161 2801.977140 1.104E-66 5.833E+01.01500.05023290.28560.500.000000              7              5                    P 41      353300 6 3 1 1 0 0   648.0  664.0
161 2802.203846 4.284E-38 1.398E+00.01500.050 8946.92700.500.000000              1              0                    R 33      463400 6 3 1 1 0 0   552.0  536.0
161 2802.911110 1.170E-28 2.271E+00.01500.050 4506.14550.500.000000              1              0                    R 23      463400 6 3 1 1 0 0   392.0  376.0
161 2805.281851 5.095E-37 1.486E+00.01500.050 8443.53230.500.000000              1              0                    R 32      463400 6 3 1 1 0 0   536.0  520.0
161 2805.780919 1.825E-29 2.186E+00.01500.050 4888.31810.500.000000              1              0                    R 24      463400 6 3 1 1 0 0   408.0  392.0
161 2807.676789 5.679E-36 1.573E+00.01500.050 7952.71440.500.000000              1              0                    R 31      463400 6 3 1 1 0 0   520.0  504.0
161 2808.012234 2.647E-30 2.099E+00.01500.050 5284.79280.500.000000              1              0                    R 25      463400 6 3 1 1 0 0   424.0  408.0
161 2809.394212 5.927E-35 1.661E+00.01500.050 7474.71070.500.000000              1              0                    R 30      463400 6 3 1 1 0 0   504.0  488.0
161 2809.599371 3.575E-31 2.012E+00.01500.050 5695.37660.500.000000              1              0                    R 26      463400 6 3 1 1 0 0   440.0  424.0
161 2810.439657 5.787E-34 1.749E+00.01500.050 7009.75290.500.000000              1              0                    R 29      463400 6 3 1 1 0 0   488.0  472.0
161 2810.536701 4.499E-32 1.925E+00.01500.050 6119.86990.500.000000              1              0                    R 27      463400 6 3 1 1 0 0   456.0  440.0
161 2810.818645 5.280E-33 1.837E+00.01500.050 6558.06620.500.000000              1              0                    R 28      463400 6 3 1 1 0 0   472.0  456.0
161 2851.423151 1.048E-65 5.193E+01.01500.05022791.17380.500.000000              7              5                    P 40      353300 6 3 1 1 0 0   632.0  648.0
161 2899.862476 9.627E-65 4.653E+01.01500.05022300.02900.500.000000              7              5                    P 39      353300 6 3 1 1 0 0   616.0  632.0
161 2947.325352 8.555E-64 4.194E+01.01500.05021817.16450.500.000000              7              5                    P 38      353300 6 3 1 1 0 0   600.0  616.0
161 2991.322427 1.729E-63 1.764E+01.01500.05021503.92610.500.000000              6              4                    P 41      453300 6 3 1 1 0 0   648.0  664.0
161 2993.837815 7.337E-63 3.803E+01.01500.05021342.88440.500.000000              7              5                    P 37      353300 6 3 1 1 0 0   584.0  600.0
161 3039.422272 6.063E-62 3.467E+01.01500.05020877.48400.500.000000              7              5                    P 36      353300 6 3 1 1 0 0   568.0  584.0
161 3039.598584 1.867E-62 1.616E+01.01500.05020984.75110.500.000000              6              4                    P 40      453300 6 3 1 1 0 0   632.0  648.0
161 3084.097979 4.819E-61 3.178E+01.01500.05020421.25030.500.000000              7              5                    P 35      353300 6 3 1 1 0 0   552.0  568.0
161 3086.988763 1.946E-61 1.490E+01.01500.05020474.12100.500.000000              6              4                    P 39      453300 6 3 1 1 0 0   616.0  632.0
161 3127.881435 3.678E-60 2.929E+01.01500.05019974.46190.500.000000              7              5                    P 34      353300 6 3 1 1 0 0   536.0  552.0
161 3133.512001 1.955E-60 1.381E+01.01500.05019972.33670.500.000000              6              4                    P 38      453300 6 3 1 1 0 0   600.0  616.0
161 3170.786708 2.691E-59 2.712E+01.01500.05019537.38940.500.000000              7              5                    P 33      353300 6 3 1 1 0 0   520.0  536.0
161 3172.678980 5.187E-60 6.230E+00.01500.05019618.49480.500.000000              5              3                    P 41      453300 6 3 1 1 0 0   648.0  664.0
161 3179.184683 1.889E-59 1.287E+01.01500.05019479.69100.500.000000              6              4                    P 37      453300 6 3 1 1 0 0   584.0  600.0
161 3212.825718 1.884E-58 2.524E+01.01500.05019110.29540.500.000000              7              5                    P 32      353300 6 3 1 1 0 0   504.0  520.0
161 3220.142665 6.371E-59 5.897E+00.01500.05019079.88630.500.000000              5              3                    P 40      453300 6 3 1 1 0 0   632.0  648.0
161 3224.020827 1.752E-58 1.206E+01.01500.05018996.46960.500.000000              6              4                    P 36      453300 6 3 1 1 0 0   568.0  584.0
161 3254.008471 1.261E-57 2.359E+01.01500.05018693.43490.500.000000              7              5                    P 31      353300 6 3 1 1 0 0   488.0  504.0
161 3266.812463 7.525E-58 5.606E+00.01500.05018550.35200.500.000000              5              3                    P 39      453300 6 3 1 1 0 0   616.0  632.0
161 3268.032340 1.559E-57 1.135E+01.01500.05018522.95020.500.000000              6              4                    P 35      453300 6 3 1 1 0 0   552.0  568.0
161 3294.343260 8.053E-57 2.214E+01.01500.05018287.05520.500.000000              7              5                    P 30      353300 6 3 1 1 0 0   472.0  488.0
161 3311.229232 1.326E-56 1.073E+01.01500.05018059.40360.500.000000              6              4                    P 34      453300 6 3 1 1 0 0   536.0  552.0
161 3312.700375 8.528E-57 5.352E+00.01500.05018030.18400.500.000000              5              3                    P 38      453300 6 3 1 1 0 0   600.0  616.0
161 3333.836844 4.900E-56 2.087E+01.01500.05017891.39570.500.000000              7              5                    P 29      353300 6 3 1 1 0 0   456.0  472.0
161 3347.468068 2.883E-56 2.534E+00.01500.05017637.28300.500.000000              4              2                    P 41      453300 6 3 1 1 0 0   648.0  664.0
161 3353.619803 1.078E-55 1.018E+01.01500.05017606.09330.500.000000              6              4                    P 33      453300 6 3 1 1 0 0   520.0  536.0
161 3357.816448 9.259E-56 5.128E+00.01500.05017519.66760.500.000000              5              3                    P 37      453300 6 3 1 1 0 0   584.0  600.0
161 3372.494595 2.836E-55 1.975E+01.01500.05017506.68880.500.000000              7              5                    P 28      353300 6 3 1 1 0 0   440.0  456.0
