441 2288.460605 2.375E-21 3.230E+00.10000.100  450.50850.750.000000  0100000 0 0 0  0000000 0 0 0                    R 54e     532220 3 3 1 1 1 0   666.0  654.0
441 2288.482072 3.929E-22 3.234E+00.10000.100  854.88200.750.000000  0100001 0 0 1  0000001 0 0 1                    R 64e     532220 3 3 1 1 1 0   786.0  774.0
441 2288.524558 3.914E-22 3.234E+00.10000.100  855.78000.750.000000  0100001 0 0 1  0000001 0 0 1                    R 64f     532220 3 3 1 1 1 0   786.0  774.0
441 2288.682996 2.230E-21 3.231E+00.10000.100  467.18780.750.000000  0100000 0 0 0  0000000 0 0 0                    R 55e     532220 3 3 1 1 1 0   678.0  666.0
441 2288.690563 3.625E-22 3.235E+00.10000.100  874.63620.750.000000  0100001 0 0 1  0000001 0 0 1                    R 65e     532220 3 3 1 1 1 0   798.0  786.0
441 2288.733872 3.609E-22 3.235E+00.10000.100  875.56200.750.000000  0100001 0 0 1  0000001 0 0 1                    R 65f     532220 3 3 1 1 1 0   798.0  786.0
441 2288.897597 3.339E-22 3.236E+00.10000.100  894.69370.750.000000  0100001 0 0 1  0000001 0 0 1                    R 66e     532220 3 3 1 1 1 0   810.0  798.0
441 2288.903932 2.090E-21 3.233E+00.10000.100  484.17000.750.000000  0100000 0 0 0  0000000 0 0 0                    R 56e     532220 3 3 1 1 1 0   690.0  678.0
441 2288.941733 3.323E-22 3.237E+00.10000.100  895.64770.750.000000  0100001 0 0 1  0000001 0 0 1                    R 66f     532220 3 3 1 1 1 0   810.0  798.0
441 2289.103175 3.070E-22 3.238E+00.10000.100  915.05440.750.000000  0100001 0 0 1  0000001 0 0 1                    R 67e     532220 3 3 1 1 1 0   822.0  810.0
441 2289.123412 1.956E-21 3.234E+00.10000.100  501.45490.750.000000  0100000 0 0 0  0000000 0 0 0                    R 57e     532220 3 3 1 1 1 0   702.0  690.0
441 2289.148141 3.056E-22 3.238E+00.10000.100  916.03700.750.000000  0100001 0 0 1  0000001 0 0 1                    R 67f     532220 3 3 1 1 1 0   822.0  810.0
441 2289.307297 2.818E-22 3.239E+00.10000.100  935.71840.750.000000  0100001 0 0 1  0000001 0 0 1                    R 68e     532220 3 3 1 1 1 0   834.0  822.0
441 2289.341438 1.827E-21 3.236E+00.10000.100  519.04270.750.000000  0100000 0 0 0  0000000 0 0 0                    R 58e     532220 3 3 1 1 1 0   714.0  702.0
441 2289.353095 2.804E-22 3.239E+00.10000.100  936.73000.750.000000  0100001 0 0 1  0000001 0 0 1                    R 68f     532220 3 3 1 1 1 0   834.0  822.0
441 2289.509962 2.582E-22 3.240E+00.10000.100  956.68550.750.000000  0100001 0 0 1  0000001 0 0 1                    R 69e     532220 3 3 1 1 1 0   846.0  834.0
441 2289.556595 2.569E-22 3.240E+00.10000.100  957.72650.750.000000  0100001 0 0 1  0000001 0 0 1                    R 69f     532220 3 3 1 1 1 0   846.0  834.0
441 2289.558008 1.703E-21 3.237E+00.10000.100  536.93310.750.000000  0100000 0 0 0  0000000 0 0 0                    R 59e     532220 3 3 1 1 1 0   726.0  714.0
441 2289.711170 2.362E-22 3.241E+00.10000.100  977.95580.750.000000  0100001 0 0 1  0000001 0 0 1                    R 70e     532220 3 3 1 1 1 0   858.0  846.0
441 2289.758641 2.350E-22 3.241E+00.10000.100  979.02660.750.000000  0100001 0 0 1  0000001 0 0 1                    R 70f     532220 3 3 1 1 1 0   858.0  846.0
441 2289.773122 1.585E-21 3.238E+00.10000.100  555.12620.750.000000  0100000 0 0 0  0000000 0 0 0                    R 60e     532220 3 3 1 1 1 0   738.0  726.0
441 2289.910922 2.157E-22 3.242E+00.10000.100  999.52920.750.000000  0100001 0 0 1  0000001 0 0 1                    R 71e     532220 3 3 1 1 1 0   870.0  858.0
441 2289.959233 2.145E-22 3.243E+00.10000.100 1000.63020.750.000000  0100001 0 0 1  0000001 0 0 1                    R 71f     532220 3 3 1 1 1 0   870.0  858.0
441 2289.986781 1.472E-21 3.240E+00.10000.100  573.62210.750.000000  0100000 0 0 0  0000000 0 0 0                    R 61e     532220 3 3 1 1 1 0   750.0  738.0
441 2290.109217 1.966E-22 3.244E+00.10000.100 1021.40560.750.000000  0100001 0 0 1  0000001 0 0 1                    R 72e     532220 3 3 1 1 1 0   882.0  870.0
441 2290.158371 1.956E-22 3.244E+00.10000.100 1022.53730.750.000000  0100001 0 0 1  0000001 0 0 1                    R 72f     532220 3 3 1 1 1 0   882.0  870.0
441 2290.198983 1.366E-21 3.241E+00.10000.100  592.42060.750.000000  0100000 0 0 0  0000000 0 0 0                    R 62e     532220 3 3 1 1 1 0   762.0  750.0
441 2290.306055 1.790E-22 3.245E+00.10000.100 1043.58510.750.000000  0100001 0 0 1  0000001 0 0 1                    R 73e     532220 3 3 1 1 1 0   894.0  882.0
441 2290.356054 1.780E-22 3.245E+00.10000.100 1044.74780.750.000000  0100001 0 0 1  0000001 0 0 1                    R 73f     532220 3 3 1 1 1 0   894.0  882.0
441 2290.409730 1.265E-21 3.242E+00.10000.100  611.52170.750.000000  0100000 0 0 0  0000000 0 0 0                    R 63e     532220 3 3 1 1 1 0   774.0  762.0
441 2290.501437 1.626E-22 3.246E+00.10000.100 1066.06770.750.000000  0100001 0 0 1  0000001 0 0 1                    R 74e     532220 3 3 1 1 1 0   906.0  894.0
441 2290.552283 1.616E-22 3.246E+00.10000.100 1067.26170.750.000000  0100001 0 0 1  0000001 0 0 1                    R 74f     532220 3 3 1 1 1 0   906.0  894.0
441 2290.619021 1.169E-21 3.244E+00.10000.100  630.92540.750.000000  0100000 0 0 0  0000000 0 0 0                    R 64e     532220 3 3 1 1 1 0   786.0  774.0
441 2290.695363 1.475E-22 3.247E+00.10000.100 1088.85320.750.000000  0100001 0 0 1  0000001 0 0 1                    R 75e     532220 3 3 1 1 1 0   918.0  906.0
441 2290.747058 1.467E-22 3.247E+00.10000.100 1090.07910.750.000000  0100001 0 0 1  0000001 0 0 1                    R 75f     532220 3 3 1 1 1 0   918.0  906.0
441 2290.826856 1.079E-21 3.245E+00.10000.100  650.63170.750.000000  0100000 0 0 0  0000000 0 0 0                    R 65e     532220 3 3 1 1 1 0   798.0  786.0
441 2290.887831 1.336E-22 3.248E+00.10000.100 1111.94170.750.000000  0100001 0 0 1  0000001 0 0 1                    R 76e     532220 3 3 1 1 1 0   930.0  918.0
441 2290.940378 1.328E-22 3.248E+00.10000.100 1113.19980.750.000000  0100001 0 0 1  0000001 0 0 1                    R 76f     532220 3 3 1 1 1 0   930.0  918.0
441 2291.033234 9.932E-22 3.246E+00.10000.100  670.64060.750.000000  0100000 0 0 0  0000000 0 0 0                    R 66e     532220 3 3 1 1 1 0   810.0  798.0
441 2291.078843 1.208E-22 3.249E+00.10000.100 1135.33300.750.000000  0100001 0 0 1  0000001 0 0 1                    R 77e     532220 3 3 1 1 1 0   942.0  930.0
441 2291.132242 1.201E-22 3.249E+00.10000.100 1136.62380.750.000000  0100001 0 0 1  0000001 0 0 1                    R 77f     532220 3 3 1 1 1 0   942.0  930.0
441 2291.238157 9.135E-22 3.247E+00.10000.100  690.95200.750.000000  0100000 0 0 0  0000000 0 0 0                    R 67e     532220 3 3 1 1 1 0   822.0  810.0
441 2291.268399 1.091E-22 3.250E+00.10000.100 1159.02730.750.000000  0100001 0 0 1  0000001 0 0 1                    R 78e     532220 3 3 1 1 1 0   954.0  942.0
441 2291.322652 1.084E-22 3.250E+00.10000.100 1160.35110.750.000000  0100001 0 0 1  0000001 0 0 1                    R 78f     532220 3 3 1 1 1 0   954.0  942.0
441 2291.441622 8.387E-22 3.249E+00.10000.100  711.56580.750.000000  0100000 0 0 0  0000000 0 0 0                    R 68e     532220 3 3 1 1 1 0   834.0  822.0
441 2291.456498 9.826E-23 3.251E+00.10000.100 1183.02440.750.000000  0100001 0 0 1  0000001 0 0 1                    R 79e     532220 3 3 1 1 1 0   966.0  954.0
441 2291.511607 9.768E-23 3.252E+00.10000.100 1184.38160.750.000000  0100001 0 0 1  0000001 0 0 1                    R 79f     532220 3 3 1 1 1 0   966.0  954.0
441 2291.643141 8.844E-23 3.252E+00.10000.100 1207.32440.750.000000  0100001 0 0 1  0000001 0 0 1                    R 80e     532220 3 3 1 1 1 0   978.0  966.0
441 2291.643631 7.687E-22 3.250E+00.10000.100  732.48210.750.000000  0100000 0 0 0  0000000 0 0 0                    R 69e     532220 3 3 1 1 1 0   846.0  834.0
441 2291.699107 8.786E-23 3.253E+00.10000.100 1208.71540.750.000000  0100001 0 0 1  0000001 0 0 1                    R 80f     532220 3 3 1 1 1 0   978.0  966.0
441 2291.828327 7.944E-23 3.253E+00.10000.100 1231.92710.750.000000  0100001 0 0 1  0000001 0 0 1                    R 81e     532220 3 3 1 1 1 0   990.0  978.0
441 2291.844184 7.034E-22 3.251E+00.10000.100  753.70090.750.000000  0100000 0 0 0  0000000 0 0 0                    R 70e     532220 3 3 1 1 1 0   858.0  846.0
441 2291.885152 7.889E-23 3.254E+00.10000.100 1233.35230.750.000000  0100001 0 0 1  0000001 0 0 1                    R 81f     532220 3 3 1 1 1 0   990.0  978.0
441 2292.012057 7.127E-23 3.254E+00.10000.100 1256.83250.750.000000  0100001 0 0 1  0000001 0 0 1                    R 82e     532220 3 3 1 1 1 0  1002.0  990.0
441 2292.043280 6.424E-22 3.252E+00.10000.100  775.22200.750.000000  0100000 0 0 0  0000000 0 0 0                    R 71e     532220 3 3 1 1 1 0   870.0  858.0
441 2292.069741 7.076E-23 3.255E+00.10000.100 1258.29240.750.000000  0100001 0 0 1  0000001 0 0 1                    R 82f     532220 3 3 1 1 1 0  1002.0  990.0
441 2292.194330 6.382E-23 3.255E+00.10000.100 1282.04070.750.000000  0100001 0 0 1  0000001 0 0 1                    R 83e     532220 3 3 1 1 1 0  1014.0 1002.0
441 2292.240919 5.858E-22 3.253E+00.10000.100  797.04550.750.000000  0100000 0 0 0  0000000 0 0 0                    R 72e     532220 3 3 1 1 1 0   882.0  870.0
441 2292.252875 6.334E-23 3.256E+00.10000.100 1283.53550.750.000000  0100001 0 0 1  0000001 0 0 1                    R 83f     532220 3 3 1 1 1 0  1014.0 1002.0
441 2292.375147 5.704E-23 3.256E+00.10000.100 1307.55150.750.000000  0100001 0 0 1  0000001 0 0 1                    R 84e     532220 3 3 1 1 1 0  1026.0 1014.0
441 2292.434554 5.662E-23 3.257E+00.10000.100 1309.08170.750.000000  0100001 0 0 1  0000001 0 0 1                    R 84f     432220 3 3 1 1 1 0  1026.0 1014.0
441 2292.437102 5.334E-22 3.254E+00.10000.100  819.17140.750.000000  0100000 0 0 0  0000000 0 0 0                    R 73e     532220 3 3 1 1 1 0   894.0  882.0
441 2292.554509 5.090E-23 3.257E+00.10000.100 1333.36490.750.000000  0100001 0 0 1  0000001 0 0 1                    R 85e     432220 3 3 1 1 1 0  1038.0 1026.0
441 2292.614777 5.052E-23 3.258E+00.10000.100 1334.93100.750.000000  0100001 0 0 1  0000001 0 0 1                    R 85f     432220 3 3 1 1 1 0  1038.0 1026.0
441 2292.631827 4.849E-22 3.255E+00.10000.100  841.59950.750.000000  0100000 0 0 0  0000000 0 0 0                    R 74e     532220 3 3 1 1 1 0   906.0  894.0
441 2292.732414 4.537E-23 3.258E+00.10000.100 1359.48100.750.000000  0100001 0 0 1  0000001 0 0 1                    R 86e     432220 3 3 1 1 1 0  1050.0 1038.0
441 2292.793545 4.502E-23 3.259E+00.10000.100 1361.08320.750.000000  0100001 0 0 1  0000001 0 0 1                    R 86f     432220 3 3 1 1 1 0  1050.0 1038.0
441 2292.825096 4.399E-22 3.257E+00.10000.100  864.33000.750.000000  0100000 0 0 0  0000000 0 0 0                    R 75e     532220 3 3 1 1 1 0   918.0  906.0
441 2292.908863 4.036E-23 3.259E+00.10000.100 1385.89960.750.000000  0100001 0 0 1  0000001 0 0 1                    R 87e     432220 3 3 1 1 1 0  1062.0 1050.0
441 2292.970857 4.004E-23 3.260E+00.10000.100 1387.53840.750.000000  0100001 0 0 1  0000001 0 0 1                    R 87f     432220 3 3 1 1 1 0  1062.0 1050.0
441 2293.016907 3.984E-22 3.258E+00.10000.100  887.36260.750.000000  0100000 0 0 0  0000000 0 0 0                    R 76e     532220 3 3 1 1 1 0   930.0  918.0
441 2293.083856 3.587E-23 3.260E+00.10000.100 1412.62070.750.000000  0100001 0 0 1  0000001 0 0 1                    R 88e     432220 3 3 1 1 1 0  1074.0 1062.0
441 2293.146713 3.558E-23 3.261E+00.10000.100 1414.29650.750.000000  0100001 0 0 1  0000001 0 0 1                    R 88f     432220 3 3 1 1 1 0  1074.0 1062.0
441 2293.207262 3.606E-22 3.259E+00.10000.100  910.69750.750.000000  0100000 0 0 0  0000000 0 0 0                    R 77e     532220 3 3 1 1 1 0   942.0  930.0
441 2293.257394 3.180E-23 3.261E+00.10000.100 1439.64420.750.000000  0100001 0 0 1  0000001 0 0 1                    R 89e     432220 3 3 1 1 1 0  1086.0 1074.0
441 2293.321114 3.153E-23 3.262E+00.10000.100 1441.35740.750.000000  0100001 0 0 1  0000001 0 0 1                    R 89f     432220 3 3 1 1 1 0  1086.0 1074.0
441 2293.396160 3.255E-22 3.260E+00.10000.100  934.33450.750.000000  0100000 0 0 0  0000000 0 0 0                    R 78e     532220 3 3 1 1 1 0   954.0  942.0
441 2293.429475 2.815E-23 3.262E+00.10000.100 1466.97030.750.000000  0100001 0 0 1  0000001 0 0 1                    R 90e     432220 3 3 1 1 1 0  1098.0 1086.0
441 2293.494058 2.791E-23 3.263E+00.10000.100 1468.72120.750.000000  0100001 0 0 1  0000001 0 0 1                    R 90f     432220 3 3 1 1 1 0  1098.0 1086.0
441 2293.583600 2.934E-22 3.261E+00.10000.100  958.27370.750.000000  0100000 0 0 0  0000000 0 0 0                    R 79e     532220 3 3 1 1 1 0   966.0  954.0
441 2293.600102 2.488E-23 3.263E+00.10000.100 1494.59870.750.000000  0100001 0 0 1  0000001 0 0 1                    R 91e     432220 3 3 1 1 1 0  1110.0 1098.0
441 2293.665547 2.467E-23 3.263E+00.10000.100 1496.38770.750.000000  0100001 0 0 1  0000001 0 0 1                    R 91f     432220 3 3 1 1 1 0  1110.0 1098.0
441 2293.769272 2.196E-23 3.264E+00.10000.100 1522.52940.750.000000  0100001 0 0 1  0000001 0 0 1                    R 92e     432220 3 3 1 1 1 0  1122.0 1110.0
441 2293.769583 2.641E-22 3.262E+00.10000.100  982.51500.750.000000  0100000 0 0 0  0000000 0 0 0                    R 80e     532220 3 3 1 1 1 0   978.0  966.0
441 2293.835580 2.177E-23 3.264E+00.10000.100 1524.35700.750.000000  0100001 0 0 1  0000001 0 0 1                    R 92f     432220 3 3 1 1 1 0  1122.0 1110.0
441 2293.936988 1.935E-23 3.265E+00.10000.100 1550.76250.750.000000  0100001 0 0 1  0000001 0 0 1                    R 93e     432220 3 3 1 1 1 0  1134.0 1122.0
441 2293.954110 2.373E-22 3.263E+00.10000.100 1007.05840.750.000000  0100000 0 0 0  0000000 0 0 0                    R 81e     532220 3 3 1 1 1 0   990.0  978.0
441 2294.004158 1.918E-23 3.265E+00.10000.100 1552.62900.750.000000  0100001 0 0 1  0000001 0 0 1                    R 93f     432220 3 3 1 1 1 0  1134.0 1122.0
441 2294.103248 1.703E-23 3.266E+00.10000.100 1579.29790.750.000000  0100001 0 0 1  0000001 0 0 1                    R 94e     432220 3 3 1 1 1 0  1146.0 1134.0
441 2294.137179 2.129E-22 3.264E+00.10000.100 1031.90380.750.000000  0100000 0 0 0  0000000 0 0 0                    R 82e     532220 3 3 1 1 1 0  1002.0  990.0
441 2294.171279 1.687E-23 3.266E+00.10000.100 1581.20360.750.000000  0100001 0 0 1  0000001 0 0 1                    R 94f     432220 3 3 1 1 1 0  1146.0 1134.0
441 2294.268053 1.496E-23 3.267E+00.10000.100 1608.13550.750.000000  0100001 0 0 1  0000001 0 0 1                    R 95e     432220 3 3 1 1 1 0  1158.0 1146.0
441 2294.318791 1.906E-22 3.265E+00.10000.100 1057.05120.750.000000  0100000 0 0 0  0000000 0 0 0                    R 83e     532220 3 3 1 1 1 0  1014.0 1002.0
441 2294.336944 1.482E-23 3.267E+00.10000.100 1610.08090.750.000000  0100001 0 0 1  0000001 0 0 1                    R 95f     432220 3 3 1 1 1 0  1158.0 1146.0
441 2294.431404 1.312E-23 3.268E+00.10000.100 1637.27520.750.000000  0100001 0 0 1  0000001 0 0 1                    R 96e     432220 3 3 1 1 1 0  1170.0 1158.0
441 2294.498946 1.705E-22 3.266E+00.10000.100 1082.50060.750.000000  0100000 0 0 0  0000000 0 0 0                    R 84e     532220 3 3 1 1 1 0  1026.0 1014.0
441 2294.501154 1.300E-23 3.268E+00.10000.100 1639.26070.750.000000  0100001 0 0 1  0000001 0 0 1                    R 96f     432220 3 3 1 1 1 0  1170.0 1158.0
441 2294.593299 1.148E-23 3.269E+00.10000.100 1666.71720.750.000000  0100001 0 0 1  0000001 0 0 1                    R 97e     432220 3 3 1 1 1 0  1182.0 1170.0
441 2294.663907 1.138E-23 3.269E+00.10000.100 1668.74300.750.000000  0100001 0 0 1  0000001 0 0 1                    R 97f     432220 3 3 1 1 1 0  1182.0 1170.0
441 2294.677643 1.522E-22 3.267E+00.10000.100 1108.25180.750.000000  0100000 0 0 0  0000000 0 0 0                    R 85e     532220 3 3 1 1 1 0  1038.0 1026.0
441 2294.753740 1.004E-23 3.269E+00.10000.100 1696.46120.750.000000  0100001 0 0 1  0000001 0 0 1                    R 98e     432220 3 3 1 1 1 0  1194.0 1182.0
441 2294.825205 9.942E-24 3.270E+00.10000.100 1698.52780.750.000000  0100001 0 0 1  0000001 0 0 1                    R 98f     432220 3 3 1 1 1 0  1194.0 1182.0
441 2294.854883 1.357E-22 3.268E+00.10000.100 1134.30500.750.000000  0100000 0 0 0  0000000 0 0 0                    R 86e     432220 3 3 1 1 1 0  1050.0 1038.0
441 2294.912726 8.766E-24 3.270E+00.10000.100 1726.50730.750.000000  0100001 0 0 1  0000001 0 0 1                    R 99e     432220 3 3 1 1 1 0  1206.0 1194.0
441 2294.985046 8.676E-24 3.271E+00.10000.100 1728.61510.750.000000  0100001 0 0 1  0000001 0 0 1                    R 99f     432220 3 3 1 1 1 0  1206.0 1194.0
441 2295.030667 1.208E-22 3.269E+00.10000.100 1160.66010.750.000000  0100000 0 0 0  0000000 0 0 0                    R 87e     432220 3 3 1 1 1 0  1062.0 1050.0
441 2295.070259 7.641E-24 3.271E+00.10000.100 1756.85530.750.000000  0100001 0 0 1  0000001 0 0 1                    R100e     432220 3 3 1 1 1 0  1218.0 1206.0
441 2295.143432 7.561E-24 3.271E+00.10000.100 1759.00480.750.000000  0100001 0 0 1  0000001 0 0 1                    R100f     432220 3 3 1 1 1 0  1218.0 1206.0
441 2295.204993 1.073E-22 3.270E+00.10000.100 1187.31690.750.000000  0100000 0 0 0  0000000 0 0 0                    R 88e     432220 3 3 1 1 1 0  1074.0 1062.0
441 2295.226337 6.648E-24 3.272E+00.10000.100 1787.50540.750.000000  0100001 0 0 1  0000001 0 0 1                    R101e     432220 3 3 1 1 1 0  1230.0 1218.0
441 2295.300362 6.578E-24 3.272E+00.10000.100 1789.69680.750.000000  0100001 0 0 1  0000001 0 0 1                    R101f     432220 3 3 1 1 1 0  1230.0 1218.0
441 2295.377862 9.518E-23 3.271E+00.10000.100 1214.27550.750.000000  0100000 0 0 0  0000000 0 0 0                    R 89e     432220 3 3 1 1 1 0  1086.0 1074.0
441 2295.380961 5.777E-24 3.273E+00.10000.100 1818.45740.750.000000  0100001 0 0 1  0000001 0 0 1                    R102e     432220 3 3 1 1 1 0  1242.0 1230.0
441 2295.455835 5.714E-24 3.273E+00.10000.100 1820.69110.750.000000  0100001 0 0 1  0000001 0 0 1                    R102f     432220 3 3 1 1 1 0  1242.0 1230.0
441 2295.534131 5.009E-24 3.274E+00.10000.100 1849.71130.750.000000  0100001 0 0 1  0000001 0 0 1                    R103e     432220 3 3 1 1 1 0  1254.0 1242.0
441 2295.549273 8.428E-23 3.272E+00.10000.100 1241.53590.750.000000  0100000 0 0 0  0000000 0 0 0                    R 90e     432220 3 3 1 1 1 0  1098.0 1086.0
441 2295.609853 4.955E-24 3.274E+00.10000.100 1851.98760.750.000000  0100001 0 0 1  0000001 0 0 1                    R103f     432220 3 3 1 1 1 0  1254.0 1242.0
441 2295.685848 4.341E-24 3.274E+00.10000.100 1881.26700.750.000000  0100001 0 0 1  0000001 0 0 1                    R104e     432220 3 3 1 1 1 0  1266.0 1254.0
441 2295.719228 7.455E-23 3.273E+00.10000.100 1269.09800.750.000000  0100000 0 0 0  0000000 0 0 0                    R 91e     432220 3 3 1 1 1 0  1110.0 1098.0
441 2295.762415 4.290E-24 3.275E+00.10000.100 1883.58640.750.000000  0100001 0 0 1  0000001 0 0 1                    R104f     432220 3 3 1 1 1 0  1266.0 1254.0
441 2295.836112 3.753E-24 3.275E+00.10000.100 1913.12440.750.000000  0100001 0 0 1  0000001 0 0 1                    R105e     432220 3 3 1 1 1 0  1278.0 1266.0
441 2295.887726 6.581E-23 3.274E+00.10000.100 1296.96170.750.000000  0100000 0 0 0  0000000 0 0 0                    R 92e     432220 3 3 1 1 1 0  1122.0 1110.0
441 2295.913521 3.712E-24 3.276E+00.10000.100 1915.48730.750.000000  0100001 0 0 1  0000001 0 0 1                    R105f     432220 3 3 1 1 1 0  1278.0 1266.0
441 2295.984922 3.239E-24 3.276E+00.10000.100 1945.28370.750.000000  0100001 0 0 1  0000001 0 0 1                    R106e     432220 3 3 1 1 1 0  1290.0 1278.0
441 2296.054766 5.803E-23 3.274E+00.10000.100 1325.12700.750.000000  0100000 0 0 0  0000000 0 0 0                    R 93e     432220 3 3 1 1 1 0  1134.0 1122.0
441 2296.063171 3.203E-24 3.276E+00.10000.100 1947.69030.750.000000  0100001 0 0 1  0000001 0 0 1                    R106f     432220 3 3 1 1 1 0  1290.0 1278.0
441 2296.132279 2.794E-24 3.277E+00.10000.100 1977.74460.750.000000  0100001 0 0 1  0000001 0 0 1                    R107e     432220 3 3 1 1 1 0  1302.0 1290.0
441 2296.211366 2.760E-24 3.277E+00.10000.100 1980.19540.750.000000  0100001 0 0 1  0000001 0 0 1                    R107f     432220 3 3 1 1 1 0  1302.0 1290.0
441 2296.220350 5.106E-23 3.275E+00.10000.100 1353.59400.750.000000  0100000 0 0 0  0000000 0 0 0                    R 94e     432220 3 3 1 1 1 0  1146.0 1134.0
441 2296.278184 2.405E-24 3.278E+00.10000.100 2010.50710.750.000000  0100001 0 0 1  0000001 0 0 1                    R108e     432220 3 3 1 1 1 0  1314.0 1302.0
441 2296.358104 2.376E-24 3.278E+00.10000.100 2013.00250.750.000000  0100001 0 0 1  0000001 0 0 1                    R108f     432220 3 3 1 1 1 0  1314.0 1302.0
441 2296.384477 4.486E-23 3.276E+00.10000.100 1382.36240.750.000000  0100000 0 0 0  0000000 0 0 0                    R 95e     432220 3 3 1 1 1 0  1158.0 1146.0
441 2296.422636 2.066E-24 3.278E+00.10000.100 2043.57130.750.000000  0100001 0 0 1  0000001 0 0 1                    R109e     432220 3 3 1 1 1 0  1326.0 1314.0
441 2296.503387 2.041E-24 3.279E+00.10000.100 2046.11160.750.000000  0100001 0 0 1  0000001 0 0 1                    R109f     432220 3 3 1 1 1 0  1326.0 1314.0
441 2296.547146 3.936E-23 3.277E+00.10000.100 1411.43240.750.000000  0100000 0 0 0  0000000 0 0 0                    R 96e     432220 3 3 1 1 1 0  1170.0 1158.0
441 2296.565636 1.774E-24 3.279E+00.10000.100 2076.93700.750.000000  0100001 0 0 1  0000001 0 0 1                    R110e     432220 3 3 1 1 1 0  1338.0 1326.0
441 2296.647215 1.751E-24 3.279E+00.10000.100 2079.52260.750.000000  0100001 0 0 1  0000001 0 0 1                    R110f     432220 3 3 1 1 1 0  1338.0 1326.0
441 2296.707184 1.519E-24 3.280E+00.10000.100 2110.60420.750.000000  0100001 0 0 1  0000001 0 0 1                    R111e     432220 3 3 1 1 1 0  1350.0 1338.0
441 2296.708359 3.448E-23 3.278E+00.10000.100 1440.80380.750.000000  0100000 0 0 0  0000000 0 0 0                    R 97e     432220 3 3 1 1 1 0  1182.0 1170.0
441 2296.789586 1.500E-24 3.280E+00.10000.100 2113.23540.750.000000  0100001 0 0 1  0000001 0 0 1                    R111f     432220 3 3 1 1 1 0  1350.0 1338.0
441 2296.847280 1.300E-24 3.281E+00.10000.100 2144.57290.750.000000  0100001 0 0 1  0000001 0 0 1                    R112e     432220 3 3 1 1 1 0  1362.0 1350.0
441 2296.868116 3.015E-23 3.279E+00.10000.100 1470.47660.750.000000  0100000 0 0 0  0000000 0 0 0                    R 98e     432220 3 3 1 1 1 0  1194.0 1182.0
441 2296.930502 1.283E-24 3.281E+00.10000.100 2147.25010.750.000000  0100001 0 0 1  0000001 0 0 1                    R112f     432220 3 3 1 1 1 0  1362.0 1350.0
441 2296.985925 1.110E-24 3.281E+00.10000.100 2178.84290.750.000000  0100001 0 0 1  0000001 0 0 1                    R113e     432220 3 3 1 1 1 0  1374.0 1362.0
441 2297.026415 2.633E-23 3.280E+00.10000.100 1500.45080.750.000000  0100000 0 0 0  0000000 0 0 0                    R 99e     432220 3 3 1 1 1 0  1206.0 1194.0
441 2297.069963 1.095E-24 3.282E+00.10000.100 2181.56650.750.000000  0100001 0 0 1  0000001 0 0 1                    R113f     432220 3 3 1 1 1 0  1374.0 1362.0
441 2297.123118 9.463E-25 3.282E+00.10000.100 2213.41430.750.000000  0100001 0 0 1  0000001 0 0 1                    R114e     432220 3 3 1 1 1 0  1386.0 1374.0
441 2297.183258 2.296E-23 3.281E+00.10000.100 1530.72630.750.000000  0100000 0 0 0  0000000 0 0 0                    R100e     432220 3 3 1 1 1 0  1218.0 1206.0
441 2297.207968 9.338E-25 3.282E+00.10000.100 2216.18460.750.000000  0100001 0 0 1  0000001 0 0 1                    R114f     432220 3 3 1 1 1 0  1386.0 1374.0
441 2297.258861 8.059E-25 3.283E+00.10000.100 2248.28700.750.000000  0100001 0 0 1  0000001 0 0 1                    R115e     432220 3 3 1 1 1 0  1398.0 1386.0
441 2297.338645 1.998E-23 3.281E+00.10000.100 1561.30320.750.000000  0100000 0 0 0  0000000 0 0 0                    R101e     432220 3 3 1 1 1 0  1230.0 1218.0
441 2297.344518 7.950E-25 3.283E+00.10000.100 2251.10440.750.000000  0100001 0 0 1  0000001 0 0 1                    R115f     432220 3 3 1 1 1 0  1398.0 1386.0
441 2297.393152 6.851E-25 3.283E+00.10000.100 2283.46100.750.000000  0100001 0 0 1  0000001 0 0 1                    R116e     432220 3 3 1 1 1 0  1410.0 1398.0
441 2297.479613 6.758E-25 3.284E+00.10000.100 2286.32580.750.000000  0100001 0 0 1  0000001 0 0 1                    R116f     432220 3 3 1 1 1 0  1410.0 1398.0
441 2297.492574 1.737E-23 3.282E+00.10000.100 1592.18120.750.000000  0100000 0 0 0  0000000 0 0 0                    R102e     432220 3 3 1 1 1 0  1242.0 1230.0
441 2297.525994 5.817E-25 3.284E+00.10000.100 2318.93620.750.000000  0100001 0 0 1  0000001 0 0 1                    R117e     432220 3 3 1 1 1 0  1422.0 1410.0
441 2297.613252 5.733E-25 3.284E+00.10000.100 2321.84880.750.000000  0100001 0 0 1  0000001 0 0 1                    R117f     432220 3 3 1 1 1 0  1422.0 1410.0
441 2297.645048 1.507E-23 3.283E+00.10000.100 1623.36050.750.000000  0100000 0 0 0  0000000 0 0 0                    R103e     432220 3 3 1 1 1 0  1254.0 1242.0
441 2297.657385 4.929E-25 3.285E+00.10000.100 2354.71250.750.000000  0100001 0 0 1  0000001 0 0 1                    R118e     432220 3 3 1 1 1 0  1434.0 1422.0
