 51 4194.205553 1.675E-29 3.192E+00.05690.062 4509.10880.77-.004104              4              2                    R 11      465683 5 8 5 5 2 8    25.0   23.0
 51 4195.117982 1.019E-21 4.772E-01.05450.054  461.05440.76-.005105              2              0                    P 15      685785 6 8 5 3 2 3    29.0   31.0
 51 4195.528436 1.670E-25 1.804E+00.07120.077 2166.13050.77-.003510              3              1                    P  3      475683 5 8 5 5 2 8     5.0    7.0
 51 4197.059147 1.465E-29 3.226E+00.05610.060 4554.36700.77-.004190              4              2                    R 12      465683 5 8 5 5 2 8    27.0   25.0
 51 4199.478031 1.184E-25 2.020E+00.07570.081 2154.70100.77-.003108              3              1                    P  2      475683 5 8 5 5 2 8     3.0    5.0
 51 4199.840834 1.251E-29 3.259E+00.05530.059 4603.38890.76-.004280              4              2                    R 13      465683 5 8 5 5 2 8    29.0   27.0
 51 4199.927718 1.266E-21 4.822E-01.05530.054  403.46120.77-.005048              2              0                    P 14      685785 6 8 5 3 2 3    27.0   29.0
 51 4202.550466 1.043E-29 3.291E+00.05450.059 4656.17240.76-.004372              4              2                    R 14      465683 5 8 5 5 2 8    31.0   29.0
 51 4203.357916 6.181E-26 3.053E+00.08030.087 2147.08110.78-.002599              3              1                    P  1      475683 5 8 5 5 2 8     1.0    3.0
 51 4204.669501 1.535E-21 4.874E-01.05610.054  349.69750.78-.004926              2              0                    P 13      685785 6 8 5 3 2 3    25.0   27.0
 51 4205.187898 8.507E-30 3.322E+00.05380.058 4712.71560.75-.004467              4              2                    R 15      465683 5 8 5 5 2 8    33.0   31.0
 51 4207.752983 6.785E-30 3.353E+00.05310.057 4773.01610.75-.004562              4              2                    R 16      465683 5 8 5 5 2 8    35.0   33.0
 51 4209.343184 1.816E-21 4.929E-01.05690.054  299.76560.78-.004952              2              0                    P 12      685785 6 8 5 3 2 3    23.0   25.0
 51 4210.245573 5.295E-30 3.383E+00.05240.056 4837.07170.74-.004658              4              2                    R 17      465683 5 8 5 5 2 8    37.0   35.0
 51 4210.907967 6.371E-26 1.034E+00.08030.087 2143.27110.78-.003557              3              1                    R  0      475683 5 8 5 5 2 8     3.0    1.0
 51 4212.665523 4.045E-30 3.413E+00.05170.055 4904.87990.74-.004754              4              2                    R 18      465683 5 8 5 5 2 8    39.0   37.0
 51 4213.948622 2.095E-21 4.988E-01.05770.054  253.66720.79-.004877              2              0                    P 11      685785 6 8 5 3 2 3    21.0   23.0
 51 4214.577840 1.258E-25 1.250E+00.07570.081 2147.08110.78-.003598              3              1                    R  1      475683 5 8 5 5 2 8     5.0    3.0
 51 4215.012686 3.026E-30 3.443E+00.05100.054 4976.43800.73-.004850              4              2                    R 19      465683 5 8 5 5 2 8    41.0   39.0
 51 4217.286914 2.217E-30 3.472E+00.05030.053 5051.74320.73-.004945              4              2                    R 20      465683 5 8 5 5 2 8    43.0   41.0
 51 4218.177415 1.830E-25 1.349E+00.07120.077 2154.70100.77-.003625              3              1                    R  2      475683 5 8 5 5 2 8     7.0    5.0
 51 4218.485666 2.353E-21 5.051E-01.05860.054  211.40410.79-.004840              2              0                    P 10      685785 6 8 5 3 2 3    19.0   21.0
 51 4219.488062 1.592E-30 3.502E+00.04960.053 5130.79260.72-.005039              4              2                    R 21      465683 5 8 5 5 2 8    45.0   43.0
 51 4221.615983 1.120E-30 3.531E+00.04900.052 5213.58320.72-.005132              4              2                    R 22      465683 5 8 5 5 2 8    47.0   45.0
 51 4221.706546 2.322E-25 1.410E+00.06770.074 2166.13050.76-.003650              3              1                    R  3      475683 5 8 5 5 2 8     9.0    7.0
 51 4222.954171 2.567E-21 5.121E-01.05950.054  172.97800.79-.004770              2              0                    P  9      685785 6 8 5 3 2 3    17.0   19.0
 51 4223.670530 7.721E-31 3.560E+00.04830.051 5300.11170.71-.005224              4              2                    R 23      465683 5 8 5 5 2 8    49.0   47.0
 51 4225.165085 2.711E-25 1.453E+00.06510.071 2181.36920.76-.003678              3              1                    R  4      475683 5 8 5 5 2 8    11.0    9.0
 51 4225.651557 5.220E-31 3.589E+00.04770.051 5390.37470.71-.005314              4              2                    R 24      465663 5 8 5 5 2 8    51.0   49.0
 51 4227.353988 2.715E-21 5.200E-01.06060.054  138.39040.79-.004689              2              0                    P  8      685785 6 8 5 3 2 3    15.0   17.0
 51 4227.558918 3.460E-31 3.618E+00.04710.050 5484.36870.70-.005402              4              2                    R 25      465663 5 8 5 5 2 8    53.0   51.0
 51 4228.552886 2.984E-25 1.487E+00.06320.069 2200.41640.77-.003714              3              1                    R  5      475683 5 8 5 5 2 8    13.0   11.0
 51 4229.392465 2.249E-31 3.647E+00.04650.049 5582.09010.70-.005489              4              2                    R 26      465663 5 8 5 5 2 8    55.0   53.0
 51 4231.152052 1.433E-31 3.676E+00.04600.049 5683.53510.70-.005574              4              2                    R 27      465663 5 8 5 5 2 8    57.0   55.0
 51 4231.684972 2.775E-21 5.291E-01.06180.054  107.64240.78-.004604              2              0                    P  7      685785 6 8 5 3 2 3    13.0   15.0
 51 4231.869803 3.134E-25 1.515E+00.06180.068 2223.27140.78-.003759              3              1                    R  6      475683 5 8 5 5 2 8    15.0   13.0
 51 4235.115687 3.166E-25 1.540E+00.06060.066 2249.93340.79-.003813              3              1                    R  7      475683 5 8 5 5 2 8    17.0   15.0
 51 4235.946976 2.727E-21 5.402E-01.06320.054   80.73540.77-.004443              2              0                    P  6      685785 6 8 5 3 2 3    11.0   13.0
 51 4238.290394 3.090E-25 1.562E+00.05950.065 2280.40120.79-.003875              3              1                    R  8      475683 5 8 5 5 2 8    19.0   17.0
 51 4240.139851 2.557E-21 5.546E-01.06510.054   57.67040.76-.004182              2              0                    P  5      685785 6 8 5 3 2 3     9.0   11.0
 51 4241.393775 2.924E-25 1.582E+00.05860.064 2314.67390.78-.003945              3              1                    R  9      475683 5 8 5 5 2 8    21.0   19.0
 51 4244.263453 2.259E-21 5.749E-01.06770.054   38.44810.76-.003803              2              0                    P  4      685785 6 8 5 3 2 3     7.0    9.0
 51 4244.425684 2.690E-25 1.601E+00.05770.063 2352.74990.78-.004022              3              1                    R 10      475683 5 8 5 5 2 8    23.0   21.0
 51 4247.385975 2.409E-25 1.619E+00.05690.062 2394.62790.77-.004104              3              1                    R 11      475683 5 8 5 5 2 8    25.0   23.0
 51 4248.317632 1.837E-21 6.084E-01.07120.054   23.06950.77-.003292              2              0                    P  3      685785 6 8 5 3 2 3     5.0    7.0
 51 4250.274500 2.103E-25 1.636E+00.05610.060 2440.30620.77-.004190              3              1                    R 12      475683 5 8 5 5 2 8    27.0   25.0
 51 4252.302244 1.303E-21 6.813E-01.07570.054   11.53500.77-.002983              2              0                    P  2      685785 6 8 5 3 2 3     3.0    5.0
 51 4253.091114 1.792E-25 1.653E+00.05530.059 2489.78310.76-.004280              3              1                    R 13      475683 5 8 5 5 2 8    29.0   27.0
 51 4255.835670 1.491E-25 1.669E+00.05450.059 2543.05670.76-.004372              3              1                    R 14      475683 5 8 5 5 2 8    31.0   29.0
 51 4256.217139 6.802E-22 1.030E+00.08030.054    3.84500.78-.002787              2              0                    P  1      685785 6 8 5 3 2 3     1.0    3.0
 51 4258.508021 1.213E-25 1.685E+00.05380.058 2600.12490.75-.004467              3              1                    R 15      475683 5 8 5 5 2 8    33.0   31.0
 51 4261.108022 9.647E-26 1.701E+00.05310.057 2660.98550.75-.004562              3              1                    R 16      475683 5 8 5 5 2 8    35.0   33.0
 51 4263.635524 7.508E-26 1.717E+00.05240.056 2725.63610.74-.004658              3              1                    R 17      475683 5 8 5 5 2 8    37.0   35.0
 51 4263.837197 7.014E-22 3.487E-01.08030.054    0.00000.78-.003323              2              0                    R  0      685785 6 8 5 3 2 3     3.0    1.0
 51 4266.090383 5.718E-26 1.732E+00.05170.055 2794.07430.74-.004754              3              1                    R 18      475683 5 8 5 5 2 8    39.0   37.0
 51 4267.542065 1.385E-21 4.218E-01.07570.054    3.84500.78-.003602              2              0                    R  1      685785 6 8 5 3 2 3     5.0    3.0
 51 4268.472452 4.264E-26 1.747E+00.05100.054 2866.29750.73-.004850              3              1                    R 19      475683 5 8 5 5 2 8    41.0   39.0
 51 4270.781585 3.114E-26 1.763E+00.05030.053 2942.30280.73-.004945              3              1                    R 20      475683 5 8 5 5 2 8    43.0   41.0
 51 4271.176630 2.014E-21 4.554E-01.07120.054   11.53500.77-.003751              2              0                    R  2      685785 6 8 5 3 2 3     7.0    5.0
 51 4273.017634 2.228E-26 1.778E+00.04960.053 3022.08730.72-.005039              3              1                    R 21      475683 5 8 5 5 2 8    45.0   43.0
 51 4274.740746 2.554E-21 4.760E-01.06770.054   23.06950.76-.003855              2              0                    R  3      685785 6 8 5 3 2 3     9.0    7.0
 51 4275.180455 1.562E-26 1.793E+00.04900.052 3105.64790.72-.005132              3              1                    R 22      475683 5 8 5 5 2 8    47.0   45.0
 51 4277.269901 1.073E-26 1.808E+00.04830.051 3192.98150.71-.005224              3              1                    R 23      475683 5 8 5 5 2 8    49.0   47.0
 51 4278.234264 2.981E-21 4.906E-01.06510.054   38.44810.76-.003855              2              0                    R  4      685785 6 8 5 3 2 3    11.0    9.0
 51 4279.285826 7.224E-27 1.823E+00.04770.051 3284.08460.71-.005314              3              1                    R 24      475663 5 8 5 5 2 8    51.0   49.0
 51 4281.228084 4.768E-27 1.837E+00.04710.050 3378.95370.70-.005402              3              1                    R 25      475663 5 8 5 5 2 8    53.0   51.0
 51 4281.657040 3.278E-21 5.020E-01.06320.054   57.67040.77-.003886              2              0                    R  5      685785 6 8 5 3 2 3    13.0   11.0
 51 4283.096528 3.086E-27 1.852E+00.04650.049 3477.58510.70-.005489              3              1                    R 26      475663 5 8 5 5 2 8    55.0   53.0
 51 4284.891014 1.958E-27 1.867E+00.04600.049 3579.97510.70-.005574              3              1                    R 27      475663 5 8 5 5 2 8    57.0   55.0
 51 4285.008925 3.440E-21 5.115E-01.06180.054   80.73540.78-.003913              2              0                    R  6      685785 6 8 5 3 2 3    15.0   13.0
 51 4286.611394 1.219E-27 1.882E+00.04540.048 3686.11980.70-.005656              3              1                    R 28      475663 5 8 5 5 2 8    59.0   57.0
 51 4288.257523 7.437E-28 1.897E+00.04480.047 3796.01490.70-.005738              3              1                    R 29      475663 5 8 5 5 2 8    61.0   59.0
 51 4288.289774 3.471E-21 5.198E-01.06060.054  107.64240.79-.003913              2              0                    R  7      685785 6 8 5 3 2 3    17.0   15.0
 51 4289.829253 4.453E-28 1.912E+00.04430.047 3909.65620.70-.005817              3              1                    R 30      465663 5 8 5 5 2 8    63.0   61.0
 51 4291.326442 2.615E-28 1.927E+00.04380.046 4027.03950.70-.005894              3              1                    R 31      465663 5 8 5 5 2 8    65.0   63.0
 51 4291.499439 3.384E-21 5.273E-01.05950.054  138.39040.79-.003870              2              0                    R  8      685785 6 8 5 3 2 3    19.0   17.0
 51 4292.748942 1.507E-28 1.942E+00.04320.046 4148.16010.70-.005969              3              1                    R 32      465663 5 8 5 5 2 8    67.0   65.0
 51 4294.096607 8.517E-29 1.957E+00.04270.045 4273.01330.70-.006043              3              1                    R 33      465623 5 8 5 5 2 8    69.0   67.0
 51 4294.637774 3.198E-21 5.342E-01.05860.054  172.97800.78-.003862              2              0                    R  9      685785 6 8 5 3 2 3    21.0   19.0
 51 4295.369292 4.724E-29 1.972E+00.04220.045 4401.59430.70-.006115              3              1                    R 34      465623 5 8 5 5 2 8    71.0   69.0
 51 4296.566850 2.571E-29 1.987E+00.04170.044 4533.89830.70-.006185              3              1                    R 35      465623 5 8 5 5 2 8    73.0   71.0
 51 4297.689135 1.373E-29 2.002E+00.04130.044 4669.92000.70-.006253              3              1                    R 36      465623 5 8 5 5 2 8    75.0   73.0
 51 4297.704633 2.937E-21 5.407E-01.05770.054  211.40410.78-.003836              2              0                    R 10      685785 6 8 5 3 2 3    23.0   21.0
 51 4298.736003 7.200E-30 2.017E+00.04080.043 4809.65410.70-.006319              3              1                    R 37      465623 5 8 5 5 2 8    77.0   75.0
 51 4299.707306 3.704E-30 2.032E+00.04030.043 4953.09540.70-.006384              3              1                    R 38      465623 5 8 5 5 2 8    79.0   77.0
 51 4300.602899 1.871E-30 2.048E+00.03990.042 5100.23820.70-.006447              3              1                    R 39      465623 5 8 5 5 2 8    81.0   79.0
 51 4300.699869 2.625E-21 5.468E-01.05690.054  253.66720.77-.003849              2              0                    R 11      685785 6 8 5 3 2 3    25.0   23.0
 51 4301.422637 9.273E-31 2.063E+00.03950.042 5251.07690.70-.006508              3              1                    R 40      465623 5 8 5 5 2 8    83.0   81.0
 51 4302.166372 4.513E-31 2.078E+00.03900.041 5405.60560.70-.006568              3              1                    R 41      465623 5 8 5 5 2 8    85.0   83.0
 51 4302.833960 2.156E-31 2.093E+00.03860.041 5563.81840.70-.006626              3              1                    R 42      465623 5 8 5 5 2 8    87.0   85.0
 51 4303.425254 1.011E-31 2.109E+00.03820.040 5725.70900.70-.006682              3              1                    R 43      465623 5 8 5 5 2 8    89.0   87.0
 51 4303.623335 2.288E-21 5.527E-01.05610.054  299.76560.77-.003922              2              0                    R 12      685785 6 8 5 3 2 3    27.0   25.0
 51 4306.474886 1.945E-21 5.585E-01.05530.054  349.69750.76-.004041              2              0                    R 13      685785 6 8 5 3 2 3    29.0   27.0
 51 4309.254375 1.615E-21 5.641E-01.05450.054  403.46120.76-.004125              2              0                    R 14      685785 6 8 5 3 2 3    31.0   29.0
 51 4311.961655 1.310E-21 5.695E-01.05380.054  461.05440.75-.004235              2              0                    R 15      685785 6 8 5 3 2 3    33.0   31.0
 51 4314.596582 1.040E-21 5.749E-01.05310.054  522.47510.75-.004498              2              0                    R 16      685785 6 8 5 3 2 3    35.0   33.0
 51 4317.159007 8.067E-22 5.803E-01.05240.054  587.72090.75-.004506              2              0                    R 17      685785 6 8 5 3 2 3    37.0   35.0
 51 4319.648786 6.126E-22 5.855E-01.05170.054  656.78920.74-.004754              2              0                    R 18      685785 6 8 5 3 2 3    39.0   37.0
 51 4322.065772 4.554E-22 5.907E-01.05100.054  729.67740.73-.004905              2              0                    R 19      685785 6 8 5 3 2 3    41.0   39.0
 51 4324.409820 3.315E-22 5.959E-01.05030.054  806.38280.75-.004946              2              0                    R 20      585775 6 8 5 3 2 3    43.0   41.0
 51 4326.680783 2.363E-22 6.011E-01.04960.054  886.90240.74-.005703              2              0                    R 21      585725 6 8 5 3 2 3    45.0   43.0
 51 4328.878516 1.651E-22 6.062E-01.04900.054  971.23320.74-.005478              2              0                    R 22      585725 6 8 5 3 2 3    47.0   45.0
 51 4331.002873 1.130E-22 6.113E-01.04830.054 1059.37180.74-.005955              2              0                    R 23      585725 6 8 5 3 2 3    49.0   47.0
 51 4333.053708 7.576E-23 6.165E-01.04770.051 1151.31500.74-.005314              2              0                    R 24      585623 6 8 5 5 2 8    51.0   49.0
 51 4335.030876 4.980E-23 6.216E-01.04710.050 1247.05920.74-.005402              2              0                    R 25      585623 6 8 5 5 2 8    53.0   51.0
 51 4336.934231 3.209E-23 6.267E-01.04650.049 1346.60080.74-.005489              2              0                    R 26      585623 6 8 5 5 2 8    55.0   53.0
 51 4338.763628 2.027E-23 6.318E-01.04600.049 1449.93590.74-.005574              2              0                    R 27      585623 6 8 5 5 2 8    57.0   55.0
 51 4340.518921 1.256E-23 6.369E-01.04540.048 1557.06070.74-.005656              2              0                    R 28      585623 6 8 5 5 2 8    59.0   57.0
 51 4342.199965 7.627E-24 6.420E-01.04480.047 1667.97090.74-.005738              2              0                    R 29      585623 6 8 5 5 2 8    61.0   59.0
 51 4343.806614 4.543E-24 6.471E-01.04430.047 1782.66240.74-.005817              2              0                    R 30      475623 6 8 5 5 2 8    63.0   61.0
 51 4345.338724 2.654E-24 6.523E-01.04380.046 1901.13080.74-.005894              2              0                    R 31      475623 6 8 5 5 2 8    65.0   63.0
 51 4346.796148 1.521E-24 6.574E-01.04320.046 2023.37150.74-.005969              2              0                    R 32      475623 6 8 5 5 2 8    67.0   65.0
 51 4348.178742 8.552E-25 6.626E-01.04270.045 2149.37990.74-.006043              2              0                    R 33      475623 6 8 5 5 2 8    69.0   67.0
 51 4349.486361 4.717E-25 6.677E-01.04220.045 2279.15110.74-.006115              2              0                    R 34      475623 6 8 5 5 2 8    71.0   69.0
 51 4350.718859 2.552E-25 6.729E-01.04170.044 2412.68010.74-.006185              2              0                    R 35      475623 6 8 5 5 2 8    73.0   71.0
 51 4351.876114 1.355E-25 6.781E-01.04130.044 2549.96200.74-.006253              2              0                    R 36      475623 5 8 5 5 2 8    75.0   73.0
 51 4352.957935 7.060E-26 6.833E-01.04080.043 2690.99130.74-.006319              2              0                    R 37      475623 5 8 5 5 2 8    77.0   75.0
 51 4353.964199 3.610E-26 6.885E-01.04030.043 2835.76270.74-.006384              2              0                    R 38      475623 5 8 5 5 2 8    79.0   77.0
 51 4354.894762 1.811E-26 6.938E-01.03990.042 2984.27070.74-.006447              2              0                    R 39      475623 5 8 5 5 2 8    81.0   79.0
 51 4355.749478 8.917E-27 6.990E-01.03950.042 3136.50950.74-.006508              2              0                    R 40      475623 5 8 5 5 2 8    83.0   81.0
 51 4356.528202 4.310E-27 7.043E-01.03900.041 3292.47340.74-.006568              2              0                    R 41      475623 5 8 5 5 2 8    85.0   83.0
 51 4357.230789 2.044E-27 7.096E-01.03860.041 3452.15630.74-.006626              2              0                    R 42      475623 5 8 5 5 2 8    87.0   85.0
 51 4357.857094 9.519E-28 7.149E-01.03820.040 3615.55210.74-.006682              2              0                    R 43      475623 5 8 5 5 2 8    89.0   87.0
 51 4358.406971 4.351E-28 7.202E-01.03780.040 3782.65460.74-.006738              2              0                    R 44      475623 5 8 5 5 2 8    91.0   89.0
 51 4358.880275 1.952E-28 7.255E-01.03740.040 3953.45740.74-.006791              2              0                    R 45      475623 5 8 5 5 2 8    93.0   91.0
 51 4359.276862 8.601E-29 7.308E-01.03700.039 4127.95390.74-.006844              2              0                    R 46      475623 5 8 5 5 2 8    95.0   93.0
 51 4359.596585 3.720E-29 7.362E-01.03660.039 4306.13750.74-.006895              2              0                    R 47      475623 5 8 5 5 2 8    97.0   95.0
 51 4359.839299 1.580E-29 7.416E-01.03620.038 4488.00120.74-.006944              2              0                    R 48      475623 5 8 5 5 2 8    99.0   97.0
 51 4359.892647 1.661E-31 7.687E-01.03450.037 5452.27330.74-.007174              2              0                    R 53      375623 5 8 5 5 2 8   109.0  107.0
 51 4360.004860 6.588E-30 7.470E-01.03590.038 4673.53810.74-.006993              2              0                    R 49      475623 5 8 5 5 2 8   101.0   99.0
 51 4360.037160 4.284E-31 7.633E-01.03480.037 5252.11620.74-.007130              2              0                    R 52      375623 5 8 5 5 2 8   107.0  105.0
 51 4360.093120 2.698E-30 7.524E-01.03550.038 4862.74110.74-.007040              2              0                    R 50      375623 5 8 5 5 2 8   103.0  101.0
 51 4360.103936 1.085E-30 7.578E-01.03520.037 5055.60290.74-.007085              2              0                    R 51      375623 5 8 5 5 2 8   105.0  103.0
