531 2604.932645 4.441E-30 5.582E-04.09520.116 2893.30880.600.000000       0 2 0 3        0 3 1 1                     Q 39      336650 1 1 1 1 1 0    79.0   79.0
531 2604.953134 6.519E-30 1.455E-03.08580.110 3095.71560.740.000000       0 2 2 3        0 3 1 1                     R 58      335540 1 1 1 1 1 0   119.0  117.0
531 2604.956556 4.393E-27 2.679E+00.11480.150 2981.53940.720.000000       1 1 1 3        1 2 0 1                     P 13      336650 1 1 1 1 1 0    25.0   27.0
531 2604.998896 4.328E-27 2.777E-01.07510.094 2936.58190.760.000000       0 0 0 3        3 0 0 0                     R 94      334440 1 1 1 1 1 0   191.0  189.0
531 2605.024726 1.106E-30 1.436E-03.07720.098 3537.26200.770.000000       0 2 2 3        0 3 1 1                     R 86      335540 1 1 1 1 1 0   175.0  173.0
531 2605.035146 5.933E-30 1.453E-03.08500.109 3121.61000.750.000000       0 2 2 3        0 3 1 1                     R 60      335540 1 1 1 1 1 0   123.0  121.0
531 2605.035531 8.887E-30 2.857E-02.08400.108 3657.88410.760.000000       2 0 0 3        2 1 1 1                     P 64      335540 1 1 1 1 1 0   127.0  129.0
531 2605.096778 1.296E-30 1.437E-03.07770.099 3500.08260.770.000000       0 2 2 3        0 3 1 1                     R 84      335540 1 1 1 1 1 0   171.0  169.0
531 2605.105366 5.372E-30 1.451E-03.08430.109 3148.37350.760.000000       0 2 2 3        0 3 1 1                     R 62      335540 1 1 1 1 1 0   127.0  125.0
531 2605.106111 9.586E-26 2.750E-01.09940.119 2081.73750.590.000000       0 0 0 3        3 0 0 0                     R 32      336650 1 1 1 1 1 0    67.0   65.0
531 2605.156915 1.511E-30 1.438E-03.07820.100 3463.77030.770.000000       0 2 2 3        0 3 1 1                     R 82      335540 1 1 1 1 1 0   167.0  165.0
531 2605.163786 4.840E-30 1.450E-03.08370.108 3176.00580.760.000000       0 2 2 3        0 3 1 1                     R 64      335540 1 1 1 1 1 0   131.0  129.0
531 2605.188861 4.575E-30 5.583E-04.09650.117 2876.52390.590.000000       0 2 0 3        0 3 1 1                     Q 37      336650 1 1 1 1 1 0    75.0   75.0
531 2605.195627 1.246E-24 2.763E+01.09080.114 2569.90640.660.000000       0 1 1 3        0 2 0 1                     P 47      336650 1 1 1 1 1 0    93.0   95.0
531 2605.198016 1.131E-30 2.803E+00.06500.076 5194.58650.720.000000       1 1 1 3        1 2 0 1                     R143      334440 1 1 1 1 1 0   289.0  287.0
531 2605.203694 5.160E-27 2.777E-01.07560.095 2896.01460.760.000000       0 0 0 3        3 0 0 0                     R 92      334440 1 1 1 1 1 0   187.0  185.0
531 2605.205148 1.753E-30 1.439E-03.07880.101 3428.32520.770.000000       0 2 2 3        0 3 1 1                     R 80      335540 1 1 1 1 1 0   163.0  161.0
531 2605.210395 4.337E-30 1.448E-03.08300.107 3204.50680.760.000000       0 2 2 3        0 3 1 1                     R 66      335540 1 1 1 1 1 0   135.0  133.0
531 2605.212336 3.135E-29 1.500E-02.09030.114 3206.24090.670.000000       1 1 1 3        1 2 2 1                     P 48      336650 1 1 1 1 1 0    95.0   97.0
531 2605.214614 1.334E-30 3.234E-04.11530.155 2735.23100.740.000000       0 2 0 3        0 3 1 1                     P 10      336650 1 1 1 1 1 0    19.0   21.0
531 2605.241488 2.025E-30 1.440E-03.07930.101 3393.74760.770.000000       0 2 2 3        0 3 1 1                     R 78      335540 1 1 1 1 1 0   159.0  157.0
531 2605.245185 3.868E-30 1.447E-03.08230.106 3233.87640.770.000000       0 2 2 3        0 3 1 1                     R 68      335540 1 1 1 1 1 0   139.0  137.0
531 2605.265948 2.327E-30 1.441E-03.07990.102 3360.03750.770.000000       0 2 2 3        0 3 1 1                     R 76      335540 1 1 1 1 1 0   155.0  153.0
531 2605.268145 3.432E-30 1.446E-03.08170.105 3264.11450.770.000000       0 2 2 3        0 3 1 1                     R 70      335540 1 1 1 1 1 0   143.0  141.0
531 2605.278537 2.662E-30 1.443E-03.08050.103 3327.19510.770.000000       0 2 2 3        0 3 1 1                     R 74      335540 1 1 1 1 1 0   151.0  149.0
531 2605.279265 3.030E-30 1.444E-03.08110.104 3295.22080.770.000000       0 2 2 3        0 3 1 1                     R 72      335540 1 1 1 1 1 0   147.0  145.0
531 2605.305642 9.473E-26 2.753E-01.09790.118 2096.29870.590.000000       0 0 0 3        3 0 0 0                     R 34      336650 1 1 1 1 1 0    71.0   69.0
531 2605.390749 3.233E-29 1.502E-02.09080.114 3195.81130.660.000000       1 1 1 3        1 2 2 1                     P 47      336650 1 1 1 1 1 0    93.0   95.0
531 2605.395209 6.125E-27 2.777E-01.07610.096 2856.31160.760.000000       0 0 0 3        3 0 0 0                     R 90      334440 1 1 1 1 1 0   183.0  181.0
531 2605.431786 4.680E-30 5.585E-04.09790.118 2860.61040.590.000000       0 2 0 3        0 3 1 1                     Q 35      336650 1 1 1 1 1 0    71.0   71.0
531 2605.465168 3.760E-27 2.660E+00.11520.153 2976.10610.730.000000       1 1 1 3        1 2 0 1                     P 11      336650 1 1 1 1 1 0    21.0   23.0
531 2605.491561 9.291E-26 2.755E-01.09650.117 2111.72870.590.000000       0 0 0 3        3 0 0 0                     R 36      336650 1 1 1 1 1 0    75.0   73.0
531 2605.573423 7.235E-27 2.777E-01.07660.097 2817.47310.760.000000       0 0 0 3        3 0 0 0                     R 88      335540 1 1 1 1 1 0   179.0  177.0
531 2605.661419 4.752E-30 5.587E-04.09940.119 2845.56840.590.000000       0 2 0 3        0 3 1 1                     Q 33      336650 1 1 1 1 1 0    67.0   67.0
531 2605.663871 9.048E-26 2.758E-01.09520.116 2128.02740.600.000000       0 0 0 3        3 0 0 0                     R 38      336650 1 1 1 1 1 0    79.0   77.0
531 2605.701827 1.113E-30 3.351E-04.11540.158 2731.09350.750.000000       0 2 0 3        0 3 1 1                     P  8      336650 1 1 1 1 1 0    15.0   17.0
531 2605.714731 1.505E-30 2.804E+00.06530.077 5132.91190.720.000000       1 1 1 3        1 2 0 1                     R141      334440 1 1 1 1 1 0   285.0  283.0
531 2605.729212 2.468E-25 1.468E+01.08200.106 2855.44920.770.000000       0 1 1 3        0 2 2 1                     P 70      335540 1 1 1 1 1 0   139.0  141.0
531 2605.738319 8.507E-27 2.778E-01.07720.098 2779.49930.770.000000       0 0 0 3        3 0 0 0                     R 86      335540 1 1 1 1 1 0   175.0  173.0
531 2605.792452 2.621E-25 1.469E+01.08230.106 2840.25070.770.000000       0 1 1 3        0 2 2 1                     P 69      335540 1 1 1 1 1 0   137.0  139.0
531 2605.822578 8.751E-26 2.760E-01.09400.116 2145.19470.610.000000       0 0 0 3        3 0 0 0                     R 40      336650 1 1 1 1 1 0    83.0   81.0
531 2605.877756 4.787E-30 5.588E-04.10110.120 2831.39800.600.000000       0 2 0 3        0 3 1 1                     Q 31      336650 1 1 1 1 1 0    63.0   63.0
531 2605.880205 9.849E-30 2.862E-02.08470.109 3630.38680.750.000000       2 0 0 3        2 1 1 1                     P 62      335540 1 1 1 1 1 0   123.0  125.0
531 2605.889881 9.955E-27 2.778E-01.07770.099 2742.39040.770.000000       0 0 0 3        3 0 0 0                     R 84      335540 1 1 1 1 1 0   171.0  169.0
531 2605.923681 1.315E-24 2.763E+01.09180.115 2549.68180.640.000000       0 1 1 3        0 2 0 1                     P 45      336650 1 1 1 1 1 0    89.0   91.0
531 2605.944753 3.331E-29 1.506E-02.09130.114 3185.58930.650.000000       1 1 1 3        1 2 2 1                     P 46      336650 1 1 1 1 1 0    91.0   93.0
531 2605.960923 3.076E-27 2.630E+00.11540.156 2971.54210.740.000000       1 1 1 3        1 2 0 1                     P  9      336650 1 1 1 1 1 0    17.0   19.0
531 2605.967689 8.408E-26 2.762E-01.09290.115 2163.23060.630.000000       0 0 0 3        3 0 0 0                     R 42      336650 1 1 1 1 1 0    87.0   85.0
531 2605.988514 1.446E-28 2.826E-04.06740.081 2282.43110.730.000000       0 0 0 2        0 1 1 0                     P131      334440 1 1 1 1 1 0   261.0  263.0
531 2606.028091 1.159E-26 2.777E-01.07820.100 2706.14660.770.000000       0 0 0 3        3 0 0 0                     R 82      335540 1 1 1 1 1 0   167.0  165.0
531 2606.080795 4.783E-30 5.590E-04.10280.122 2818.09930.610.000000       0 2 0 3        0 3 1 1                     Q 29      336650 1 1 1 1 1 0    59.0   59.0
531 2606.099211 8.027E-26 2.764E-01.09180.115 2182.13490.640.000000       0 0 0 3        3 0 0 0                     R 44      336650 1 1 1 1 1 0    91.0   89.0
531 2606.133121 3.426E-29 1.509E-02.09180.115 3175.59320.640.000000       1 1 1 3        1 2 2 1                     P 45      336650 1 1 1 1 1 0    89.0   91.0
531 2606.152936 1.344E-26 2.778E-01.07880.101 2670.76810.770.000000       0 0 0 3        3 0 0 0                     R 80      335540 1 1 1 1 1 0   163.0  161.0
531 2606.217149 7.616E-26 2.766E-01.09080.114 2201.90760.660.000000       0 0 0 3        3 0 0 0                     R 46      336650 1 1 1 1 1 0    95.0   93.0
531 2606.217484 1.995E-30 2.806E+00.06570.078 5072.09550.720.000000       1 1 1 3        1 2 0 1                     R139      334440 1 1 1 1 1 0   281.0  279.0
531 2606.264399 1.550E-26 2.777E-01.07930.101 2636.25520.770.000000       0 0 0 3        3 0 0 0                     R 78      335540 1 1 1 1 1 0   159.0  157.0
531 2606.270533 4.736E-30 5.590E-04.10460.125 2805.67230.630.000000       0 2 0 3        0 3 1 1                     Q 27      336650 1 1 1 1 1 0    55.0   55.0
531 2606.321513 7.182E-26 2.767E-01.08990.114 2222.54840.680.000000       0 0 0 3        3 0 0 0                     R 48      336650 1 1 1 1 1 0    99.0   97.0
531 2606.362466 1.779E-26 2.777E-01.07990.102 2602.60810.770.000000       0 0 0 3        3 0 0 0                     R 76      335540 1 1 1 1 1 0   155.0  153.0
531 2606.412311 6.733E-26 2.768E-01.08900.113 2244.05740.700.000000       0 0 0 3        3 0 0 0                     R 50      336650 1 1 1 1 1 0   103.0  101.0
531 2606.443822 2.349E-27 2.581E+00.11550.159 2967.84740.750.000000       1 1 1 3        1 2 0 1                     P  7      336650 1 1 1 1 1 0    13.0   15.0
531 2606.446966 4.646E-30 5.592E-04.10650.127 2794.11710.640.000000       0 2 0 3        0 3 1 1                     Q 25      336650 1 1 1 1 1 0    51.0   51.0
531 2606.447122 2.033E-26 2.778E-01.08050.103 2569.82680.770.000000       0 0 0 3        3 0 0 0                     R 74      335540 1 1 1 1 1 0   151.0  149.0
531 2606.489549 6.277E-26 2.770E-01.08810.112 2266.43430.710.000000       0 0 0 3        3 0 0 0                     R 52      335540 1 1 1 1 1 0   107.0  105.0
531 2606.518354 2.310E-26 2.776E-01.08110.104 2537.91170.770.000000       0 0 0 3        3 0 0 0                     R 72      335540 1 1 1 1 1 0   147.0  145.0
531 2606.553237 5.818E-26 2.771E-01.08730.112 2289.67910.720.000000       0 0 0 3        3 0 0 0                     R 54      335540 1 1 1 1 1 0   111.0  109.0
531 2606.576147 2.613E-26 2.776E-01.08170.105 2506.86290.770.000000       0 0 0 3        3 0 0 0                     R 70      335540 1 1 1 1 1 0   143.0  141.0
531 2606.596973 2.781E-25 1.471E+01.08270.106 2825.22630.760.000000       0 1 1 3        0 2 2 1                     P 68      335540 1 1 1 1 1 0   135.0  137.0
531 2606.603385 5.362E-26 2.772E-01.08650.111 2313.79160.740.000000       0 0 0 3        3 0 0 0                     R 56      335540 1 1 1 1 1 0   115.0  113.0
531 2606.610093 4.510E-30 5.592E-04.10830.131 2783.43370.660.000000       0 2 0 3        0 3 1 1                     Q 23      336650 1 1 1 1 1 0    47.0   47.0
531 2606.620489 2.941E-26 2.776E-01.08230.106 2476.68050.770.000000       0 0 0 3        3 0 0 0                     R 68      335540 1 1 1 1 1 0   139.0  137.0
531 2606.638833 1.379E-24 2.763E+01.09290.115 2530.32630.630.000000       0 1 1 3        0 2 0 1                     P 43      336650 1 1 1 1 1 0    85.0   87.0
531 2606.640002 4.916E-26 2.773E-01.08580.110 2338.77170.740.000000       0 0 0 3        3 0 0 0                     R 58      335540 1 1 1 1 1 0   119.0  117.0
531 2606.651367 3.293E-26 2.776E-01.08300.107 2447.36480.760.000000       0 0 0 3        3 0 0 0                     R 66      335540 1 1 1 1 1 0   135.0  133.0
531 2606.663097 4.483E-26 2.774E-01.08500.109 2364.61920.750.000000       0 0 0 3        3 0 0 0                     R 60      335540 1 1 1 1 1 0   123.0  121.0
531 2606.664486 3.519E-29 1.512E-02.09240.115 3165.80630.630.000000       1 1 1 3        1 2 2 1                     P 44      336650 1 1 1 1 1 0    87.0   89.0
531 2606.668769 3.669E-26 2.775E-01.08370.108 2418.91590.760.000000       0 0 0 3        3 0 0 0                     R 64      335540 1 1 1 1 1 0   131.0  129.0
531 2606.672683 4.066E-26 2.774E-01.08430.109 2391.33400.760.000000       0 0 0 3        3 0 0 0                     R 62      335540 1 1 1 1 1 0   127.0  125.0
531 2606.676554 2.946E-25 1.472E+01.08300.107 2810.45920.760.000000       0 1 1 3        0 2 2 1                     P 67      335540 1 1 1 1 1 0   133.0  135.0
531 2606.706306 2.632E-30 2.807E+00.06610.078 5012.13780.720.000000       1 1 1 3        1 2 0 1                     R137      334440 1 1 1 1 1 0   277.0  275.0
531 2606.711797 1.086E-29 2.868E-02.08540.110 3603.75390.750.000000       2 0 0 3        2 1 1 1                     P 60      335540 1 1 1 1 1 0   119.0  121.0
531 2606.759911 4.328E-30 5.593E-04.11010.134 2773.62230.670.000000       0 2 0 3        0 3 1 1                     Q 21      336650 1 1 1 1 1 0    43.0   43.0
531 2606.862026 3.608E-29 1.515E-02.09290.115 3156.24390.630.000000       1 1 1 3        1 2 2 1                     P 43      336650 1 1 1 1 1 0    85.0   87.0
531 2606.896419 4.100E-30 5.594E-04.11170.138 2764.68280.690.000000       0 2 0 3        0 3 1 1                     Q 19      336650 1 1 1 1 1 0    39.0   39.0
531 2606.913863 1.588E-27 2.486E+00.11570.161 2965.02210.760.000000       1 1 1 3        1 2 0 1                     P  5      336650 1 1 1 1 1 0     9.0   11.0
531 2607.019615 3.827E-30 5.596E-04.11300.142 2756.61540.700.000000       0 2 0 3        0 3 1 1                     Q 17      336650 1 1 1 1 1 0    35.0   35.0
531 2607.129496 3.510E-30 5.596E-04.11410.146 2749.41990.710.000000       0 2 0 3        0 3 1 1                     Q 15      336650 1 1 1 1 1 0    31.0   31.0
531 2607.181225 3.458E-30 2.809E+00.06640.079 4953.03900.720.000000       1 1 1 3        1 2 0 1                     R135      334440 1 1 1 1 1 0   273.0  271.0
531 2607.226062 3.153E-30 5.597E-04.11480.150 2743.09660.720.000000       0 2 0 3        0 3 1 1                     Q 13      336650 1 1 1 1 1 0    27.0   27.0
531 2607.241772 1.878E-28 2.831E-04.06780.081 2225.58920.730.000000       0 0 0 2        0 1 1 0                     P129      334440 1 1 1 1 1 0   257.0  259.0
531 2607.309311 2.758E-30 5.597E-04.11520.153 2737.64540.730.000000       0 2 0 3        0 3 1 1                     Q 11      336650 1 1 1 1 1 0    23.0   23.0
531 2607.341087 1.437E-24 2.763E+01.09400.116 2511.84010.610.000000       0 1 1 3        0 2 0 1                     P 41      336650 1 1 1 1 1 0    81.0   83.0
531 2607.371045 8.017E-28 2.239E+00.11630.162 2963.06600.760.000000       1 1 1 3        1 2 0 1                     P  3      336650 1 1 1 1 1 0     5.0    7.0
531 2607.371524 3.695E-29 1.519E-02.09350.115 3146.89210.620.000000       1 1 1 3        1 2 2 1                     P 42      336650 1 1 1 1 1 0    83.0   85.0
531 2607.379242 2.330E-30 5.598E-04.11540.156 2733.06630.740.000000       0 2 0 3        0 3 1 1                     Q  9      336650 1 1 1 1 1 0    19.0   19.0
531 2607.435854 1.873E-30 5.599E-04.11550.159 2729.35940.750.000000       0 2 0 3        0 3 1 1                     Q  7      336650 1 1 1 1 1 0    15.0   15.0
531 2607.452325 3.119E-25 1.475E+01.08330.107 2795.87110.760.000000       0 1 1 3        0 2 2 1                     P 66      335540 1 1 1 1 1 0   131.0  133.0
531 2607.479146 1.392E-30 5.597E-04.11570.161 2726.52470.760.000000       0 2 0 3        0 3 1 1                     Q  5      336650 1 1 1 1 1 0    11.0   11.0
531 2607.530301 1.191E-29 2.873E-02.08610.111 3577.98570.740.000000       2 0 0 3        2 1 1 1                     P 58      335540 1 1 1 1 1 0   115.0  117.0
531 2607.547439 3.295E-25 1.476E+01.08370.108 2781.53580.760.000000       0 1 1 3        0 2 2 1                     P 65      335540 1 1 1 1 1 0   129.0  131.0
531 2607.562785 1.094E-30 5.598E-02.07370.092 4323.29280.760.000000       2 0 0 3        2 1 1 1                     Q101      334440 1 1 1 1 1 0   203.0  203.0
531 2607.577461 3.777E-29 1.522E-02.09400.116 3137.76350.610.000000       1 1 1 3        1 2 2 1                     P 41      336650 1 1 1 1 1 0    81.0   83.0
531 2607.642268 4.524E-30 2.811E+00.06680.080 4894.79940.730.000000       1 1 1 3        1 2 0 1                     R133      334440 1 1 1 1 1 0   269.0  267.0
531 2608.030448 1.488E-24 2.764E+01.09520.116 2494.22320.600.000000       0 1 1 3        0 2 0 1                     P 39      336650 1 1 1 1 1 0    77.0   79.0
531 2608.065854 3.856E-29 1.527E-02.09460.116 3128.84670.600.000000       1 1 1 3        1 2 2 1                     P 40      336650 1 1 1 1 1 0    79.0   81.0
531 2608.089463 5.892E-30 2.812E+00.06720.080 4837.41930.730.000000       1 1 1 3        1 2 0 1                     R131      334440 1 1 1 1 1 0   265.0  263.0
531 2608.263321 1.326E-30 5.606E-02.07420.093 4279.79730.760.000000       2 0 0 3        2 1 1 1                     Q 99      334440 1 1 1 1 1 0   199.0  199.0
531 2608.279421 3.929E-29 1.530E-02.09520.116 3120.15210.600.000000       1 1 1 3        1 2 2 1                     P 39      336650 1 1 1 1 1 0    77.0   79.0
531 2608.295249 3.479E-25 1.479E+01.08400.108 2767.38390.760.000000       0 1 1 3        0 2 2 1                     P 64      335540 1 1 1 1 1 0   127.0  129.0
531 2608.335709 1.299E-29 2.878E-02.08690.111 3553.08220.730.000000       2 0 0 3        2 1 1 1                     P 56      335540 1 1 1 1 1 0   111.0  113.0
531 2608.405101 3.667E-25 1.480E+01.08430.109 2753.48070.760.000000       0 1 1 3        0 2 2 1                     P 63      335540 1 1 1 1 1 0   125.0  127.0
531 2608.457732 1.209E-27 3.361E+00.11710.162 2961.97940.750.000000       1 1 1 3        1 2 0 1                     R  1      336650 1 1 1 1 1 0     5.0    3.0
531 2608.482752 2.429E-28 2.836E-04.06810.082 2169.61210.730.000000       0 0 0 2        0 1 1 0                     P127      334440 1 1 1 1 1 0   253.0  255.0
531 2608.522836 7.639E-30 2.814E+00.06760.081 4780.89890.730.000000       1 1 1 3        1 2 0 1                     R129      334440 1 1 1 1 1 0   261.0  259.0
531 2608.706919 1.530E-24 2.765E+01.09650.117 2477.47580.590.000000       0 1 1 3        0 2 0 1                     P 37      336650 1 1 1 1 1 0    73.0   75.0
531 2608.747463 3.998E-29 1.534E-02.09590.116 3111.67030.590.000000       1 1 1 3        1 2 2 1                     P 38      336650 1 1 1 1 1 0    75.0   77.0
531 2608.869893 2.006E-27 3.116E+00.11590.161 2963.06600.760.000000       1 1 1 3        1 2 0 1                     R  3      336650 1 1 1 1 1 0     9.0    7.0
531 2608.942414 9.861E-30 2.815E+00.06790.082 4725.23870.730.000000       1 1 1 3        1 2 0 1                     R127      334440 1 1 1 1 1 0   257.0  255.0
531 2608.950019 1.598E-30 5.607E-02.07460.094 4237.16330.760.000000       2 0 0 3        2 1 1 1                     Q 97      334440 1 1 1 1 1 0   195.0  195.0
531 2608.967902 4.061E-29 1.539E-02.09650.117 3103.40980.590.000000       1 1 1 3        1 2 2 1                     P 37      336650 1 1 1 1 1 0    73.0   75.0
531 2609.125727 3.862E-25 1.483E+01.08470.109 2739.76480.750.000000       0 1 1 3        0 2 2 1                     P 62      335540 1 1 1 1 1 0   123.0  125.0
531 2609.128017 1.409E-29 2.883E-02.08770.112 3529.04370.720.000000       2 0 0 3        2 1 1 1                     P 54      335540 1 1 1 1 1 0   107.0  109.0
531 2609.215581 1.314E-30 2.814E-04.06390.075 3276.11980.710.000000       3 0 0 1        0 2 0 0                     P150      334440 1 1 1 1 1 0   299.0  301.0
531 2609.249532 4.060E-25 1.484E+01.08500.109 2726.29390.750.000000       0 1 1 3        0 2 2 1                     P 61      335540 1 1 1 1 1 0   121.0  123.0
531 2609.269185 2.782E-27 3.021E+00.11560.160 2965.02210.750.000000       1 1 1 3        1 2 0 1                     R  5      336650 1 1 1 1 1 0    13.0   11.0
531 2609.348223 1.267E-29 2.816E+00.06830.082 4670.43880.730.000000       1 1 1 3        1 2 0 1                     R125      334440 1 1 1 1 1 0   253.0  251.0
531 2609.370505 1.561E-24 2.764E+01.09790.118 2461.59780.590.000000       0 1 1 3        0 2 0 1                     P 35      336650 1 1 1 1 1 0    69.0   71.0
531 2609.416339 4.118E-29 1.543E-02.09720.117 3095.36290.590.000000       1 1 1 3        1 2 2 1                     P 36      336650 1 1 1 1 1 0    71.0   73.0
531 2609.622875 1.919E-30 5.614E-02.07510.094 4195.39110.760.000000       2 0 0 3        2 1 1 1                     Q 95      334440 1 1 1 1 1 0   191.0  191.0
531 2609.642898 4.169E-29 1.548E-02.09790.118 3087.53660.590.000000       1 1 1 3        1 2 2 1                     P 35      336650 1 1 1 1 1 0    69.0   71.0
531 2609.655606 3.528E-27 2.971E+00.11540.158 2967.84740.750.000000       1 1 1 3        1 2 0 1                     R  7      336650 1 1 1 1 1 0    17.0   15.0
531 2609.711438 3.127E-28 2.840E-04.06850.083 2114.50000.730.000000       0 0 0 2        0 1 1 0                     P125      334440 1 1 1 1 1 0   249.0  251.0
531 2609.723745 1.214E-30 2.439E-04.11520.153 2735.23100.730.000000       0 2 0 3        0 3 1 1                     R 10      336650 1 1 1 1 1 0    23.0   21.0
531 2609.740289 1.622E-29 2.819E+00.06870.083 4616.49950.740.000000       1 1 1 3        1 2 0 1                     R123      334440 1 1 1 1 1 0   249.0  247.0
531 2609.907218 1.520E-29 2.889E-02.08860.113 3505.87020.710.000000       2 0 0 3        2 1 1 1                     P 52      335540 1 1 1 1 1 0   103.0  105.0
531 2609.943744 4.264E-25 1.487E+01.08540.110 2713.01390.750.000000       0 1 1 3        0 2 2 1                     P 60      335540 1 1 1 1 1 0   119.0  121.0
531 2610.021208 1.581E-24 2.764E+01.09940.119 2446.58950.590.000000       0 1 1 3        0 2 0 1                     P 33      336650 1 1 1 1 1 0    65.0   67.0
531 2610.029151 4.236E-27 2.941E+00.11530.155 2971.54210.740.000000       1 1 1 3        1 2 0 1                     R  9      336650 1 1 1 1 1 0    21.0   19.0
531 2610.072473 4.213E-29 1.553E-02.09870.118 3079.92470.590.000000       1 1 1 3        1 2 2 1                     P 34      336650 1 1 1 1 1 0    67.0   69.0
531 2610.080729 4.471E-25 1.488E+01.08580.110 2699.97560.740.000000       0 1 1 3        0 2 2 1                     P 59      335540 1 1 1 1 1 0   117.0  119.0
531 2610.083209 1.422E-30 2.495E-04.11480.150 2740.23950.720.000000       0 2 0 3        0 3 1 1                     R 12      336650 1 1 1 1 1 0    27.0   25.0
531 2610.118637 2.066E-29 2.820E+00.06910.084 4563.42120.740.000000       1 1 1 3        1 2 0 1                     R121      334440 1 1 1 1 1 0   245.0  243.0
531 2610.281883 2.292E-30 5.616E-02.07560.095 4154.48090.760.000000       2 0 0 3        2 1 1 1                     Q 93      334440 1 1 1 1 1 0   187.0  187.0
531 2610.304406 4.250E-29 1.558E-02.09940.119 3072.53270.590.000000       1 1 1 3        1 2 2 1                     P 33      336650 1 1 1 1 1 0    65.0   67.0
531 2610.389816 4.897E-27 2.921E+00.11500.152 2976.10610.730.000000       1 1 1 3        1 2 0 1                     R 11      336650 1 1 1 1 1 0    25.0   23.0
531 2610.430496 1.613E-30 2.537E-04.11410.146 2746.11890.710.000000       0 2 0 3        0 3 1 1                     R 14      336650 1 1 1 1 1 0    31.0   29.0
531 2610.483293 2.619E-29 2.820E+00.06950.084 4511.20400.740.000000       1 1 1 3        1 2 0 1                     R119      334440 1 1 1 1 1 0   241.0  239.0
531 2610.594832 1.780E-30 2.818E-04.06430.075 3210.94410.710.000000       3 0 0 1        0 2 0 0                     P148      334440 1 1 1 1 1 0   295.0  297.0
531 2610.659032 1.588E-24 2.764E+01.10110.120 2432.45080.600.000000       0 1 1 3        0 2 0 1                     P 31      336650 1 1 1 1 1 0    61.0   63.0
531 2610.673307 1.631E-29 2.895E-02.08940.113 3483.56190.690.000000       2 0 0 3        2 1 1 1                     P 50      335550 1 1 1 1 1 0    99.0  101.0
531 2610.715852 4.280E-29 1.564E-02.10020.119 3065.35570.590.000000       1 1 1 3        1 2 2 1                     P 32      336650 1 1 1 1 1 0    63.0   65.0
531 2610.737597 5.504E-27 2.907E+00.11440.148 2981.53940.720.000000       1 1 1 3        1 2 0 1                     R 13      336650 1 1 1 1 1 0    29.0   27.0
531 2610.749282 4.684E-25 1.491E+01.08610.111 2687.13150.740.000000       0 1 1 3        0 2 2 1                     P 58      335540 1 1 1 1 1 0   115.0  117.0
531 2610.765606 1.784E-30 2.569E-04.11300.142 2752.86940.700.000000       0 2 0 3        0 3 1 1                     R 16      336650 1 1 1 1 1 0    35.0   33.0
531 2610.834281 3.307E-29 2.822E+00.07000.085 4459.84840.740.000000       1 1 1 3        1 2 0 1                     R117      334440 1 1 1 1 1 0   237.0  235.0
531 2610.898686 4.899E-25 1.493E+01.08650.111 2674.52600.740.000000       0 1 1 3        0 2 2 1                     P 57      335540 1 1 1 1 1 0   113.0  115.0
531 2610.927037 2.726E-30 5.621E-02.07610.096 4114.43300.760.000000       2 0 0 3        2 1 1 1                     Q 91      334440 1 1 1 1 1 0   183.0  183.0
531 2610.927817 4.007E-28 2.844E-04.06890.083 2060.25330.740.000000       0 0 0 2        0 1 1 0                     P123      334440 1 1 1 1 1 0   245.0  247.0
531 2610.952421 4.302E-29 1.570E-02.10110.120 3058.39810.600.000000       1 1 1 3        1 2 2 1                     P 31      336650 1 1 1 1 1 0    61.0   63.0
531 2611.072491 6.050E-27 2.896E+00.11360.144 2987.84190.710.000000       1 1 1 3        1 2 0 1                     R 15      336650 1 1 1 1 1 0    33.0   31.0
531 2611.088538 1.934E-30 2.594E-04.11170.138 2760.49070.690.000000       0 2 0 3        0 3 1 1                     R 18      336650 1 1 1 1 1 0    39.0   37.0
531 2611.171624 4.156E-29 2.823E+00.07040.086 4409.35440.740.000000       1 1 1 3        1 2 0 1                     R115      334440 1 1 1 1 1 0   233.0  231.0
531 2611.283979 1.581E-24 2.762E+01.10280.122 2419.18180.610.000000       0 1 1 3        0 2 0 1                     P 29      336650 1 1 1 1 1 0    57.0   59.0
531 2611.346466 4.315E-29 1.576E-02.10190.121 3051.65610.610.000000       1 1 1 3        1 2 2 1                     P 30      336650 1 1 1 1 1 0    59.0   61.0
531 2611.394489 6.531E-27 2.888E+00.11240.140 2995.01360.690.000000       1 1 1 3        1 2 0 1                     R 17      336650 1 1 1 1 1 0    37.0   35.0
531 2611.399291 2.063E-30 2.616E-04.11010.134 2768.98290.670.000000       0 2 0 3        0 3 1 1                     R 20      336650 1 1 1 1 1 0    43.0   41.0
531 2611.426277 1.739E-29 2.900E-02.09030.114 3462.11890.670.000000       2 0 0 3        2 1 1 1                     P 48      336650 1 1 1 1 1 0    95.0   97.0
531 2611.495349 5.201E-29 2.825E+00.07080.087 4359.72240.740.000000       1 1 1 3        1 2 0 1                     R113      334440 1 1 1 1 1 0   229.0  227.0
531 2611.542325 5.118E-25 1.496E+01.08690.111 2662.11760.730.000000       0 1 1 3        0 2 2 1                     P 56      335540 1 1 1 1 1 0   111.0  113.0
