191 2079.812593 1.663E-23 4.097E-01.07890.098 1412.20610.300.000000        0 4 0 0        0 0 0 0                    P 83      565500 5 9 4 3 1 0   165.0  167.0
191 2079.821592 1.089E-22 3.381E+00.10430.152  861.39400.790.000000        1 4 0 0        1 0 0 0                    R  3      435500 5 6 4 3 1 0     9.0    7.0
191 2079.872153 1.877E-21 1.893E+02.08170.113 1648.28620.300.000000        1 0 0 1        1 0 0 0                    R 62      445500 510 4 3 1 0   127.0  125.0
191 2079.920124 3.419E-19 1.887E+02.08370.129  537.67070.390.000000        0 0 0 1        0 0 0 0                    R 51      665500 7 8 4 3 1 0   105.0  103.0
191 2079.942276 8.453E-22 1.904E+02.07900.098 1867.49390.300.000000        0 1 1 1        0 1 1 0                    R 81e     545500 510 4 3 1 0   165.0  163.0
191 2079.989557 8.360E-22 1.896E+02.07900.098 1868.89720.300.000000        0 1 1 1        0 1 1 0                    R 81f     545500 510 4 3 1 0   165.0  163.0
191 2079.990006 1.997E-23 4.231E-01.07900.098 1378.63120.300.000000        0 4 0 0        0 0 0 0                    P 82      565500 5 9 4 3 1 0   163.0  165.0
191 2080.123611 1.686E-21 1.895E+02.08150.111 1673.72560.300.000000        1 0 0 1        1 0 0 0                    R 63      445500 510 4 3 1 0   129.0  127.0
191 2080.145781 7.286E-22 1.906E+02.07890.098 1900.70570.300.000000        0 1 1 1        0 1 1 0                    R 82e     545500 510 4 3 1 0   167.0  165.0
191 2080.157250 5.687E-23 1.633E+02.08310.123 2309.43340.360.000000        2 0 0 1        2 0 0 0                    R 54      3355401115 4 3 1 0   111.0  109.0
191 2080.170855 2.389E-23 4.362E-01.07910.098 1345.45850.300.000000        0 4 0 0        0 0 0 0                    P 81      565500 5 9 4 3 1 0   161.0  163.0
191 2080.193605 7.192E-22 1.895E+02.07890.098 1902.14350.300.000000        0 1 1 1        0 1 1 0                    R 82f     545500 510 4 3 1 0   167.0  165.0
191 2080.195290 3.146E-19 1.888E+02.08350.127  558.74340.370.000000        0 0 0 1        0 0 0 0                    R 52      665500 7 8 4 3 1 0   107.0  105.0
191 2080.237943 1.335E-22 3.420E+00.10350.154  863.01200.800.000000        1 4 0 0        1 0 0 0                    R  4      435500 5 6 4 3 1 0    11.0    9.0
191 2080.346796 6.258E-22 1.906E+02.07870.097 1934.32020.300.000000        0 1 1 1        0 1 1 0                    R 83e     545500 510 4 3 1 0   169.0  167.0
191 2080.355136 2.851E-23 4.496E-01.07920.099 1312.68810.300.000000        0 4 0 0        0 0 0 0                    P 80      565500 5 9 4 3 1 0   159.0  161.0
191 2080.372585 1.509E-21 1.894E+02.08140.110 1699.56730.300.000000        1 0 0 1        1 0 0 0                    R 64      445500 510 4 3 1 0   131.0  129.0
191 2080.395159 6.211E-22 1.905E+02.07870.097 1935.79290.300.000000        0 1 1 1        0 1 1 0                    R 83f     545500 510 4 3 1 0   169.0  167.0
191 2080.467958 2.888E-19 1.889E+02.08330.125  580.22030.350.000000        0 0 0 1        0 0 0 0                    R 53      665500 7 8 4 3 1 0   109.0  107.0
191 2080.542846 3.392E-23 4.629E-01.07940.100 1280.32000.300.000000        0 4 0 0        0 0 0 0                    P 79      565500 5 9 4 3 1 0   157.0  159.0
191 2080.545320 5.370E-22 1.907E+02.07860.097 1968.33710.300.000000        0 1 1 1        0 1 1 0                    R 84e     545500 510 4 3 1 0   171.0  169.0
191 2080.594218 5.324E-22 1.905E+02.07860.097 1969.84510.300.000000        0 1 1 1        0 1 1 0                    R 84f     545500 510 4 3 1 0   171.0  169.0
191 2080.619073 1.350E-21 1.896E+02.08120.109 1725.81130.300.000000        1 0 0 1        1 0 0 0                    R 65      445500 510 4 3 1 0   133.0  131.0
191 2080.656670 1.573E-22 3.445E+00.10280.155  865.03450.810.000000        1 4 0 0        1 0 0 0                    R  5      435500 5 6 4 3 1 0    13.0   11.0
191 2080.690562 5.203E-23 1.635E+02.08290.122 2331.58310.350.000000        2 0 0 1        2 0 0 0                    R 55      3355401115 4 3 1 0   113.0  111.0
191 2080.733977 4.024E-23 4.763E-01.07950.100 1248.35430.300.000000        0 4 0 0        0 0 0 0                    P 78      565500 5 9 4 3 1 0   155.0  157.0
191 2080.738126 2.645E-19 1.890E+02.08310.123  602.10150.340.000000        0 0 0 1        0 0 0 0                    R 54      665500 7 8 4 3 1 0   111.0  109.0
191 2080.741353 4.582E-22 1.902E+02.07850.096 2002.75650.300.000000        0 1 1 1        0 1 1 0                    R 85e     545500 510 4 3 1 0   173.0  171.0
191 2080.790780 4.548E-22 1.902E+02.07850.096 2004.30030.300.000000        0 1 1 1        0 1 1 0                    R 85f     545500 510 4 3 1 0   173.0  171.0
191 2080.863074 1.205E-21 1.899E+02.08100.108 1752.45760.300.000000        1 0 0 1        1 0 0 0                    R 66      445500 510 4 3 1 0   135.0  133.0
191 2080.928525 4.760E-23 4.897E-01.07960.101 1216.79110.300.000000        0 4 0 0        0 0 0 0                    P 77      565500 5 9 4 3 1 0   153.0  155.0
191 2080.934892 3.914E-22 1.902E+02.07840.096 2037.57820.300.000000        0 1 1 1        0 1 1 0                    R 86e     545500 510 4 3 1 0   175.0  173.0
191 2080.984844 3.886E-22 1.903E+02.07840.096 2039.15810.300.000000        0 1 1 1        0 1 1 0                    R 86f     545500 510 4 3 1 0   175.0  173.0
191 2081.005793 2.417E-19 1.891E+02.08290.122  624.38690.330.000000        0 0 0 1        0 0 0 0                    R 55      665500 7 8 4 3 1 0   113.0  111.0
191 2081.077776 1.795E-22 3.448E+00.10210.157  867.46150.820.000000        1 4 0 0        1 0 0 0                    R  6      435500 5 6 4 3 1 0    15.0   13.0
191 2081.104586 1.069E-21 1.893E+02.08090.107 1779.50600.300.000000        1 0 0 1        1 0 0 0                    R 67      445500 510 4 3 1 0   137.0  135.0
191 2081.125938 3.339E-22 1.904E+02.07830.096 2072.80220.300.000000        0 1 1 1        0 1 1 0                    R 87e     545500 510 4 3 1 0   177.0  175.0
191 2081.126483 5.615E-23 5.031E-01.07970.101 1185.63040.300.000000        0 4 0 0        0 0 0 0                    P 76      565500 5 9 4 3 1 0   151.0  153.0
191 2081.176412 3.312E-22 1.904E+02.07830.096 2074.41870.300.000000        0 1 1 1        0 1 1 0                    R 87f     545500 510 4 3 1 0   177.0  175.0
191 2081.230456 4.759E-23 1.641E+02.08270.120 2354.13440.330.000000        2 0 0 1        2 0 0 0                    R 56      3355401115 4 3 1 0   115.0  113.0
191 2081.270957 2.203E-19 1.892E+02.08270.120  647.07630.320.000000        0 0 0 1        0 0 0 0                    R 56      665500 7 8 4 3 1 0   115.0  113.0
191 2081.314490 2.839E-22 1.904E+02.07820.095 2108.42830.300.000000        0 1 1 1        0 1 1 0                    R 88e     545500 510 4 3 1 0   179.0  177.0
191 2081.327843 6.604E-23 5.165E-01.07990.102 1154.87250.300.000000        0 4 0 0        0 0 0 0                    P 75      565500 5 9 4 3 1 0   149.0  151.0
191 2081.343607 9.527E-22 1.901E+02.08070.106 1806.95650.300.000000        1 0 0 1        1 0 0 0                    R 68      445500 510 4 3 1 0   139.0  137.0
191 2081.365480 2.816E-22 1.904E+02.07820.095 2110.08180.300.000000        0 1 1 1        0 1 1 0                    R 88f     545500 510 4 3 1 0   179.0  177.0
191 2081.500548 2.410E-22 1.905E+02.07810.095 2144.45650.300.000000        0 1 1 1        0 1 1 0                    R 89e     545500 510 4 3 1 0   181.0  179.0
191 2081.501265 2.001E-22 3.440E+00.10150.159  870.29290.830.000000        1 4 0 0        1 0 0 0                    R  7      435500 5 6 4 3 1 0    17.0   15.0
191 2081.532596 7.746E-23 5.300E-01.08000.102 1124.51730.300.000000        0 4 0 0        0 0 0 0                    P 74      565500 5 9 4 3 1 0   147.0  149.0
191 2081.533618 2.004E-19 1.893E+02.08260.119  670.16980.310.000000        0 0 0 1        0 0 0 0                    R 57      665500 7 8 4 3 1 0   117.0  115.0
191 2081.552048 2.391E-22 1.906E+02.07810.095 2146.14730.300.000000        0 1 1 1        0 1 1 0                    R 89f     545500 510 4 3 1 0   181.0  179.0
191 2081.580138 8.406E-22 1.894E+02.08060.106 1834.80900.300.000000        1 0 0 1        1 0 0 0                    R 69      445500 510 4 3 1 0   141.0  139.0
191 2081.684109 2.041E-22 1.905E+02.07800.095 2180.88660.300.000000        0 1 1 1        0 1 1 0                    R 90e     545500 510 4 3 1 0   183.0  181.0
191 2081.736116 2.022E-22 1.903E+02.07800.095 2182.61530.300.000000        0 1 1 1        0 1 1 0                    R 90f     545500 510 4 3 1 0   183.0  181.0
191 2081.740734 9.060E-23 5.434E-01.08010.103 1094.56490.300.000000        0 4 0 0        0 0 0 0                    P 73      565500 5 9 4 3 1 0   145.0  147.0
191 2081.776755 4.316E-23 1.636E+02.08260.119 2377.08730.310.000000        2 0 0 1        2 0 0 0                    R 57      3355401115 4 3 1 0   117.0  115.0
191 2081.793775 1.819E-19 1.894E+02.08240.117  693.66730.300.000000        0 0 0 1        0 0 0 0                    R 58      665500 7 8 4 3 1 0   119.0  117.0
191 2081.814176 7.472E-22 1.904E+02.08040.105 1863.06340.300.000000        1 0 0 1        1 0 0 0                    R 70      445500 510 4 3 1 0   143.0  141.0
191 2081.865175 1.728E-22 1.909E+02.07790.094 2217.71870.300.000000        0 1 1 1        0 1 1 0                    R 91e     545500 510 4 3 1 0   185.0  183.0
191 2081.917683 1.709E-22 1.904E+02.07790.094 2219.48550.300.000000        0 1 1 1        0 1 1 0                    R 91f     545500 510 4 3 1 0   185.0  183.0
191 2081.927143 2.190E-22 3.424E+00.10100.160  873.52890.830.000000        1 4 0 0        1 0 0 0                    R  8      435500 5 6 4 3 1 0    19.0   17.0
191 2081.952245 1.057E-22 5.569E-01.08030.104 1065.01540.300.000000        0 4 0 0        0 0 0 0                    P 72      565500 5 9 4 3 1 0   143.0  145.0
191 2082.043743 1.457E-22 1.908E+02.07780.094 2254.95250.300.000000        0 1 1 1        0 1 1 0                    R 92e     545500 510 4 3 1 0   187.0  185.0
191 2082.045720 6.585E-22 1.903E+02.08030.104 1891.71970.300.000000        1 0 0 1        1 0 0 0                    R 71      445500 510 4 3 1 0   145.0  143.0
191 2082.051426 1.647E-19 1.895E+02.08220.116  717.56870.300.000000        0 0 0 1        0 0 0 0                    R 59      665500 7 8 4 3 1 0   121.0  119.0
191 2082.096749 1.443E-22 1.907E+02.07780.094 2256.75800.300.000000        0 1 1 1        0 1 1 0                    R 92f     545500 510 4 3 1 0   187.0  185.0
191 2082.167118 1.229E-22 5.701E-01.08040.105 1035.86880.300.000000        0 4 0 0        0 0 0 0                    P 71      565500 5 9 4 3 1 0   141.0  143.0
191 2082.219813 1.224E-22 1.905E+02.07770.094 2292.58790.300.000000        0 1 1 1        0 1 1 0                    R 93e     545500 510 4 3 1 0   189.0  187.0
191 2082.273312 1.215E-22 1.908E+02.07770.094 2294.43250.300.000000        0 1 1 1        0 1 1 0                    R 93f     545500 510 4 3 1 0   189.0  187.0
191 2082.274769 5.791E-22 1.902E+02.08010.103 1920.77780.300.000000        1 0 0 1        1 0 0 0                    R 72      445500 510 4 3 1 0   147.0  145.0
191 2082.306571 1.488E-19 1.896E+02.08200.115  741.87400.300.000000        0 0 0 1        0 0 0 0                    R 60      665500 7 8 4 3 1 0   123.0  121.0
191 2082.329289 3.928E-23 1.641E+02.08240.118 2400.44160.290.000000        2 0 0 1        2 0 0 0                    R 58      3355401115 4 3 1 0   119.0  117.0
191 2082.355415 2.368E-22 3.411E+00.10060.162  877.16930.840.000000        1 4 0 0        1 0 0 0                    R  9      435500 5 6 4 3 1 0    21.0   19.0
191 2082.385343 1.426E-22 5.836E-01.08060.106 1007.12540.300.000000        0 4 0 0        0 0 0 0                    P 70      565500 5 9 4 3 1 0   139.0  141.0
191 2082.393386 1.027E-22 1.903E+02.07760.093 2330.62500.300.000000        0 1 1 1        0 1 1 0                    R 94e     545500 510 4 3 1 0   191.0  189.0
191 2082.447371 1.018E-22 1.904E+02.07760.093 2332.50900.300.000000        0 1 1 1        0 1 1 0                    R 94f     545500 510 4 3 1 0   191.0  189.0
191 2082.501323 5.090E-22 1.903E+02.08000.102 1950.23760.300.000000        1 0 0 1        1 0 0 0                    R 73      445500 510 4 3 1 0   149.0  147.0
191 2082.559208 1.341E-19 1.896E+02.08180.114  766.58310.300.000000        0 0 0 1        0 0 0 0                    R 61      665500 7 8 4 3 1 0   125.0  123.0
191 2082.564459 8.640E-23 1.910E+02.07750.093 2369.06350.300.000000        0 1 1 1        0 1 1 0                    R 95e     545500 510 4 3 1 0   193.0  191.0
191 2082.606905 1.650E-22 5.971E-01.08070.106  978.78500.300.000000        0 4 0 0        0 0 0 0                    P 69      565500 5 9 4 3 1 0   137.0  139.0
191 2082.618928 8.546E-23 1.907E+02.07750.093 2370.98740.300.000000        0 1 1 1        0 1 1 0                    R 95f     545500 510 4 3 1 0   193.0  191.0
191 2082.725379 4.460E-22 1.903E+02.07990.102 1980.09900.300.000000        1 0 0 1        1 0 0 0                    R 74      445500 510 4 3 1 0   151.0  149.0
191 2082.733032 7.239E-23 1.914E+02.07740.093 2407.90350.300.000000        0 1 1 1        0 1 1 0                    R 96e     545500 510 4 3 1 0   195.0  193.0
191 2082.786089 2.525E-22 3.388E+00.10020.163  881.21410.840.000000        1 4 0 0        1 0 0 0                    R 10      435500 5 6 4 3 1 0    23.0   21.0
191 2082.787979 7.145E-23 1.907E+02.07740.093 2409.86760.300.000000        0 1 1 1        0 1 1 0                    R 96f     545500 510 4 3 1 0   195.0  193.0
191 2082.809335 1.207E-19 1.898E+02.08170.113  791.69600.300.000000        0 0 0 1        0 0 0 0                    R 62      665500 7 8 4 3 1 0   127.0  125.0
191 2082.831791 1.903E-22 6.103E-01.08090.107  950.84790.300.000000        0 4 0 0        0 0 0 0                    P 68      565500 5 9 4 3 1 0   135.0  137.0
191 2082.887894 3.561E-23 1.643E+02.08220.116 2424.19740.270.000000        2 0 0 1        2 0 0 0                    R 59      3355401115 4 3 1 0   121.0  119.0
191 2082.899106 6.025E-23 1.908E+02.07730.093 2447.14470.300.000000        0 1 1 1        0 1 1 0                    R 97e     545500 510 4 3 1 0   197.0  195.0
191 2082.946937 3.900E-22 1.903E+02.07970.101 2010.36200.300.000000        1 0 0 1        1 0 0 0                    R 75      445500 510 4 3 1 0   153.0  151.0
191 2082.954526 5.978E-23 1.912E+02.07730.093 2449.14950.300.000000        0 1 1 1        0 1 1 0                    R 97f     545500 510 4 3 1 0   197.0  195.0
191 2083.056953 1.083E-19 1.899E+02.08150.111  817.21250.300.000000        0 0 0 1        0 0 0 0                    R 63      665500 7 8 4 3 1 0   129.0  127.0
191 2083.059987 2.189E-22 6.234E-01.08100.108  923.31400.300.000000        0 4 0 0        0 0 0 0                    P 67      565500 5 9 4 3 1 0   133.0  135.0
191 2083.062678 5.044E-23 1.918E+02.07720.092 2486.78700.300.000000        0 1 1 1        0 1 1 0                    R 98e     545500 510 4 3 1 0   199.0  197.0
191 2083.118567 4.997E-23 1.919E+02.07720.092 2488.83290.300.000000        0 1 1 1        0 1 1 0                    R 98f     545500 510 4 3 1 0   199.0  197.0
191 2083.165996 3.404E-22 1.904E+02.07960.101 2041.02640.300.000000        1 0 0 1        1 0 0 0                    R 76      445500 510 4 3 1 0   155.0  153.0
191 2083.219171 2.666E-22 3.364E+00.09980.164  885.66340.860.000000        1 4 0 0        1 0 0 0                    R 11      435500 5 6 4 3 1 0    25.0   23.0
191 2083.223749 4.180E-23 1.912E+02.07710.092 2526.83050.300.000000        0 1 1 1        0 1 1 0                    R 99e     545500 510 4 3 1 0   201.0  199.0
191 2083.280102 4.138E-23 1.912E+02.07710.092 2528.91790.300.000000        0 1 1 1        0 1 1 0                    R 99f     545500 510 4 3 1 0   201.0  199.0
191 2083.291478 2.512E-22 6.367E-01.08120.109  896.18340.300.000000        0 4 0 0        0 0 0 0                    P 66      565500 5 9 4 3 1 0   131.0  133.0
191 2083.302060 9.698E-20 1.899E+02.08140.110  843.13260.300.000000        0 0 0 1        0 0 0 0                    R 64      665500 7 8 4 3 1 0   131.0  129.0
191 2083.382318 3.466E-23 1.911E+02.07700.092 2567.27490.300.000000        0 1 1 1        0 1 1 0                    R100e     545500 510 4 3 1 0   203.0  201.0
191 2083.382556 2.965E-22 1.904E+02.07950.100 2072.09220.300.000000        1 0 0 1        1 0 0 0                    R 77      445500 510 4 3 1 0   157.0  155.0
191 2083.439130 3.432E-23 1.912E+02.07700.092 2569.40420.300.000000        0 1 1 1        0 1 1 0                    R100f     545500 510 4 3 1 0   203.0  201.0
191 2083.452415 3.219E-23 1.644E+02.08200.115 2448.35450.300.000000        2 0 0 1        2 0 0 0                    R 60      3355401115 4 3 1 0   123.0  121.0
191 2083.526246 2.875E-22 6.500E-01.08140.110  869.45630.300.000000        0 4 0 0        0 0 0 0                    P 65      565500 5 9 4 3 1 0   129.0  131.0
191 2083.538385 2.872E-23 1.913E+02.07690.092 2608.12020.300.000000        0 1 1 1        0 1 1 0                    R101e     545500 510 4 3 1 0   205.0  203.0
191 2083.544656 8.665E-20 1.900E+02.08120.109  869.45630.300.000000        0 0 0 1        0 0 0 0                    R 65      665500 7 8 4 3 1 0   133.0  131.0
191 2083.595651 2.839E-23 1.911E+02.07690.092 2610.29180.300.000000        0 1 1 1        0 1 1 0                    R101f     545500 510 4 3 1 0   205.0  203.0
191 2083.596615 2.577E-22 1.905E+02.07940.100 2103.55940.300.000000        1 0 0 1        1 0 0 0                    R 78      445500 510 4 3 1 0   159.0  157.0
191 2083.654672 2.791E-22 3.340E+00.09950.165  890.51720.870.000000        1 4 0 0        1 0 0 0                    R 12      435500 5 6 4 3 1 0    27.0   25.0
191 2083.691948 2.373E-23 1.913E+02.07680.092 2649.36620.300.000000        0 1 1 1        0 1 1 0                    R102e     545500 510 4 3 1 0   207.0  205.0
191 2083.749664 2.349E-23 1.914E+02.07680.092 2651.58050.300.000000        0 1 1 1        0 1 1 0                    R102f     545500 510 4 3 1 0   207.0  205.0
191 2083.764276 3.281E-22 6.632E-01.08150.111  843.13260.300.000000        0 4 0 0        0 0 0 0                    P 64      565500 5 9 4 3 1 0   127.0  129.0
191 2083.784738 7.726E-20 1.901E+02.08100.108  896.18340.300.000000        0 0 0 1        0 0 0 0                    R 66      665500 7 8 4 3 1 0   135.0  133.0
191 2083.808173 2.237E-22 1.907E+02.07920.099 2135.42770.300.000000        1 0 0 1        1 0 0 0                    R 79      445500 510 4 3 1 0   161.0  159.0
191 2083.843008 1.957E-23 1.913E+02.07670.091 2691.01290.300.000000        0 1 1 1        0 1 1 0                    R103e     545500 510 4 3 1 0   209.0  207.0
191 2083.901169 1.934E-23 1.912E+02.07670.091 2693.27030.300.000000        0 1 1 1        0 1 1 0                    R103f     545500 510 4 3 1 0   209.0  207.0
191 2083.991565 1.611E-23 1.914E+02.07660.091 2733.06010.300.000000        0 1 1 1        0 1 1 0                    R104e     545500 510 4 3 1 0   211.0  209.0
191 2084.005549 3.734E-22 6.762E-01.08170.113  817.21250.300.000000        0 4 0 0        0 0 0 0                    P 63      565500 5 9 4 3 1 0   125.0  127.0
191 2084.017229 1.938E-22 1.909E+02.07910.098 2167.69720.300.000000        1 0 0 1        1 0 0 0                    R 80      445500 510 4 3 1 0   163.0  161.0
191 2084.022306 6.873E-20 1.902E+02.08090.107  923.31400.300.000000        0 0 0 1        0 0 0 0                    R 67      665500 7 8 4 3 1 0   137.0  135.0
191 2084.022705 2.904E-23 1.645E+02.08180.114 2472.91280.300.000000        2 0 0 1        2 0 0 0                    R 61      3355401115 4 3 1 0   125.0  123.0
191 2084.050166 1.592E-23 1.913E+02.07660.091 2735.36110.300.000000        0 1 1 1        0 1 1 0                    R104f     545500 510 4 3 1 0   211.0  209.0
191 2084.092599 2.896E-22 3.312E+00.09900.166  895.77530.880.000000        1 4 0 0        1 0 0 0                    R 13      435500 5 6 4 3 1 0    29.0   27.0
191 2084.137616 1.321E-23 1.911E+02.07650.091 2775.50770.300.000000        0 1 1 1        0 1 1 0                    R105e     545500 510 4 3 1 0   213.0  211.0
191 2084.196653 1.307E-23 1.913E+02.07650.091 2777.85270.300.000000        0 1 1 1        0 1 1 0                    R105f     545500 510 4 3 1 0   213.0  211.0
191 2084.223782 1.672E-22 1.907E+02.07900.098 2200.36780.300.000000        1 0 0 1        1 0 0 0                    R 81      445500 510 4 3 1 0   165.0  163.0
191 2084.250048 4.238E-22 6.891E-01.08180.114  791.69600.300.000000        0 4 0 0        0 0 0 0                    P 62      565500 5 9 4 3 1 0   123.0  125.0
191 2084.257360 6.101E-20 1.903E+02.08070.106  950.84790.300.000000        0 0 0 1        0 0 0 0                    R 68      665500 7 8 4 3 1 0   139.0  137.0
191 2084.427832 1.443E-22 1.911E+02.07890.098 2233.43930.300.000000        1 0 0 1        1 0 0 0                    R 82      445500 510 4 3 1 0   167.0  165.0
191 2084.489898 5.404E-20 1.904E+02.08060.106  978.78500.300.000000        0 0 0 1        0 0 0 0                    R 69      665500 7 8 4 3 1 0   141.0  139.0
191 2084.497752 4.798E-22 7.021E-01.08200.115  766.58310.300.000000        0 4 0 0        0 0 0 0                    P 61      565500 5 9 4 3 1 0   121.0  123.0
191 2084.532963 2.985E-22 3.284E+00.09830.167  901.43790.880.000000        1 4 0 0        1 0 0 0                    R 14      435500 5 6 4 3 1 0    31.0   29.0
191 2084.598628 2.614E-23 1.646E+02.08170.112 2497.87240.300.000000        2 0 0 1        2 0 0 0                    R 62      3355401115 4 3 1 0   127.0  125.0
191 2084.629377 1.238E-22 1.906E+02.07870.097 2266.91180.300.000000        1 0 0 1        1 0 0 0                    R 83      445500 510 4 3 1 0   169.0  167.0
191 2084.719918 4.777E-20 1.905E+02.08040.105 1007.12540.300.000000        0 0 0 1        0 0 0 0                    R 70      665500 7 8 4 3 1 0   143.0  141.0
191 2084.748643 5.416E-22 7.148E-01.08220.116  741.87400.300.000000        0 4 0 0        0 0 0 0                    P 60      565500 5 9 4 3 1 0   119.0  121.0
191 2084.828418 1.065E-22 1.911E+02.07860.097 2300.78500.300.000000        1 0 0 1        1 0 0 0                    R 84      445500 510 4 3 1 0   171.0  169.0
191 2084.947422 4.213E-20 1.905E+02.08030.104 1035.86880.300.000000        0 0 0 1        0 0 0 0                    R 71      665500 7 8 4 3 1 0   145.0  143.0
191 2084.975774 3.057E-22 3.255E+00.09760.168  907.50480.880.000000        1 4 0 0        1 0 0 0                    R 15      435500 5 6 4 3 1 0    33.0   31.0
191 2085.002700 6.099E-22 7.277E-01.08240.117  717.56870.300.000000        0 4 0 0        0 0 0 0                    P 59      565500 5 9 4 3 1 0   117.0  119.0
191 2085.024954 9.107E-23 1.909E+02.07850.096 2335.05890.300.000000        1 0 0 1        1 0 0 0                    R 85      445500 510 4 3 1 0   173.0  171.0
191 2085.172407 3.707E-20 1.906E+02.08010.103 1065.01540.300.000000        0 0 0 1        0 0 0 0                    R 72      665500 7 8 4 3 1 0   147.0  145.0
191 2085.180053 2.347E-23 1.647E+02.08150.111 2523.23310.300.000000        2 0 0 1        2 0 0 0                    R 63      3355401115 4 3 1 0   129.0  127.0
191 2085.218984 7.800E-23 1.913E+02.07840.096 2369.73340.300.000000        1 0 0 1        1 0 0 0                    R 86      445500 510 4 3 1 0   175.0  173.0
191 2085.259903 6.848E-22 7.403E-01.08260.119  693.66730.310.000000        0 4 0 0        0 0 0 0                    P 58      565500 5 9 4 3 1 0   115.0  117.0
191 2085.394872 3.256E-20 1.907E+02.08000.102 1094.56490.300.000000        0 0 0 1        0 0 0 0                    R 73      665500 7 8 4 3 1 0   149.0  147.0
191 2085.410508 6.631E-23 1.907E+02.07830.096 2404.80850.300.000000        1 0 0 1        1 0 0 0                    R 87      445500 510 4 3 1 0   177.0  175.0
191 2085.421045 3.110E-22 3.224E+00.09670.169  913.97620.890.000000        1 4 0 0        1 0 0 0                    R 16      435500 5 6 4 3 1 0    35.0   33.0
191 2085.520229 7.670E-22 7.529E-01.08270.120  670.16980.320.000000        0 4 0 0        0 0 0 0                    P 57      565500 5 9 4 3 1 0   113.0  115.0
191 2085.599526 5.651E-23 1.910E+02.07820.095 2440.28400.300.000000        1 0 0 1        1 0 0 0                    R 88      445500 510 4 3 1 0   179.0  177.0
191 2085.614818 2.853E-20 1.908E+02.07990.102 1124.51730.300.000000        0 0 0 1        0 0 0 0                    R 74      665500 7 8 4 3 1 0   151.0  149.0
191 2085.766862 2.105E-23 1.650E+02.08140.110 2548.99490.300.000000        2 0 0 1        2 0 0 0                    R 64      3355401115 4 3 1 0   131.0  129.0
191 2085.783657 8.566E-22 7.653E-01.08290.122  647.07630.330.000000        0 4 0 0        0 0 0 0                    P 56      565500 5 9 4 3 1 0   111.0  113.0
191 2085.786037 4.810E-23 1.914E+02.07810.095 2476.15980.300.000000        1 0 0 1        1 0 0 0                    R 89      445500 510 4 3 1 0   181.0  179.0
191 2085.832242 2.495E-20 1.909E+02.07970.101 1154.87250.300.000000        0 0 0 1        0 0 0 0                    R 75      665500 7 8 4 3 1 0   153.0  151.0
191 2085.868787 3.150E-22 3.195E+00.09590.170  920.85190.900.000000        1 4 0 0        1 0 0 0                    R 17      435500 5 6 4 3 1 0    37.0   35.0
191 2085.970040 4.072E-23 1.912E+02.07800.095 2512.43590.300.000000        1 0 0 1        1 0 0 0                    R 90      445500 510 4 3 1 0   183.0  181.0
191 2086.047144 2.177E-20 1.909E+02.07960.101 1185.63040.300.000000        0 0 0 1        0 0 0 0                    R 76      665500 7 8 4 3 1 0   155.0  153.0
191 2086.050165 9.542E-22 7.777E-01.08310.123  624.38690.340.000000        0 4 0 0        0 0 0 0                    P 55      565500 5 9 4 3 1 0   109.0  111.0
191 2086.151535 3.447E-23 1.914E+02.07790.094 2549.11210.300.000000        1 0 0 1        1 0 0 0                    R 91      445500 510 4 3 1 0   185.0  183.0
191 2086.259524 1.895E-20 1.910E+02.07950.100 1216.79110.300.000000        0 0 0 1        0 0 0 0                    R 77      665500 7 8 4 3 1 0   157.0  155.0
191 2086.319013 3.170E-22 3.162E+00.09520.170  928.13190.890.000000        1 4 0 0        1 0 0 0                    R 18      435500 5 6 4 3 1 0    39.0   37.0
191 2086.319730 1.060E-21 7.899E-01.08330.125  602.10150.350.000000        0 4 0 0        0 0 0 0                    P 54      565500 5 9 4 3 1 0   107.0  109.0
191 2086.330523 2.910E-23 1.915E+02.07780.094 2586.18840.300.000000        1 0 0 1        1 0 0 0                    R 92      445500 510 4 3 1 0   187.0  185.0
191 2086.358942 1.884E-23 1.652E+02.08120.109 2575.15780.300.000000        2 0 0 1        2 0 0 0                    R 65      3355401115 4 3 1 0   133.0  131.0
191 2086.469381 1.647E-20 1.911E+02.07940.100 1248.35430.300.000000        0 0 0 1        0 0 0 0                    R 78      665500 7 8 4 3 1 0   159.0  157.0
191 2086.507002 2.451E-23 1.915E+02.07770.094 2623.66460.300.000000        1 0 0 1        1 0 0 0                    R 93      445500 510 4 3 1 0   189.0  187.0
191 2086.592329 1.174E-21 8.018E-01.08350.127  580.22030.370.000000        0 4 0 0        0 0 0 0                    P 53      565500 5 9 4 3 1 0   105.0  107.0
191 2086.676714 1.428E-20 1.912E+02.07920.099 1280.32000.300.000000        0 0 0 1        0 0 0 0                    R 79      665500 7 8 4 3 1 0   161.0  159.0
191 2086.680973 2.060E-23 1.915E+02.07760.093 2661.54070.300.000000        1 0 0 1        1 0 0 0                    R 94      445500 510 4 3 1 0   191.0  189.0
191 2086.771738 3.174E-22 3.127E+00.09450.171  935.81630.890.000000        1 4 0 0        1 0 0 0                    R 19      435500 5 6 4 3 1 0    41.0   39.0
191 2086.852435 1.728E-23 1.915E+02.07750.093 2699.81650.300.000000        1 0 0 1        1 0 0 0                    R 95      445500 510 4 3 1 0   193.0  191.0
